,State,Organization Name,Capacity (kW),Prime Mover,Fuel Class - Primary Fuel,FIPS County,NAICS_2012
308,12,Pasco Beverage Co,1500,Boiler/Steam Turbine,NG - Natural Gas,12101,312111
309,12,WestRock,34000,Boiler/Steam Turbine,WASTE - Black Liquor,12005,32213
310,13,Constellation / Albany Green Energy,50000,Boiler/Steam Turbine,WOOD - Wood Waste,13095,322121
311,13,Weyerhaeuser Company,77100,Boiler/Steam Turbine,WASTE - Black Liquor,13193,32211
312,13,Graphic Packaging,72900,Boiler/Steam Turbine,WASTE - Black Liquor,13021,322121
313,13,Mas Energy LLC / Coca-Cola,6500,Reciprocating Engine,BIOMASS - Landfill Gas,13121,312111
314,13,Pratt Industries,9300,Boiler/Steam Turbine,BIOMASS - Biomass,13247,322121
315,13,United Development Group,20000,Boiler/Steam Turbine,WOOD - Wood Waste,13241,321113
316,13,Ethicon / Johnson & Johnson,500,Microturbine,NG - Natural Gas,13137,325412
317,13,SP Fiber Technologies,45625,Boiler/Steam Turbine,COAL - Coal,13175,322121
318,13,Kamin LLC Wrens Plant,6000,Combustion Turbine,NG - Natural Gas,13163,327992
319,13,Georgia-Pacific Corporation,81200,Boiler/Steam Turbine,WASTE - Black Liquor,13127,32211
320,13,Weyerhaeuser Co,46500,Boiler/Steam Turbine,WASTE - Black Liquor,13051,322121
321,13,International Paper Company,154000,Boiler/Steam Turbine,COAL - Coal,13051,322121
322,13,Mid-Georgia Cogen L.P.,300000,Combined Cycle,NG - Natural Gas,13289,311919
323,13,Spartan Mills,2000,Other,OTR - Other,13251,313
324,13,Perdue Farms,288,Backpressure Steam Turbine,WASTE - Steam,13207,311615
325,13,International Paper,70400,Boiler/Steam Turbine,BIOMASS - Biomass,13115,322121
326,13,Georgia-Pacific Corporation,140000,Boiler/Steam Turbine,COAL - Coal,13103,322121
327,13,Savannah Foods&Industrial Inc.,11700,Boiler/Steam Turbine,COAL - Coal,13051,311314
328,13,Rayonier Inc.,69500,Boiler/Steam Turbine,WASTE - Black Liquor,13305,322299
329,13,Domtar Gypsum,1600,Combustion Turbine,NG - Natural Gas,13051,32742
330,13,Greensboro Lumber Company,7500,Boiler/Steam Turbine,WOOD - Wood,NaN,321113
331,13,Miller Brewing Company,5500,Boiler/Steam Turbine,COAL - Coal,13095,31212
332,13,Georgia-Pacific Corporation,101200,Boiler/Steam Turbine,WASTE - Black Liquor,13099,322121
333,13,Interstate Paper Company,14500,Boiler/Steam Turbine,NG - Natural Gas,13179,32213
334,13,International Paper Company,84700,Boiler/Steam Turbine,BIOMASS - Biomass,13245,322121
335,13,Georgia-Pacific,15000,Boiler/Steam Turbine,WOOD - Wood,13185,322121
336,15,Cogenra,60,Other,OTR - Other,15009,31212
337,15,Island Energy,12200,Combustion Turbine,WASTE - Waste Gas,15003,32411
338,15,AES Hawaii,180000,Boiler/Steam Turbine,COAL - Coal,15003,32411
339,15,Kalaeloa Partners LP,220000,Combined Cycle,OIL - Residual Fuel Oil,15003,32411
340,15,Andeavor,20000,Combustion Turbine,OIL - Oil,15003,32411
341,19,Archer Daniels Midland Company,294500,Boiler/Steam Turbine,COAL - Coal,19113,311221
342,19,Archer Daniels Midland Company,180000,Boiler/Steam Turbine,COAL - Coal,19045,311221
343,19,Southwest Iowa Renewable Energy LLC / MidAmerica,14200,Boiler/Steam Turbine,COAL - Coal,19155,325199
344,19,Kendrick Forest Products,50,Backpressure Steam Turbine,WASTE - Steam,19043,32111
345,19,POET Biorefining,7520,Combustion Turbine,NG - Natural Gas,19143,325193
346,19,Roquette America,50000,Combustion Turbine,NG - Natural Gas,19111,311
347,19,Jacobs Energy Corporation,3500,Boiler/Steam Turbine,WOOD - Wood,19163,321
348,19,Bertch Cabinet Manufacturing,279,Backpressure Steam Turbine,WASTE - Steam,19013,33711
349,19,John Deere Corporation,14000,Boiler/Steam Turbine,NG - Natural Gas,19013,33312
350,19,Archer Daniels Midland Company,7900,Boiler/Steam Turbine,COAL - Coal,19153,311221
351,19,Oscar Mayer Foods Corporation,3880,Boiler/Steam Turbine,COAL - Coal,19163,311611
352,19,Cargill Inc.,40000,Boiler/Steam Turbine,COAL - Coal,19179,311221
353,16,Stimson Lumber,6500,Boiler/Steam Turbine,WOOD - Wood,16009,321113
354,16,Glenns Ferry Cogeneration Partners Ltd.,10400,Combustion Turbine,NG - Natural Gas,16039,311423
355,16,Amalgamated Sugar Company,10200,Boiler/Steam Turbine,COAL - Coal,16083,311314
356,16,Potlatch Corporation,113800,Boiler/Steam Turbine,WASTE - Black Liquor,16069,322121
357,16,Simplot Leasing Corp,15900,Steam Rankine Cycle,WASTE - Waste,16005,325998
358,16,Tamarack Energy Partnership Yanke,6200,Boiler/Steam Turbine,WOOD - Wood Waste,NaN,321113
359,16,Amalgamated Sugar Company,8200,Boiler/Steam Turbine,COAL - Coal,16027,311314
360,16,Amalgamated Sugar Company,5500,Boiler/Steam Turbine,COAL - Coal,16067,311313
361,17,Pacific Ethanol,8000,Boiler/Steam Turbine,NG - Natural Gas,17179,32411
362,17,Manufacturing Plant,10,Reciprocating Engine,NG - Natural Gas,17031,339999
363,17,CHS Inc.,3000,Backpressure Steam Turbine,WASTE - Waste,17141,325193
364,17,US Steel / Gateway Energy and Coke,78000,Boiler/Steam Turbine,WASTE - Blast Furnace Gas,17119,331110
365,17,C & F Packing,2250,Reciprocating Engine,NG - Natural Gas,17097,311611
366,17,Adkins Energy LLC,5000,Combustion Turbine,NG - Natural Gas,17177,325193
367,17,Illinois Tool Works,5750,Reciprocating Engine,NG - Natural Gas,17031,333514
368,17,Trigen-Cinergy Solutions LLC,18000,Boiler/Steam Turbine,COAL - Coal,17041,325130
369,17,Archer Daniels Midland Company,335000,Boiler/Steam Turbine,COAL - Coal,17115,311221
370,17,Calpine - NRG (Morris) Cogen Llc / Diamond Generation Corp,179000,Combined Cycle,NG - Natural Gas,17063,32411
371,17,AES Corporation / CILCO,54400,Combined Cycle,NG - Natural Gas,17143,333999
372,17,Candy Company,3500,Reciprocating Engine,NG - Natural Gas,17031,31133
373,17,Mondelez International,4750,Combustion Turbine,NG - Natural Gas,NaN,311821
374,17,East Balt Bakery,775,Reciprocating Engine,NG - Natural Gas,17031,311812
375,17,Dixon Marquette Cement Inc.,14100,Reciprocating Engine,NG - Natural Gas,17031,32731
376,17,Wells Manufacturing Co,6000,Reciprocating Engine,NG - Natural Gas,17111,333611
377,17,Ingredion Inc.,45000,Boiler/Steam Turbine,COAL - Coal,17031,311221
378,17,A.E. Staley Manufacturing Company / Tate & Lyle,62000,Boiler/Steam Turbine,COAL - Coal,17115,311221
379,17,Hostess Brands,1100,Reciprocating Engine,NG - Natural Gas,17031,311812
380,17,Archer Daniels Midland Company,36000,Combustion Turbine,NG - Natural Gas,17143,311221
381,17,Ingersoll Milling Machine Company,4850,Reciprocating Engine,NG - Natural Gas,NaN,332
382,17,Ingersoll Cutting Tool Company,3000,Combustion Turbine,NG - Natural Gas,NaN,331
383,17,Chicago White Metals,760,Reciprocating Engine,NG - Natural Gas,17043,333
384,17,"M&M Mars, Inc.",3600,Combustion Turbine,NG - Natural Gas,17031,31133
385,17,ExxonMobil Corp,22000,Combined Cycle,WASTE - Waste,17197,32411
386,17,John Deere Harvester Works,7900,Boiler/Steam Turbine,COAL - Coal,17161,333618
387,17,Klein Tools Inc.,1400,Reciprocating Engine,OIL - Oil,17031,332216
388,17,Nalco Chemical Company,4700,Combined Cycle,NG - Natural Gas,0,325
389,17,Donald E. Hansen,12,Reciprocating Engine,NG - Natural Gas,0,331110
390,17,Celotex Corporation,5000,Boiler/Steam Turbine,COAL - Coal,17001,32213
391,17,Solutia Inc.,6180,Boiler/Steam Turbine,COAL - Coal,17163,325180
392,17,Pekin Paperboard Co,1500,Boiler/Steam Turbine,NG - Natural Gas,17179,322121
393,17,WRB Refining / Phillips 66 / Cenovus,5000,Boiler/Steam Turbine,OIL - Oil,17119,32411
394,18,PepsiCo,3600,Reciprocating Engine,NG - Natural Gas,18097,312111
395,18,SABIC Innovative Plastics,86500,Boiler/Steam Turbine,NG - Natural Gas,18129,326113
396,18,ArcelorMittal / Primary Energy,90000,Heat Recovery Steam Generator/Steam Turbine,WASTE - Steam,18089,331110
397,18,General Motors,14000,Reciprocating Engine,BIOMASS - Landfill Gas,18003,336111
398,18,2G Energy,1200,Reciprocating Engine,BIOMASS - Digester Gas,18039,311615
399,18,Stripco Inc / NiSource Inc.,120,Microturbine,NG - Natural Gas,18141,331110
400,18,ArcelorMittal / Primary Energy,50000,Boiler/Steam Turbine,WASTE - Blast Furnace Gas,18089,331110
401,18,ArcelorMittal,135000,Boiler/Steam Turbine,WASTE - Blast Furnace Gas,18089,331110
402,18,BP Amoco Chemicals Company,660600,Combined Cycle,NG - Natural Gas,18089,32411
403,18,Cargill Inc.,16000,Boiler/Steam Turbine,NG - Natural Gas,18089,311221
404,18,Rolls Royce Corp,13000,Combustion Turbine,NG - Natural Gas,18097,336111
405,18,ArcelorMittal / SunCoke Energy / Primary Energy,95000,Other Waste Heat to Power*,WASTE - Waste Heat,18089,331110
406,18,US Steel / Primary Energy,63000,Combined Cycle,NG - Natural Gas,18127,331110
407,18,Lakeside Energy,161000,Boiler/Steam Turbine,WASTE - Blast Furnace Gas,18089,331110
408,18,Tate & Lyle Ingredients Americas,7400,Boiler/Steam Turbine,COAL - Coal,18157,311221
409,18,Caterpillar Tractor Company,3500,Reciprocating Engine,OIL - Oil,18157,333618
410,18,Alcoa Generating Corporation,800200,Boiler/Steam Turbine,COAL - Coal,18055,331314
411,18,ArcelorMittal,177720,Boiler/Steam Turbine,WASTE - Blast Furnace Gas,18127,331110
412,18,Central Soya Company Inc.,2000,Boiler/Steam Turbine,COAL - Coal,18001,311224
413,20,Industrial Facility,44742,Combustion Turbine,NG - Natural Gas,20155,339999
414,20,Pratt Energy,5200,Combustion Turbine,NG - Natural Gas,20151,325193
415,20,Abengoa,21000,Boiler/Steam Turbine,BIOMASS - Biomass,20189,311213
416,20,Bonanza Bioenergy / Conestoga,4000,Backpressure Steam Turbine,WASTE - Waste Heat,20055,325199
417,20,Conestoga Energy Partners,4000,Boiler/Steam Turbine,NG - Natural Gas,20175,325193
418,20,Prairie-Horizon Agri-Energy LLC,1700,Boiler/Steam Turbine,NG - Natural Gas,20147,325193
419,20,East Kansas Agri Energy,1600,Boiler/Steam Turbine,NG - Natural Gas,20003,325193
420,20,Pratt Industries,2100,Combustion Turbine,NG - Natural Gas,20173,322219
421,20,Frontier Oil Corporation,40000,Combustion Turbine,NG - Natural Gas,20015,32411
422,20,Heartland Cement,4000,Boiler/Steam Turbine,WASTE - Waste Heat,20125,32731
423,20,Klein Tools Inc.,1500,Reciprocating Engine,OIL - Distillate Fuel Oil,20001,332216
424,20,Vulcan Materials Company,33000,Combustion Turbine,NG - Natural Gas,20173,325180
425,20,National Beef Packing Company,10000,Reciprocating Engine,NG - Natural Gas,20175,311611
426,20,Cargill Inc.,2500,Boiler/Steam Turbine,NG - Natural Gas,20057,325998
427,20,Sonoco Products,1460,Boiler/Steam Turbine,NG - Natural Gas,20155,32213
428,20,Procter & Gamble Co,2000,Boiler/Steam Turbine,NG - Natural Gas,20209,325611
429,21,Perdue Farms,999,Reciprocating Engine,BIOMASS - Digester Gas,21183,311224
430,21,Cox Lumber,1000,Backpressure Steam Turbine,WASTE - Steam,21217,321113
431,21,Cox Interior Inc.,5000,Boiler/Steam Turbine,WOOD - Wood Waste,21217,321113
432,21,Domtar / Willamette Industries Inc. / Weyerhaeuser,88000,Boiler/Steam Turbine,WASTE - Black Liquor,21091,321113
433,21,Air Products & Chemicals Inc.,23000,Combustion Turbine,NG - Natural Gas,21157,32512
434,21,Michelin,5000,Boiler/Steam Turbine,COAL - Coal,21111,326211
435,21,Young Manufacturing Company,320,Backpressure Steam Turbine,WASTE - Steam,21183,339999
436,22,Graphic Packaging International,84200,Boiler/Steam Turbine,WASTE - Black Liquor,22073,322121
437,22,CII Carbon,36400,Boiler/Steam Turbine,WASTE - Petroleum Coke,22087,325180
438,22,Rain CII Carbon,15000,Other Waste Heat to Power*,WASTE - Waste,22019,325180
439,22,Harris Group / DOE / ADA Carbon Solutions,20800,Boiler/Steam Turbine,WASTE - Waste Heat,22081,325998
440,22,Evonik Industries,5000,Combustion Turbine,NG - Natural Gas,22095,325
441,22,LyondellBasell/Waldron Engineering & Construction,30000,Combined Cycle,NG - Natural Gas,22019,325199
442,22,International Paper Company,78800,Boiler/Steam Turbine,WASTE - Black Liquor,22069,32213
443,22,Georgia-Pacific Corporation,127700,Boiler/Steam Turbine,WASTE - Black Liquor,22033,322121
444,22,Enterprise Products LP,4500,Organic Rankine Cycle,WASTE - Waste Heat,22039,32411
445,22,Dow Chemical Co,987000,Combined Cycle,NG - Natural Gas,22047,32511
446,22,American Sugar Refining,14000,Boiler/Steam Turbine,NG - Natural Gas,22087,311314
447,22,LS Power - Carville Energy Center,449000,Combined Cycle,NG - Natural Gas,NaN,325199
448,22,Air Liquide America Corp.,80000,Combustion Turbine,NG - Natural Gas,22005,325000
449,22,Dow Chemical / Union Carbide Corporation,323600,Combined Cycle,NG - Natural Gas,22089,325180
450,22,PPG / Entergy Corp / Axiall,446600,Combined Cycle,NG - Natural Gas,22019,325180
451,22,Occidental Chemical Corp,895000,Combined Cycle,NG - Natural Gas,22089,32511
452,22,Calumet Lubricants Co,3520,Combustion Turbine,NG - Natural Gas,22019,325
453,22,Air Liquide Large Industries U.S.,83900,Combustion Turbine,NG - Natural Gas,22005,333999
454,22,PDV America / Citgo Petroleum Corp,67000,Combustion Turbine,OIL - Oil,22019,32411
455,22,Praxair,2915,Backpressure Steam Turbine,WASTE - Steam,22019,325
456,22,ExxonMobil Corp / Entergy Gulf States / Ethos Energy,450900,Combined Cycle,NG - Natural Gas,22033,32411
457,22,Chevron USA. Inc. / Oronite Co LLC,23500,Combustion Turbine,NG - Natural Gas,22075,32411
458,22,International Paper Company,91000,Boiler/Steam Turbine,BIOMASS - Biomass,22117,32213
459,22,Sheppard Co.,7030,Combustion Turbine,NG - Natural Gas,22053,339999
460,22,BASF Corporation,76900,Combustion Turbine,NG - Natural Gas,22005,32512
461,22,Georgia Gulf Corporation / Axiall,306000,Combustion Turbine,NG - Natural Gas,22047,325211
462,22,Formosa Plastics Corporation USA,105500,Boiler/Steam Turbine,NG - Natural Gas,22033,325211
463,22,International Paper Company,136000,Boiler/Steam Turbine,WOOD - Wood Waste,22031,322121
464,22,Bass Enterprises,375,Reciprocating Engine,NG - Natural Gas,22095,325
465,22,Exxon Chemical Americas/Exxon Co. USA,85300,Combustion Turbine,NG - Natural Gas,22033,32411
466,22,ConocoPhillips,19000,Boiler/Steam Turbine,WASTE - Waste Gas,22075,32411
467,22,Chalmette Refinery LLC,5700,Other,OTR - Other,22087,32411
468,22,Gulf Coast Engr Mgt/Boyce Machinery,490,Reciprocating Engine,NG - Natural Gas,22051,311511
469,22,Placid Refining Company,7600,Combustion Turbine,NG - Natural Gas,22121,32411
470,22,Entergy Nelson Industrial Steam Company,217000,Boiler/Steam Turbine,WASTE - Petroleum Coke,22019,325
471,22,Momentive Specialty Chemicals,67300,Combustion Turbine,NG - Natural Gas,22005,325211
472,22,Arcadian Corporation / PCS Nitrogen,21500,Boiler/Steam Turbine,NG - Natural Gas,22005,325311
473,22,PPG Industries Inc.,3400,Boiler/Steam Turbine,NG - Natural Gas,22019,325180
474,22,PPG Industries Inc.,357700,Combined Cycle,NG - Natural Gas,22019,325180
475,22,"Union Underwear Co, Inc.",460,Combustion Turbine,NG - Natural Gas,NaN,313
476,22,Agrielectric Power Partners Ltd,12000,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,22019,311211
477,22,Jeanerette Sugar Co Inc,2500,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,NaN,311314
478,22,M. A. Patout & Son Ltd,3000,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,22045,311314
479,22,Dow Chemical Co,464500,Combined Cycle,NG - Natural Gas,22047,325211
480,22,Louisiana Sugar Refining LLC,6700,Boiler/Steam Turbine,NG - Natural Gas,22093,311314
481,22,Kaiser Aluminum & Chemical Corp / Noranda Alumina,79700,Boiler/Steam Turbine,NG - Natural Gas,22093,331313
482,22,Rh�ne-Poulenc,4000,Boiler/Steam Turbine,NG - Natural Gas,22033,325180
483,22,WestRock,66400,Boiler/Steam Turbine,NG - Natural Gas,22049,32213
484,22,Boise Cascade Corporation,61500,Boiler/Steam Turbine,WASTE - Black Liquor,22011,322121
485,22,PPG Industries Inc.,127000,Boiler/Steam Turbine,NG - Natural Gas,22019,325180
486,22,Citgo Petroleum Corp,75000,Boiler/Steam Turbine,WASTE - Waste Gas,22019,32411
487,22,Mosaic Company,33000,Steam Rankine Cycle,WASTE - Waste,22093,325998
488,22,Hood Container of Louisiana,12500,Boiler/Steam Turbine,WASTE - Black Liquor,22087,32213
489,22,Union Texas Petroleum Corporation,2000,Boiler/Steam Turbine,NG - Natural Gas,22001,32411
490,22,American Sugar Refining,1200,Boiler/Steam Turbine,NG - Natural Gas,22007,311314
491,22,PPG Industries Inc.,10000,Boiler/Steam Turbine,NG - Natural Gas,22019,325180
492,22,St Mary Sugar Coop Inc.,1080,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,22045,311314
496,25,Erving Paper Mills Inc.,6000,Boiler/Steam Turbine,NG - Natural Gas,25011,322121
497,25,IPG Photonics,1250,Reciprocating Engine,NG - Natural Gas,NaN,334
498,25,Waldron Engineering & Construction Inc.,2000,Combustion Turbine,NG - Natural Gas,25021,325199
499,25,AstraZeneca,1200,Reciprocating Engine,NG - Natural Gas,25017,325412
500,25,Hollingsworth and Vose,3800,Combustion Turbine,NG - Natural Gas,25017,322121
501,25,Ken's Foods,1200,Reciprocating Engine,BIOMASS - Digester Gas,25017,311941
502,25,J&G Foods Inc.,148,Reciprocating Engine,NG - Natural Gas,25027,311611
503,25,Mass Bay Brewing Company,250,Reciprocating Engine,NG - Natural Gas,25025,31212
504,25,Crane & Company STG,224,Reciprocating Engine,NG - Natural Gas,25003,322121
505,25,Simonds International,1800,Reciprocating Engine,NG - Natural Gas,25027,333517
506,25,Genzyme Corporation,1200,Combustion Turbine,NG - Natural Gas,25025,325412
507,25,Seaman Paper Company,283,Boiler/Steam Turbine,WOOD - Wood,25027,322121
508,25,Gillette Company,12200,Boiler/Steam Turbine,NG - Natural Gas,25025,332215
509,25,Aircogen CHP Solutions,550,Reciprocating Engine,NG - Natural Gas,25017,339112
510,25,Iggy's Bread of the World,47,Reciprocating Engine,BIOMASS - Biomass,25017,31181
511,25,Industrial Facility,250,Reciprocating Engine,NG - Natural Gas,NaN,325412
512,25,UAE Lowell Power/Lowell Cogeneration Company / L'Energia,85100,Combined Cycle,NG - Natural Gas,25017,311824
513,25,Titleist Ball Plant II,2000,Reciprocating Engine,NG - Natural Gas,25005,33992
514,25,Newark America,6300,Boiler/Steam Turbine,NG - Natural Gas,25027,32213
515,25,Biogen,5700,Combustion Turbine,NG - Natural Gas,25017,325412
516,25,Pfizer / Bio Pharma / Wyeth,10000,Combustion Turbine,NG - Natural Gas,25009,325
517,25,Trigen Energy Corp,6000,Reciprocating Engine,NG - Natural Gas,25025,31133
518,25,Boston Land Company,60,Reciprocating Engine,NG - Natural Gas,25017,313
519,25,Malden Mills,8400,Combustion Turbine,NG - Natural Gas,25009,313
520,25,Central Hudson Enterprises Corporation,4850,Combustion Turbine,NG - Natural Gas,25003,325412
521,25,Cogentrix / Masspower,267000,Combined Cycle,NG - Natural Gas,25013,325211
522,25,Northeast Energy Associates,336000,Combined Cycle,NG - Natural Gas,NaN,32512
523,25,Crane Paper,426,Backpressure Steam Turbine,WASTE - Steam,25003,322121
524,25,Baldwinville Products Inc.,1000,Boiler/Steam Turbine,OIL - Oil,25027,322121
525,25,Cogentrix/ Altresco Pittsfield LP,173000,Combined Cycle,NG - Natural Gas,25003,335311
526,25,Minerals Technologies,4800,Reciprocating Engine,NG - Natural Gas,25003,325998
527,25,NEES Energy,500,Reciprocating Engine,NG - Natural Gas,25027,333515
528,25,Lowell Cogeneration Company L.P.,30000,Combined Cycle,NG - Natural Gas,25017,31321
529,25,Riverdale Mills Corporation,1200,Reciprocating Engine,NG - Natural Gas,25027,331110
530,25,Solutia Inc.,5700,Boiler/Steam Turbine,COAL - Coal,25013,325211
531,25,General Electric Company,53600,Combined Cycle,OIL - Residual Fuel Oil,25009,336412
532,25,Eastman Gelatine Corp,6100,Boiler/Steam Turbine,NG - Natural Gas,25009,325998
533,25,Atlantic Coast Paperboard,2000,Boiler/Steam Turbine,OIL - Oil,25009,32213
534,25,Norton Company,5600,Boiler/Steam Turbine,COAL - Coal,25027,333
535,24,American Yeast,400,Reciprocating Engine,BIOMASS - Digester Gas,24510,311999
536,24,Amstar Corporation/ TASR Co,17500,Boiler/Steam Turbine,NG - Natural Gas,24510,311314
537,24,AES Wr Limited Partnership,180000,Boiler/Steam Turbine,COAL - Coal,24001,32512
538,24,Panda Brandywine LP,230000,Boiler/Steam Turbine,NG - Natural Gas,24033,325998
539,24,Verso Paper,65000,Boiler/Steam Turbine,COAL - Coal,24001,322121
540,23,Athens Energy / Maine Woods Pellet Company,9000,Organic Rankine Cycle,WOOD - Wood Waste,23025,321999
542,23,Industrial Facility,670,Boiler/Steam Turbine,BIOMASS - Biomass,NaN,321113
543,23,Turbosteam,425,Boiler/Steam Turbine,WOOD - Wood,NaN,32113
544,23,Huhtamaki,575,Backpressure Steam Turbine,WASTE - Steam,23011,32221
545,23,Calpine - Androscoggin Energy LLC,163500,Combustion Turbine,NG - Natural Gas,23007,322121
546,23,Madison Paper Industries Inc,3000,Boiler/Steam Turbine,OIL - Residual Fuel Oil,23025,322121
547,23,Aroostook & Bangor Reload Co,1000,Boiler/Steam Turbine,WOOD - Wood Waste,23019,321113
548,23,Sappi / S.D. Warren/Scott Paper Company,115000,Boiler/Steam Turbine,WASTE - Black Liquor,23025,322121
549,23,Verso Paper / Rumford Cogen Company,85000,Boiler/Steam Turbine,COAL - Coal,23017,322121
550,23,Twin Rivers Paper Co.,20000,Boiler/Steam Turbine,WASTE - Black Liquor,23003,322121
551,23,Lavalley Lumber LLC,1500,Boiler/Steam Turbine,WOOD - Wood Waste,23031,321113
552,23,Sappi / S.D. Warren/Scott Paper Company,62500,Boiler/Steam Turbine,WOOD - Wood Waste,23005,322121
553,23,Robbins Lumber Inc,1250,Boiler/Steam Turbine,WOOD - Wood Waste,23027,321113
554,23,Verso Paper,80000,Boiler/Steam Turbine,WASTE - Black Liquor,23007,322121
555,23,Domtar / Georgia-Pacific Corporation,44500,Boiler/Steam Turbine,WASTE - Black Liquor,23003,322121
556,23,Verso Paper / Boise Cascade Corporation,12500,Boiler/Steam Turbine,NG - Natural Gas,23017,322121
557,26,Cargill Inc.,4200,Boiler/Steam Turbine,NG - Natural Gas,26035,311942
558,26,Andersons Albion Ethanol LLC,10100,Combustion Turbine,NG - Natural Gas,26025,325193
559,26,Coldwater Board of Public Utilities,13000,Reciprocating Engine,NG - Natural Gas,26023,311421
560,26,General Motors,1800,Backpressure Steam Turbine,WASTE - Steam,26045,336111
561,26,Dearborn Industrial Gen Inc.,760000,Combined Cycle,NG - Natural Gas,26163,336111
562,26,CRM Inc.,450,Reciprocating Engine,NG - Natural Gas,26055,332
563,26,Lafarge Corp,47200,Other Waste Heat to Power*,WASTE - Waste,26007,327
564,26,Dow Chemical USA.,7030,Combustion Turbine,NG - Natural Gas,26063,325998
565,26,Cargill,6170,Combustion Turbine,NG - Natural Gas,26133,325
566,26,Domtar Paper,1210,Combustion Turbine,NG - Natural Gas,26077,322121
567,26,Michigan Power L.P.,128000,Combined Cycle,NG - Natural Gas,26105,325211
568,26,United States Gypsum / Menasha Packaging Co LLC / Otsego Paper Inc.,10600,Combustion Turbine,NG - Natural Gas,26005,32213
569,26,Beaver Michigan Associates L.P./Atlantic Power Corp.,38000,Boiler/Steam Turbine,WOOD - Wood,26165,321113
570,26,Graphic Packaging Corp,11800,Boiler/Steam Turbine,NG - Natural Gas,26077,322121
571,26,Voss Industries Aka Mmc Metals,1000,Reciprocating Engine,NG - Natural Gas,26163,332
572,26,Voss Industries Aka Mmc Metals,1000,Reciprocating Engine,NG - Natural Gas,26163,331110
573,26,ADA Cogeneration,29400,Combined Cycle,NG - Natural Gas,26081,325611
574,26,Ajax Metal Processing Inc./Hale Enginee,500,Reciprocating Engine,NG - Natural Gas,26163,332
575,26,Tondu Energy Filer City Power Plant,60000,Boiler/Steam Turbine,COAL - Coal,26101,322121
576,26,EQT Infrastructure/Fortistar,1633000,Combined Cycle,NG - Natural Gas,26111,325199
577,26,Michigan Sugar Company,1500,Boiler/Steam Turbine,COAL - Coal,26063,311313
578,26,Pfizer,3200,Combustion Turbine,NG - Natural Gas,26161,325412
579,26,Allied Finishing Inc.,800,Reciprocating Engine,NG - Natural Gas,26081,332
580,26,Viking Energy of Lincoln,18000,Boiler/Steam Turbine,WOOD - Wood,26001,311
581,26,Powertrain Warren GMC,4000,Combustion Turbine,NG - Natural Gas,26099,336111
582,26,Marquette Fabricators Inc.,175,Boiler/Steam Turbine,WOOD - Wood,26081,321
583,26,Parkdale Pharmaceutical Inc.,2800,Combustion Turbine,NG - Natural Gas,26125,325412
584,26,All-Wood Inc.,150,Reciprocating Engine,BIOMASS - Biomass,26013,321113
585,26,Dunn Paper / SECO Energy,15000,Combustion Turbine,NG - Natural Gas,26147,32213
586,26,Verso Paper,28000,Boiler/Steam Turbine,BIOMASS - Biomass,26043,322121
587,26,Verso,100000,Boiler/Steam Turbine,WASTE - Black Liquor,26041,322121
588,26,Dow Corning Corporation,22400,Boiler/Steam Turbine,WOOD - Wood,26111,325199
589,26,Herman Miller Inc.,500,Boiler/Steam Turbine,WOOD - Wood,26139,311999
590,26,Domtar Industries Inc.,7000,Boiler/Steam Turbine,COAL - Coal,26147,322121
591,26,General Foods Corporation,9000,Boiler/Steam Turbine,NG - Natural Gas,26025,31123
592,26,Louisiana Pacific Co / Decorative Panels International,6200,Boiler/Steam Turbine,COAL - Coal,26007,321113
593,26,Morton Salt Company,5000,Boiler/Steam Turbine,COAL - Coal,26101,325998
594,26,Waldorf Corporation,2500,Boiler/Steam Turbine,NG - Natural Gas,26025,32213
595,26,Michigan Sugar Company,1300,Boiler/Steam Turbine,NG - Natural Gas,26151,311313
596,26,Neenah Paper,6200,Boiler/Steam Turbine,COAL - Coal,26003,322121
597,26,WestRock,7000,Boiler/Steam Turbine,NG - Natural Gas,26005,32213
598,27,Boise Cascade Corporation,58500,Boiler/Steam Turbine,WASTE - Black Liquor,27071,322121
599,27,Koda Energy LLC,19700,Boiler/Steam Turbine,BIOMASS - Agricultural Biomass,27139,311213
600,27,WestRock,12000,Boiler/Steam Turbine,NG - Natural Gas,27137,32213
601,27,Central Minnesota Ethanol Cooperative,2000,Boiler/Steam Turbine,WOOD - Wood,27097,325193
602,27,POET Biorefining,7024,Reciprocating Engine,OIL - Distillate Fuel Oil,27013,32512
603,27,Sappi Fine Papers,55000,Boiler/Steam Turbine,WASTE - Black Liquor,27017,322121
604,27,Center Point Energy,60,Microturbine,NG - Natural Gas,27037,339999
605,27,"Cogentrix/ LSP Cottage Grove, LP",251000,Combined Cycle,NG - Natural Gas,NaN,32552
606,27,CenterPoint Energy,1250,Combustion Turbine,NG - Natural Gas,27079,339999
607,27,Ainsworth Lumber Co.,11000,Boiler/Steam Turbine,WOOD - Wood Waste,27007,322121
608,27,American Crystal Sugar Co,7500,Boiler/Steam Turbine,COAL - Coal,27119,311313
609,27,Archer Daniels Midland Company,6150,Boiler/Steam Turbine,COAL - Coal,27013,311224
