County FIPS,County Area km2,County Available area km2,Percent County Land Available,Average Available DNI kWh/m2day
16045,1462.2444,476.6607,32.59788172,5.569692253
16047,1901.4345,1502.8497,79.03767918,5.98482238
16049,22024.224,979.3629,4.446753266,4.68147549
16051,2863.674,2602.3599,90.87486564,5.517746943
16053,1560.6108,1521.342,97.48375444,5.924023373
16055,3390.2631,535.41,15.79257964,4.439511044
16057,2788.8219,943.5285,33.83251186,4.625360604
16059,11834.505,1512.3429,12.77909722,5.214707486
16061,1242.3699,708.3126,57.01302004,4.691554331
16063,3123.0198,2571.9201,82.35362773,6.005409091
16065,1225.9998,783.9261,63.94178041,5.171537492
16067,1974.5775,1283.2344,64.98779612,5.804291269
16069,2218.509,651.0942,29.34827851,4.691974198
16071,3109.2822,1173.7467,37.74976424,5.5462144
16073,19934.586,11540.0052,57.88936475,5.788968135
16075,1062.6714,628.641,59.15666875,5.639020616
16077,3735.1287,2231.9307,59.75512169,5.597270847
16079,6844.8078,63.6498,0.92989901,4.279097735
16081,1166.0031,567.2106,48.64571972,4.872219747
16083,4995.4077,3871.3626,77.49843121,5.774430961
16085,9669.4884,415.3194,4.295153816,5.130915279
16087,3816.1854,1290.1275,33.80673014,5.46432221
17001,2256.6519,1594.1691,70.64311071,4.728284954
17003,654.1884,240.3108,36.7341885,4.761894634
17005,991.3671,757.1475,76.37407979,4.680345654
17007,730.4094,641.6982,87.85459223,4.504822019
17009,795.7116,423.2736,53.1943483,4.719361796
17011,2262.3462,1999.8009,88.39499896,4.567024736
17013,734.589,221.5593,30.16098798,4.76657076
17015,1208.5281,941.3739,77.89425004,4.589790052
17017,993.9672,711.4635,71.57816676,4.708791939
17019,2585.8845,2401.8039,92.88132939,4.560226866
17021,1853.442,1704.1023,91.94257495,4.657759895
17023,1307.4615,979.4601,74.91311216,4.550503883
17025,1216.0611,949.6764,78.09446417,4.620190458
17027,1303.695,997.3044,76.49829139,4.712241236
17029,1321.1505,1118.5209,84.66264063,4.594238354
17031,2480.2119,114.9552,4.634894301,4.450431229
17033,1154.6469,880.146,76.22642039,4.554328824
17035,898.6869,724.0347,80.56584557,4.586336044
17037,1643.8221,1518.4989,92.37610931,4.496401538
17039,1049.1687,942.0786,89.79286172,4.596894829
17041,1080.5805,1046.5119,96.84719463,4.589085906
17043,871.074,78.1245,8.968755812,4.42602592
17045,1616.2335,1465.3224,90.66279099,4.539962632
17047,576.7929,490.0014,84.95274474,4.59452954
17049,1243.2123,936.5787,75.33537916,4.606293253
17051,1878.3981,1290.2409,68.68836271,4.645717281
17053,1259.2908,1245.8691,98.93418581,4.552255885
17055,1117.3545,759.6423,67.98579144,4.686055682
17057,2285.8281,1379.6568,60.3569796,4.634552452
17059,850.0464,521.235,61.31841744,4.663048329
17061,1414.9647,1053.7047,74.46862102,4.741284832
17063,1114.9488,922.6305,82.75092991,4.485973048
17065,1128.9294,891.2349,78.94514041,4.659425242
17067,2109.3939,1648.998,78.17401956,4.686742804
17069,470.2536,26.2035,5.572206146,4.681632148
17071,1023.4755,772.7643,75.50393732,4.639245307
17073,2138.4243,1947.9204,91.09138911,4.608340638
17075,2897.9208,2798.9469,96.58465821,4.504099679
17077,1560.1815,712.3464,45.65791865,4.721788525
17079,1290.1032,1063.2222,82.41373248,4.585346102
17081,1512.0513,1019.5632,67.4291408,4.669536116
17083,976.6089,586.3266,60.03699127,4.765733567
17085,1602.1719,1008.1422,62.92347282,4.568602545
17087,903.5874,222.6042,24.63560249,4.708963685
17089,1357.9974,837.3861,61.66330657,4.464876525
17091,1764.8037,1572.4611,89.10119012,4.47393152
17093,834.6078,654.5772,78.42931734,4.469036777
17095,1864.3203,1458.3159,78.22239022,4.611882759
17097,1219.3659,257.7177,21.13538684,4.445599208
17099,2973.7044,2623.0068,88.20670945,4.521479026
17101,969.0354,782.0469,80.70364612,4.559221846
17103,1887.9804,1728.3051,91.54253402,4.531666721
17105,2708.9073,2638.2672,97.39230279,4.551511366
17107,1603.0062,1528.7616,95.36841467,4.629442184
17109,1528.956,1266.2649,82.8189235,4.66754844
17111,1582.173,1058.0544,66.87349613,4.479709242
17113,3072.4596,2863.8927,93.21172848,4.605509196
17115,1517.3406,1329.0561,87.59115126,4.619667603
17117,2247.1911,1695.2652,75.43929842,4.71930671
17119,1918.1043,1236.8295,64.4818689,4.744464128
17121,1491.9309,1039.2381,69.65725423,4.661805286
17123,1032.1992,851.5125,82.49497771,4.575426587
17125,1459.2798,1163.5326,79.73334517,4.658654679
17127,626.3082,399.7026,63.81883552,4.717001175
17129,817.1361,712.7433,87.2245517,4.66469901
17131,1472.7582,1239.6888,84.17463233,4.619781702
17133,1030.8384,672.2271,65.21168594,4.799504163
17135,1838.0196,1539.1863,83.74156075,4.681030875
17137,1482.2595,1217.9808,82.17055111,4.719407055
17139,892.2312,801.7218,89.85583557,4.621883752
17141,1976.0841,1714.1868,86.74665213,4.531193415
17143,1633.2111,1042.8345,63.85178866,4.592747291
17145,1157.7006,777.5028,67.15922925,4.726088886
17147,1138.1634,1098.7731,96.53913489,4.600758933
17149,2198.4453,1431.8694,65.13099962,4.74056032
17151,969.3918,33.0075,3.404970003,4.725607362
17153,526.3866,336.4578,63.91838242,4.759069286
17155,446.0427,311.4045,69.81495269,4.553458967
17157,1546.9299,1044.7299,67.53569764,4.776277921
17159,937.4292,770.0346,82.14322746,4.590363221
17161,1168.9191,733.4955,62.74989433,4.619439788
17163,1745.6715,1124.6283,64.42382201,4.778299662
17165,1001.7513,630.6012,62.94987588,4.653618918
17167,2271.5721,1911.2598,84.13819663,4.675553276
17169,1142.9343,648.3402,56.72593779,4.685879413
17171,654.6501,500.2317,76.41207112,4.726994187
17173,1989.3438,1642.5909,82.56948346,4.621584258
17175,746.7957,705.6882,94.4954825,4.595855352
17177,1463.5404,1315.8693,89.91000863,4.561406992
17179,1703.9484,1377.8667,80.8631705,4.623414909
17181,1093.3866,364.8888,33.37234973,4.7480412
17183,2334.3147,2059.0929,88.20973882,4.505217951
17185,589.275,491.346,83.3814433,4.57657814
17187,1406.2896,1265.8599,90.0141692,4.637557637
17189,1460.4624,1201.6107,82.2760449,4.733989632
17191,1853.1423,1549.5381,83.61678971,4.635659301
17193,1299.8394,1070.1558,82.32984783,4.642181989
17195,1803.9267,1587.7134,88.01429681,4.564299795
17197,2199.474,1172.4264,53.3048538,4.449523642
17199,1150.8318,441.7335,38.38384549,4.682548455
17201,1344.8268,872.6292,64.88785024,4.523963261
17203,1405.4715,1202.364,85.54879982,4.598074643
18001,880.5024,816.4962,92.73071828,4.293872443
18003,1709.4483,1241.2764,72.6126903,4.282604604
18005,1060.7274,684.369,64.51883868,4.445601846
18007,1052.8461,1039.4568,98.72827567,4.466257481
18009,428.8626,384.6852,89.69893854,4.312048345
18011,1096.1973,1011.6819,92.29012879,4.446166262
18013,820.1007,67.9833,8.289628335,4.463823424
18015,971.2872,853.7238,87.89612382,4.379403594
18017,1074.4245,928.5273,86.42089789,4.349634137
18019,974.8269,423.3627,43.4295258,4.465349838
18021,933.2415,622.7199,66.7265547,4.47474681
18023,1049.5737,990.387,94.36088195,4.427666558
18025,799.5591,93.3687,11.67752328,4.493662705
18027,1131.5943,898.4439,79.3962907,4.501828632
18029,796.1652,308.5695,38.75696903,4.381912062
18031,966.8727,772.6266,79.90985783,4.424160883
18033,942.3945,769.3785,81.64080966,4.256529873
18035,1025.4195,854.4852,83.3303053,4.339308573
18037,1127.5119,611.1369,54.2022572,4.506224602
18039,1212.0516,860.6574,71.00831351,4.247162177
18041,557.3367,379.728,68.13260279,4.390860495
18043,385.9974,137.4327,35.60456625,4.50180409
18045,1030.4334,838.6011,81.38333831,4.472806309
18047,1012.7673,449.2665,44.36028888,4.399258451
18049,961.6077,850.2165,88.41614933,4.331681608
18051,1292.9787,1023.2001,79.13510872,4.569654214
18053,1074.5865,948.0645,88.22598274,4.317409031
18055,1413.8712,725.1606,51.28901416,4.5009452
18057,1042.3809,661.8915,63.49804568,4.411608028
18059,795.1608,699.9696,88.02868552,4.414957415
18061,1259.8659,555.2388,44.07126187,4.517352658
18063,1058.7591,815.265,77.00193557,4.465616195
18065,1022.6169,904.041,88.40466063,4.379588119
18067,761.3109,659.6154,86.64205386,4.379075939
18069,1004.1408,852.8409,84.93240191,4.290861628
18071,1330.9272,725.8896,54.54014314,4.455439654
18073,1453.9986,1280.5857,88.07337916,4.439756605
18075,994.8015,894.9771,89.96539511,4.313857599
18077,939.9321,380.0601,40.4348463,4.432582426
18079,979.8327,494.6832,50.48649632,4.410431949
18081,833.4495,565.0803,67.80018465,4.477819618
18083,1357.1145,1143.3474,84.24841087,4.539538377
18085,1435.9032,1161.9612,80.92197301,4.282123777
18087,1001.5812,776.6685,77.54423705,4.234901809
18089,1305.4284,639.1062,48.95758358,4.410314694
18091,1563.9075,1187.4033,75.92541758,4.291733507
18093,1170.4581,461.7972,39.45439824,4.481267452
18095,1173.0096,1021.7421,87.10432549,4.364547847
18097,1043.7093,137.2383,13.14909238,4.427563005
18099,1164.8853,963.7056,82.72965587,4.305856223
18101,881.5473,157.9095,17.91276543,4.473178251
18103,977.4108,842.9103,86.23910233,4.317424157
18105,1065.4011,231.9759,21.77357429,4.476573903
18107,1309.1058,1161.6858,88.7388781,4.464648928
18109,1060.371,547.0983,51.59498892,4.450224894
18111,1044.9243,884.0826,84.60733471,4.47446961
18113,1081.1637,842.2947,77.90630596,4.253924241
18115,226.4274,94.7538,41.8473206,4.383506582
18117,1057.1715,286.416,27.09267134,4.481499434
18119,1004.3757,348.4134,34.68954894,4.473847585
18121,1165.4118,671.3928,57.60991952,4.454735064
18123,1000.6497,136.1772,13.60887831,4.511404949
18125,883.3536,471.4524,53.37074531,4.524880592
18127,1087.8867,738.0882,67.84605419,4.356265885
18129,1086.0399,825.8274,76.04024493,4.631893893
18131,1125.3978,969.8454,86.17800746,4.386991999
18133,1250.2188,806.355,64.49711043,4.468021597
18135,1174.0059,1092.2769,93.03845066,4.354223242
18137,1160.5518,603.4662,51.99821326,4.409976376
18139,1057.9086,979.8813,92.62438173,4.430920205
18141,1194.9525,782.9541,65.52177597,4.240218702
18143,499.3083,245.6487,49.19780024,4.428683351
18145,1069.038,961.6077,89.95075011,4.445467962
18147,1039.7322,685.1466,65.8964491,4.555499728
18149,808.6311,601.9272,74.43779988,4.333551513
18151,835.1748,574.3305,68.76769989,4.255838516
18153,1176.2091,838.3905,71.27903533,4.531762717
18155,578.8098,211.4991,36.54034538,4.397102754
18157,1303.3872,999.9126,76.71646614,4.435841745
18159,674.8515,662.4666,98.16479626,4.399665957
18161,427.7853,323.0685,75.5211785,4.386494421
18163,612.9108,337.7862,55.1118042,4.595487267
18165,673.2396,458.5815,68.1156456,4.467823015
18167,1063.044,665.9658,62.64705882,4.500452942
18169,1090.341,910.6101,83.5160835,4.288542087
18171,948.9798,792.4878,83.50944878,4.454979354
18173,1012.8321,555.5061,54.84681025,4.543671133
18175,1337.9985,685.2276,51.21288253,4.487134143
18177,1047.2733,848.9772,81.06548692,4.370227646
18179,958.9023,882.0009,91.98026744,4.301589233
18181,1317.5136,1230.7302,93.41309266,4.420195469
18183,875.1807,747.5409,85.41560617,4.271499204
19001,1476.9864,1373.3955,92.98633352,4.829997464
19003,1102.0698,985.5837,89.43024298,4.862342513
19005,1706.2002,875.8449,51.33306748,4.562621128
19007,1336.9779,963.8352,72.09058579,4.699994285
19009,1148.8959,1083.1077,94.2737893,4.853999716
19011,1860.9102,1732.4523,93.09703929,4.631449531
19013,1483.2315,1274.0814,85.8990252,4.613970336
19015,1485.7344,1300.2039,87.51253925,4.732552408
19017,1138.0743,1020.0654,89.63082639,4.594937745
19019,1484.3331,1402.7013,94.50043929,4.608577838
19021,1503.1899,1435.158,95.47416464,4.820471046
19023,1506.7539,1413.7659,93.8285874,4.616512298
19025,1482.5349,1454.7438,98.12543367,4.8000299
19027,1476.9702,1422.0765,96.28335765,4.833082676
19029,1463.3298,1376.352,94.05617244,4.858539489
19031,1507.167,1383.4638,91.79233622,4.647735454
19033,1489.3794,1381.8357,92.77929452,4.661845167
19035,1494.7821,1422.603,95.17126275,4.85482651
19037,1309.6404,1231.6131,94.04208209,4.580968622
19039,1118.2131,888.5538,79.46193798,4.782202228
19041,1483.3368,1388.9637,93.63778341,4.805661634
19043,2053.1475,1321.5393,64.36650557,4.569337922
19045,1839.3723,1593.2538,86.6194299,4.615364671
19047,1851.2388,1670.2929,90.22568563,4.87553036
19049,1532.0421,1291.059,84.27046489,4.748094234
19051,1307.6559,1003.185,76.71628293,4.6909413
19053,1381.9815,1055.187,76.35319286,4.797987795
19055,1499.4396,1356.9768,90.4989304,4.6022136
19057,1113.183,761.0679,68.36862403,4.627347354
19059,1046.1312,925.587,88.47714321,4.786256848
19061,1596.6072,1157.9598,72.52627948,4.588766211
19063,1042.3242,982.8783,94.29679365,4.761225287
19065,1894.1202,1636.7751,86.41347577,4.589192512
19067,1298.7297,1223.8452,94.2340196,4.613194213
19069,1508.6574,1466.4159,97.20006013,4.682662023
19071,1338.282,1109.1411,82.87798087,4.977923991
19073,1479.546,1406.5488,95.06624329,4.766720262
19075,1299.9528,1289.9331,99.22922586,4.6615193
19077,1536.0435,1282.7889,83.51253724,4.80115635
19079,1495.6893,1431.5535,95.71195702,4.714838487
19081,1484.0658,1450.5156,97.73930509,4.696223447
19083,1476.3141,1396.1808,94.57206972,4.687416458
19085,1816.0686,1426.5639,78.5523135,4.896004917
19087,1130.5008,922.6791,81.61684627,4.648977798
19089,1226.6154,1170.1665,95.39799517,4.570826913
19091,1128.3705,1092.5361,96.82423459,4.748326673
19093,1118.8692,1082.1924,96.72197608,4.881570237
19095,1521.4716,1338.1362,87.95012671,4.652743611
19097,1682.3376,1143.3231,67.96038441,4.589905279
19099,1898.2431,1716.9894,90.45150223,4.691981469
19101,1131.5295,928.3167,82.04087476,4.640801085
19103,1613.9898,1274.1624,78.94488553,4.634355388
19105,1494.4824,1260.4977,84.34342887,4.600871049
19107,1502.0235,1334.9934,88.87966134,4.664826592
19109,2523.4254,2459.8404,97.48021083,4.726804244
19111,1395.7191,953.0136,68.28118925,4.65532833
19113,1876.4865,1448.7336,77.20458421,4.60429105
19115,1081.3986,830.1852,76.76958339,4.623467295
19117,1124.9361,815.022,72.45051519,4.738135858
19119,1522.3626,1471.9482,96.6884105,4.864640055
19121,1456.0722,1171.4301,80.4513746,4.776270113
19123,1484.973,1318.1454,88.76561392,4.68334804
19125,1477.5777,1064.9232,72.07223011,4.696637383
19127,1484.5113,1382.3217,93.11628008,4.682330054
19129,1141.0713,1005.1695,88.08998176,4.952302833
19131,1216.0611,1161.6615,95.52657346,4.591516159
19133,1810.5768,1465.4358,80.93751118,4.904213622
19135,1124.8389,766.1547,68.11239369,4.697813336
19137,1101.2598,1022.4468,92.8433781,4.899415977
19139,1163.1843,935.9955,80.46837462,4.617820172
19141,1484.0658,1452.7512,97.88994531,4.841000825
19143,1034.4429,1016.145,98.23113485,4.826512316
19145,1387.1007,1288.5075,92.89213826,4.923331385
19147,1475.0586,1427.8761,96.80131352,4.775222571
19149,2236.6368,2063.4021,92.25467899,4.892504308
19151,1497.7872,1473.7869,98.39761616,4.792398199
19153,1532.1231,952.3737,62.16039038,4.712250015
19155,2484.5616,2164.3443,87.11171822,4.912465429
19157,1518.0372,1432.2258,94.34721363,4.678462713
19159,1395.2331,1196.4105,85.74986502,4.838752784
19161,1497.8925,1455.003,97.13667703,4.85424094
19163,1212.7239,953.3862,78.61527261,4.615858949
19165,1531.5561,1437.2883,93.84496591,4.87990504
19167,1991.8872,1914.9129,96.13560949,4.87650614
19169,1485.7749,1369.7424,92.19043881,4.710446234
19171,1870.2414,1673.5815,89.48478523,4.652948818
19173,1384.6221,1217.6001,87.9373585,4.885532028
19175,1103.0823,941.7222,85.3718893,4.820750374
19177,1270.4445,890.6436,70.10488061,4.666495598
19179,1129.3506,833.7006,73.82123851,4.65838175
19181,1484.9487,1139.3946,76.72955975,4.737278305
19183,1478.5578,1294.6878,87.5642332,4.651025726
19185,1365.3765,1174.4271,86.0148904,4.752463808
19187,1860.8454,1675.4364,90.03630285,4.748188587
19189,1040.5179,1006.8948,96.76861878,4.677386653
19191,1787.3946,1452.7512,81.27758694,4.560423636
19193,2273.8644,1954.7973,85.96806828,4.889759461
19195,1041.012,998.244,95.89169001,4.642512658
19197,1508.1552,1459.7496,96.7904099,4.71407117
20001,1309.0248,1178.3313,90.01596456,5.115213476
20003,1511.3223,1334.8395,88.32262318,5.122546012
20005,1123.3566,918.4104,81.75590903,5.020267057
20007,2942.6733,2798.5662,95.10285087,5.860734004
20009,2332.5975,2175.6843,93.27302717,5.767501815
20011,1655.3808,1346.2038,81.3229077,5.039842297
20013,1483.0128,1370.2365,92.39546011,5.05292058
20015,3746.1285,3367.3239,89.88810448,5.450868616
20017,2014.3647,1816.3926,90.17198326,5.37028607
20019,1669.4748,1345.734,80.60822481,5.308072349
20021,1530.576,1289.4471,84.24587214,5.081428912
20023,2644.2936,2535.7212,95.8940868,6.09706298
20025,2530.9017,2449.3104,96.7761964,6.099620053
20027,1698.3594,1555.3296,91.57835497,5.336192921
20029,1859.5575,1749.8592,94.10083851,5.418049872
20031,1694.7144,1469.2185,86.69416511,5.179820547
20033,2045.2338,2014.3728,98.49107716,6.015597657
20035,2933.0667,2575.8972,87.82266015,5.485121033
20037,1541.2113,1298.3004,84.23896191,5.07749033
20039,2315.7495,2258.3934,97.52321657,5.883776245
20041,2206.0512,2049.4863,92.90293444,5.388403623
20043,1031.5107,807.9102,78.32300722,4.97556987
20045,1229.2722,862.812,70.18884833,5.043801352
20047,1610.9523,1581.8085,98.19089616,5.942641831
20049,1685.0997,1472.6934,87.39503069,5.321815702
20051,2331.9495,2227.4433,95.51850501,5.829568462
20053,1873.5138,1747.7937,93.28960908,5.64024567
20055,3373.8282,3301.5438,97.85749612,6.213930956
20057,2846.5425,2770.0137,97.31151739,6.12839112
20059,1495.0332,1256.553,84.0485014,5.081578483
20061,1047.7836,707.5512,67.52837132,5.309472937
20063,2775.8457,2757.1752,99.32739417,6.05565213
20065,2327.9076,2258.1504,97.00343777,5.862049113
20067,1489.5657,1478.0313,99.22565349,6.390904243
20069,2251.5489,2235.8754,99.30387921,6.210693791
20071,2016.0738,2011.1328,99.75491969,6.356544497
20073,2985.8382,2703.9663,90.55970615,5.307979858
20075,2583.8919,2555.8335,98.91410318,6.412947914
20077,2079.1161,2027.0979,97.4980618,5.714562513
20079,1400.8545,1320.7779,94.28373182,5.525841689
20081,1496.6532,1489.5333,99.52427857,6.312651977
20083,2228.2047,2185.1856,98.06933806,6.068866022
20085,1705.0662,1485.783,87.13931459,5.089786349
20087,1441.5651,1055.997,73.25350759,5.030333896
20089,2368.1646,2233.2267,94.30200502,5.461010094
20091,1242.5643,641.4471,51.62284962,5.015649632
20093,2255.8419,2230.5051,98.87683618,6.318263942
20095,2244.8826,2157.6051,96.11215749,5.71004062
20097,1872.1935,1847.6667,98.68994311,5.982456654
20099,1691.3691,1450.9773,85.78714723,5.136946905
20101,1858.5774,1841.9643,99.10613892,6.129350492
20103,1214.7246,823.4946,67.79269968,5.005925481
20105,1866.0537,1756.1205,94.1087869,5.570163695
20107,1570.3794,1125.7137,71.68418664,5.031304676
20109,2779.3449,2684.6073,96.59136943,6.162695085
20111,2215.5444,2035.9674,91.89467835,5.248327419
20113,2332.395,2207.7927,94.65775308,5.519678428
20115,2470.1598,2334.501,94.5080962,5.443799972
20117,2343.8079,2080.9062,88.7831379,5.210322808
20119,2536.4259,2499.1011,98.52844903,6.226482752
20121,1528.0569,1247.805,81.65959003,5.021502499
20123,1862.433,1740.7791,93.468012,5.505923801
20125,1688.2668,1384.5816,82.01201374,5.209638754
20127,1820.0376,1702.3041,93.53126001,5.342270259
20129,1890.5238,663.6087,35.1018432,6.541622054
20131,1861.542,1678.7088,90.17840049,5.137777831
20133,1496.1591,1298.6163,86.79667156,5.127463807
20135,2784.1968,2721.5595,97.75025602,6.024146103
20137,2282.5557,2211.4863,96.88641114,5.758373287
20139,1863.7695,1608.255,86.29044525,5.135589071
20141,2316.2598,2223.7335,96.00535743,5.61668851
20143,1868.2488,1766.1888,94.53713017,5.466144473
20145,1954.5057,1920.2994,98.24987464,5.901129057
20147,2316.7296,2213.5761,95.54745189,5.629591556
20149,2232.0522,1824.8814,81.75800727,5.183081707
20151,1905.5412,1873.3194,98.30904732,5.861305162
20153,2770.2243,2644.7391,95.47021517,6.023565975
20155,3294.4482,3076.2504,93.37680283,5.659625761
20157,1866.0699,1760.0085,94.31632223,5.356481856
20159,1885.3074,1819.2924,96.49844901,5.664870261
20161,1611.3411,935.4204,58.05228949,5.268286949
20163,2318.4468,2220.3072,95.76701091,5.707122527
20165,1859.5737,1829.2068,98.36699669,5.892147519
20167,2329.5843,2099.6091,90.12805847,5.7040229
20169,1868.1759,1574.9478,84.30404225,5.475410568
20171,1858.8447,1841.1786,99.04961937,6.201101247
20173,2613.627,2046.3921,78.29702172,5.543731184
20175,1658.637,1618.7688,97.59632759,6.349109123
20177,1439.1108,1067.9688,74.21032488,5.08197485
20179,2321.2413,2300.805,99.11959605,5.962495723
20181,2735.7669,2726.4438,99.65921439,6.186454287
20183,2323.2582,2254.8051,97.0535733,5.546514328
20185,2058.777,1922.6322,93.38710312,5.805836865
20187,1762.2684,1757.1735,99.71088967,6.46825132
20189,1884.1653,1835.3871,97.41115071,6.451481656
20191,3069.2277,2916.2673,95.01632284,5.577705988
20193,2783.6946,2774.4525,99.6679916,6.081391315
20195,2330.0784,2241.8856,96.21502864,5.939799947
20197,2070.7245,1873.6839,90.48446087,5.212668523
20199,2366.4393,2348.7327,99.25176192,6.264291868
20201,2327.4945,2162.4732,92.90991665,5.296234212
20203,1861.1127,1855.1754,99.68098117,6.262337557
20205,1489.3227,1273.6926,85.52159985,5.195156697
20207,1308.96,1149.0498,87.78341584,5.210432827
20209,404.8218,168.7959,41.69634639,4.994871155
21001,1068.1551,414.2745,38.78411478,4.491898133
21003,911.493,421.4997,46.2427797,4.593757903
21005,529.2216,175.5027,33.16242194,4.463215027
21007,708.9849,433.7064,61.17286842,4.770423577
21009,1295.0604,826.0623,63.78561957,4.573062961
21011,735.7149,278.1864,37.81171212,4.369501514
21013,935.2746,42.3063,4.523409489,4.380084243
21015,664.2405,211.2075,31.79684166,4.367327709
21017,755.2521,661.9077,87.64063019,4.430882191
21019,419.6124,66.339,15.80958999,4.294570208
21021,473.8014,282.8439,59.69672103,4.49211289
21023,541.161,143.4348,26.50501422,4.358818613
21025,1282.6917,61.1712,4.768971375,4.335496557
21027,1516.8951,567.0405,37.38165546,4.555394186
21029,777.5757,158.7114,20.41105451,4.469134939
21031,1117.4679,371.5713,33.25118332,4.563727465
21033,901.773,427.8096,47.44094135,4.684264238
21035,1063.7325,540.5373,50.81515325,4.737448339
21037,412.8894,104.1579,25.2265861,4.331202271
21039,515.2653,320.8248,62.26400264,4.786192688
21041,355.6548,120.5523,33.89587319,4.388172411
21043,1067.4099,149.0886,13.96732408,4.347617625
21045,1154.4201,336.6684,29.16342153,4.467215619
21047,1875.0771,991.2618,52.86512219,4.658482489
21049,660.7899,434.5407,65.76079628,4.405246333
21051,1220.1759,10.9107,0.894190747,4.377899035
21053,531.9918,193.4442,36.3622522,4.54256888
21055,961.3971,390.8736,40.6568316,4.681110535
21057,805.302,117.6606,14.61074231,4.504086466
21059,1234.2537,814.3821,65.98174265,4.571468555
21061,797.7204,220.9275,27.69485399,4.552946288
21063,609.4845,57.5424,9.441158881,4.357425394
21065,661.9239,114.2586,17.26159155,4.323740252
21067,739.5057,452.4822,61.18711458,4.449172604
21069,909.8082,477.1386,52.44386674,4.346473704
21071,1024.6257,41.3505,4.03566883,4.271239961
21073,549.1881,222.8796,40.58347222,4.438275912
21075,597.3426,374.6007,62.7111979,4.818154691
21077,271.1394,88.2657,32.55362371,4.371737175
21079,605.9043,310.7241,51.28270257,4.454465733
21081,675.2889,248.8158,36.84582998,4.378019728
21083,1442.0997,950.0733,65.8812494,4.759511395
21085,1323.4428,507.546,38.35042965,4.569568944
21087,748.0593,357.3477,47.76996957,4.503050978
21089,917.9244,138.4047,15.07800642,4.312604319
21091,515.1357,178.1433,34.5818199,4.553671168
21093,1631.9799,700.4799,42.92209114,4.562467651
21095,1212.3675,28.7793,2.373809921,4.365854208
21097,802.548,476.7255,59.40149374,4.417081471
21099,1082.2572,425.0961,39.27865761,4.528349688
21101,1206.7785,838.6659,69.49625801,4.627239784
21103,754.2558,435.9339,57.7965592,4.451190472
21105,655.3953,443.4588,67.66279831,4.788445788
21107,1435.9275,590.895,41.15075448,4.618605483
21109,897.4719,96.2523,10.72482604,4.400071531
21111,1029.8988,131.3334,12.75206846,4.451699766
21113,452.0529,268.353,59.36318515,4.45364926
21115,684.1989,32.157,4.699949094,4.29143073
21117,425.5497,107.2521,25.20319013,4.348549203
21119,913.9554,35.5266,3.887126221,4.335896033
21121,1004.319,117.8064,11.72997822,4.384506326
21123,682.9434,387.5364,56.74502455,4.55849908
21125,1149.1389,327.1509,28.46922161,4.416254921
21127,1087.9434,59.2758,5.448426821,4.294875649
21129,547.0821,31.5738,5.771309279,4.308845562
21131,1047.4515,0.0567,0.005413138,4.38
21133,878.2101,22.2264,2.530875015,4.342755102
21135,1283.0967,186.6078,14.54354921,4.306138988
21137,871.2765,462.1779,53.04606517,4.47660299
21139,886.545,367.8129,41.48835085,4.708502279
21141,1442.6829,984.1095,68.21384658,4.620940944
21143,664.3539,155.0745,23.34215243,4.716498825
21145,694.5426,351.9936,50.6799151,4.726708855
21147,1116.1476,0.0405,0.003628552,4.422
21149,663.6897,471.3228,71.01553633,4.598803362
21151,1148.175,557.3448,48.54179894,4.420302436
21153,800.7336,35.5914,4.444849073,4.316645426
21155,898.2171,433.8441,48.30058346,4.496648868
21157,881.0532,349.9767,39.72253889,4.711399079
21159,597.3507,41.2614,6.907399623,4.276468394
21161,638.1747,366.7437,57.46760252,4.360420081
21163,840.6099,356.9508,42.46331146,4.546864845
21165,533.2959,27.1998,5.100320479,4.368204288
21167,655.8975,408.3048,62.25131213,4.491055586
21169,754.2234,307.6461,40.78978457,4.542819568
21171,859.8636,341.9577,39.76883078,4.573889428
21173,515.0628,316.9611,61.53834057,4.394069663
21175,994.032,91.7973,9.234843546,4.353829524
21177,1241.6976,461.9187,37.20057927,4.575321339
21179,1098.3276,516.9501,47.06702263,4.503739365
21181,509.7087,225.4311,44.22743814,4.392624771
21183,1544.1597,595.5282,38.56649024,4.552453823
21185,508.7205,219.9879,43.24337234,4.463190839
21187,917.7138,340.686,37.12333845,4.394547313
21189,513.5562,27.1107,5.27901328,4.358395578
21191,730.1826,219.8421,30.10782508,4.356752883
21193,887.4846,49.3128,5.556468247,4.336757556
21195,2042.3988,57.0159,2.791614449,4.286473931
21197,466.5033,75.8322,16.25544771,4.308645589
21199,1753.7715,601.5222,34.29877838,4.469659045
21201,259.3296,69.1659,26.67103948,4.360174494
21203,823.7619,149.2506,18.11817225,4.428826658
21205,741.4254,68.4045,9.226079927,4.318146832
21207,732.6612,281.1915,38.37947199,4.50297249
21209,739.2546,456.2568,61.7184932,4.442894475
21211,998.7138,660.8952,66.17463381,4.47185778
21213,612.4005,522.2151,85.27346075,4.62080067
21215,496.3356,222.1992,44.76793524,4.468497011
21217,716.8905,325.4094,45.39178577,4.494917857
21219,976.5927,662.9607,67.88507635,4.635055286
21221,1246.7844,348.7455,27.97159637,4.69957984
21223,404.5707,119.3454,29.49926923,4.437432469
21225,941.1147,684.3447,72.71639684,4.669229349
21227,1418.2209,852.6303,60.11971055,4.569045154
21229,780.1596,393.9678,50.49835957,4.501706896
