,MECS_NAICS,MECS_Region,MECS_FT_byp,MECS_FT,End_use,Byp_fraction
3036,322121,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3037,322121,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3038,322121,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3039,322121,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.004215456674473068
3040,322121,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.000468384074941452
3041,322121,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3042,322121,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3043,322121,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3044,322121,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3045,322121,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.8044041450466669
3046,322121,Midwest,Biomass,Other,Conventional Boiler Use,0.08937823833851855
3047,322121,Midwest,Biomass,Other,Process Heating,0.0
3048,322121,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.7719869706715489
3049,322121,Northeast,Biomass,Other,Conventional Boiler Use,0.08577633007461655
3050,322121,Northeast,Biomass,Other,Process Heating,0.0
3051,322121,South,Biomass,Other,CHP and/or Cogeneration Process,0.8324346744038141
3052,322121,South,Biomass,Other,Conventional Boiler Use,0.0924927416004238
3053,322121,South,Biomass,Other,Process Heating,0.0
3054,322121,US,Biomass,Other,CHP and/or Cogeneration Process,0.8241217798594848
3055,322121,US,Biomass,Other,Conventional Boiler Use,0.09156908665105387
3056,322121,US,Biomass,Other,Process Heating,0.0
3057,322121,West,Biomass,Other,CHP and/or Cogeneration Process,0.8181818181818181
3058,322121,West,Biomass,Other,Conventional Boiler Use,0.09090909090909091
3059,322121,West,Biomass,Other,Process Heating,0.0
3060,322121,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.04663212435053142
3061,322121,Midwest,Steam,Other,Conventional Boiler Use,0.005181347150059047
3062,322121,Midwest,Steam,Other,Process Heating,0.0
3063,322121,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.06840390879368154
3064,322121,Northeast,Steam,Other,Conventional Boiler Use,0.00760043431040906
3065,322121,Northeast,Steam,Other,Process Heating,0.0
3066,322121,South,Steam,Other,CHP and/or Cogeneration Process,0.05599336374913548
3067,322121,South,Steam,Other,Conventional Boiler Use,0.006221484861015054
3068,322121,South,Steam,Other,Process Heating,0.0
3069,322121,US,Steam,Other,CHP and/or Cogeneration Process,0.05585480093676815
3070,322121,US,Steam,Other,Conventional Boiler Use,0.0062060889929742395
3071,322121,US,Steam,Other,Process Heating,0.0
3072,322121,West,Steam,Other,CHP and/or Cogeneration Process,0.08181818181818182
3073,322121,West,Steam,Other,Conventional Boiler Use,0.009090909090909092
3074,322121,West,Steam,Other,Process Heating,0.0
3075,322122,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3076,322122,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
3077,322122,Midwest,Waste_gas,Other,Process Heating,0.0
3078,322122,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3079,322122,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
3080,322122,Northeast,Waste_gas,Other,Process Heating,0.0
3081,322122,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3082,322122,South,Waste_gas,Other,Conventional Boiler Use,0.0
3083,322122,South,Waste_gas,Other,Process Heating,0.0
3084,322122,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3085,322122,US,Waste_gas,Other,Conventional Boiler Use,0.0
3086,322122,US,Waste_gas,Other,Process Heating,0.0
3087,322122,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3088,322122,West,Waste_gas,Other,Conventional Boiler Use,0.0
3089,322122,West,Waste_gas,Other,Process Heating,0.0
3090,322122,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3091,322122,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
3092,322122,Midwest,Petroleum_coke,Other,Process Heating,0.0
3093,322122,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3094,322122,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
3095,322122,Northeast,Petroleum_coke,Other,Process Heating,0.0
3096,322122,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3097,322122,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
3098,322122,South,Petroleum_coke,Other,Process Heating,0.0
3099,322122,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3100,322122,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
3101,322122,US,Petroleum_coke,Other,Process Heating,0.0
3102,322122,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3103,322122,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
3104,322122,West,Petroleum_coke,Other,Process Heating,0.0
3105,322122,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3106,322122,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3107,322122,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3108,322122,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3109,322122,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3110,322122,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3111,322122,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3112,322122,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3113,322122,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3114,322122,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3115,322122,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3116,322122,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3117,322122,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3118,322122,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3119,322122,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3120,322122,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
3121,322122,Midwest,Biomass,Other,Conventional Boiler Use,0.0
3122,322122,Midwest,Biomass,Other,Process Heating,0.0
3123,322122,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
3124,322122,Northeast,Biomass,Other,Conventional Boiler Use,0.0
3125,322122,Northeast,Biomass,Other,Process Heating,0.0
3126,322122,South,Biomass,Other,CHP and/or Cogeneration Process,0.9
3127,322122,South,Biomass,Other,Conventional Boiler Use,0.1
3128,322122,South,Biomass,Other,Process Heating,0.0
3129,322122,US,Biomass,Other,CHP and/or Cogeneration Process,0.6545454545454545
3130,322122,US,Biomass,Other,Conventional Boiler Use,0.07272727272727274
3131,322122,US,Biomass,Other,Process Heating,0.0
3132,322122,West,Biomass,Other,CHP and/or Cogeneration Process,0.18000000000000002
3133,322122,West,Biomass,Other,Conventional Boiler Use,0.020000000000000004
3134,322122,West,Biomass,Other,Process Heating,0.0
3135,322122,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.9
3136,322122,Midwest,Steam,Other,Conventional Boiler Use,0.1
3137,322122,Midwest,Steam,Other,Process Heating,0.0
3138,322122,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.0
3139,322122,Northeast,Steam,Other,Conventional Boiler Use,0.0
3140,322122,Northeast,Steam,Other,Process Heating,0.0
3141,322122,South,Steam,Other,CHP and/or Cogeneration Process,0.0
3142,322122,South,Steam,Other,Conventional Boiler Use,0.0
3143,322122,South,Steam,Other,Process Heating,0.0
3144,322122,US,Steam,Other,CHP and/or Cogeneration Process,0.24545454545454545
3145,322122,US,Steam,Other,Conventional Boiler Use,0.02727272727272727
3146,322122,US,Steam,Other,Process Heating,0.0
3147,322122,West,Steam,Other,CHP and/or Cogeneration Process,0.7200000000000001
3148,322122,West,Steam,Other,Conventional Boiler Use,0.08000000000000002
3149,322122,West,Steam,Other,Process Heating,0.0
3150,322130,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0042654029068601215
3151,322130,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0004739336563177913
3152,322130,Midwest,Waste_gas,Other,Process Heating,0.0
3153,322130,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3154,322130,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
3155,322130,Northeast,Waste_gas,Other,Process Heating,0.0
3156,322130,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.003421402933910559
3157,322130,South,Waste_gas,Other,Conventional Boiler Use,0.00038015588154561767
3158,322130,South,Waste_gas,Other,Process Heating,0.0
3159,322130,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.0021510517089163655
3160,322130,US,Waste_gas,Other,Conventional Boiler Use,0.0002390057454351517
3161,322130,US,Waste_gas,Other,Process Heating,0.0
3162,322130,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3163,322130,West,Waste_gas,Other,Conventional Boiler Use,0.0
3164,322130,West,Waste_gas,Other,Process Heating,0.0
3165,322130,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3166,322130,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
3167,322130,Midwest,Petroleum_coke,Other,Process Heating,0.0
3168,322130,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3169,322130,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
3170,322130,Northeast,Petroleum_coke,Other,Process Heating,0.0
3171,322130,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.010264208801731676
3172,322130,South,Petroleum_coke,Other,Conventional Boiler Use,0.001140467644636853
3173,322130,South,Petroleum_coke,Other,Process Heating,0.0
3174,322130,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.017208413671330924
3175,322130,US,Petroleum_coke,Other,Conventional Boiler Use,0.0019120459634812137
3176,322130,US,Petroleum_coke,Other,Process Heating,0.0
3177,322130,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3178,322130,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
3179,322130,West,Petroleum_coke,Other,Process Heating,0.0
3180,322130,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.21327014216503332
3181,322130,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.02369668246278148
3182,322130,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3183,322130,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3184,322130,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3185,322130,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3186,322130,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.008553507334776398
3187,322130,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0009503897038640442
3188,322130,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3189,322130,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.018642448143941833
3190,322130,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0020713831271046484
3191,322130,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3192,322130,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.03457106341550904
3193,322130,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.003841229268389894
3194,322130,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3195,322130,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.5545023696290866
3196,322130,Midwest,Biomass,Other,Conventional Boiler Use,0.06161137440323185
3197,322130,Midwest,Biomass,Other,Process Heating,0.0
3198,322130,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
3199,322130,Northeast,Biomass,Other,Conventional Boiler Use,0.0
3200,322130,Northeast,Biomass,Other,Process Heating,0.0
3201,322130,South,Biomass,Other,CHP and/or Cogeneration Process,0.8777608809295814
3202,322130,South,Biomass,Other,Conventional Boiler Use,0.09752898676995349
3203,322130,South,Biomass,Other,Process Heating,0.0
3204,322130,US,Biomass,Other,CHP and/or Cogeneration Process,0.8619980864758109
3205,322130,US,Biomass,Other,Conventional Boiler Use,0.09577756516397899
3206,322130,US,Biomass,Other,Process Heating,0.0
3207,322130,West,Biomass,Other,CHP and/or Cogeneration Process,0.865428936584491
3208,322130,West,Biomass,Other,Conventional Boiler Use,0.09615877073161011
3209,322130,West,Biomass,Other,Process Heating,0.0
3210,322130,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.12796208529901998
3211,322130,Midwest,Steam,Other,Conventional Boiler Use,0.014218009477668887
3212,322130,Midwest,Steam,Other,Process Heating,0.0
3213,322130,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.9
3214,322130,Northeast,Steam,Other,Conventional Boiler Use,0.1
3215,322130,Northeast,Steam,Other,Process Heating,0.0
3216,322130,South,Steam,Other,CHP and/or Cogeneration Process,0.0
3217,322130,South,Steam,Other,Conventional Boiler Use,0.0
3218,322130,South,Steam,Other,Process Heating,0.0
3219,322130,US,Steam,Other,CHP and/or Cogeneration Process,0.0
3220,322130,US,Steam,Other,Conventional Boiler Use,0.0
3221,322130,US,Steam,Other,Process Heating,0.0
3222,322130,West,Steam,Other,CHP and/or Cogeneration Process,0.0
3223,322130,West,Steam,Other,Conventional Boiler Use,0.0
3224,322130,West,Steam,Other,Process Heating,0.0
3225,324110,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.05262711864406779
3226,324110,Midwest,Waste_gas,Other,Conventional Boiler Use,0.5321186440677966
3227,324110,Midwest,Waste_gas,Other,Process Heating,0.03661016949152542
3228,324110,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.04741538461538461
3229,324110,Northeast,Waste_gas,Other,Conventional Boiler Use,0.47942222222222225
3230,324110,Northeast,Waste_gas,Other,Process Heating,0.03298461538461538
3231,324110,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.04931262798634812
3232,324110,South,Waste_gas,Other,Conventional Boiler Use,0.49860546075085327
3233,324110,South,Waste_gas,Other,Process Heating,0.03430443686006826
3234,324110,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.05068062730627306
3235,324110,US,Waste_gas,Other,Conventional Boiler Use,0.5124374538745388
3236,324110,US,Waste_gas,Other,Process Heating,0.03525608856088561
3237,324110,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.05325114503816794
3238,324110,West,Waste_gas,Other,Conventional Boiler Use,0.5384282442748093
3239,324110,West,Waste_gas,Other,Process Heating,0.03704427480916031
3240,324110,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.02362372881355932
3241,324110,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.23886214689265536
3242,324110,Midwest,Petroleum_coke,Other,Process Heating,0.016433898305084745
3243,324110,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.030430769230769233
3244,324110,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.30768888888888896
3245,324110,Northeast,Petroleum_coke,Other,Process Heating,0.02116923076923077
3246,324110,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.02041740614334471
3247,324110,South,Petroleum_coke,Other,Conventional Boiler Use,0.20644266211604098
3248,324110,South,Petroleum_coke,Other,Process Heating,0.014203412969283275
3249,324110,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.020890959409594095
3250,324110,US,Petroleum_coke,Other,Conventional Boiler Use,0.2112308118081181
3251,324110,US,Petroleum_coke,Other,Process Heating,0.014532841328413284
3252,324110,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.01801374045801527
3253,324110,West,Petroleum_coke,Other,Conventional Boiler Use,0.18213893129770994
3254,324110,West,Petroleum_coke,Other,Process Heating,0.012531297709923664
3255,324110,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3256,324110,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3257,324110,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3258,324110,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3259,324110,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3260,324110,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3261,324110,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3262,324110,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3263,324110,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3264,324110,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3265,324110,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3266,324110,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3267,324110,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3268,324110,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3269,324110,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3270,324110,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
3271,324110,Midwest,Biomass,Other,Conventional Boiler Use,0.0
3272,324110,Midwest,Biomass,Other,Process Heating,0.0
3273,324110,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
3274,324110,Northeast,Biomass,Other,Conventional Boiler Use,0.0
3275,324110,Northeast,Biomass,Other,Process Heating,0.0
3276,324110,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
3277,324110,South,Biomass,Other,Conventional Boiler Use,0.0
3278,324110,South,Biomass,Other,Process Heating,0.0
3279,324110,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
3280,324110,US,Biomass,Other,Conventional Boiler Use,0.0
3281,324110,US,Biomass,Other,Process Heating,0.0
3282,324110,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
3283,324110,West,Biomass,Other,Conventional Boiler Use,0.0
3284,324110,West,Biomass,Other,Process Heating,0.0
3285,324110,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.006549152542372882
3286,324110,Midwest,Steam,Other,Conventional Boiler Use,0.06621920903954803
3287,324110,Midwest,Steam,Other,Process Heating,0.0045559322033898305
3288,324110,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.004953846153846154
3289,324110,Northeast,Steam,Other,Conventional Boiler Use,0.05008888888888889
3290,324110,Northeast,Steam,Other,Process Heating,0.003446153846153846
3291,324110,South,Steam,Other,CHP and/or Cogeneration Process,0.013069965870307166
3292,324110,South,Steam,Other,Conventional Boiler Use,0.1321518771331058
3293,324110,South,Steam,Other,Process Heating,0.009092150170648463
3294,324110,US,Steam,Other,CHP and/or Cogeneration Process,0.01122841328413284
3295,324110,US,Steam,Other,Conventional Boiler Use,0.11353173431734317
3296,324110,US,Steam,Other,Process Heating,0.007811070110701106
3297,324110,West,Steam,Other,CHP and/or Cogeneration Process,0.011535114503816795
3298,324110,West,Steam,Other,Conventional Boiler Use,0.11663282442748094
3299,324110,West,Steam,Other,Process Heating,0.008024427480916032
3300,324121,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3301,324121,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
3302,324121,Midwest,Waste_gas,Other,Process Heating,0.0
3303,324121,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3304,324121,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
3305,324121,Northeast,Waste_gas,Other,Process Heating,0.0
3306,324121,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.021951219831315767
3307,324121,South,Waste_gas,Other,Conventional Boiler Use,0.0024390244257017518
3308,324121,South,Waste_gas,Other,Process Heating,0.0
3309,324121,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.021951219831315767
3310,324121,US,Waste_gas,Other,Conventional Boiler Use,0.0024390244257017518
3311,324121,US,Waste_gas,Other,Process Heating,0.0
3312,324121,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3313,324121,West,Waste_gas,Other,Conventional Boiler Use,0.0
3314,324121,West,Waste_gas,Other,Process Heating,0.0
3315,324121,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3316,324121,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
3317,324121,Midwest,Petroleum_coke,Other,Process Heating,0.0
3318,324121,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3319,324121,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
3320,324121,Northeast,Petroleum_coke,Other,Process Heating,0.0
3321,324121,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3322,324121,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
3323,324121,South,Petroleum_coke,Other,Process Heating,0.0
3324,324121,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3325,324121,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
3326,324121,US,Petroleum_coke,Other,Process Heating,0.0
3327,324121,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3328,324121,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
3329,324121,West,Petroleum_coke,Other,Process Heating,0.0
3330,324121,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.9
3331,324121,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.1
3332,324121,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3333,324121,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.9
3334,324121,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.1
3335,324121,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3336,324121,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.8780487801686843
3337,324121,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.09756097557429826
3338,324121,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3339,324121,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.8780487801686843
3340,324121,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.09756097557429826
3341,324121,US,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3342,324121,West,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.9
3343,324121,West,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.1
3344,324121,West,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3345,324121,Midwest,Biomass,Other,CHP and/or Cogeneration Process,0.0
3346,324121,Midwest,Biomass,Other,Conventional Boiler Use,0.0
3347,324121,Midwest,Biomass,Other,Process Heating,0.0
3348,324121,Northeast,Biomass,Other,CHP and/or Cogeneration Process,0.0
3349,324121,Northeast,Biomass,Other,Conventional Boiler Use,0.0
3350,324121,Northeast,Biomass,Other,Process Heating,0.0
3351,324121,South,Biomass,Other,CHP and/or Cogeneration Process,0.0
3352,324121,South,Biomass,Other,Conventional Boiler Use,0.0
3353,324121,South,Biomass,Other,Process Heating,0.0
3354,324121,US,Biomass,Other,CHP and/or Cogeneration Process,0.0
3355,324121,US,Biomass,Other,Conventional Boiler Use,0.0
3356,324121,US,Biomass,Other,Process Heating,0.0
3357,324121,West,Biomass,Other,CHP and/or Cogeneration Process,0.0
3358,324121,West,Biomass,Other,Conventional Boiler Use,0.0
3359,324121,West,Biomass,Other,Process Heating,0.0
3360,324121,Midwest,Steam,Other,CHP and/or Cogeneration Process,0.0
3361,324121,Midwest,Steam,Other,Conventional Boiler Use,0.0
3362,324121,Midwest,Steam,Other,Process Heating,0.0
3363,324121,Northeast,Steam,Other,CHP and/or Cogeneration Process,0.0
3364,324121,Northeast,Steam,Other,Conventional Boiler Use,0.0
3365,324121,Northeast,Steam,Other,Process Heating,0.0
3366,324121,South,Steam,Other,CHP and/or Cogeneration Process,0.0
3367,324121,South,Steam,Other,Conventional Boiler Use,0.0
3368,324121,South,Steam,Other,Process Heating,0.0
3369,324121,US,Steam,Other,CHP and/or Cogeneration Process,0.0
3370,324121,US,Steam,Other,Conventional Boiler Use,0.0
3371,324121,US,Steam,Other,Process Heating,0.0
3372,324121,West,Steam,Other,CHP and/or Cogeneration Process,0.0
3373,324121,West,Steam,Other,Conventional Boiler Use,0.0
3374,324121,West,Steam,Other,Process Heating,0.0
3375,324122,Midwest,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3376,324122,Midwest,Waste_gas,Other,Conventional Boiler Use,0.0
3377,324122,Midwest,Waste_gas,Other,Process Heating,0.0
3378,324122,Northeast,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3379,324122,Northeast,Waste_gas,Other,Conventional Boiler Use,0.0
3380,324122,Northeast,Waste_gas,Other,Process Heating,0.0
3381,324122,South,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3382,324122,South,Waste_gas,Other,Conventional Boiler Use,0.0
3383,324122,South,Waste_gas,Other,Process Heating,0.0
3384,324122,US,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3385,324122,US,Waste_gas,Other,Conventional Boiler Use,0.0
3386,324122,US,Waste_gas,Other,Process Heating,0.0
3387,324122,West,Waste_gas,Other,CHP and/or Cogeneration Process,0.0
3388,324122,West,Waste_gas,Other,Conventional Boiler Use,0.0
3389,324122,West,Waste_gas,Other,Process Heating,0.0
3390,324122,Midwest,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3391,324122,Midwest,Petroleum_coke,Other,Conventional Boiler Use,0.0
3392,324122,Midwest,Petroleum_coke,Other,Process Heating,0.0
3393,324122,Northeast,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3394,324122,Northeast,Petroleum_coke,Other,Conventional Boiler Use,0.0
3395,324122,Northeast,Petroleum_coke,Other,Process Heating,0.0
3396,324122,South,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3397,324122,South,Petroleum_coke,Other,Conventional Boiler Use,0.0
3398,324122,South,Petroleum_coke,Other,Process Heating,0.0
3399,324122,US,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3400,324122,US,Petroleum_coke,Other,Conventional Boiler Use,0.0
3401,324122,US,Petroleum_coke,Other,Process Heating,0.0
3402,324122,West,Petroleum_coke,Other,CHP and/or Cogeneration Process,0.0
3403,324122,West,Petroleum_coke,Other,Conventional Boiler Use,0.0
3404,324122,West,Petroleum_coke,Other,Process Heating,0.0
3405,324122,Midwest,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3406,324122,Midwest,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3407,324122,Midwest,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3408,324122,Northeast,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3409,324122,Northeast,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3410,324122,Northeast,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3411,324122,South,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3412,324122,South,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
3413,324122,South,Waste_oils_tars_waste_materials,Other,Process Heating,0.0
3414,324122,US,Waste_oils_tars_waste_materials,Other,CHP and/or Cogeneration Process,0.0
3415,324122,US,Waste_oils_tars_waste_materials,Other,Conventional Boiler Use,0.0
