,FACILITY_ID,FACILITY_NAME,ADDRESS1,ADDRESS2,CITY,STATE,STATE_NAME,ZIP,COUNTY_FIPS,COUNTY,LATITUDE,LONGITUDE,YEAR,CEMS_USED,PARENT_COMPANY,ADDITIONAL_NAICS_CODES,COGENERATION_UNIT_EMISS_IND,PLANT_CODE_INDICATOR,PRIMARY_NAICS_CODE,SECONDARY_NAICS_CODE,EPA_VERIFIED
1293,1001541,Edwardsport,15400 VILLWOCK RD,,EDWARDSPORT,IN,INDIANA,47500,18083,Knox,38.8067,-87.2472,2014,,DUKE ENERGY CORP (100%),,N,Y,221112,,
1294,1001542,Noblesville,21225 RIVERWOOD AVE,,NOBLESVILLE,IN,INDIANA,46060,18057,Hamilton,40.0969,-85.9714,2014,,DUKE ENERGY CORP (100%),,N,Y,221112,,
1295,1001543,R Gallagher,30 JACKSON ST,,NEW ALBANY,IN,INDIANA,47200,18043,Floyd,38.2636,-85.8381,2014,,DUKE ENERGY CORP (100%),,N,Y,221112,,
1296,1001544,F B Culley Generating Station,3700 DARLINGTON ROAD,,NEWBURGH,IN,INDIANA,47630,18173,Warrick,37.91,-87.3267,2014,,VECTREN CORP (100%),,N,Y,221112,,
1297,1001545,Frank E Ratts,6825 N BLACKBURN RD,,PETERSBURG,IN,INDIANA,47567,18125,Pike,38.5201,-87.2662,2014,,HOOSIER ENERGY REC INC (100%),,N,Y,221112,,
1298,1001546,Dubuque,920 KERPER ROAD,,DUBUQUE,IA,IOWA,52004,19061,Dubuque,42.506,-90.6527,2014,,ALLIANT ENERGY CORP (100%),,N,Y,221112,,
1299,1001548,Prairie Creek,3300 C ST SW,,CEDAR RAPIDS,IA,IOWA,52404,19113,Linn,41.9439,-91.6386,2014,,ALLIANT ENERGY CORP (100%),,N,Y,221112,,
1300,1001549,Sutherland,3000 E MAIN ST RD,,MARSHALLTOWN,IA,IOWA,50158,19127,Marshall,42.0472,-92.8627,2014,,ALLIANT ENERGY CORP (100%),,N,Y,221112,,
1301,1001550,Riverside (1081),6001 STATE ST,,BETTENDORF,IA,IOWA,52722,19163,Scott,41.5404,-90.4483,2014,,"BERKSHIRE HATHAWAY, INC. (100%)",,N,Y,221112,,
1302,1001551,Walter Scott Jr. Energy Center,7215 NAVAJO ST,,COUNCIL BLUFFS,IA,IOWA,51501,19155,Pottawattamie,41.18,-95.8408,2014,,"CENTRAL IOWA POWER COOPERATIVE (9.66%); BERKSHIRE HATHAWAY, INC. (71%); LINCOLN ELECTRIC SYSTEM (6.3%); CORN BELT POWER COOPERATIVE (4.41%); MUNICIPAL ENERGY AGENCY OF NEBRASKA (3.44%); CEDAR FALLS MUNICIPAL UTILITIES (2.39%); ATLANTIC MUNICIPAL UTILITIES (1.07%)",,Y,Y,221112,,
1303,1001552,HAWAII ELECTRIC LIGHT CO (HELCO) - KANOELEHUA HILL GENERATING STATION,54 HALEKAUILA STREET,,HILO,HI,HAWAII,96720,15001,HAWAII COUNTY,19.70467,-155.06314,2014,,"HAWAII ELECTRIC LIGHT COMPANY, INC. (100%)",,N,Y,221112,,
1304,1001553,Burlington (IA),4282 SULLIVAN SLOUGH ROAD,,BURLINGTON,IA,IOWA,52601,19057,Des Moines,40.7412,-91.1168,2014,,ALLIANT ENERGY CORP (100%),,N,Y,221112,,
1305,1001555,HAWAII ELECTRIC LIGHT CO (HELCO) - PUNA GENERATING STATION,,,KEAAU,HI,HAWAII,96749,15001,HAWAII COUNTY,19.6316,-155.0312,2014,,"HAWAII ELECTRIC LIGHT COMPANY, INC. (100%)",,N,Y,221112,,
1306,1001556,Streeter Station,1 UTILITY PARKWAY,,CEDAR FALLS,IA,IOWA,50613,19013,Black Hawk,42.5267,-92.4394,2014,,CEDAR FALLS MUNICIPAL ELECTRIC UTILITY (100%),,N,Y,221112,,
1307,1001557,HAWAII ELECTRIC LIGHT CO (HELCO) - KEAHOLE GENERATING STATION,73-4249 PUKIAWE ST.,,KAILUA KONA,HI,HAWAII,96740,15001,HAWAII COUNTY,19.716,-156.03327,2014,,"HAWAII ELECTRIC LIGHT COMPANY, INC. (100%)",,N,Y,221112,,
1308,1001558,"ALLIANCE PIPELINE, L.P.-WIMBLEDON COMPRESSOR STATION",1540 98TH AVE SE,,WIMBLEDON,ND,NORTH DAKOTA,58492,38003,BARNES,47.191058,-98.42561,2014,,ENBRIDGE INC (50%); VERESEN INC (50%),,N,N,486210,,
1309,1001559,ALLIANCE PIPELINE L.P. - MANCHESTER,1242 220TH STREET,,MANCHESTER,IA,IOWA,52057,19055,DELAWARE COUNTY,42.4671,-91.5509,2014,,ENBRIDGE INC (50%); VERESEN INC (50%),,N,N,486210,,
1310,1001560,ALLIANCE PIPELINE LP,580 TAMPICO RD,,TAMPICO,IL,ILLINOIS,61283,17195,WHITESIDE,41.59254,-89.78425,2014,,ENRIDGE INC (50%); VERESEN INC (50%),,N,N,486210,,
1311,1001561,US ARMY JOINT BASE LEWIS-MCCHORD,2012 Liggett Ave,,Joint Base Lewis-McChord,WA,WASHINGTON,98433,53053,PIERCE COUNTY,47.1142,-122.5365,2014,,,,N,N,928110,,
1312,1001562,NESTLE USA INC,61 JERSEYVILLE AVENUE,,FREEHOLD,NJ,NEW JERSEY,07728,34025,MONMOUTH COUNTY,40.251278,-74.267417,2014,,"NESTLE USA, INC (100%)",,N,N,311920,,
1313,1001563,MOUNTAIN STATE CARBON,1851 MAIN ST,,FOLLANSBEE,WV,WEST VIRGINIA,26037,54009,BROOKE COUNTY,40.34361,-80.60667,2014,,MOUNTAIN STATE CARBON LLC (100%),,N,Y,324199,,
1314,1001564,Muscatine,3205 CEDAR ST,,MUSCATINE,IA,IOWA,52761,19139,Muscatine,41.3917,-91.0569,2014,,MUSCATINE POWER & WATER (100%),221310,Y,Y,221112,,
1315,1001568,QUARANTINE ROAD LANDFILL,6100 QUARANTINE ROAD,,CURTIS BAY,MD,MARYLAND,21226,24510,BALTIMORE CITY,39.20588,-76.55933,2014,,MAYOR AND CITY COUNCIL OF BALTIMORE (100%),,N,N,562212,,
1316,1001569,Lateral A Compressor Station,Close to intersection of HWY 101 & FM 1810,,Chico,TX,TEXAS,76431,48497,WISE COUNTY,33.302373,-97.850395,2014,,CROSSTEX ENERGY SERVICES LP (100%),,N,Y,486210,,
1317,1001570,Earl F Wisdom,3365 165 AVE,,SPENCER,IA,IOWA,51301,19041,Clay,43.1606,-95.2569,2014,,CORN BELT POWER COOPERATIVE (67%); BASIN ELECTRIC POWER COOPERATIVE (33%),,N,Y,221112,,
1318,1001572,Cimarron River,8490 ROAD R,,LIBERAL,KS,KANSAS,67901,20175,Seward,37.1611,-100.7619,2014,,"MID KANSAS ELECTRIC CO, LLC (100%)",,N,Y,221112,,
1319,1001573,Fort Dodge aka Judson Large,11453 FT DODGE RD,,DODGE CITY,KS,KANSAS,67801,20057,Ford,37.7328,-99.9497,2014,,"MID KANSAS ELECTRIC CO, LLC (100%)",,N,Y,221112,,
1320,1001574,Great Bend Station aka Arthur Mullergren,335 NW 50 AVE,,GREAT BEND,KS,KANSAS,67530,20009,Barton,38.41,-98.8689,2014,,"MID KANSAS ELECTRIC CO, LLC (100%)",,N,Y,221112,,
1321,1001575,Riverton,7240 SE HWY 66,,RIVERTON,KS,KANSAS,66770,20021,Cherokee,37.0719,-94.6986,2014,,THE EMPIRE DISTRICT ELECTRIC CO (100%),,N,Y,221112,,
1322,1001576,Burleson Compressor Station,2445 Tarver Road,,Burleson,TX,TEXAS,76028,48251,JOHNSON,32.486416,-97.312869,2014,,CROSSTEX ENERGY SERVICES LP (100%),,N,Y,486210,,
1323,1001577,LATERAL C COMPRESSOR STATION,FROM THE INTX OF SR 114 AND FM 730 IN BOYD TX TRAV,,BOYD,TX,TEXAS,76023,48497,WISE COUNTY,33.050377,-97.589737,2014,,CROSSTEX ENERGY SERVICES LP (100%),,N,Y,486210,,
1324,1001578,MCALISTER COMPRESSOR STATION,,,RHOME,TX,TEXAS,76078,48497,WISE,33.0691,-97.4828,2014,,CROSSTEX ENERGY SERVICES LP (100%),,N,Y,486210,,
1325,1001579,E.W. Brown,815 Dix Dam Road,,Harrodsburg,KY,KENTUCKY,40330,21167,MERCER COUNTY,37.7889,-84.7139,2014,,LG&E AND KU ENERGY LLC (100%),,N,Y,221112,,
1326,1001580,City of Coffeyville Light & Power,605 SANTA FE,,COFFEYVILLE,KS,KANSAS,67337,20125,Montgomery,37.0456,-95.6076,2014,,CITY OF COFFEYVILLE (100%),,N,Y,221112,,
1327,1001581,Edgemere Landfill,51st and Almeda Street,,Far Rockaway,NY,NEW YORK,11691,36081,QUEENS,40.602435,-73.762495,2014,,CITY OF NEW YORK DEPARTMENT OF SANITATION (DSNY)  (100%),,N,N,562212,,
1328,1001582,Piedmont Natural Gas - South Carolina,4720 Piedmont Row Drive,,Charlotte,NC,NORTH CAROLINA,28210,37119,MECKLENBURG COUNTY,35.15171,-80.83983,2014,,PIEDMONT NATURAL GAS CO (100%),,N,N,221210,,
1329,1001583,Piedmont Natural Gas - North Carolina,4720 Piedmont Row Drive,,Charlotte,NC,NORTH CAROLINA,28210,37119,MECKLENBURG COUNTY,35.15171,-80.83983,2014,,PIEDMONT NATURAL GAS CO (100%),,N,N,221210,,
1330,1001584,Kaw,2015 KANSAS AVE,,KANSAS CITY,KS,KANSAS,66105,20209,Wyandotte,39.0864,-94.6514,2014,,UNIFIED GOVERNMENT OF WYANDOTTE COUNTY/KANSAS CITY KANSAS (100%),,N,Y,221112,,
1331,1001585,Paddys Run,4512 Bells Lane,,Louisville,KY,KENTUCKY,40211,21111,JEFFERSON,38.2147,-85.8453,2014,,LG&E AND KU ENERGY LLC (100%),,N,Y,221112,,
1332,1001586,Garden City,2075 W SAINT JOHN ST,,GARDEN CITY,KS,KANSAS,67846,20055,Finney,37.9703,-100.8956,2014,,SUNFLOWER ELECTRIC POWER CORP (100%),,N,Y,221112,,
1333,1001587,Big Sandy,23000 HWY 23,,LOUISA,KY,KENTUCKY,41230,21127,Lawrence,38.1707,-82.6176,2014,,AMERICAN ELECTRIC POWER (100%),,N,Y,221112,,
1334,1001588,"REYNOLDS FOIL, INC.",1333 HIGHWAY 270,,MALVERN,AR,ARKANSAS,72104,05059,HOT SPRING COUNTY,34.452306,-92.901806,2014,,REYNOLDS GROUP HOLDINGS INC (100%),,N,Y,331315,,
1335,1001589,Cana Gas Plant,,,Calumet,OK,OKLAHOMA,73014,40017,CANADIAN COUNTY,35.535,-98.099,2014,,"ENLINK MIDSTREAM SERVICES, LLC (100%)",,N,N,211111,,
1336,1001590,Ruby Compressor Station,,,Calumet,OK,OKLAHOMA,73014,40017,CANADIAN,35.6035,-98.2179,2014,,"ENLINK MIDSTREAM SERVICES, LLC (100%)",,N,N,211111,,
1337,1001595,Kapaa and Kalaheo Sanitary Landfills,913 Kalanianaole Hwy,,Kailua,HI,HAWAII,96734,15003,HONOLULU COUNTY,21.393028,-157.749676,2014,,CITY AND COUNTY OF HONOLULU (100%),,NA,N,562212,,
1338,1001597,Elmer Smith,4301 U S HWY 60 E,,OWENSBORO,KY,KENTUCKY,42303,21059,Daviess,37.7958,-87.0597,2014,,OWENSBORO MUNICIPAL UTILITIES  (100%),,N,Y,221112,,
1339,1001598,Shawnee,7900 METROPOLIS LAKE RD,,WEST PADUCAH,KY,KENTUCKY,42086,21145,McCracken,37.1517,-88.775,2014,,,,N,Y,221112,,
1340,1001599,Coleman,4982 RIVER ROAD,,HAWESVILLE,KY,KENTUCKY,42348,21091,Hancock,37.9628,-86.7917,2014,,BIG RIVERS ELECTRIC CORP (100%),,N,Y,221112,,
1341,1001600,Robert Reid,9000 HIGHWAY 2096,,ROBARDS,KY,KENTUCKY,42452,21233,Webster,37.6467,-87.5033,2014,,BIG RIVERS ELECTRIC CORP (100%),,N,Y,221112,,
1342,1001602,R S Nelson,3500 HOUSTON RIVER ROAD,,WESTLAKE,LA,LOUISIANA,70669,22019,Calcasieu,30.2861,-93.2917,2014,,"ENTERGY CORP (91.4%); SAM RAYBURN G&T  (4.5%); EAST TEXAS ELECTRIC COOPERATIVE, INC (4.1%)",,N,Y,221112,,
1343,1001603,Coughlin Power Station,2180 ST LANDRY HWY,,ST. LANDRY,LA,LOUISIANA,71367,22039,Evangeline,30.8442,-92.2606,2014,,CLECO CORP (100%),,N,Y,221112,,
1344,1001604,Teche Power Station,237 NEWMAN ST,,BALDWIN,LA,LOUISIANA,70514,22101,Saint Mary,29.8223,-91.5427,2014,,CLECO CORP (100%),,N,Y,221112,,
1345,1001605,Little Gypsy,17440 RIVER RD,,LAPLACE,LA,LOUISIANA,70079,22089,Saint Charles,30.0033,-90.4611,2014,,ENTERGY CORP (100%),,N,Y,221112,,
1346,1001606,Ninemile Point,1617 RIVER ROAD,,WESTWEGO,LA,LOUISIANA,70094,22051,Jefferson,29.9472,-90.1458,2014,,ENTERGY CORP (100%),,N,Y,221112,,
1347,1001608,Michoud,3601 PARIS ROAD,,NEW ORLEANS,LA,LOUISIANA,70129,22071,Orleans,30.0081,-89.9372,2014,,ENTERGY CORP (100%),,N,Y,221112,,
1348,1001609,Arsenal Hill Power Plant,520 NORTH ALLEN,,SHREVEPORT,LA,LOUISIANA,71101,22017,Caddo,32.5181,-93.7611,2014,,AMERICAN ELECTRIC POWER (100%),,N,Y,221112,,
1349,1001610,Lieberman Power Plant,11730 LA HWY 538,,MOORINGSPORT,LA,LOUISIANA,71060,22017,Caddo,32.7047,-93.9597,2014,,AMERICAN ELECTRIC POWER (100%),,N,Y,221112,,
1350,1001612,George Neal North,1151   260th ST,,SERGEANT BLUFF,IA,IOWA,51054,19193,Woodbury,42.3251,-96.3797,2014,,"BERKSHIRE HATHAWAY, INC (84.82%); ALLIANT ENERGY (15.18%)",,N,Y,221112,,
1351,1001614,CITY OF FARGO LANDFILL,4501 7TH AVENUE NORTH,,FARGO,ND,NORTH DAKOTA,58102,38017,CASS COUNTY,46.88357,-96.86716,2014,,THE CITY OF FARGO (100%),,N,N,562212,,
1352,1001615,William F Wyman,677 COUSINS ST,,YARMOUTH,ME,MAINE,04096,23005,Cumberland,43.75,-70.1569,2014,,FLORIDA POWER AND LIGHT COMPANY (100%),,N,Y,221112,,
1353,1001616,C P Crane LLC,1001 Carroll Island Road,,Baltimore,MD,MARYLAND,21220,24005,Baltimore,39.3269,-76.365,2014,,RJS GENERATION HOLDINGS LLC (100%),,N,Y,221112,,
1354,1001617,Gould Street,2105 GOULD STREET,,BALTIMORE,MD,MARYLAND,21230,24510,Baltimore,39.2661,-76.6042,2014,,EXELON CORP (100%),,N,Y,221112,,
1355,1001618,US Steel - Keetac,1 MINE ROAD,,KEEWATIN,MN,MINNESOTA,55753,27137,ST. LOUIS COUNTY,47.41326,-93.06357,2014,,UNITED STATES STEEL CORPORATION (100%),,N,N,212210,,
1356,1001619,US Steel - Lorain Tubular Operations,2199 E 28TH ST,,LORAIN,OH,OHIO,44055,39093,LORAIN,41.44574,-82.12005,2014,,UNITED STATES STEEL CORPORATION (100%),,N,N,331210,,
1357,1001620,US Steel - Midwest Plant,6300 US 12,,PORTAGE,IN,INDIANA,46368,18127,PORTER,41.620389,-87.170278,2014,,UNITED STATES STEEL CORPORATION (100%),,N,N,331221,,
1358,1001621,US STEEL - Minntac,8819 OLD HIGHWAY 169,,MOUNTAIN IRON,MN,MINNESOTA,55768,27137,ST. LOUIS COUNTY,47.564451,-92.63057,2014,,UNITED STATES STEEL CORPORATION (100%),,N,N,212210,,
1359,1001622,"EP MINERALS, LLC",150 COAL CANYON RD,,LOVELOCK,NV,NEVADA,89419,32027,PERSHING COUNTY,40.244367,-118.391093,2014,,EP MANAGEMENT CORP (100%),,N,N,212399,,
1360,1001623,"EP Minerals, LLC",2630 Graham Blvd.,,Vale,OR,OREGON,97918,41045,MALHEUR COUNTY,43.94974,-117.372147,2014,,EP MANAGEMENT CORP (100%),,N,Y,212399,,
1361,1001624,TATE & LYLE CITRIC ACID,5600 BRENTLINGER DRIVE,,DAYTON,OH,OHIO,45414,39113,MONTGOMERY COUNTY,39.82359,-84.16935,2014,,TATE & LYLE INGREDIENTS AMERICAS LLC (100%),,N,N,325199,,
1362,1001625,AltaGas Ripon Energy Inc.,944 South Stockton Ave.,,Ripon,CA,CALIFORNIA,95366,06077,SAN JOAQUIN COUNTY,37.7313,-121.1161,2014,,"VERESEN, INC (100%)",,Y,Y,221112,,
1363,1001626,New Mexico Gas Company,7120 Wyoming Blvd. NE Ste. 20,,Albuquerque,NM,NEW MEXICO,87109,35001,BERNALILLO,35.159792,-106.55982,2014,,TECO ENERGY INC (100%),,N,N,221210,486210,
1364,1001627,CUMBERLAND COUNTY ANN STREET LANDFILL,698 ANN STREET,,FAYETTEVILLE,NC,NORTH CAROLINA,28301,37051,CUMBERLAND COUNTY,35.0639,-78.8701,2014,,CUMBERLAND COUNTY SOLID WASTE MANAGEMENT (100%),,N,N,562212,,
1365,1001628,BPXA LISBURNE PRODUCTION CENTER,,,Prudhoe Bay,AK,ALASKA,99734,02185,NORTH SLOPE,70.286333,-148.43397,2014,,EXXONMOBIL CORP (36.4%); CONOCO PHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),,N,N,211111,,
1366,1001629,CROCKETT COGENERATION PLANT,550 LORING AVENUE,,CROCKETT,CA,CALIFORNIA,94525,06013,CONTRA COSTA COUNTY,38.0559,-122.21435,2014,,"CROCKETT COGENERATION, A CALIFORNIA LIMITED PARTNERSHIP (100%)",,Y,Y,221112,,
1367,1001632,Koppers Inc. Follansbee Plant,810 Koppers Road,,Follansbee,WV,WEST VIRGINIA,26037,54009,BROOKE COUNTY,40.335031,-80.603893,2014,,KOPPERS INC (100%),,N,N,325192,,
1368,1001633,ADS-CEDAR HILL LANDFILL,1319 NO BUSINESS CREEK ROAD,,RAGLAND,AL,ALABAMA,35131,01115,ST. CLAIR COUNTY,33.676247,-86.25444,2014,,"ADS WASTE HOLDINGS, INC (100%)",,N,N,562212,,
1369,1001634,OKLAHOMA STATE UNIVERSITY,"University Health Services, Suite 002",,STILLWATER,OK,OKLAHOMA,74078,40119,PAYNE,36.1199,-97.088842,2014,,OKLAHOMA STATE UNIVERSITY (100%),,Y,Y,221112,,
1370,1001635,TARGA WAYNOKA NATURAL GAS PROCESSING PLANT,,,ALVA,OK,OKLAHOMA,73717,40151,WOODS COUNTY,36.6526,-98.7673,2014,,"TARGA PIPELINE PARTNERS, LP (100%)",,N,Y,211112,,
1371,1001636,ADS-PECAN ROW-EVERGREEN LANDFILLS,2995 WETHERINGTON LANE,,VALDOSTA,GA,GEORGIA,31601,13185,LOWNDES COUNTY,30.81425,-83.35981,2014,,"ADS WASTE HOLDINGS, INC (100%)",,N,N,562212,,
1372,1001637,ADVANCED DISPOSAL ORCHARD HILLS LANDFILL INC,8290 HIGHWAY 251,,DAVIS JUNCTION,IL,ILLINOIS,61020,17141,OGLE,42.14,-89.085,2014,,ADVANCED DISPOSAL SERVICES (100%),,N,N,562212,,
1373,1001638,TARGA MIDKIFF GAS PROCESSING PLANT,17400 E FM 2401,,MIDKIFF,TX,TEXAS,79755,48461,UPTON,31.502598,-101.911987,2014,,"TARGA PIPELINE PARTNERS, LP (73%); PIONEER NATURAL RESOURCES USA, INC (27%)",,N,N,211112,,
1374,1001639,VEOLIA ES BLACKFOOT LANDFILL,3726 E SR 64,,WINSLOW,IN,INDIANA,47598,18125,PIKE,38.324402,-87.205988,2014,,ADVANCED DISPOSAL (100%),,N,N,562212,,
1375,1001640,Wrenshall LNG Storage,2301 County Road 1,,Wrenshall,MN,MINNESOTA,55797,27017,CARLTON,46.6054,-92.38528,2014,,NORTHERN NATURAL GAS CO (100%),,N,N,486210,,
1376,1001641,TARGA BOYD COMPRESSOR STATION,423 Southland Royalty Road,,BIG LAKE,TX,TEXAS,76932,48383,REAGAN,31.488611,-101.646111,2014,,"TARGA PIPELINE PARTNERS, LP (73%); PIONEER NATURAL RESOURCES USA, INC (27%)",,N,Y,211111,,
1377,1001642,VEOLIA ES MOREHEAD LANDFILL,300 OLD PHELPS ROAD,,MOREHEAD,KY,KENTUCKY,40351,21205,ROWAN COUNTY,38.18424,-83.55324,2014,,ADVANCED DISPOSAL SERVICES (100%),,N,N,562212,,
1378,1001643,VEOLIA ES GREENTREE LDFL,635 TOBY RD,,KERSEY,PA,PENNSYLVANIA,15846,42047,ELK COUNTY,41.29914,-78.66866,2014,,ADVANCED DISPOSAL SERVICES (100%),,N,N,562212,,
1379,1001644,"METTIKI COAL, LLC",293 TABLE ROCK ROAD,,OAKLAND,MD,MARYLAND,21550,24023,GARRETT COUNTY,39.26178,-79.42836,2014,,"ALLIANCE COAL, LLC (100%)",,N,N,212112,,
1380,1001645,"MILNE POINT PRODUCTION FACILITY, CENTRAL FACILITY PAD AND E-PAD",,,Milne Point Unit,AK,ALASKA,99734,02185,NORTH SLOPE BOROUGH,70.458965,-149.441567,2014,,BP AMERICA INC (50%); HILCORP ALASKA LLC (50%),,N,N,211111,,
1381,1001646,"COVANTA MARION, INC",4850 BROOKLAKE ROAD NORTHEAST,,BROOKS,OR,OREGON,97305,41047,MARION COUNTY,45.04799,-122.9622,2014,,COVANTA ENERGY CORPORATION (100%),,N,Y,562213,,
1382,1001649,BPXA CENTRAL COMPRESSOR PLANT,,,Prudhoe Bay,AK,ALASKA,99734,02185,NORTH SLOPE BOROUGH,70.320033,-148.500179,2014,,EXXONMOBIL CORP (36.4%); CONOCO PHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),,N,N,211111,,
1383,1001650,BPXA CENTRAL GAS FACILITY,,,Prudhoe Bay,AK,ALASKA,99734,02185,NORTH SLOPE,70.320628,-148.52129,2014,,EXXONMOBIL CORP (36.4%); CONOCO PHILLIPS (36.1%); BP AMERICA INC (26.4%); CHEVRON CORP (1.2%),,N,N,211111,,
1384,1001651,BPXA CENTRAL POWER STATION,,,Prudhoe Bay,AK,ALASKA,99734,02185,NORTH SLOPE,70.275827,-148.664928,2014,,"EXXONMOBIL CORP (36.4%); CONOCOPHILLIPS ALASKA, INC. (36.1%); BP AMERICA INC (26.4%); CHEVRON USA, INC. (1.2%)",,N,N,211111,,
1385,1001652,TGP Station 241 Lafayette,3447 SENTINEL HEIGHTS ROAD,,LAFAYETTE,NY,NEW YORK,13084,36067,ONONDAGA COUNTY,42.93948,-76.11411,2014,,"KINDER MORGAN ENERGY PARTNERS, L.P. (100%)",,N,N,486210,,
1386,1001653,TGP Station 229 Hamburg,7586 EAST EDEN ROAD,,EDEN,NY,NEW YORK,14057,36029,ERIE COUNTY,42.67698,-78.82736,2014,,"KINDER MORGAN ENERGY PARTNERS, L.P. (100%)",,N,N,486210,,
1387,1001654,"SNG Station 5211 Gwinville, MS",1064 Sonat Road,,NEW HEBRON,MS,MISSISSIPPI,39140,28077,LAWRENCE,31.730937,-90.046656,2014,,"EL PASO PIPELINE PARTNERS, L.P (100%)",,N,N,486210,,
1388,1001655,"SNG Station 5122 Franklinton, LA",42621 HWY 16,,FRANKLINTON,LA,LOUISIANA,70438,22117,WASHINGTON,30.81735,-90.17873,2014,,"EL PASO PIPELINE PARTNERS, L.P. (100%)",,N,N,486210,,
1389,1001656,"SNG Station 5222 Enterprise, MS",100 COUNTRY ROAD 332,,ENTERPRISE,MS,MISSISSIPPI,39330,28023,CLARKE,32.14838,-88.84151,2014,,"EL PASO PIPELINE PARTNERS, L.P. (100%)",,N,N,486210,,
1390,1001657,"SLNG Elba Island Terminal Savannah, GA",1 Elba Island Road,,Savannah,GA,GEORGIA,31404,13051,CHATHAM COUNTY,32.0809,-81.00503,2014,,"EL PASO PIPELINE PARTNERS, L.P. (100%)",,N,N,486210,,
1391,1001658,TGP Station 313 Coudersport,197 TENNESSEE ROAD,,COUDERSPORT,PA,PENNSYLVANIA,16915,42105,POTTER COUNTY,41.8504,-77.99874,2014,,"KINDER MORGAN ENERGY PARTNERS, L.P. (100%)",,N,N,486210,,
1392,1001659,"TGP Station 860 Centerville, TN",2775 HIGHWAY 48 NORTH,,NUNNELLY,TN,TENNESSEE,37137,47081,HICKMAN,35.84655,-87.443085,2014,,"KINDER MORGAN ENERGY PARTNERS, L.P (100%)",,N,N,486210,,
1393,1001660,TGP Station 214 Carrollton,2029 COBBLER ROAD NE,,CARROLLTON,OH,OHIO,44615,39019,CARROLL COUNTY,40.6217,-81.0463,2014,,"KINDER MORGAN ENERGY PARTNERS, L.P. (100%)",,N,N,486210,,
1394,1001661,TGP Station 249 Carlisle,2840 US RT 20 EAST,,CARLISLE,NY,NEW YORK,12031,36095,SCHOHARIE,42.766734,-74.461355,2014,,"KINDER MORGAN ENERGY PARTNERS, L.P. (100%)",,N,N,486210,,
1395,1001662,TYLER PIPE COMPANY,11910 CR 492 ,,TYLER,TX,TEXAS,75706,48423,SMITH COUNTY,32.43442,-95.36285,2014,,"MCWANE, INC (100%)",,N,N,331511,,
1396,1001663,MORTON SALT,180 SIXTH STREET,,MANISTEE,MI,MICHIGAN,49660,26101,MANISTEE COUNTY,44.24067,-86.31006,2014,,MORTON SALT INC (100%),,N,N,311942,,
1397,1001664,McWane Ductile - Ohio,2266 S. 6TH ST.,,COSHOCTON,OH,OHIO,43812,39031,COSHOCTON COUNTY,40.24534,-81.86284,2014,,"MCWANE, INC (100%)",,N,N,331511,,
1398,1001665,"McWane Ductile - Utah, A Division of McWane Inc.",2550 SOUTH INDUSTRIAL PARKWAY,,PROVO,UT,UTAH,84606,49049,UTAH,40.197233,-111.639172,2014,,"MCWANE, INC (100%)",,N,N,331511,,
1399,1001666,OCCIDENTAL CHEMICAL CORP - CONVENT FACILITY,7377 HIGHWAY 3214,,CONVENT,LA,LOUISIANA,70723,22093,ST. JAMES PARISH,30.05509,-90.83084,2014,,OCCIDENTAL PETROLEUM CORP (100%),,N,N,325181,325199,
1400,1001667,CI Power Cogeneration Plant,1947 West Potrero Road,,Camarillo,CA,CALIFORNIA,93012,06111,VENTURA,34.158675,-118.992159,2014,,CSU TRUSTEES & CSUCI SITE AUTHORITY (100%),,Y,Y,611310,,
1401,1001668,Lantana Landfill (Park Ridge Golf Course),9191 Lantana Road,,Lake Worth,FL,FLORIDA,33467,12099,PALM BEACH COUNTY,26.59107,-80.19232,2014,,SOLID WASTE AUTHORITY OF PALM BEACH COUNTY (100%),,N,N,562212,,
1402,1001669,ELLWOOD QUALITY STEELS,700 MORAVIA STREET,,NEW CASTLE,PA,PENNSYLVANIA,16101,42073,LAWRENCE COUNTY,40.99341,-80.34696,2014,,ELLWOOD GROUP INC (100%),,N,N,331111,,
1403,1001670,Sunray Compressor Station,7174 FM119,,Sunray,TX,TEXAS,79086,48341,MOORE,35.962099,-101.815592,2014,,NORTHERN NATURAL GAS CO (100%),,N,N,486210,,
1404,1001671,OHIO PAPERBOARD CORP,310 WATER ST.,,BALTIMORE,OH,OHIO,43105,39045,FAIRFIELD COUNTY,39.84719,-82.60468,2014,,THE NEWARK GROUP INC (100%),,N,N,322130,,
1405,1001672,ELLWOOD MILL PRODUCTS,712 MORAVIA STREET,,NEW CASTLE,PA,PENNSYLVANIA,16101,42073,LAWRENCE COUNTY,40.99318,-80.34704,2014,,ELLWOOD GROUP INC (100%),,N,N,332111,,
1406,1001673,ELLWOOD NATL FORGE,ONE FRONT ST,,IRVINE,PA,PENNSYLVANIA,16329,42123,WARREN COUNTY,41.841555,-79.27005,2014,,ELLWOOD GROUP INC (100%),,N,Y,331111,,
1407,1001674,SUNBURY GENERATION LP,2384 Old Trail,,Selinsgrove,PA,PENNSYLVANIA,17870,42109,SNYDER COUNTY,40.8361,-76.825,2014,,SUNBURY GENERATION LP (100%),,N,N,221112,,
