,FACILITY_ID,REPORTING_YEAR,N2O_EMISSIONS_CO2E,TOTAL_ANNUAL_HEAT_INPUT,FACILITY_NAME,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,CH4_EMISSIONS_CO2E,OTHER_OR_BLEND_FUEL_TYPE
93,1000102,2011,141.1,4551632,Sunrise Power Company,CTG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,95.6,
94,1000106,2011,195.2,6298158,Waterford Plant,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,132.3,
95,1000106,2011,181.6,5858759,Waterford Plant,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,123,
96,1000106,2011,173.7,5603970,Waterford Plant,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,117.7,
97,1000107,2011,284.7,9183741,Osprey Energy Center,CT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,192.9,
98,1000107,2011,281.7,9087233,Osprey Energy Center,CT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,190.8,
99,1000108,2011,26,840080,North 1st,NO1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,17.6,
100,1000109,2011,9.3,301175,West Lorain,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.3,
101,1000109,2011,0,0,West Lorain,2,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
102,1000109,2011,0,0,West Lorain,3,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
103,1000109,2011,7.4,244970,West Lorain,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5,
104,1000109,2011,9.9,324984,West Lorain,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.7,
105,1000109,2011,9,289926,West Lorain,4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.1,
106,1000109,2011,0,0,West Lorain,5,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
107,1000109,2011,9.6,306412,West Lorain,5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.5,
108,1000109,2011,0,0,West Lorain,6,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
109,1000109,2011,0,0,West Lorain,4,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
110,1000110,2011,10.2,330153,Midulla Generating Station,4A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.9,
111,1000110,2011,0,40,Midulla Generating Station,7B,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
112,1000110,2011,10.2,328032,Midulla Generating Station,4B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.9,
113,1000110,2011,.6,3245,Midulla Generating Station,4B,Electricity Generator,Distillate Fuel Oil No. 2,,,.2,
114,1000110,2011,11.4,369192,Midulla Generating Station,5A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.8,
115,1000110,2011,0,30,Midulla Generating Station,5A,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
116,1000110,2011,7.7,249602,Midulla Generating Station,8A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.2,
117,1000110,2011,0,39,Midulla Generating Station,8A,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
118,1000110,2011,6.6,212476,Midulla Generating Station,8B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.5,
119,1000110,2011,0,3,Midulla Generating Station,8B,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
120,1000110,2011,250.2,8072112,Midulla Generating Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,169.5,
121,1000110,2011,1,5446,Midulla Generating Station,1,Electricity Generator,Distillate Fuel Oil No. 2,,,.3,
122,1000110,2011,295.2,9521565,Midulla Generating Station,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,200,
123,1000110,2011,1.8,9879,Midulla Generating Station,2,Electricity Generator,Distillate Fuel Oil No. 2,,,.6,
124,1000110,2011,11.2,360938,Midulla Generating Station,5B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.6,
125,1000110,2011,0,30,Midulla Generating Station,5B,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
126,1000110,2011,4.7,152434,Midulla Generating Station,6A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.2,
127,1000110,2011,0,98,Midulla Generating Station,6A,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
128,1000110,2011,6.5,209242,Midulla Generating Station,6B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.4,
129,1000110,2011,.2,1213,Midulla Generating Station,6B,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
130,1000110,2011,4.8,155374,Midulla Generating Station,7A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.3,
131,1000110,2011,0,75,Midulla Generating Station,7A,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
132,1000110,2011,6.2,198831,Midulla Generating Station,7B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.2,
133,1000110,2011,.6,3152,Midulla Generating Station,4A,Electricity Generator,Distillate Fuel Oil No. 2,,,.2,
134,1000111,2011,12,385498,Vernon Boulevard,VB01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.1,
135,1000111,2011,13.8,443809,Vernon Boulevard,VB02,Electricity Generator,Natural Gas (Weighted U.S. Average),,,9.3,
136,1000112,2011,31.8,1025157,23rd and 3rd,2302,Electricity Generator,Natural Gas (Weighted U.S. Average),,,21.5,
137,1000112,2011,25.8,833396,23rd and 3rd,2301,Electricity Generator,Natural Gas (Weighted U.S. Average),,,17.5,
138,1000113,2011,34,1097503,Pouch Terminal,PT01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,23,
139,1000114,2011,21,676953,Brentwood,BW01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,14.2,
140,1000115,2011,41.3,1332852.00,Osceola,OSC1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,28,
141,1000115,2011,.1,489.00,Osceola,OSC1,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
142,1000115,2011,.1,311.00,Osceola,OSC3,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
143,1000115,2011,4.5,24442.00,Osceola,OSC2,Electricity Generator,Distillate Fuel Oil No. 2,,,1.5,
144,1000115,2011,32.5,1047456.00,Osceola,OSC3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,22,
145,1000115,2011,39.2,1265054.00,Osceola,OSC2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,26.6,
146,1000116,2011,3.8,123656,Harlem River Yard,HR01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.6,
147,1000116,2011,6.6,211823,Harlem River Yard,HR02,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.4,
148,1000117,2011,14.9,480620,"West Valley Power, LLC",U1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,10.1,
149,1000117,2011,11.7,376118,"West Valley Power, LLC",U2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.9,
150,1000117,2011,10.8,349469,"West Valley Power, LLC",U5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.3,
151,1000117,2011,12.2,392062,"West Valley Power, LLC",U4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.2,
152,1000117,2011,12.2,392098,"West Valley Power, LLC",U3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.2,
153,1000118,2011,.2,890,Solway Plant,1,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
154,1000118,2011,11.1,356598,Solway Plant,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.5,
155,1000119,2011,2.2,67147,Hoosier Energy Lawrence Co Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.5,
156,1000119,2011,2.2,71905,Hoosier Energy Lawrence Co Station,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.5,
157,1000119,2011,1.6,50143,Hoosier Energy Lawrence Co Station,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.1,
158,1000119,2011,2.8,85532,Hoosier Energy Lawrence Co Station,4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.9,
159,1000119,2011,2.5,79621,Hoosier Energy Lawrence Co Station,5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.7,
160,1000119,2011,2.2,66497,Hoosier Energy Lawrence Co Station,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.5,
161,1000120,2011,1.2,37887,Evander Andrews Power Complex,CT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.8,
162,1000120,2011,1.2,37878,Evander Andrews Power Complex,CT3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.8,
163,1000120,2011,27.3,879504,Evander Andrews Power Complex,CT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,18.5,
164,1000121,2011,2.5,13322,Warren F. Sam Beasley Pwr Station,1,Electricity Generator,Distillate Fuel Oil No. 2,,,.8,
165,1000121,2011,5.6,182242,Warren F. Sam Beasley Pwr Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.8,
166,1000122,2011,1.8,56799,"Gilroy Energy Center, LLC for King City",2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.2,
167,1000123,2011,4.7,151143,Yuba City Energy Center,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.2,
168,1000125,2011,208.9,6738502,Ackerman Combined Cycle,AA-002,Electricity Generator,Natural Gas (Weighted U.S. Average),,,141.5,
169,1000125,2011,196,6324071,Ackerman Combined Cycle,AA-001,Electricity Generator,Natural Gas (Weighted U.S. Average),,,132.8,
170,1000127,2011,166.9,5384053,Bethlehem Power Plant,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,113.1,
171,1000127,2011,.2,1113,Bethlehem Power Plant,1,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
172,1000127,2011,196.7,6346031.7,Bethlehem Power Plant,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,133.3,
173,1000127,2011,11.7,62640.3,Bethlehem Power Plant,2,Electricity Generator,Distillate Fuel Oil No. 2,,,3.9,
174,1000127,2011,199.3,6429409.1,Bethlehem Power Plant,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,135,
175,1000127,2011,5.3,28484,Bethlehem Power Plant,7,Electricity Generator,Distillate Fuel Oil No. 2,,,1.8,
176,1000127,2011,172.5,5562962,Bethlehem Power Plant,5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,116.8,
177,1000127,2011,0,0,Bethlehem Power Plant,5,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
178,1000127,2011,162.1,5229953,Bethlehem Power Plant,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,109.8,
179,1000127,2011,7.5,40363,Bethlehem Power Plant,6,Electricity Generator,Distillate Fuel Oil No. 2,,,2.5,
180,1000127,2011,172.5,5564644,Bethlehem Power Plant,7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,116.9,
181,1000127,2011,7.8,42014.9,Bethlehem Power Plant,3,Electricity Generator,Distillate Fuel Oil No. 2,,,2.6,
182,1000128,2011,4.8,154752,Indigo Generation Facility,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.2,
183,1000128,2011,3.8,123305,Indigo Generation Facility,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.6,
184,1000128,2011,4.9,159215,Indigo Generation Facility,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.3,
185,1000129,2011,.6,17861,AL Sandersville,CT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
186,1000129,2011,1,30967,AL Sandersville,CT3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.7,
187,1000129,2011,.7,22605,AL Sandersville,CT4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.5,
188,1000129,2011,.6,18111,AL Sandersville,CT6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
189,1000129,2011,.6,19169,AL Sandersville,CT8,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
190,1000129,2011,.4,12162,AL Sandersville,CT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
191,1000129,2011,.6,19294,AL Sandersville,CT5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
192,1000129,2011,.6,18508,AL Sandersville,CT7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
193,1000130,2011,1.9,61337,Hanford Energy Park Peaker,HEP2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.3,
194,1000130,2011,1.9,61998,Hanford Energy Park Peaker,HEP1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.3,
195,1000131,2011,33.4,1077270,Bayswater Peaking Facility,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,22.6,
196,1000131,2011,18,96938,Bayswater Peaking Facility,2,Electricity Generator,Distillate Fuel Oil No. 2,,,6.1,
197,1000132,2011,.814,26265.0,Astoria Gas Turbine Power,CT3-3B,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,.552,
198,1000132,2011,.332,1785.0,Astoria Gas Turbine Power,CT3-3B,"SCCT (CT (Turbine, simple cycle combustion))",Kerosene,,,.112,
199,1000132,2011,1.842,59415.0,Astoria Gas Turbine Power,CT3-4A,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,1.248,
200,1000132,2011,.569,3060.0,Astoria Gas Turbine Power,CT3-4A,"SCCT (CT (Turbine, simple cycle combustion))",Kerosene,,,.193,
201,1000132,2011,1.842,59415.0,Astoria Gas Turbine Power,CT3-4B,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,1.248,
202,1000132,2011,.569,3060.0,Astoria Gas Turbine Power,CT3-4B,"SCCT (CT (Turbine, simple cycle combustion))",Kerosene,,,.193,
203,1000132,2011,.806,26010.0,Astoria Gas Turbine Power,CT4-1A,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,.546,
204,1000132,2011,.237,1275.0,Astoria Gas Turbine Power,CT4-1A,"SCCT (CT (Turbine, simple cycle combustion))",Kerosene,,,.08,
205,1000132,2011,.806,26010.0,Astoria Gas Turbine Power,CT4-1B,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,.546,
206,1000132,2011,.237,1275.0,Astoria Gas Turbine Power,CT4-1B,"SCCT (CT (Turbine, simple cycle combustion))",Kerosene,,,.08,
207,1000132,2011,.759,24480.0,Astoria Gas Turbine Power,CT4-2A,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,.514,
208,1000132,2011,.285,1530.0,Astoria Gas Turbine Power,CT4-2A,"SCCT (CT (Turbine, simple cycle combustion))",Kerosene,,,.096,
209,1000132,2011,.759,24480.0,Astoria Gas Turbine Power,CT4-2B,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,.514,
210,1000132,2011,.285,1530.0,Astoria Gas Turbine Power,CT4-2B,"SCCT (CT (Turbine, simple cycle combustion))",Kerosene,,,.096,
211,1000132,2011,.951,30663.8,Astoria Gas Turbine Power,CT4-3A,"SCCT (CT (Turbine, simple cycle combustion))",Natural Gas (Weighted U.S. Average),,,.644,
212,1000132,2011,.427,2295.0,Astoria Gas Turbine Power,CT4-3A,"SCCT (CT (Turbine, simple cycle combustion))",Kerosene,,,.145,
