,carbon_content,carbon_content_uom,facility_id,facility_name,fuel_combusted,fuel_combusted_uom,fuel_type,high_heat_value,high_heat_value_uom,molecular_weight,molecular_weight_uom,month,reporting_year,unit_name
1162,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",125118348,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,December,2017,COEN
1163,0.704,kg C per kg,1007844,Paulsboro Refining Company LLC,76742281,scf/month,Fuel Gas,,,19.511,kg/kg-mole,December,2017,CU7 F-1A Heater
1164,0.704,kg C per kg,1007844,Paulsboro Refining Company LLC,87052941,scf/month,Fuel Gas,,,19.511,kg/kg-mole,December,2017,CU7 F-1 Heater
1165,0.704,kg C per kg,1007844,Paulsboro Refining Company LLC,96970960,scf/month,Fuel Gas,,,19.511,kg/kg-mole,December,2017,CU6 Heater
1166,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",2207586,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,December,2017,SRU 1/3 INCINERATOR
1167,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",8946883,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,December,2017,SCOT 1
1168,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",15829290,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,December,2017,DEMEX H-4
1169,0.759,kg C per kg,1007844,Paulsboro Refining Company LLC,26589897,scf/month,Fuel Gas,,,26.52,kg/kg-mole,December,2017,Coker A-Heater
1170,0.704,kg C per kg,1007844,Paulsboro Refining Company LLC,30148903,scf/month,Fuel Gas,,,19.511,kg/kg-mole,December,2017,FURF-1 BB-1 Heater
1171,0.704,kg C per kg,1007844,Paulsboro Refining Company LLC,5038611,scf/month,Fuel Gas,,,19.511,kg/kg-mole,December,2017,FURF-1 BB-2 Heater
1172,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",12824574,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,December,2017,DHT-1 H-3
1173,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",5344941.42479456,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,December,2017,DEMEX H-2
1174,0.81,kg C per kg,1006307,CALCASIEU REFINING COMPANY,1920361.23,scf/month,Fuel Gas,,,44.65,kg/kg-mole,December,2017,H-701 VG
1175,0.77,kg C per kg,1006307,CALCASIEU REFINING COMPANY,47164847.33,scf/month,Fuel Gas,,,20.82,kg/kg-mole,December,2017,H-701
1176,0.77,kg C per kg,1006307,CALCASIEU REFINING COMPANY,48951953.47,scf/month,Fuel Gas,,,20.82,kg/kg-mole,December,2017,H-204
1177,0.77,kg C per kg,1006307,CALCASIEU REFINING COMPANY,75422563.06,scf/month,Fuel Gas,,,20.82,kg/kg-mole,December,2017,H-501
1178,0.704,kg C per kg,1007844,Paulsboro Refining Company LLC,26347993,scf/month,Fuel Gas,,,19.511,kg/kg-mole,December,2017,FURF-2 B101 Heater
1179,,,1007844,Paulsboro Refining Company LLC,,,Fuel Gas,,,,,December,2017,PDA BB-1 Heater
1180,0.704,kg C per kg,1007844,Paulsboro Refining Company LLC,25531978,scf/month,Fuel Gas,,,19.511,kg/kg-mole,December,2017,PDA BB-2 Heater
1181,0.750,kg C per kg,1007844,Paulsboro Refining Company LLC,8938493,scf/month,Fuel Gas,,,22.93,kg/kg-mole,December,2017,CHD-2 Heater
1182,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",19880366,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,December,2017,GRU B-1
1183,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",139237311,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,December,2017,CS H-1
1184,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",13902771,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,December,2017,DHT-2 H-1
1185,0.77,kg C per kg,1006307,CALCASIEU REFINING COMPANY,30426910.10,scf/month,Fuel Gas,,,20.82,kg/kg-mole,December,2017,H-901
1186,0.77,kg C per kg,1006307,CALCASIEU REFINING COMPANY,66017427.53,scf/month,Fuel Gas,,,20.82,kg/kg-mole,December,2017,H-501A
1187,0.750,kg C per kg,1007844,Paulsboro Refining Company LLC,11139990,scf/month,Fuel Gas,,,22.93,kg/kg-mole,December,2017,MLDW Heater
1188,0.641,kg C per kg,1007844,Paulsboro Refining Company LLC,17443935,scf/month,Fuel Gas,,,7.62,kg/kg-mole,December,2017,NHT Heater
1189,0.641,kg C per kg,1007844,Paulsboro Refining Company LLC,14980019,scf/month,Fuel Gas,,,7.62,kg/kg-mole,December,2017,FGDU Heater
1190,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",43547329,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,December,2017,DHT-2 H-2
1191,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",11849585,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,December,2017,DHT-3 HEATER
1192,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",85635341,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,December,2017,ACU-1 H-202A
1193,0.78600778326570700,kg C per kg,1006531,GOODWAY REFINING LLC,621415.38461538500000,scf/month,Fuel Gas,,,38.509299632500,kg/kg-mole,December,2017,GP-RFG
1194,0.759,kg C per kg,1007844,Paulsboro Refining Company LLC,18301906,scf/month,Fuel Gas,,,26.52,kg/kg-mole,December,2017,Coker B-Heater
1195,0.641,kg C per kg,1007844,Paulsboro Refining Company LLC,71226096,scf/month,Fuel Gas,,,7.62,kg/kg-mole,December,2017,CHD-1 Heater
1196,0.682,kg C per kg,1007844,Paulsboro Refining Company LLC,43280194,scf/month,Fuel Gas,,,14.45,kg/kg-mole,December,2017,CCR F-303 Heater
1197,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",113975660,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,December,2017,H-300
1198,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",117889810,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,December,2017,H-350
1199,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",84915033,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,December,2017,REF H-1
1200,0.4749,kg C per kg,1007438,Eastman Chemical - Texas Operations,80988474,scf/month,Fuel Gas,,,9.12,kg/kg-mole,February,2017,3AWHB-B5A
1201,0.7060,kg C per kg,1004001,Kern River Cogeneration Facility,0.0000,scf/month,Natural Gas (Weighted U.S. Average),,,17.1700,kg/kg-mole,February,2017,Unit D
1202,0.7060,kg C per kg,1004001,Kern River Cogeneration Facility,1474743.7297,scf/month,Natural Gas (Weighted U.S. Average),,,17.1700,kg/kg-mole,February,2017,Unit B
1203,0.7060,kg C per kg,1004001,Kern River Cogeneration Facility,1088189.7418,scf/month,Natural Gas (Weighted U.S. Average),,,17.1700,kg/kg-mole,February,2017,Unit A
1204,0.4749,kg C per kg,1007438,Eastman Chemical - Texas Operations,80296366,scf/month,Fuel Gas,,,9.12,kg/kg-mole,February,2017,3AWHB-B5B
1205,0.7588,kg C per kg,1007438,Eastman Chemical - Texas Operations,58144061,scf/month,Fuel Gas,,,12.89,kg/kg-mole,February,2017,3H-1C
1206,0.7588,kg C per kg,1007438,Eastman Chemical - Texas Operations,44063185,scf/month,Fuel Gas,,,12.89,kg/kg-mole,February,2017,3H-1E
1207,0.7588,kg C per kg,1007438,Eastman Chemical - Texas Operations,56271700,scf/month,Fuel Gas,,,12.89,kg/kg-mole,February,2017,3H-2
1208,0.7060,kg C per kg,1004001,Kern River Cogeneration Facility,623752171.9968,scf/month,Natural Gas (Weighted U.S. Average),,,17.1700,kg/kg-mole,February,2017,Unit C
1209,0.535,kg C per kg,1000696,Chevron Cogenerating Station,43041000,scf/month,Fuel Gas,,,17.825,kg/kg-mole,February,2017,3
1210,0.535,kg C per kg,1000696,Chevron Cogenerating Station,971717.3,scf/month,Fuel Gas,,,17.825,kg/kg-mole,February,2017,4
1211,0.5774,,1001934,BASF FREEPORT SITE,83322660.2209739,,,,,17.4,,February,2017,5-1-H1A
1212,0.7518,kg C per kg,1007438,Eastman Chemical - Texas Operations,60418688,scf/month,Fuel Gas,,,14.33,kg/kg-mole,February,2017,3WHB-B5B
1213,0.7021,kg C per kg,1007438,Eastman Chemical - Texas Operations,820866132,scf/month,Fuel Gas,,,10.99,kg/kg-mole,February,2017,CP-HCC4
1214,0.7518,kg C per kg,1007438,Eastman Chemical - Texas Operations,44276077,scf/month,Fuel Gas,,,14.33,kg/kg-mole,February,2017,3WHB-B5A
1215,0,kg C per kg,1007438,Eastman Chemical - Texas Operations,0,scf/month,Fuel Gas,,,0,kg/kg-mole,February,2017,CP-52_15
1216,0.2701,kg C per kg,1007438,Eastman Chemical - Texas Operations,235379534,scf/month,Fuel Gas,,,11.30,kg/kg-mole,February,2017,CP-B52_11-12
1217,0.18026,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,1814715751.64795,scf/month,Blast Furnace Gas,,,32.94,kg/kg-mole,February,2017,SRC_IH3_BFG Stoves_S1A
1218,0.55,kg C per kg,1000342,EQUISTAR CHEMICALS LP,121755640,scf/month,Fuel Gas,,,5.79,kg/kg-mole,February,2017,11-HCC-113 /Steam Superheater
1219,0.1792,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,0,scf/month,Blast Furnace Gas,,,32.93,kg/kg-mole,February,2017,SRC_UTL_Boiler 6_S8E
1220,0.1786,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,2124780099.86877,scf/month,Blast Furnace Gas,,,32.93,kg/kg-mole,February,2017,SRC_IH4_BFG Stoves_S1C
1221,0.1792,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,4346139217.10809,scf/month,Blast Furnace Gas,,,32.93,kg/kg-mole,February,2017,SRC_UTL_Boiler 8_S8G
1222,,,1000342,EQUISTAR CHEMICALS LP,,,Fuel Gas,,,,,February,2017,CP-UT-FI7780 CoGeneration
1223,0.55,kg C per kg,1000342,EQUISTAR CHEMICALS LP,4090540,scf/month,Fuel Gas,,,5.79,kg/kg-mole,February,2017,GP-11-HKR /Heaters BA301 and BA401
1224,0.55,kg C per kg,1000342,EQUISTAR CHEMICALS LP,1501951542,scf/month,Fuel Gas,,,5.79,kg/kg-mole,February,2017,CP-11FT-1659/Cracking Furnaces 101-114
1225,0.1792,kg C per kg,1000588,ArcelorMittal Indiana Harbor LLC,2242045402.42431,scf/month,Blast Furnace Gas,,,32.93,kg/kg-mole,February,2017,SRC_UTL_Boiler 7_S8F
1226,0.303,kg C per kg,1002150,Shute Creek Facility,2207909447.24,scf/month,Natural Gas (Weighted U.S. Average),,,38.385552372,kg/kg-mole,February,2017,CP-Cogen Turbines - Primary fuel
1227,0.6865,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,194708524,scf/month,Fuel Gas,,,10.4802,kg/kg-mole,February,2017,DDB-901A
1228,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,130167599,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,February,2017,DB-901A
1229,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,138236583,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,February,2017,DB-901C
1230,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,145424192,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,February,2017,DB-901B
1231,0.6865,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,195241331,scf/month,Fuel Gas,,,10.4802,kg/kg-mole,February,2017,DDB-901B
1232,0.6865,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,1666528982,scf/month,Fuel Gas,,,10.48,kg/kg-mole,February,2017,GP-OL2 COMBUSTION
1233,0.4638,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,400572,scf/month,Fuel Gas,,,10.6579,kg/kg-mole,February,2017,Cogen
1234,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,295892929,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,February,2017,DB-106
1235,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,254762367,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,February,2017,DB-109
1236,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,323299997,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,February,2017,DB-107
1237,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,164120156,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,February,2017,GP-OL1 COMBUSTION
1238,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,305283531,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,February,2017,DB-105
1239,0.7223,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,323331934,scf/month,Fuel Gas,,,13.8937,kg/kg-mole,February,2017,DB-108
1240,0.6865,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,372379302,scf/month,Fuel Gas,,,10.4802,kg/kg-mole,February,2017,DDB-105
1241,0.8606,kg C per kg,1004368,INEOS CHOCOLATE BAYOU PLANT,27656582,scf/month,Fuel Gas,,,33.8298,kg/kg-mole,February,2017,CP-BOILERS
1242,0.7071,kg C per kg,1003998,SYCAMORE COGENERATION Facility,637948327.1128,scf/month,Natural Gas (Weighted U.S. Average),,,17.1900,kg/kg-mole,February,2017,Unit A
1243,0.7071,kg C per kg,1003998,SYCAMORE COGENERATION Facility,0.0000,scf/month,Natural Gas (Weighted U.S. Average),,,17.1900,kg/kg-mole,February,2017,Unit B
1244,0.7071,kg C per kg,1003998,SYCAMORE COGENERATION Facility,594851060.4165,scf/month,Natural Gas (Weighted U.S. Average),,,17.1900,kg/kg-mole,February,2017,Unit C
1245,0.7071,kg C per kg,1003998,SYCAMORE COGENERATION Facility,1541891.0186,scf/month,Natural Gas (Weighted U.S. Average),,,17.1900,kg/kg-mole,February,2017,Unit D
1246,0.76,kg C per kg,1005789,ConocoPhillips Alaska Inc - KRU CPF1,17275300,scf/month,Natural Gas (Weighted U.S. Average),,,20.065,kg/kg-mole,February,2017,G1-14-01
1247,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",65951952,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,VDU-2
1248,0.2486,kg C per kg,1006565,"Cos-Mar Company, Styrene Monomer Plant",22035381,scf/month,,,,4.6465,kg/kg-mole,February,2017,CP-2
1249,0.6382,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,635514814.57,scf/month,Fuel Gas,,,6.3832,kg/kg-mole,February,2017,Furnace 10
1250,0.5887,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,666132986.92,scf/month,Fuel Gas,,,6.3832,kg/kg-mole,February,2017,Furnace 11
1251,0.6382,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,213522226.22,scf/month,Fuel Gas,,,7.9091,kg/kg-mole,February,2017,Furnace 2
1252,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",56059690,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,NHT H-102
1253,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",424567250,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,February,2017,COGEN TURBINE
1254,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",23516586,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,February,2017,SRU 4 INCINERATOR
1255,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",29591507,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,REF H-4
1256,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",15860235,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,REF H-5
1257,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",24314081,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,REF H-6
1258,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",17146240,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,BTX H-52
1259,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",7237122,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,ISOM H-2
1260,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",32881990,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,DHT-1 H-1
1261,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",3470897,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,February,2017,SCOT 4
1262,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",92609314,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,ACU-1 H-202B
1263,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",83512498,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,ACU-2 H-201
1264,0.717,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,40193338,scf/month,Fuel Gas,,,16.42,kg/kg-mole,February,2017,40BA1101
1265,0.718,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,16547169,scf/month,Fuel Gas,,,16.45,kg/kg-mole,February,2017,41BA102
1266,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",43604001,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,VDU-1 H-301
1267,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",25384208,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,NHT H-101
1268,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",91069804,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,ACU-1 H-101
1269,0.714,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,6011475,scf/month,Fuel Gas,,,16.58,kg/kg-mole,February,2017,28BA1200
1270,0.714,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,17974925,scf/month,Fuel Gas,,,16.58,kg/kg-mole,February,2017,27BA1000
1271,0.716,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,154457351,scf/month,Fuel Gas,,,16.42,kg/kg-mole,February,2017,81BF5601
1272,0.719,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,11625599,scf/month,Fuel Gas,,,16.42,kg/kg-mole,February,2017,29BA1300
1273,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",5080091,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,BTX H-51
1274,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",16264356,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,BTX H-53
1275,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,148009252,scf/month,Fuel Gas,,,17.49,kg/kg-mole,February,2017,CCR Feed Heater
1276,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,13606335,scf/month,Fuel Gas,,,17.49,kg/kg-mole,February,2017,CCR F-5 Heater
1277,0.717,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,23711701,scf/month,Fuel Gas,,,16.43,kg/kg-mole,February,2017,40BA1001
1278,0.716,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,166585651,scf/month,Fuel Gas,,,16.44,kg/kg-mole,February,2017,81BF5602
1279,0.716,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,169698037,scf/month,Fuel Gas,,,16.45,kg/kg-mole,February,2017,81BF5603
1280,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",16368096,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,ISOM H-1
1281,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",15860235,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,REF H-3
1282,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",13841739,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,TDP H-1
1283,0.708,kg C per kg,1007844,Paulsboro Refining Company LLC,16755606,scf/month,Fuel Gas,,,17.49,kg/kg-mole,February,2017,CCR F-101 Heater
1284,0.730,kg C per kg,1007844,Paulsboro Refining Company LLC,222696887,scf/month,Fuel Gas,,,17.56,kg/kg-mole,February,2017,A-Boiler
1285,0.730,kg C per kg,1007844,Paulsboro Refining Company LLC,215548503,scf/month,Fuel Gas,,,17.56,kg/kg-mole,February,2017,B-Boiler
1286,0.717,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,10118374,scf/month,Fuel Gas,,,16.45,kg/kg-mole,February,2017,23BA302
1287,0.718,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,127675446,scf/month,Fuel Gas,,,16.44,kg/kg-mole,February,2017,23BC201
1288,0.717,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,35231204,scf/month,Fuel Gas,,,16.43,kg/kg-mole,February,2017,40BA1002
1289,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",26221071,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,UNIBON H-301
1290,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",109199435,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,DCU Heater 1
1291,0.6919,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",105496065,scf/month,Fuel Gas,,,15.2377,kg/kg-mole,February,2017,DCU Heater 2
1292,0.730,kg C per kg,1007844,Paulsboro Refining Company LLC,215043708,scf/month,Fuel Gas,,,17.56,kg/kg-mole,February,2017,C-Boiler
1293,0.730,kg C per kg,1007844,Paulsboro Refining Company LLC,353903304,scf/month,Fuel Gas,,,17.56,kg/kg-mole,February,2017,GTG/HRSG
1294,0.703,kg C per kg,1007844,Paulsboro Refining Company LLC,91242670,scf/month,Fuel Gas,,,20.4,kg/kg-mole,February,2017,CU7 F-2 Heater
1295,0.703,kg C per kg,1007844,Paulsboro Refining Company LLC,66285505,scf/month,Fuel Gas,,,20.4,kg/kg-mole,February,2017,CU7 F-1A Heater
1296,0.716,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,95111647.71,scf/month,Fuel Gas,,,16.43,kg/kg-mole,February,2017,17H01
1297,0.712,kg C per kg,1006062,VALERO REFINING HOUSTON REFINERY,3350422,scf/month,Fuel Gas,,,16.74,kg/kg-mole,February,2017,41BA101
1298,0.75,kg C per kg,1005743,"Total Petrochemicals & Refining USA, Inc. - Port Arthur Refinery",3475592,scf/month,Natural Gas (Weighted U.S. Average),,,16.805,kg/kg-mole,February,2017,SCOT 5
1299,0.6382,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,267246802.48,scf/month,Fuel Gas,,,7.9091,kg/kg-mole,February,2017,Furnace 5
1300,0.6382,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,237302751.57,scf/month,Fuel Gas,,,7.9091,kg/kg-mole,February,2017,Furnace 7
1301,0.6382,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,176986918.78,scf/month,Fuel Gas,,,7.9091,kg/kg-mole,February,2017,Furnace 8
1302,0.41564948,,1004208,BASF CORP - GEISMAR SITE,6367000,,Fuel Gas,,,13.408270592,,February,2017,EQT0311
1303,0.41564948,,1004208,BASF CORP - GEISMAR SITE,8525250,,Fuel Gas,,,13.408270592,,February,2017,EQT161
1304,0.6583,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,116140211.76,scf/month,Fuel Gas,,,7.1678,kg/kg-mole,February,2017,Boiler B
1305,0.6382,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,218440131.27,scf/month,Fuel Gas,,,7.9091,kg/kg-mole,February,2017,Furnace 6
1306,0.6382,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,246051346.29,scf/month,Fuel Gas,,,7.9091,kg/kg-mole,February,2017,Furnace 1
1307,0.41564948,,1004208,BASF CORP - GEISMAR SITE,513948500,,Fuel Gas,,,13.408270592,,February,2017,EQT0318
1308,0.7588,kg C per kg,1007438,Eastman Chemical - Texas Operations,60927923,scf/month,Fuel Gas,,,12.89,kg/kg-mole,February,2017,3H-1A
1309,0.7588,kg C per kg,1007438,Eastman Chemical - Texas Operations,52510654,scf/month,Fuel Gas,,,12.89,kg/kg-mole,February,2017,3H-1B
1310,0.6382,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,261328336.14,scf/month,Fuel Gas,,,7.9091,kg/kg-mole,February,2017,Furnace 9
1311,0.6583,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,142512318.99,scf/month,Fuel Gas,,,7.1678,kg/kg-mole,February,2017,Boiler A
1312,0.6382,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,257956728.11,scf/month,Fuel Gas,,,7.9091,kg/kg-mole,February,2017,Furnace 3
1313,0.6382,kg C per kg,1002758,EQUISTAR CHEMICALS LAPORTE COMPLEX,190179399.52,scf/month,Fuel Gas,,,7.9091,kg/kg-mole,February,2017,Furnace 4
1314,0.7588,kg C per kg,1007438,Eastman Chemical - Texas Operations,57903555,scf/month,Fuel Gas,,,12.89,kg/kg-mole,February,2017,3H-1D
1315,0.6848,kg C per kg,1007438,Eastman Chemical - Texas Operations,356480094,scf/month,Fuel Gas,,,12.02,kg/kg-mole,February,2017,CP-HCC3A Furnaces
1316,0.2041,kg C per kg,1006695,Dearborn Industrial Generation,2959562500,scf/month,Blast Furnace Gas,,,25.93,kg/kg-mole,February,2017,BL1100
1317,0.2041,kg C per kg,1006695,Dearborn Industrial Generation,2895227500,scf/month,Blast Furnace Gas,,,25.93,kg/kg-mole,February,2017,BL3100
1318,0.2041,kg C per kg,1006695,Dearborn Industrial Generation,0,scf/month,Blast Furnace Gas,,,25.93,kg/kg-mole,February,2017,BL2100
1319,0.656,kg C per kg,1004211,SHELL PUGET SOUND REFINERY,263983386.9,scf/month,Fuel Gas,,,19.6,kg/kg-mole,February,2017,CP-COGEN
1320,0.445,kg C per kg,1009505,"Flint Hills Resources Joliet, LLC",6697705.636,scf/month,Other Biomass Gases,,,24.903,kg/kg-mole,February,2017,CP-02
