,boiler_heat_uom,boiler_ratio_b,facility_id,facility_name,fuel_type,mass_of_steam,mass_of_steam_uom,month,reporting_year,unit_name
185,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,33018000.9,pounds steam,May,2014,MWC Unit No. 2
186,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,50243400,pounds steam,May,2014,B Boiler
187,mmBtu/pounds steam,0.001665,1005172,"COVANTA BRISTOL, INC",Municipal Solid Waste,103739500,pounds steam,May,2014,GP-Combustors
188,mmBtu/pounds steam,0.001712,1006792,SIERRA POWER CORPORATION,Wood and Wood Residuals (dry basis),0,pounds steam,May,2014,Biomass Cogeneration
189,mmBtu/pounds steam,0.001712,1006792,SIERRA POWER CORPORATION,Agricultural Byproducts,0,pounds steam,May,2014,Biomass Cogeneration
190,mmBtu/pounds steam,0.001558448,1005528,OLMSTED WASTE-TO-ENERGY FACILITY,Municipal Solid Waste,57910916,pounds steam,May,2014,GP-01
191,mmBtu/pounds steam,0.00164,1000219,French Island,Wood and Wood Residuals (dry basis),20037763,pounds steam,May,2014,1
192,mmBtu/pounds steam,0.00164,1000219,French Island,Municipal Solid Waste,17070711,pounds steam,May,2014,1
193,mmBtu/pounds steam,0.00166333,1000219,French Island,Wood and Wood Residuals (dry basis),16824294,pounds steam,May,2014,2
194,mmBtu/pounds steam,0.00166333,1000219,French Island,Municipal Solid Waste,14333956,pounds steam,May,2014,2
195,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,49689396,pounds steam,May,2014,EU 001
196,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,55114424,pounds steam,May,2014,EU 002
197,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,59753115,pounds steam,May,2014,1
198,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,67496713,pounds steam,May,2014,2
199,mmBtu/pounds steam,0.00122,1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Municipal Solid Waste,37221430,pounds steam,May,2014,Boiler A
200,mmBtu/pounds steam,0.00122,1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Municipal Solid Waste,16703550,pounds steam,May,2014,Boiler B
201,mmBtu/pounds steam,0.001203,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,20763608.6,pounds steam,May,2014,Unit 3
202,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,9636685.5,pounds steam,May,2014,Unit 1
203,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10163782,pounds steam,May,2014,Unit 2
204,mmBtu/pounds steam,0.00146,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,Municipal Solid Waste,145292200,pounds steam,May,2014,GP-Facility Emissions
205,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,31212000.3,pounds steam,May,2014,MWC Unit No. 1
206,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,47801500,pounds steam,May,2014,A Boiler
207,mmBtu/pounds steam,0.00172,1003200,Covanta Stanislaus Inc.,Municipal Solid Waste,144432300,pounds steam,November,2014,GP-1
208,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,1406000,pounds steam,November,2014,MWC Unit No. 1
209,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,49765000,pounds steam,November,2014,B Boiler
210,mmBtu/pounds steam,0.001665,1005172,"COVANTA BRISTOL, INC",Municipal Solid Waste,103739500,pounds steam,November,2014,GP-Combustors
211,mmBtu/pounds steam,0.001712,1006792,SIERRA POWER CORPORATION,Wood and Wood Residuals (dry basis),0,pounds steam,November,2014,Biomass Cogeneration
212,mmBtu/pounds steam,0.001712,1006792,SIERRA POWER CORPORATION,Agricultural Byproducts,0,pounds steam,November,2014,Biomass Cogeneration
213,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,2953000.8,pounds steam,November,2014,MWC Unit No. 2
214,mmBtu/pounds steam,0.001558448,1005528,OLMSTED WASTE-TO-ENERGY FACILITY,Municipal Solid Waste,57910916,pounds steam,November,2014,GP-01
215,mmBtu/pounds steam,0.00164,1000219,French Island,Wood and Wood Residuals (dry basis),16702496,pounds steam,November,2014,1
216,mmBtu/pounds steam,0.00164,1000219,French Island,Municipal Solid Waste,11574519,pounds steam,November,2014,1
217,mmBtu/pounds steam,0.00166333,1000219,French Island,Wood and Wood Residuals (dry basis),18858555,pounds steam,November,2014,2
218,mmBtu/pounds steam,0.00166333,1000219,French Island,Municipal Solid Waste,13070402,pounds steam,November,2014,2
219,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,64832705,pounds steam,November,2014,EU 001
220,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,50381699,pounds steam,November,2014,EU 002
221,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,46139676,pounds steam,November,2014,1
222,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,58187759,pounds steam,November,2014,2
223,mmBtu/pounds steam,0.00122,1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Municipal Solid Waste,31826360,pounds steam,November,2014,Boiler A
224,mmBtu/pounds steam,0.00122,1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Municipal Solid Waste,30415010,pounds steam,November,2014,Boiler B
225,mmBtu/pounds steam,0.001203,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,20763608.6,pounds steam,November,2014,Unit 3
226,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,9636685.5,pounds steam,November,2014,Unit 1
227,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10163782,pounds steam,November,2014,Unit 2
228,mmBtu/pounds steam,0.00146,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,Municipal Solid Waste,201211300,pounds steam,November,2014,GP-Facility Emissions
229,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,48979500,pounds steam,November,2014,A Boiler
230,mmBtu/pounds steam,0.00172,1003200,Covanta Stanislaus Inc.,Municipal Solid Waste,134004550,pounds steam,October,2014,GP-1
231,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,16399000.5,pounds steam,October,2014,MWC Unit No. 1
232,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,52475600,pounds steam,October,2014,B Boiler
233,mmBtu/pounds steam,0.001665,1005172,"COVANTA BRISTOL, INC",Municipal Solid Waste,103739500,pounds steam,October,2014,GP-Combustors
234,mmBtu/pounds steam,0.001712,1006792,SIERRA POWER CORPORATION,Wood and Wood Residuals (dry basis),0,pounds steam,October,2014,Biomass Cogeneration
235,mmBtu/pounds steam,0.001712,1006792,SIERRA POWER CORPORATION,Agricultural Byproducts,0,pounds steam,October,2014,Biomass Cogeneration
236,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,42311000.4,pounds steam,October,2014,MWC Unit No. 2
237,mmBtu/pounds steam,0.001558448,1005528,OLMSTED WASTE-TO-ENERGY FACILITY,Municipal Solid Waste,57910916,pounds steam,October,2014,GP-01
238,mmBtu/pounds steam,0.00164,1000219,French Island,Wood and Wood Residuals (dry basis),14248479,pounds steam,October,2014,1
239,mmBtu/pounds steam,0.00164,1000219,French Island,Municipal Solid Waste,7381504,pounds steam,October,2014,1
240,mmBtu/pounds steam,0.00166333,1000219,French Island,Wood and Wood Residuals (dry basis),12060746,pounds steam,October,2014,2
241,mmBtu/pounds steam,0.00166333,1000219,French Island,Municipal Solid Waste,6248137,pounds steam,October,2014,2
242,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,70186107,pounds steam,October,2014,EU 001
243,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,50651628,pounds steam,October,2014,EU 002
244,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,59407592,pounds steam,October,2014,1
245,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,63482037,pounds steam,October,2014,2
246,mmBtu/pounds steam,0.00122,1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Municipal Solid Waste,26353150,pounds steam,October,2014,Boiler A
247,mmBtu/pounds steam,0.00122,1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Municipal Solid Waste,24510760,pounds steam,October,2014,Boiler B
248,mmBtu/pounds steam,0.001203,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,20763608.6,pounds steam,October,2014,Unit 3
249,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,9636685.5,pounds steam,October,2014,Unit 1
250,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10163782,pounds steam,October,2014,Unit 2
251,mmBtu/pounds steam,0.00146,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,Municipal Solid Waste,167997900,pounds steam,October,2014,GP-Facility Emissions
252,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,49361200,pounds steam,October,2014,A Boiler
253,mmBtu/pounds steam,0.00172,1003200,Covanta Stanislaus Inc.,Municipal Solid Waste,132066700,pounds steam,September,2014,GP-1
254,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,29350000.3,pounds steam,September,2014,MWC Unit No. 1
255,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,49838930,pounds steam,September,2014,B Boiler
256,mmBtu/pounds steam,0.001665,1005172,"COVANTA BRISTOL, INC",Municipal Solid Waste,103739500,pounds steam,September,2014,GP-Combustors
257,mmBtu/pounds steam,0.001712,1006792,SIERRA POWER CORPORATION,Wood and Wood Residuals (dry basis),0,pounds steam,September,2014,Biomass Cogeneration
258,mmBtu/pounds steam,0.001712,1006792,SIERRA POWER CORPORATION,Agricultural Byproducts,0,pounds steam,September,2014,Biomass Cogeneration
259,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,26769000,pounds steam,September,2014,MWC Unit No. 2
260,mmBtu/pounds steam,0.001558448,1005528,OLMSTED WASTE-TO-ENERGY FACILITY,Municipal Solid Waste,57910916,pounds steam,September,2014,GP-01
261,mmBtu/pounds steam,0.00164,1000219,French Island,Wood and Wood Residuals (dry basis),8834697,pounds steam,September,2014,1
262,mmBtu/pounds steam,0.00164,1000219,French Island,Municipal Solid Waste,6600760,pounds steam,September,2014,1
263,mmBtu/pounds steam,0.00166333,1000219,French Island,Wood and Wood Residuals (dry basis),12055044,pounds steam,September,2014,2
264,mmBtu/pounds steam,0.00166333,1000219,French Island,Municipal Solid Waste,9006811,pounds steam,September,2014,2
265,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,63210103,pounds steam,September,2014,EU 001
266,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,53556137,pounds steam,September,2014,EU 002
267,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,45038547,pounds steam,September,2014,1
268,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,46675425,pounds steam,September,2014,2
269,mmBtu/pounds steam,0.00122,1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Municipal Solid Waste,32358270,pounds steam,September,2014,Boiler A
270,mmBtu/pounds steam,0.00122,1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Municipal Solid Waste,27289840,pounds steam,September,2014,Boiler B
271,mmBtu/pounds steam,0.001203,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,20763608.6,pounds steam,September,2014,Unit 3
272,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,9636685.5,pounds steam,September,2014,Unit 1
273,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10163782,pounds steam,September,2014,Unit 2
274,mmBtu/pounds steam,0.00146,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,Municipal Solid Waste,177557800,pounds steam,September,2014,GP-Facility Emissions
275,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,48668130,pounds steam,September,2014,A Boiler
