,boiler_heat_uom,boiler_ratio_b,facility_id,facility_name,fuel_type,mass_of_steam,mass_of_steam_uom,month,reporting_year,unit_name
356,mmBtu/pounds steam,0.00176,1001869,COVANTA WARREN ENERGY RESOURCE CO,Municipal Solid Waste,81907000,pounds steam,May,2017,GP-Stack
357,mmBtu/pounds steam,0.00147,1010897,Sierra Pacific Industries - Centralia,Wood and Wood Residuals (dry basis),27377000,pounds steam,May,2017,Boiler - Nebraska
358,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,50182000,pounds steam,May,2017,A Boiler
359,mmBtu/pounds steam,0.00147,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,Municipal Solid Waste,204011198,pounds steam,May,2017,GP-Facility Emissions
360,mmBtu/pounds steam,0.001685,1002561,SUSQUEHANNA RESOURCE MGMT COMPLEX,Municipal Solid Waste,48941083,pounds steam,November,2017,MWC Unit 1
361,mmBtu/pounds steam,0.001449,1003244,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,Municipal Solid Waste,118958250,pounds steam,November,2017,"GP-MWC 1 & 2, PB 1, 2, 3, & 4"
362,mmBtu/pounds steam,0.001685,1002561,SUSQUEHANNA RESOURCE MGMT COMPLEX,Municipal Solid Waste,44954166,pounds steam,November,2017,MWC Unit 3
363,mmBtu/pounds steam,0.00164,1000219,French Island,Wood and Wood Residuals (dry basis),9384324,pounds steam,November,2017,1
364,mmBtu/pounds steam,0.00164,1000219,French Island,Municipal Solid Waste,5489300,pounds steam,November,2017,1
365,mmBtu/pounds steam,0.00166333,1000219,French Island,Wood and Wood Residuals (dry basis),30420762,pounds steam,November,2017,2
366,mmBtu/pounds steam,0.00166333,1000219,French Island,Municipal Solid Waste,17789638,pounds steam,November,2017,2
367,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),57417,pounds steam,November,2017,EU 001
368,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,71046963,pounds steam,November,2017,EU 001
369,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),,,November,2017,EU 002
370,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,,,November,2017,EU 002
371,mmBtu/pounds steam,0.00187,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,353317367,pounds steam,November,2017,EU 028 - Boiler No. 8
372,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,96347570,pounds steam,November,2017,EU 002 - Boiler No. 2
373,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,35742400,pounds steam,November,2017,MWC Unit No. 1
374,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,43462700,pounds steam,November,2017,MWC Unit No. 2
375,mmBtu/pounds steam,0.0012026,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,21376374.0,pounds steam,November,2017,Unit 3
376,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10003521.2,pounds steam,November,2017,Unit 1
377,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10368175.7,pounds steam,November,2017,Unit 2
378,mmBtu/pounds steam,0.00122,1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Municipal Solid Waste,,,November,2017,Boiler A
379,mmBtu/pounds steam,0.00122,1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Municipal Solid Waste,,,November,2017,Boiler B
380,mmBtu/pounds steam,0.00172,1003200,Covanta Stanislaus Inc.,Municipal Solid Waste,135641000,pounds steam,November,2017,GP-1
381,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,42560445,pounds steam,November,2017,1
382,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,49433863,pounds steam,November,2017,2
383,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,95745830,pounds steam,November,2017,EU 001 - Boiler No. 1
384,mmBtu/pounds steam,0.00211,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,204762330,pounds steam,November,2017,EU 014 - Boiler No. 7
385,mmBtu/pounds steam,0.00221,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,154839920,pounds steam,November,2017,EU 009 - Boiler No. 4
386,mmBtu/pounds steam,0.001665,1005172,"COVANTA BRISTOL, INC",Municipal Solid Waste,103424000,pounds steam,November,2017,GP-Combustors
387,mmBtu/pounds steam,0.001607717,1004865,COVANTA SPRINGFIELD LLC,Municipal Solid Waste,47817360,pounds steam,November,2017,GP-Facility Stack
388,mmBtu/pounds steam,0.00176,1001869,COVANTA WARREN ENERGY RESOURCE CO,Municipal Solid Waste,81907000,pounds steam,November,2017,GP-Stack
389,mmBtu/pounds steam,0.00147,1010897,Sierra Pacific Industries - Centralia,Wood and Wood Residuals (dry basis),23941000,pounds steam,November,2017,Boiler - Nebraska
390,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,48401400,pounds steam,November,2017,A Boiler
391,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,43113200,pounds steam,November,2017,B Boiler
392,mmBtu/pounds steam,0.001938,1010895,Sierra Pacific Industries - Aberdeen,Wood and Wood Residuals (dry basis),113364777,pounds steam,November,2017,McBurney Boiler
393,mmBtu/pounds steam,0.00147,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,Municipal Solid Waste,185350185,pounds steam,November,2017,GP-Facility Emissions
394,mmBtu/pounds steam,0.00172,1010898,Sierra Pacific Industries - Burlington,Wood and Wood Residuals (dry basis),163250000,pounds steam,November,2017,McBurney Boiler
395,mmBtu/pounds steam,0.001729,1002744,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,Municipal Solid Waste,127967416.67,pounds steam,November,2017,GP-Boilers 1 and 2
396,mmBtu/pounds steam,0.001470773,1004797,COVANTA PITTSFIELD LLC,Municipal Solid Waste,41275506,pounds steam,November,2017,GP-Facility Stack
397,mmBtu/pounds steam,0.001324,1006340,PERHAM RESOURCE RECOVERY FACILITY,Municipal Solid Waste,15596800,pounds steam,November,2017,North Unit
398,mmBtu/pounds steam,0.001309,1006340,PERHAM RESOURCE RECOVERY FACILITY,Municipal Solid Waste,12226875,pounds steam,November,2017,South Unit
399,mmBtu/pounds steam,0.001685,1002561,SUSQUEHANNA RESOURCE MGMT COMPLEX,Municipal Solid Waste,45667666,pounds steam,November,2017,MWC Unit 2
400,mmBtu/pounds steam,0.001685,1002561,SUSQUEHANNA RESOURCE MGMT COMPLEX,Municipal Solid Waste,48941083,pounds steam,October,2017,MWC Unit 1
401,mmBtu/pounds steam,0.001449,1003244,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,Municipal Solid Waste,118958250,pounds steam,October,2017,"GP-MWC 1 & 2, PB 1, 2, 3, & 4"
402,mmBtu/pounds steam,0.001685,1002561,SUSQUEHANNA RESOURCE MGMT COMPLEX,Municipal Solid Waste,44954166,pounds steam,October,2017,MWC Unit 3
403,mmBtu/pounds steam,0.00164,1000219,French Island,Wood and Wood Residuals (dry basis),22178561,pounds steam,October,2017,1
404,mmBtu/pounds steam,0.00164,1000219,French Island,Municipal Solid Waste,14318974,pounds steam,October,2017,1
405,mmBtu/pounds steam,0.00166333,1000219,French Island,Wood and Wood Residuals (dry basis),22999537,pounds steam,October,2017,2
406,mmBtu/pounds steam,0.00166333,1000219,French Island,Municipal Solid Waste,14847850,pounds steam,October,2017,2
407,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),95355,pounds steam,October,2017,EU 001
408,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,74245994,pounds steam,October,2017,EU 001
409,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),,,October,2017,EU 002
410,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,5875344,pounds steam,October,2017,EU 002
411,mmBtu/pounds steam,0.00187,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,334077213,pounds steam,October,2017,EU 028 - Boiler No. 8
412,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,53224120,pounds steam,October,2017,EU 002 - Boiler No. 2
413,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,34165400,pounds steam,October,2017,MWC Unit No. 1
414,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,37777200,pounds steam,October,2017,MWC Unit No. 2
415,mmBtu/pounds steam,0.0012026,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,21376374.0,pounds steam,October,2017,Unit 3
416,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10003521.2,pounds steam,October,2017,Unit 1
417,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10368175.7,pounds steam,October,2017,Unit 2
418,mmBtu/pounds steam,0.00122,1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Municipal Solid Waste,,,October,2017,Boiler A
419,mmBtu/pounds steam,0.00122,1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Municipal Solid Waste,,,October,2017,Boiler B
420,mmBtu/pounds steam,0.00172,1003200,Covanta Stanislaus Inc.,Municipal Solid Waste,139966300,pounds steam,October,2017,GP-1
421,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,47872033,pounds steam,October,2017,1
422,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,60587188,pounds steam,October,2017,2
423,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,48302300,pounds steam,October,2017,EU 001 - Boiler No. 1
424,mmBtu/pounds steam,0.00211,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,144218830,pounds steam,October,2017,EU 014 - Boiler No. 7
425,mmBtu/pounds steam,0.00221,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,101398490,pounds steam,October,2017,EU 009 - Boiler No. 4
426,mmBtu/pounds steam,0.001665,1005172,"COVANTA BRISTOL, INC",Municipal Solid Waste,103424000,pounds steam,October,2017,GP-Combustors
427,mmBtu/pounds steam,0.001607717,1004865,COVANTA SPRINGFIELD LLC,Municipal Solid Waste,29720160,pounds steam,October,2017,GP-Facility Stack
428,mmBtu/pounds steam,0.00176,1001869,COVANTA WARREN ENERGY RESOURCE CO,Municipal Solid Waste,81907000,pounds steam,October,2017,GP-Stack
429,mmBtu/pounds steam,0.00147,1010897,Sierra Pacific Industries - Centralia,Wood and Wood Residuals (dry basis),24663000,pounds steam,October,2017,Boiler - Nebraska
430,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,47510400,pounds steam,October,2017,A Boiler
431,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,36407000,pounds steam,October,2017,B Boiler
432,mmBtu/pounds steam,0.001938,1010895,Sierra Pacific Industries - Aberdeen,Wood and Wood Residuals (dry basis),114252575,pounds steam,October,2017,McBurney Boiler
433,mmBtu/pounds steam,0.00147,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,Municipal Solid Waste,135865012,pounds steam,October,2017,GP-Facility Emissions
434,mmBtu/pounds steam,0.00172,1010898,Sierra Pacific Industries - Burlington,Wood and Wood Residuals (dry basis),15795000,pounds steam,October,2017,McBurney Boiler
435,mmBtu/pounds steam,0.001729,1002744,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,Municipal Solid Waste,127967416.67,pounds steam,October,2017,GP-Boilers 1 and 2
436,mmBtu/pounds steam,0.001470773,1004797,COVANTA PITTSFIELD LLC,Municipal Solid Waste,43762801,pounds steam,October,2017,GP-Facility Stack
437,mmBtu/pounds steam,0.001324,1006340,PERHAM RESOURCE RECOVERY FACILITY,Municipal Solid Waste,15596800,pounds steam,October,2017,North Unit
438,mmBtu/pounds steam,0.001309,1006340,PERHAM RESOURCE RECOVERY FACILITY,Municipal Solid Waste,12226875,pounds steam,October,2017,South Unit
439,mmBtu/pounds steam,0.001685,1002561,SUSQUEHANNA RESOURCE MGMT COMPLEX,Municipal Solid Waste,45667666,pounds steam,October,2017,MWC Unit 2
440,mmBtu/pounds steam,0.001685,1002561,SUSQUEHANNA RESOURCE MGMT COMPLEX,Municipal Solid Waste,48941083,pounds steam,September,2017,MWC Unit 1
441,mmBtu/pounds steam,0.001449,1003244,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,Municipal Solid Waste,118958250,pounds steam,September,2017,"GP-MWC 1 & 2, PB 1, 2, 3, & 4"
442,mmBtu/pounds steam,0.001685,1002561,SUSQUEHANNA RESOURCE MGMT COMPLEX,Municipal Solid Waste,44954166,pounds steam,September,2017,MWC Unit 3
443,mmBtu/pounds steam,0.00164,1000219,French Island,Wood and Wood Residuals (dry basis),21326856,pounds steam,September,2017,1
444,mmBtu/pounds steam,0.00164,1000219,French Island,Municipal Solid Waste,14518839,pounds steam,September,2017,1
445,mmBtu/pounds steam,0.00166333,1000219,French Island,Wood and Wood Residuals (dry basis),20899580,pounds steam,September,2017,2
446,mmBtu/pounds steam,0.00166333,1000219,French Island,Municipal Solid Waste,14226950,pounds steam,September,2017,2
447,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),73572,pounds steam,September,2017,EU 001
448,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,75772308,pounds steam,September,2017,EU 001
449,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),38005,pounds steam,September,2017,EU 002
450,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,51023279,pounds steam,September,2017,EU 002
451,mmBtu/pounds steam,0.00187,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,203665354,pounds steam,September,2017,EU 028 - Boiler No. 8
452,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,0,pounds steam,September,2017,EU 002 - Boiler No. 2
453,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,41437800,pounds steam,September,2017,MWC Unit No. 1
454,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,34216500,pounds steam,September,2017,MWC Unit No. 2
455,mmBtu/pounds steam,0.0012026,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,21376374.0,pounds steam,September,2017,Unit 3
456,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10003521.2,pounds steam,September,2017,Unit 1
457,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10368175.7,pounds steam,September,2017,Unit 2
458,mmBtu/pounds steam,0.00122,1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Municipal Solid Waste,,,September,2017,Boiler A
459,mmBtu/pounds steam,0.00122,1007282,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Municipal Solid Waste,,,September,2017,Boiler B
460,mmBtu/pounds steam,0.00172,1003200,Covanta Stanislaus Inc.,Municipal Solid Waste,140268500,pounds steam,September,2017,GP-1
461,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,46263772,pounds steam,September,2017,1
462,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,56747613,pounds steam,September,2017,2
463,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,0,pounds steam,September,2017,EU 001 - Boiler No. 1
464,mmBtu/pounds steam,0.00211,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,152510,pounds steam,September,2017,EU 014 - Boiler No. 7
465,mmBtu/pounds steam,0.00221,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,16880,pounds steam,September,2017,EU 009 - Boiler No. 4
466,mmBtu/pounds steam,0.001665,1005172,"COVANTA BRISTOL, INC",Municipal Solid Waste,103424000,pounds steam,September,2017,GP-Combustors
467,mmBtu/pounds steam,0.001607717,1004865,COVANTA SPRINGFIELD LLC,Municipal Solid Waste,48270120,pounds steam,September,2017,GP-Facility Stack
468,mmBtu/pounds steam,0.00176,1001869,COVANTA WARREN ENERGY RESOURCE CO,Municipal Solid Waste,81907000,pounds steam,September,2017,GP-Stack
469,mmBtu/pounds steam,0.00147,1010897,Sierra Pacific Industries - Centralia,Wood and Wood Residuals (dry basis),21761000,pounds steam,September,2017,Boiler - Nebraska
470,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,49538000,pounds steam,September,2017,A Boiler
471,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,48974400,pounds steam,September,2017,B Boiler
472,mmBtu/pounds steam,0.001938,1010895,Sierra Pacific Industries - Aberdeen,Wood and Wood Residuals (dry basis),109521928,pounds steam,September,2017,McBurney Boiler
473,mmBtu/pounds steam,0.00147,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,Municipal Solid Waste,188718629,pounds steam,September,2017,GP-Facility Emissions
474,mmBtu/pounds steam,0.00172,1010898,Sierra Pacific Industries - Burlington,Wood and Wood Residuals (dry basis),127085000,pounds steam,September,2017,McBurney Boiler
475,mmBtu/pounds steam,0.001729,1002744,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,Municipal Solid Waste,127967416.67,pounds steam,September,2017,GP-Boilers 1 and 2
476,mmBtu/pounds steam,0.001470773,1004797,COVANTA PITTSFIELD LLC,Municipal Solid Waste,45275025,pounds steam,September,2017,GP-Facility Stack
477,mmBtu/pounds steam,0.001324,1006340,PERHAM RESOURCE RECOVERY FACILITY,Municipal Solid Waste,15596800,pounds steam,September,2017,North Unit
478,mmBtu/pounds steam,0.001309,1006340,PERHAM RESOURCE RECOVERY FACILITY,Municipal Solid Waste,12226875,pounds steam,September,2017,South Unit
479,mmBtu/pounds steam,0.001685,1002561,SUSQUEHANNA RESOURCE MGMT COMPLEX,Municipal Solid Waste,45667666,pounds steam,September,2017,MWC Unit 2
