,boiler_heat_uom,boiler_ratio_b,facility_id,facility_name,fuel_type,mass_of_steam,mass_of_steam_uom,month,reporting_year,unit_name
184,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91093500,pounds steam,February,2015,Unit 3
185,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,89678333.33,pounds steam,February,2015,Unit 4
186,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,28202700,pounds steam,February,2015,MWC Unit No. 1
187,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,25505300,pounds steam,February,2015,MWC Unit No. 2
188,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,60597500,pounds steam,February,2015,Unit 2
189,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,63001916,pounds steam,February,2015,Unit 1
190,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,64434333,pounds steam,February,2015,Unit 3
191,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),0,pounds steam,February,2015,EU 001
192,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,31427360,pounds steam,February,2015,EU 001
193,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),0,pounds steam,February,2015,EU 002
194,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,15610330,pounds steam,February,2015,EU 002
195,mmBtu/pounds steam,0.00164000,1000219,French Island,Wood and Wood Residuals (dry basis),23364872,pounds steam,February,2015,1
196,mmBtu/pounds steam,0.00164,1000219,French Island,Municipal Solid Waste,13886038,pounds steam,February,2015,1
197,mmBtu/pounds steam,0.00166333,1000219,French Island,Wood and Wood Residuals (dry basis),19784579,pounds steam,February,2015,2
198,mmBtu/pounds steam,0.00166333,1000219,French Island,Municipal Solid Waste,11757041,pounds steam,February,2015,2
199,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,84670000,pounds steam,February,2015,EU 001 - Boiler No. 1
200,mmBtu/pounds steam,0.00211,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,169167000,pounds steam,February,2015,EU 014 - Boiler No. 7
201,mmBtu/pounds steam,0.00221,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,144867000,pounds steam,February,2015,EU 009 - Boiler No. 4
202,mmBtu/pounds steam,0.00187,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,319869000,pounds steam,February,2015,EU 028 - Boiler No. 8
203,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,43918583,pounds steam,February,2015,Unit 1
204,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,89678333.33,pounds steam,January,2015,Unit 4
205,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91093500,pounds steam,January,2015,Unit 3
206,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,0,pounds steam,January,2015,MWC Unit No. 2
207,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,60597500,pounds steam,January,2015,Unit 2
208,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,63001916,pounds steam,January,2015,Unit 1
209,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,64434333,pounds steam,January,2015,Unit 3
210,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),0,pounds steam,January,2015,EU 001
211,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,64924312,pounds steam,January,2015,EU 001
212,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),0,pounds steam,January,2015,EU 002
213,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,55356784,pounds steam,January,2015,EU 002
214,mmBtu/pounds steam,0.00164000,1000219,French Island,Wood and Wood Residuals (dry basis),21613138,pounds steam,January,2015,1
215,mmBtu/pounds steam,0.00164,1000219,French Island,Municipal Solid Waste,13520813,pounds steam,January,2015,1
216,mmBtu/pounds steam,0.00166333,1000219,French Island,Wood and Wood Residuals (dry basis),22066807,pounds steam,January,2015,2
217,mmBtu/pounds steam,0.00166333,1000219,French Island,Municipal Solid Waste,13800789,pounds steam,January,2015,2
218,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,104922000,pounds steam,January,2015,EU 001 - Boiler No. 1
219,mmBtu/pounds steam,0.00211,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,205800000,pounds steam,January,2015,EU 014 - Boiler No. 7
220,mmBtu/pounds steam,0.00221,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,167640000,pounds steam,January,2015,EU 009 - Boiler No. 4
221,mmBtu/pounds steam,0.00187,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,370884000,pounds steam,January,2015,EU 028 - Boiler No. 8
222,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,107425000,pounds steam,January,2015,EU 002 - Boiler No. 2
223,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,42320083,pounds steam,January,2015,Unit 2
224,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,43918583,pounds steam,January,2015,Unit 1
225,mmBtu/pounds steam,0.001631,1005171,COVANTA RESOURCE RECOVERY FACILITY,Municipal Solid Waste,45752000,pounds steam,January,2015,GP-Combustors
226,mmBtu/pounds steam,0.00136,1000047,PENOBSCOT ENERGY RECOVERY CO.,Municipal Solid Waste,156334167,pounds steam,January,2015,GP-MWC
227,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,46667200,pounds steam,January,2015,A Boiler
228,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,47758400,pounds steam,January,2015,B Boiler
229,mmBtu/pounds steam,0.001558448,1005528,OLMSTED WASTE-TO-ENERGY FACILITY,Municipal Solid Waste,62653083,pounds steam,January,2015,GP-01
230,mmBtu/pounds steam,0.001465,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,Municipal Solid Waste,205808429.28,pounds steam,January,2015,GP-Facility Emissions
231,mmBtu/pounds steam,0.001470773,1004797,COVANTA PITTSFIELD LLC,Municipal Solid Waste,40128155,pounds steam,January,2015,GP-Facility Stack
232,mmBtu/pounds steam,0.00163,1004540,Wheelabrator Lisbon Inc.,Municipal Solid Waste,47769417,pounds steam,January,2015,Unit 2
233,mmBtu/pounds steam,0.00163,1004540,Wheelabrator Lisbon Inc.,Municipal Solid Waste,47768167,pounds steam,January,2015,Unit 1
234,mmBtu/pounds steam,0.001665,1005172,"COVANTA BRISTOL, INC",Municipal Solid Waste,125729581.8,pounds steam,January,2015,GP-Combustors
235,mmBtu/pounds steam,0.001608,1001646,"COVANTA MARION, INC",Municipal Solid Waste,47394083,pounds steam,January,2015,MWC-1
236,mmBtu/pounds steam,0.001608,1001646,"COVANTA MARION, INC",Municipal Solid Waste,46398167,pounds steam,January,2015,MWC-2
237,mmBtu/pounds steam,0.001607717,1004865,COVANTA SPRINGFIELD LLC,Municipal Solid Waste,63055080,pounds steam,January,2015,GP-Facility Stack
238,mmBtu/pounds steam,0.00179,1002744,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,Municipal Solid Waste,125502287.65,pounds steam,January,2015,GP-Boilers 1 and 2
239,mmBtu/pounds steam,0.00148,1004968,WHEELABRATOR HUDSON FALLS LLC,Municipal Solid Waste,41921000,pounds steam,January,2015,Unit 1
240,mmBtu/pounds steam,0.00148,1004968,WHEELABRATOR HUDSON FALLS LLC,Municipal Solid Waste,40265417,pounds steam,January,2015,Unit 2
241,mmBtu/pounds steam,0.00172,1003200,Covanta Stanislaus Inc.,Municipal Solid Waste,139276300,pounds steam,January,2015,GP-1
242,mmBtu/pounds steam,0.00156,1006369,WHEELABRATOR CONCORD COMPANY LP,Municipal Solid Waste,47234833.333,pounds steam,January,2015,Unit #2
243,mmBtu/pounds steam,0.00156,1006369,WHEELABRATOR CONCORD COMPANY LP,Municipal Solid Waste,46730500,pounds steam,January,2015,Unit 1
244,mmBtu/pounds steam,0.0016,1004053,City of Spokane Waste-to-Energy,Municipal Solid Waste,39700590,pounds steam,January,2015,Unit 2
245,mmBtu/pounds steam,0.0016,1004053,City of Spokane Waste-to-Energy,Municipal Solid Waste,66427780,pounds steam,January,2015,Unit 1
246,mmBtu/pounds steam,0.00167,1004572,MCKAY BAY FACILITY,Municipal Solid Waste,156096000,pounds steam,January,2015,GP-MWC
247,mmBtu/pounds steam,0.0012026,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,21171113.1,pounds steam,January,2015,Unit 3
248,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10275513.4,pounds steam,January,2015,Unit 1
249,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10559612.3,pounds steam,January,2015,Unit 2
250,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,0,pounds steam,January,2015,1
251,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,16303650,pounds steam,January,2015,2
252,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91057916.67,pounds steam,January,2015,Unit 1
253,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,93833083.33,pounds steam,January,2015,Unit 2
254,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,0,pounds steam,January,2015,MWC Unit No. 1
255,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,89678333.33,pounds steam,July,2015,Unit 4
256,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,28534100,pounds steam,July,2015,MWC Unit No. 1
257,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,34328200,pounds steam,July,2015,MWC Unit No. 2
258,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,60597500,pounds steam,July,2015,Unit 2
259,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,63001916,pounds steam,July,2015,Unit 1
260,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,64434333,pounds steam,July,2015,Unit 3
261,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),0,pounds steam,July,2015,EU 001
262,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,71706704,pounds steam,July,2015,EU 001
263,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),0,pounds steam,July,2015,EU 002
264,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,64362685,pounds steam,July,2015,EU 002
265,mmBtu/pounds steam,0.00164000,1000219,French Island,Wood and Wood Residuals (dry basis),21318238,pounds steam,July,2015,1
266,mmBtu/pounds steam,0.00164,1000219,French Island,Municipal Solid Waste,17146092,pounds steam,July,2015,1
267,mmBtu/pounds steam,0.00166333,1000219,French Island,Wood and Wood Residuals (dry basis),19595714,pounds steam,July,2015,2
268,mmBtu/pounds steam,0.00166333,1000219,French Island,Municipal Solid Waste,15761090,pounds steam,July,2015,2
269,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,0,pounds steam,July,2015,EU 001 - Boiler No. 1
270,mmBtu/pounds steam,0.00211,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,0,pounds steam,July,2015,EU 014 - Boiler No. 7
271,mmBtu/pounds steam,0.00221,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,0,pounds steam,July,2015,EU 009 - Boiler No. 4
272,mmBtu/pounds steam,0.00187,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,220148000,pounds steam,July,2015,EU 028 - Boiler No. 8
273,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,0,pounds steam,July,2015,EU 002 - Boiler No. 2
274,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,42320083,pounds steam,July,2015,Unit 2
275,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,43918583,pounds steam,July,2015,Unit 1
276,mmBtu/pounds steam,0.001631,1005171,COVANTA RESOURCE RECOVERY FACILITY,Municipal Solid Waste,0,pounds steam,July,2015,GP-Combustors
277,mmBtu/pounds steam,0.00136,1000047,PENOBSCOT ENERGY RECOVERY CO.,Municipal Solid Waste,156334167,pounds steam,July,2015,GP-MWC
278,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,50821100,pounds steam,July,2015,A Boiler
279,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,51398000,pounds steam,July,2015,B Boiler
280,mmBtu/pounds steam,0.001558448,1005528,OLMSTED WASTE-TO-ENERGY FACILITY,Municipal Solid Waste,62653083,pounds steam,July,2015,GP-01
281,mmBtu/pounds steam,0.001465,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,Municipal Solid Waste,214996034.88,pounds steam,July,2015,GP-Facility Emissions
282,mmBtu/pounds steam,0.001470773,1004797,COVANTA PITTSFIELD LLC,Municipal Solid Waste,39225095,pounds steam,July,2015,GP-Facility Stack
283,mmBtu/pounds steam,0.00163,1004540,Wheelabrator Lisbon Inc.,Municipal Solid Waste,47769417,pounds steam,July,2015,Unit 2
284,mmBtu/pounds steam,0.00163,1004540,Wheelabrator Lisbon Inc.,Municipal Solid Waste,47768167,pounds steam,July,2015,Unit 1
285,mmBtu/pounds steam,0.001665,1005172,"COVANTA BRISTOL, INC",Municipal Solid Waste,125729581.8,pounds steam,July,2015,GP-Combustors
286,mmBtu/pounds steam,0.001608,1001646,"COVANTA MARION, INC",Municipal Solid Waste,47394083,pounds steam,July,2015,MWC-1
287,mmBtu/pounds steam,0.001608,1001646,"COVANTA MARION, INC",Municipal Solid Waste,46398167,pounds steam,July,2015,MWC-2
288,mmBtu/pounds steam,0.001607717,1004865,COVANTA SPRINGFIELD LLC,Municipal Solid Waste,57147600,pounds steam,July,2015,GP-Facility Stack
289,mmBtu/pounds steam,0.00179,1002744,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,Municipal Solid Waste,125502287.65,pounds steam,July,2015,GP-Boilers 1 and 2
290,mmBtu/pounds steam,0.00148,1004968,WHEELABRATOR HUDSON FALLS LLC,Municipal Solid Waste,41921000,pounds steam,July,2015,Unit 1
291,mmBtu/pounds steam,0.00148,1004968,WHEELABRATOR HUDSON FALLS LLC,Municipal Solid Waste,40265417,pounds steam,July,2015,Unit 2
292,mmBtu/pounds steam,0.00172,1003200,Covanta Stanislaus Inc.,Municipal Solid Waste,143489800,pounds steam,July,2015,GP-1
293,mmBtu/pounds steam,0.00156,1006369,WHEELABRATOR CONCORD COMPANY LP,Municipal Solid Waste,47234833.333,pounds steam,July,2015,Unit #2
294,mmBtu/pounds steam,0.00156,1006369,WHEELABRATOR CONCORD COMPANY LP,Municipal Solid Waste,46730500,pounds steam,July,2015,Unit 1
295,mmBtu/pounds steam,0.0016,1004053,City of Spokane Waste-to-Energy,Municipal Solid Waste,70777400,pounds steam,July,2015,Unit 2
296,mmBtu/pounds steam,0.0016,1004053,City of Spokane Waste-to-Energy,Municipal Solid Waste,70612420,pounds steam,July,2015,Unit 1
297,mmBtu/pounds steam,0.00167,1004572,MCKAY BAY FACILITY,Municipal Solid Waste,156096000,pounds steam,July,2015,GP-MWC
298,mmBtu/pounds steam,0.0012026,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,21171113.1,pounds steam,July,2015,Unit 3
299,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10275513.4,pounds steam,July,2015,Unit 1
300,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10559612.3,pounds steam,July,2015,Unit 2
301,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,57769310,pounds steam,July,2015,1
302,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,67039584,pounds steam,July,2015,2
303,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91057916.67,pounds steam,July,2015,Unit 1
304,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,93833083.33,pounds steam,July,2015,Unit 2
305,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91093500,pounds steam,July,2015,Unit 3
306,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,42320083,pounds steam,June,2015,Unit 2
307,mmBtu/pounds steam,0.00151,1004279,"WHEELABRATOR GLOUCESTER COMPANY, L.P.",Municipal Solid Waste,43918583,pounds steam,June,2015,Unit 1
308,mmBtu/pounds steam,0.001631,1005171,COVANTA RESOURCE RECOVERY FACILITY,Municipal Solid Waste,0,pounds steam,June,2015,GP-Combustors
309,mmBtu/pounds steam,0.00136,1000047,PENOBSCOT ENERGY RECOVERY CO.,Municipal Solid Waste,156334167,pounds steam,June,2015,GP-MWC
310,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,51323900,pounds steam,June,2015,A Boiler
311,mmBtu/pounds steam,0.0013,1005673,REGIONAL WASTE SYSTEMS INCORPORATED,Municipal Solid Waste,51385600,pounds steam,June,2015,B Boiler
312,mmBtu/pounds steam,0.001558448,1005528,OLMSTED WASTE-TO-ENERGY FACILITY,Municipal Solid Waste,62653083,pounds steam,June,2015,GP-01
313,mmBtu/pounds steam,0.001465,1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,Municipal Solid Waste,194117580.00,pounds steam,June,2015,GP-Facility Emissions
314,mmBtu/pounds steam,0.001470773,1004797,COVANTA PITTSFIELD LLC,Municipal Solid Waste,41583261,pounds steam,June,2015,GP-Facility Stack
315,mmBtu/pounds steam,0.00163,1004540,Wheelabrator Lisbon Inc.,Municipal Solid Waste,47769417,pounds steam,June,2015,Unit 2
316,mmBtu/pounds steam,0.00163,1004540,Wheelabrator Lisbon Inc.,Municipal Solid Waste,47768167,pounds steam,June,2015,Unit 1
317,mmBtu/pounds steam,0.001665,1005172,"COVANTA BRISTOL, INC",Municipal Solid Waste,125729581.8,pounds steam,June,2015,GP-Combustors
318,mmBtu/pounds steam,0.001608,1001646,"COVANTA MARION, INC",Municipal Solid Waste,47394083,pounds steam,June,2015,MWC-1
319,mmBtu/pounds steam,0.001608,1001646,"COVANTA MARION, INC",Municipal Solid Waste,46398167,pounds steam,June,2015,MWC-2
320,mmBtu/pounds steam,0.001607717,1004865,COVANTA SPRINGFIELD LLC,Municipal Solid Waste,57168600,pounds steam,June,2015,GP-Facility Stack
321,mmBtu/pounds steam,0.00179,1002744,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,Municipal Solid Waste,125502287.65,pounds steam,June,2015,GP-Boilers 1 and 2
322,mmBtu/pounds steam,0.00148,1004968,WHEELABRATOR HUDSON FALLS LLC,Municipal Solid Waste,41921000,pounds steam,June,2015,Unit 1
323,mmBtu/pounds steam,0.00148,1004968,WHEELABRATOR HUDSON FALLS LLC,Municipal Solid Waste,40265417,pounds steam,June,2015,Unit 2
324,mmBtu/pounds steam,0.00172,1003200,Covanta Stanislaus Inc.,Municipal Solid Waste,147421300,pounds steam,June,2015,GP-1
325,mmBtu/pounds steam,0.00156,1006369,WHEELABRATOR CONCORD COMPANY LP,Municipal Solid Waste,47234833.333,pounds steam,June,2015,Unit #2
326,mmBtu/pounds steam,0.00156,1006369,WHEELABRATOR CONCORD COMPANY LP,Municipal Solid Waste,46730500,pounds steam,June,2015,Unit 1
327,mmBtu/pounds steam,0.0016,1004053,City of Spokane Waste-to-Energy,Municipal Solid Waste,50418410,pounds steam,June,2015,Unit 2
328,mmBtu/pounds steam,0.0016,1004053,City of Spokane Waste-to-Energy,Municipal Solid Waste,68833770,pounds steam,June,2015,Unit 1
329,mmBtu/pounds steam,0.00167,1004572,MCKAY BAY FACILITY,Municipal Solid Waste,156096000,pounds steam,June,2015,GP-MWC
330,mmBtu/pounds steam,0.0012026,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,21171113.1,pounds steam,June,2015,Unit 3
331,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10275513.4,pounds steam,June,2015,Unit 1
332,mmBtu/pounds steam,0.001389,1004475,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Municipal Solid Waste,10559612.3,pounds steam,June,2015,Unit 2
333,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,50445609,pounds steam,June,2015,1
334,mmBtu/pounds steam,0.00159027,1003410,Key City/Wilmarth Plant,Municipal Solid Waste,55386239,pounds steam,June,2015,2
335,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91057916.67,pounds steam,June,2015,Unit 1
336,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,93833083.33,pounds steam,June,2015,Unit 2
337,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91093500,pounds steam,June,2015,Unit 3
338,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,89678333.33,pounds steam,June,2015,Unit 4
339,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,36804300,pounds steam,June,2015,MWC Unit No. 1
340,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,42651800,pounds steam,June,2015,MWC Unit No. 2
341,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,60597500,pounds steam,June,2015,Unit 2
342,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,63001916,pounds steam,June,2015,Unit 1
343,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,64434333,pounds steam,June,2015,Unit 3
344,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),0,pounds steam,June,2015,EU 001
345,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,62948392,pounds steam,June,2015,EU 001
346,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),0,pounds steam,June,2015,EU 002
347,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,71838021,pounds steam,June,2015,EU 002
348,mmBtu/pounds steam,0.00164000,1000219,French Island,Wood and Wood Residuals (dry basis),16045497,pounds steam,June,2015,1
349,mmBtu/pounds steam,0.00164,1000219,French Island,Municipal Solid Waste,14408464,pounds steam,June,2015,1
350,mmBtu/pounds steam,0.00166333,1000219,French Island,Wood and Wood Residuals (dry basis),20380529,pounds steam,June,2015,2
351,mmBtu/pounds steam,0.00166333,1000219,French Island,Municipal Solid Waste,18295477,pounds steam,June,2015,2
352,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,0,pounds steam,June,2015,EU 001 - Boiler No. 1
353,mmBtu/pounds steam,0.00211,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,78000,pounds steam,June,2015,EU 014 - Boiler No. 7
354,mmBtu/pounds steam,0.00221,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,0,pounds steam,June,2015,EU 009 - Boiler No. 4
355,mmBtu/pounds steam,0.00187,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,147637000,pounds steam,June,2015,EU 028 - Boiler No. 8
356,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,0,pounds steam,June,2015,EU 002 - Boiler No. 2
357,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,89678333.33,pounds steam,March,2015,Unit 4
358,mmBtu/pounds steam,0.00132,1004969,Wheelabrator Portsmouth Inc.,Municipal Solid Waste,91093500,pounds steam,March,2015,Unit 3
359,mmBtu/pounds steam,0.00141,1004618,BAY COUNTY WASTE - TO - ENERGY FACILITY,Municipal Solid Waste,39502100,pounds steam,March,2015,MWC Unit No. 2
360,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,60597500,pounds steam,March,2015,Unit 2
361,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,63001916,pounds steam,March,2015,Unit 1
362,mmBtu/pounds steam,0.001589,1004963,Covanta WBH,Municipal Solid Waste,64434333,pounds steam,March,2015,Unit 3
363,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),0,pounds steam,March,2015,EU 001
364,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,47129074,pounds steam,March,2015,EU 001
365,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Wood and Wood Residuals (dry basis),0,pounds steam,March,2015,EU 002
366,mmBtu/pounds steam,0.00160681,1006774,Red Wing Plant,Municipal Solid Waste,8908,pounds steam,March,2015,EU 002
367,mmBtu/pounds steam,0.00164000,1000219,French Island,Wood and Wood Residuals (dry basis),18633960,pounds steam,March,2015,1
368,mmBtu/pounds steam,0.00164,1000219,French Island,Municipal Solid Waste,14155707,pounds steam,March,2015,1
369,mmBtu/pounds steam,0.00166333,1000219,French Island,Wood and Wood Residuals (dry basis),22370466,pounds steam,March,2015,2
370,mmBtu/pounds steam,0.00166333,1000219,French Island,Municipal Solid Waste,16998903,pounds steam,March,2015,2
371,mmBtu/pounds steam,0.00215,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,104105000,pounds steam,March,2015,EU 001 - Boiler No. 1
372,mmBtu/pounds steam,0.00211,1006008,CLEWISTON SUGAR HOUSE,Agricultural Byproducts,205143000,pounds steam,March,2015,EU 014 - Boiler No. 7
