,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,SPENT_LIQUOR_CO2_EMISSIONS,SPENT_LIQUOR_CH4_EMISSIONS,UNIT_NAME,UNIT_TYPE,SPENT_LIQUOR_N2O_EMISSIONS,BIOMASS_CH4_EMISSIONS_FACTOR,BIOMASS_N2O_EMISSIONS_FACTOR
216,1006608,2012,FINCH PAPER LLC,164975.6,52.43,"Boilers 6,7,8,10",Chemical Recovery Furnace,8.738,,
217,1006668,2012,Graphic Packaging International - Texarkana Mill,364644.1,116.42,RB1,Chemical Recovery Furnace,19.4,,
218,1006668,2012,Graphic Packaging International - Texarkana Mill,,,LK1,Pulp Mill Lime Kiln,,,
219,1006668,2012,Graphic Packaging International - Texarkana Mill,770768.3,246.11,RB2,Chemical Recovery Furnace,41.02,,
220,1006668,2012,Graphic Packaging International - Texarkana Mill,,,LK2,Pulp Mill Lime Kiln,,,
221,1006703,2012,International Paper - Columbus Mill,,,Lime Kiln,Pulp Mill Lime Kiln,,,
222,1006703,2012,International Paper - Columbus Mill,1012829,322,Recovery Boiler,Chemical Recovery Furnace,54,0.0019,0.00042
223,1006731,2012,Graphic Packaging International - Augusta,,,LK1,Pulp Mill Lime Kiln,,,
224,1006731,2012,Graphic Packaging International - Augusta,206658,66.34,RB2,Chemical Recovery Furnace,11.07,,
225,1006731,2012,Graphic Packaging International - Augusta,994035,318.06,RB3,Chemical Recovery Furnace,53.01,,
226,1006731,2012,Graphic Packaging International - Augusta,,,LK2,Pulp Mill Lime Kiln,,,
227,1006760,2012,International Paper ROME LINERBOARD MILL,994423,316.02,RF5,Chemical Recovery Furnace,52.67,,
228,1006760,2012,International Paper ROME LINERBOARD MILL,,,LK1,Pulp Mill Lime Kiln,,,
229,1006760,2012,International Paper ROME LINERBOARD MILL,,,LK2,Pulp Mill Lime Kiln,,,
230,1006776,2012,International Paper - Valliant Mill,,,Lime Kiln (EUG E7),Pulp Mill Lime Kiln,,,
231,1006776,2012,International Paper - Valliant Mill,1068692.6,340.25,Recovery Furnace (EUG D6),Chemical Recovery Furnace,56.71,0.0019,0.00042
232,1006788,2012,International Paper-Riverdale Mill,,,LK3,Pulp Mill Lime Kiln,,,
233,1006788,2012,International Paper-Riverdale Mill,226516,72.26,RB1,Chemical Recovery Furnace,12.04,,
234,1006788,2012,International Paper-Riverdale Mill,343599.3,109.62,RB2,Chemical Recovery Furnace,18.27,,
235,1006803,2012,INTERNATIONAL PAPER SAVANNA MILL,,,LK07,Pulp Mill Lime Kiln,,,
236,1006803,2012,INTERNATIONAL PAPER SAVANNA MILL,1314915.1,418.29,RF15,Chemical Recovery Furnace,69.72,,
237,1006885,2012,International Paper Ticonderoga Mill,357586.2,114.27,RF1,Chemical Recovery Furnace,19.04,,
238,1006885,2012,International Paper Ticonderoga Mill,,,LK1,Pulp Mill Lime Kiln,,,
239,1006892,2012,International Paper-Prattville Mill,,,Lime Kiln No. 1/ Z003,Pulp Mill Lime Kiln,,,
240,1006892,2012,International Paper-Prattville Mill,468585,149.7,Recovery Boiler No. 1/ Z001,Chemical Recovery Furnace,24.96,,
241,1006892,2012,International Paper-Prattville Mill,,,Lime Kiln No. 2/ Z013,Pulp Mill Lime Kiln,,,
242,1006892,2012,International Paper-Prattville Mill,568284,181.3,Recovery Boiler No. 2/ Z011,Chemical Recovery Furnace,30.23,,
243,1006958,2012,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",528058,168,RF#1,Chemical Recovery Furnace,28,,
244,1006958,2012,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",516104,164,RF#2,Chemical Recovery Furnace,27,,
245,1006958,2012,"WestRock CP, LLC - Panama City Mill (Formerly RockTenn)",,,LK#1,Pulp Mill Lime Kiln,,,
246,1006962,2012,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,,,X026,Pulp Mill Lime Kiln,,,
247,1006962,2012,GEORGIA-PACIFIC CONSUMER PRODUCTS LP,923515,295,X024,Chemical Recovery Furnace,49.167,,
248,1006975,2012,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,409789,130.91,RF01,Chemical Recovery Furnace,21.818,,
249,1006975,2012,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,652965,208.59,RF02,Chemical Recovery Furnace,34.765,,
250,1006975,2012,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,,,LK01,Pulp Mill Lime Kiln,,,
251,1006975,2012,GEORGIA-PACIFIC PORT HUDSON OPERATIONS,,,LK02,Pulp Mill Lime Kiln,,,
252,1007069,2012,Expera Old Town LLC,308747,98.9,recovery furnace,Chemical Recovery Furnace,16.5,,
253,1007135,2012,GEORGIA PACIFIC CONSUMER OPERATIONS LLC,,,EU 017 No. 4 Lime Kiln,Pulp Mill Lime Kiln,,,
254,1007135,2012,GEORGIA PACIFIC CONSUMER OPERATIONS LLC,708174,225.34,EU 018 No. 4 Recovery Boiler,Chemical Recovery Furnace,37.557,,
255,1007196,2012,Phoenix Paper Wickliffe LLC,522396.7,167.05,03,Chemical Recovery Furnace,27.84,,
256,1007196,2012,Phoenix Paper Wickliffe LLC,,,08,Pulp Mill Lime Kiln,,,
257,1007214,2012,GEORGIA-PACIFIC Crossett Paper Operations,,,Lime Kiln (SN25),Pulp Mill Lime Kiln,,,
258,1007214,2012,GEORGIA-PACIFIC Crossett Paper Operations,1002814.3,320.33,8R Boiler (SN26),Chemical Recovery Furnace,53.389,,
259,1007226,2012,International Paper-Riegelwood,415878.7,132.6,RB4,Chemical Recovery Furnace,22.1,,
260,1007226,2012,International Paper-Riegelwood,,,LK4,Pulp Mill Lime Kiln,,,
261,1007226,2012,International Paper-Riegelwood,,,LK3,Pulp Mill Lime Kiln,,,
262,1007226,2012,International Paper-Riegelwood,1223155.8,390.1,RB5,Chemical Recovery Furnace,65,,
263,1007273,2012,Ahlstrom - Munksjo - Mosinee Plant,,,Lime Kiln (P36),Pulp Mill Lime Kiln,,,
264,1007273,2012,Ahlstrom - Munksjo - Mosinee Plant,172744.4,55,#14 Recovery Boiler (B21),Chemical Recovery Furnace,9.16,0.0019,0.00042
265,1007627,2012,GEORGIA PACIFIC MONTICELLO LLC,501469,159.37,#1 Recovery Boiler,Chemical Recovery Furnace,26.561,,
266,1007627,2012,GEORGIA PACIFIC MONTICELLO LLC,,,Lime Kiln,Pulp Mill Lime Kiln,,,
267,1007627,2012,GEORGIA PACIFIC MONTICELLO LLC,519865,165.21,#2 Recovery Boiler,Chemical Recovery Furnace,27.535,,
268,1007867,2012,Packaging Corporation of America,278419.5,88.58,Recovery Boiler #2,Chemical Recovery Furnace,14.764,0.0019,0.00042
269,1007867,2012,Packaging Corporation of America,,,Lime Kiln #1,Pulp Mill Lime Kiln,,,
270,1007867,2012,Packaging Corporation of America,,,Lime Kiln #2,Pulp Mill Lime Kiln,,,
271,1007867,2012,Packaging Corporation of America,592873.3,188.63,Recovery Boiler #3,Chemical Recovery Furnace,31.438,0.0019,0.00042
272,1007867,2012,Packaging Corporation of America,280402.5,89.21,Recovery Boiler #1,Chemical Recovery Furnace,14.869,0.0019,0.00042
273,1007912,2012,International Paper - Georgetown Mill,,,No. 1 Lime Kiln,Pulp Mill Lime Kiln,,,
274,1007912,2012,International Paper - Georgetown Mill,713050.9,227.01,No. 1 Recovery Boiler,Chemical Recovery Furnace,37.83,,
275,1007912,2012,International Paper - Georgetown Mill,,,No. 2 Lime Kiln,Pulp Mill Lime Kiln,,,
276,1007912,2012,International Paper - Georgetown Mill,837833.4,266.73,No. 2 Recovery Boiler,Chemical Recovery Furnace,44.45,,
277,1007917,2012,"ALABAMA RIVER CELLULOSE, LLC",,,X014,Pulp Mill Lime Kiln,,,
278,1007917,2012,"ALABAMA RIVER CELLULOSE, LLC",,,X003,Pulp Mill Lime Kiln,,,
279,1007917,2012,"ALABAMA RIVER CELLULOSE, LLC",950381,302.63,X001,Chemical Recovery Furnace,50.439,0.0019,0.00042
280,1007917,2012,"ALABAMA RIVER CELLULOSE, LLC",1131842,359.7,X012,Chemical Recovery Furnace,59.949,0.0019,0.00042
281,1007964,2012,"West Rock Mill Company, LLC",837815,268,RF3,Chemical Recovery Furnace,45,,
282,1007964,2012,"West Rock Mill Company, LLC",,,LK3,Pulp Mill Lime Kiln,,,
283,1007994,2012,BOISE WHITE PAPER LLC,534220.4,170.77,Recovery Furnace EU 320,Chemical Recovery Furnace,28.462,,
284,1007994,2012,BOISE WHITE PAPER LLC,,,Lime Kiln EU 340,Pulp Mill Lime Kiln,,,
285,1008025,2012,LEAF RIVER CELLULOSE LLC,,,AA-013,Pulp Mill Lime Kiln,,,
286,1008025,2012,LEAF RIVER CELLULOSE LLC,1171587,372.23,AA-011,Chemical Recovery Furnace,62.05,,
287,1008042,2012,WAUNA MILL,,,LK / EU-21,Pulp Mill Lime Kiln,,,
288,1008042,2012,WAUNA MILL,537471,171.17,Chem Rec Furn / EU-24,Chemical Recovery Furnace,28.528,,
289,1008553,2012,"WestRock CP, LLC - Stevenson Mill",189662.9,60.72,RB1,Chemical Recovery Furnace,10.121,,
290,1008708,2012,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",513366,163,RF1,Chemical Recovery Furnace,27,,
291,1008708,2012,"WestRock CP, LLC--Hopewell Mill (Formerly RockTenn)",,,LK1,Pulp Mill Lime Kiln,,,
292,1008999,2012,Cosmopolis Pulp Mill,976048,135,Combined Recovery Stack AP10,Chemical Recovery Combustion Unit,22.5,,
