SIC,count,mean,std,min,25%,50%,75%,max
3425.0,4.0,6582.0,2013.5580448549279,4080.0,5520.0,6744.0,7806.0,8760.0
3427.0,1.0,6000.0,,6000.0,6000.0,6000.0,6000.0,6000.0
3429.0,19.0,5091.578947368421,2105.6276529494703,1912.0,3850.0,4420.0,6552.0,8736.0
3431.0,3.0,5178.666666666667,2712.4758677881973,2096.0,4168.0,6240.0,6720.0,7200.0
3432.0,6.0,5660.333333333333,1675.0223481096205,3120.0,4687.5,6000.0,6936.0,7344.0
3433.0,10.0,3690.0,1154.423858227317,1920.0,2857.5,4077.5,4393.75,5100.0
3434.0,1.0,6240.0,,6240.0,6240.0,6240.0,6240.0,6240.0
3440.0,2.0,6240.0,0.0,6240.0,6240.0,6240.0,6240.0,6240.0
3441.0,52.0,4596.326923076923,1892.1872158042631,2080.0,2965.0,4290.0,6210.0,8760.0
3442.0,40.0,4100.725,1609.9409606550398,1700.0,2948.5,4000.0,4871.0,8400.0
3443.0,45.0,4778.555555555556,2151.6025164720572,2125.0,2730.0,4368.0,6240.0,8760.0
3444.0,64.0,4464.0,1875.7063516073931,1768.0,2601.25,4160.0,6240.0,8760.0
3446.0,10.0,5112.9,1968.0237380004676,2184.0,3249.0,6123.5,6247.5,6864.0
3448.0,16.0,4900.875,1524.3899708845283,2340.0,4000.0,4725.0,6075.0,7560.0
3449.0,12.0,4291.0,1537.8697781494552,2250.0,3042.75,3919.0,6018.75,6240.0
3451.0,23.0,5725.521739130435,1598.9340161940056,2250.0,4523.0,6000.0,6552.0,8736.0
3452.0,24.0,5292.541666666667,2177.07470222268,2000.0,4378.75,5200.0,6281.25,8760.0
3462.0,31.0,4702.354838709677,1433.3054698467013,2000.0,4016.0,4420.0,6000.0,7224.0
3463.0,6.0,6359.666666666667,840.4859705353009,5250.0,5925.0,6180.0,6960.0,7488.0
3465.0,44.0,6033.909090909091,1684.174904165957,2125.0,4930.0,6120.0,7344.0,8760.0
3466.0,6.0,5850.0,2252.246167717907,2168.0,4875.0,6240.0,7428.0,8208.0
3469.0,33.0,5135.666666666667,1797.5857884025081,2000.0,4080.0,4700.0,6240.0,8640.0
3471.0,79.0,5356.93670886076,2054.670348141672,2000.0,3520.0,5760.0,6688.0,8760.0
3479.0,55.0,4652.981818181818,1943.0206675375625,1836.0,2860.0,4420.0,6000.0,8760.0
3482.0,5.0,6458.2,2604.6808249764495,2079.0,6240.0,7488.0,7748.0,8736.0
3483.0,9.0,4855.888888888889,2787.8028285929963,2000.0,2080.0,4250.0,7280.0,8760.0
3484.0,3.0,5886.0,1806.4030557990097,4420.0,4877.0,5334.0,6619.0,7904.0
3489.0,7.0,4682.857142857143,2337.881621509198,2080.0,2650.0,4250.0,6900.0,7350.0
3490.0,1.0,4000.0,,4000.0,4000.0,4000.0,4000.0,4000.0
3491.0,21.0,4799.333333333333,1813.437683884763,2016.0,3012.0,4725.0,6240.0,8760.0
3492.0,19.0,5892.105263157895,1662.4390680475362,2860.0,4525.0,6000.0,7186.5,8400.0
3493.0,6.0,4146.333333333333,978.6688237941712,2340.0,4008.0,4315.0,4836.5,4992.0
3494.0,14.0,5639.071428571428,1682.8680401800195,2500.0,4657.0,5906.5,6240.0,8760.0
3495.0,8.0,5904.25,2246.7984047147115,2125.0,4670.0,5784.5,7530.0,8760.0
3496.0,31.0,5668.870967741936,2133.9553688231235,2080.0,4160.0,6000.0,7340.0,8736.0
3497.0,5.0,6489.6,431.5330810030675,6168.0,6240.0,6240.0,6600.0,7200.0
3498.0,20.0,5378.3,1399.8663507635292,3120.0,4355.0,5000.0,6240.0,8736.0
3499.0,104.0,5167.067307692308,2035.99951963879,2000.0,3800.0,5088.0,6255.0,8760.0
3511.0,11.0,6556.727272727273,2357.7703489063174,2080.0,4674.0,7072.0,8652.0,8760.0
3519.0,16.0,5555.125,1553.748279698699,2600.0,4150.0,5954.5,6450.0,8400.0
3523.0,28.0,4418.571428571428,2009.7028235919454,2000.0,2317.5,4295.0,6150.0,8500.0
3524.0,10.0,4374.2,2446.4854519630126,1664.0,2358.5,3852.0,5955.0,8712.0
3531.0,35.0,4784.857142857143,1884.2427429303568,1984.0,3008.5,4723.0,6240.0,8760.0
3532.0,15.0,5290.466666666666,2535.6170527300133,1992.0,3185.0,5400.0,7320.0,8760.0
3533.0,34.0,5230.764705882353,2167.7831164414715,2080.0,3295.5,5824.0,7031.0,8760.0
3534.0,7.0,4178.0,1551.752127972334,2210.0,3018.0,4000.0,5500.0,6000.0
3535.0,13.0,3846.230769230769,1821.4662204684698,1920.0,2219.0,4160.0,4680.0,8496.0
3536.0,4.0,6010.25,2010.094587326676,4335.0,4613.25,5473.0,6870.0,8760.0
3537.0,10.0,4730.2,2288.171798134436,2080.0,2665.0,4428.0,6102.0,8760.0
3541.0,14.0,4746.142857142857,1980.3830576292694,1.0,4100.0,4806.5,6130.0,7350.0
3542.0,16.0,5132.0,1555.3565078999306,2210.0,4187.5,5051.0,6150.0,7488.0
3544.0,30.0,5926.633333333333,1891.8773468177842,2200.0,4928.75,6132.0,7452.0,8760.0
3545.0,17.0,6030.058823529412,2179.013551776016,2210.0,4554.0,6240.0,7488.0,8760.0
3546.0,4.0,5345.0,2815.3566973535226,2080.0,3835.0,5270.0,6780.0,8760.0
3548.0,5.0,4486.6,1345.7105186480485,3120.0,3276.0,4420.0,5355.0,6262.0
3549.0,3.0,3096.3333333333335,1392.9932998163822,2040.0,2307.0,2574.0,3624.5,4675.0
3552.0,2.0,2365.0,516.1879502661797,2000.0,2182.5,2365.0,2547.5,2730.0
3553.0,1.0,2370.0,,2370.0,2370.0,2370.0,2370.0,2370.0
3554.0,2.0,6744.0,1052.1748904055828,6000.0,6372.0,6744.0,7116.0,7488.0
3555.0,4.0,5721.25,2727.7841281890323,2125.0,5031.25,6000.0,6690.0,8760.0
3556.0,19.0,3965.684210526316,2138.529506528352,780.0,2452.5,3800.0,4810.0,8760.0
3559.0,29.0,5279.137931034483,2097.882482139311,2000.0,3675.0,5460.0,6240.0,8760.0
3561.0,31.0,5692.193548387097,2101.8106546397057,2184.0,4184.0,6000.0,7030.0,8760.0
3562.0,24.0,6718.583333333333,1897.1107074263969,1500.0,6090.0,6666.0,8442.0,8760.0
3563.0,7.0,4009.8571428571427,2195.804896355125,2125.0,2954.0,3276.0,4000.0,8760.0
3564.0,19.0,4792.105263157895,2128.7193305610053,2000.0,2935.0,4524.0,6486.0,8760.0
3565.0,9.0,5077.888888888889,2241.6793060362384,2574.0,4304.0,4368.0,5200.0,8760.0
3566.0,12.0,5256.666666666667,1789.5038079836204,1632.0,4315.0,5682.0,6120.0,8760.0
3567.0,2.0,3080.0,1527.3506473629427,2000.0,2540.0,3080.0,3620.0,4160.0
3568.0,12.0,6080.5,1023.1111643147359,4160.0,5824.5,6180.0,6614.0,7488.0
3569.0,13.0,4560.2307692307695,1921.9667944515481,2100.0,2250.0,4900.0,6000.0,7200.0
3571.0,2.0,4775.0,2786.0007178749975,2805.0,3790.0,4775.0,5760.0,6745.0
3572.0,4.0,5142.25,2427.476106988491,3619.0,3829.75,4095.0,5407.5,8760.0
3575.0,1.0,2080.0,,2080.0,2080.0,2080.0,2080.0,2080.0
3577.0,7.0,5443.285714285715,2178.962345879778,2080.0,4247.5,5334.0,6717.0,8760.0
3578.0,6.0,3438.0,1566.1902821815745,2080.0,2341.0,2990.0,3900.0,6240.0
3581.0,1.0,8500.0,,8500.0,8500.0,8500.0,8500.0,8500.0
3582.0,4.0,2458.5,535.8441937727795,2000.0,2157.5,2305.0,2606.0,3224.0
3585.0,58.0,5086.827586206897,1722.289002562711,1980.0,4040.0,4667.5,6234.0,8760.0
3586.0,2.0,5000.0,1414.213562373095,4000.0,4500.0,5000.0,5500.0,6000.0
3589.0,13.0,8286.307692307691,13458.445102020612,2080.0,2730.0,4590.0,6240.0,52416.0
3592.0,7.0,5767.857142857143,2017.5642433861867,2600.0,4487.5,6000.0,7200.0,8400.0
3593.0,13.0,4836.461538461538,1793.0560325593385,2423.0,4000.0,4355.0,5980.0,7956.0
3594.0,5.0,18264.0,24101.993278565158,6240.0,6240.0,8760.0,8760.0,61320.0
3596.0,2.0,4931.0,97.58073580374356,4862.0,4896.5,4931.0,4965.5,5000.0
3599.0,81.0,5241.679012345679,2058.4902102460946,2000.0,3744.0,5200.0,6656.0,8760.0
3612.0,22.0,5183.954545454545,1944.1238564618432,2150.0,4026.5,4507.5,6240.0,8760.0
3613.0,14.0,10880.285714285714,19421.22166571946,2080.0,4575.0,6180.0,7452.0,78000.0
3621.0,22.0,4608.909090909091,2046.1521357833005,2090.0,2380.0,4810.0,6180.0,8760.0
3624.0,12.0,7307.333333333333,2188.3963964233694,3000.0,5956.0,8616.0,8760.0,8760.0
3625.0,14.0,4759.642857142857,2170.104698188293,1700.0,3276.0,4460.0,6318.0,8760.0
3629.0,9.0,3574.222222222222,1381.2242556675742,2168.0,2340.0,3300.0,4420.0,6000.0
3632.0,2.0,4395.0,784.8885271170677,3840.0,4117.5,4395.0,4672.5,4950.0
3633.0,1.0,4135.0,,4135.0,4135.0,4135.0,4135.0,4135.0
3634.0,4.0,3457.5,1738.9340604711458,2080.0,2582.5,2875.0,3750.0,6000.0
3635.0,2.0,8055.0,997.020561473032,7350.0,7702.5,8055.0,8407.5,8760.0
3641.0,2.0,4920.0,1527.3506473629427,3840.0,4380.0,4920.0,5460.0,6000.0
3643.0,29.0,4607.172413793103,1786.8417083335598,2000.0,2832.0,4250.0,6240.0,7488.0
3644.0,7.0,6116.142857142857,1283.465676540336,4160.0,5252.5,6500.0,7200.0,7248.0
3645.0,6.0,4711.5,2950.311424239821,2125.0,2388.0,3580.0,7340.0,8400.0
3646.0,7.0,4647.571428571428,2135.9542642686943,2080.0,3178.5,4800.0,5520.0,8256.0
3647.0,2.0,6120.0,169.7056274847714,6000.0,6060.0,6120.0,6180.0,6240.0
3648.0,3.0,2101.6666666666665,22.54624876411447,2080.0,2090.0,2100.0,2112.5,2125.0
3649.0,1.0,4000.0,,4000.0,4000.0,4000.0,4000.0,4000.0
3651.0,4.0,3826.25,2105.2370214934626,2000.0,2093.75,3532.5,5265.0,6240.0
3652.0,2.0,8040.0,984.2926394116741,7344.0,7692.0,8040.0,8388.0,8736.0
3661.0,2.0,4680.0,0.0,4680.0,4680.0,4680.0,4680.0,4680.0
3663.0,11.0,4833.181818181818,1372.6962386618402,2295.0,4219.0,4420.0,5720.0,7248.0
3669.0,2.0,7898.0,845.6997102991108,7300.0,7599.0,7898.0,8197.0,8496.0
3670.0,1.0,6000.0,,6000.0,6000.0,6000.0,6000.0,6000.0
3672.0,32.0,5626.71875,2318.6070238938723,2080.0,4140.0,6016.0,7488.0,8760.0
3674.0,28.0,6227.928571428572,2374.8708179849286,2000.0,4216.0,6240.0,8736.0,8760.0
3675.0,10.0,5993.0,1787.2927385667222,3328.0,4815.0,6115.0,6240.0,8760.0
3676.0,2.0,5316.0,2664.378351510911,3432.0,4374.0,5316.0,6258.0,7200.0
3677.0,10.0,4000.0,2061.838446090716,2000.0,2220.0,3170.0,5970.0,7000.0
3678.0,11.0,4902.727272727273,2207.1335750655912,2250.0,3380.0,4680.0,5780.0,8760.0
3679.0,41.0,7255.609756097561,12990.599040995086,2000.0,3840.0,4590.0,7488.0,87112.0
3690.0,1.0,8736.0,,8736.0,8736.0,8736.0,8736.0,8736.0
3691.0,12.0,6524.75,2579.930694100839,1992.0,5468.25,7380.0,8760.0,8760.0
3692.0,8.0,5441.0,2993.953334878246,2000.0,2030.0,6240.0,7806.0,8760.0
3694.0,6.0,6804.333333333333,1452.2525492030188,4860.0,5986.5,6552.0,8016.0,8560.0
3699.0,6.0,3646.3333333333335,1458.509056079758,2340.0,2502.5,3335.0,4316.0,6000.0
3711.0,27.0,4590.62962962963,2187.8401387977306,1920.0,2496.0,4500.0,6000.0,8760.0
3713.0,22.0,4814.181818181818,1793.7472518343277,2000.0,3466.75,4801.0,6000.0,8760.0
3714.0,218.0,5922.266055045871,1764.418214017764,1500.0,4424.25,6000.0,7200.0,8765.0
3715.0,12.0,2754.4166666666665,807.8385817986315,2000.0,2177.5,2525.0,2950.0,4125.0
3716.0,4.0,2171.25,160.64323826417345,2000.0,2075.0,2155.0,2251.25,2375.0
3720.0,1.0,4160.0,,4160.0,4160.0,4160.0,4160.0,4160.0
3721.0,14.0,4917.5,2505.8491190996133,2016.0,2922.0,4143.5,6227.0,8760.0
3724.0,45.0,6252.2,1892.1984880508228,2125.0,4680.0,6240.0,8400.0,8760.0
3728.0,93.0,5690.860215053764,2144.872133573052,2080.0,4160.0,5625.0,7344.0,8760.0
3731.0,18.0,4254.333333333333,1032.2645009879977,2340.0,3542.5,4420.0,4992.0,6240.0
3732.0,27.0,3784.8888888888887,1814.429287965128,2000.0,2316.5,3120.0,4680.0,8736.0
3741.0,1.0,8736.0,,8736.0,8736.0,8736.0,8736.0,8736.0
3743.0,8.0,4426.25,1971.1413481244094,2210.0,3015.0,4160.0,5265.0,8400.0
3750.0,1.0,4000.0,,4000.0,4000.0,4000.0,4000.0,4000.0
3751.0,5.0,4307.2,2113.299600151384,1960.0,2080.0,5304.0,6072.0,6120.0
3764.0,4.0,6140.0,1910.1832372837953,4160.0,5135.0,5850.0,6855.0,8700.0
3769.0,3.0,6984.666666666667,1723.0488482145051,5066.0,6277.0,7488.0,7944.0,8400.0
3792.0,2.0,4250.0,1202.0815280171307,3400.0,3825.0,4250.0,4675.0,5100.0
3795.0,4.0,3667.5,1894.3270572950173,2125.0,2125.0,3272.5,4815.0,6000.0
3799.0,6.0,4388.0,2586.2643329714,2142.0,2389.5,3640.0,5540.0,8760.0
3812.0,9.0,5388.333333333333,2838.813836798743,2080.0,2210.0,5631.0,8424.0,8760.0
3821.0,9.0,4635.555555555556,2659.958228577618,2000.0,2600.0,4000.0,6240.0,8760.0
3822.0,2.0,6200.0,3111.269837220809,4000.0,5100.0,6200.0,7300.0,8400.0
3823.0,15.0,4189.666666666667,1703.7497580616816,2080.0,2737.5,3938.0,5816.0,6864.0
3824.0,6.0,5288.666666666667,1872.8429369989003,2080.0,4537.5,5947.5,6354.0,7200.0
3825.0,6.0,3900.6666666666665,1871.1784165778172,2080.0,2343.75,3650.0,4851.25,6864.0
3826.0,17.0,4644.705882352941,2154.1645644166174,2080.0,2600.0,4000.0,6240.0,8760.0
3827.0,20.0,4506.1,1906.089573749853,2040.0,2502.5,4465.0,6240.0,8136.0
3829.0,13.0,3699.4615384615386,1360.146475897885,2000.0,2636.0,3713.0,4250.0,6240.0
3841.0,58.0,5390.4655172413795,2052.1556164747044,2080.0,4020.0,5300.0,6798.0,8760.0
3842.0,24.0,4958.958333333333,1998.043466454266,2080.0,3263.25,5448.0,6898.0,7488.0
3843.0,8.0,5405.0,2139.7139995803177,2080.0,4310.0,5600.0,6336.0,8736.0
3844.0,2.0,4474.0,390.32294321497426,4198.0,4336.0,4474.0,4612.0,4750.0
3845.0,6.0,5553.333333333333,1347.3218868060694,3250.0,5002.5,6240.0,6261.0,6732.0
3851.0,5.0,5874.0,2279.9517538755067,2210.0,6100.0,6240.0,6300.0,8520.0
3861.0,6.0,6253.166666666667,2980.893316887853,2223.0,3822.0,7380.0,8700.0,8760.0
3873.0,1.0,6000.0,,6000.0,6000.0,6000.0,6000.0,6000.0
3911.0,2.0,2808.0,441.23463146040564,2496.0,2652.0,2808.0,2964.0,3120.0
3914.0,2.0,3259.5,1520.9866863322636,2184.0,2721.75,3259.5,3797.25,4335.0
3931.0,3.0,4674.666666666667,2672.003992012986,2000.0,3340.0,4680.0,6012.0,7344.0
3940.0,1.0,6600.0,,6600.0,6600.0,6600.0,6600.0,6600.0
3944.0,6.0,4131.5,1835.0971363936026,2080.0,2626.75,4005.0,5720.0,6240.0
3949.0,16.0,3333.3125,1691.3769033443334,1990.0,2080.0,2634.0,4417.5,7488.0
3951.0,5.0,7420.8,1170.6490507406563,6240.0,6240.0,7488.0,8400.0,8736.0
3953.0,1.0,2080.0,,2080.0,2080.0,2080.0,2080.0,2080.0
3955.0,2.0,3659.0,414.36457377531684,3366.0,3512.5,3659.0,3805.5,3952.0
3965.0,2.0,6720.0,678.8225099390856,6240.0,6480.0,6720.0,6960.0,7200.0
3991.0,5.0,4381.0,1818.7784362038165,2125.0,4000.0,4160.0,4420.0,7200.0
3993.0,15.0,3860.5333333333333,1789.8936467473889,2016.0,2556.5,3120.0,5281.0,7488.0
3995.0,5.0,3877.6,1080.198500276685,2168.0,3640.0,4080.0,4500.0,5000.0
3996.0,8.0,6329.25,1273.9871887671623,4000.0,5934.0,6120.0,6996.5,8400.0
3999.0,36.0,4587.666666666667,2225.8023914342184,2000.0,2336.25,4706.0,6240.0,8184.0
4334.0,1.0,4420.0,,4420.0,4420.0,4420.0,4420.0,4420.0
5031.0,1.0,5500.0,,5500.0,5500.0,5500.0,5500.0,5500.0
5033.0,1.0,2250.0,,2250.0,2250.0,2250.0,2250.0,2250.0
5039.0,1.0,7488.0,,7488.0,7488.0,7488.0,7488.0,7488.0
5051.0,1.0,6240.0,,6240.0,6240.0,6240.0,6240.0,6240.0
5075.0,1.0,6800.0,,6800.0,6800.0,6800.0,6800.0,6800.0
5084.0,1.0,6292.0,,6292.0,6292.0,6292.0,6292.0,6292.0
5122.0,1.0,8760.0,,8760.0,8760.0,8760.0,8760.0,8760.0
5142.0,2.0,3920.0,1979.8989873223331,2520.0,3220.0,3920.0,4620.0,5320.0
5147.0,2.0,4160.0,2941.564209736038,2080.0,3120.0,4160.0,5200.0,6240.0
5162.0,1.0,8760.0,,8760.0,8760.0,8760.0,8760.0,8760.0
5461.0,1.0,8736.0,,8736.0,8736.0,8736.0,8736.0,8736.0
5511.0,1.0,8568.0,,8568.0,8568.0,8568.0,8568.0,8568.0
7389.0,1.0,8760.0,,8760.0,8760.0,8760.0,8760.0,8760.0
7534.0,2.0,6240.0,0.0,6240.0,6240.0,6240.0,6240.0,6240.0
7699.0,2.0,2769.0,496.38896039295633,2418.0,2593.5,2769.0,2944.5,3120.0
