NAICS,count,mean,std,min,25%,50%,75%,max
334517.0,2.0,4474.0,390.32294321497426,4198.0,4336.0,4474.0,4612.0,4750.0
334519.0,13.0,3827.923076923077,1509.7171071395276,2000.0,2636.0,3713.0,4940.0,6240.0
334614.0,1.0,8736.0,,8736.0,8736.0,8736.0,8736.0,8736.0
335110.0,2.0,4920.0,1527.3506473629427,3840.0,4380.0,4920.0,5460.0,6000.0
335121.0,4.0,5277.25,3605.921553500575,2125.0,2169.25,5292.0,8400.0,8400.0
335122.0,9.0,4558.666666666667,1858.698940119136,2080.0,3835.0,4335.0,4800.0,8256.0
335129.0,4.0,2326.25,449.5437501882696,2080.0,2095.0,2112.5,2343.75,3000.0
335210.0,6.0,4202.5,2628.7292557431624,2080.0,2656.25,2875.0,5250.0,8760.0
335222.0,2.0,4395.0,784.8885271170677,3840.0,4117.5,4395.0,4672.5,4950.0
335311.0,19.0,5469.8421052631575,2085.6594018081855,2340.0,4053.0,4680.0,7189.0,8760.0
335312.0,24.0,4568.166666666667,2057.31500128025,2000.0,2340.0,4810.0,6240.0,8760.0
335313.0,13.0,10929.538461538461,20272.79415298322,2080.0,4500.0,6120.0,7344.0,78000.0
335314.0,17.0,4978.470588235294,2066.563727472705,1700.0,3863.0,4978.0,6424.0,8760.0
335911.0,15.0,6760.6,2366.7544323096013,1992.0,5940.0,7488.0,8760.0,8760.0
335912.0,7.0,5148.571428571428,3107.9866396722095,2000.0,2020.0,6240.0,7500.0,8760.0
335921.0,6.0,5894.666666666667,2134.458869752862,3000.0,4500.0,6060.0,7146.0,8760.0
335929.0,11.0,7016.363636363636,1480.3291034582326,4160.0,6000.0,6912.0,8400.0,8760.0
335931.0,26.0,4676.538461538462,1832.4747470187788,2000.0,2632.5,4710.0,6240.0,7488.0
335932.0,5.0,6018.6,2157.106812376244,2325.0,5880.0,7200.0,7200.0,7488.0
335991.0,14.0,7895.428571428572,1735.3872418341903,3000.0,8424.0,8760.0,8760.0,8760.0
335999.0,12.0,4206.0,2036.3923536936143,2340.0,2475.0,3730.0,5809.5,8568.0
336111.0,9.0,6217.111111111111,1509.341283842429,4250.0,4992.0,6240.0,6800.0,8760.0
336112.0,6.0,4505.333333333333,2664.9075531182443,2040.0,2496.0,3748.0,5930.0,8760.0
336120.0,11.0,3843.181818181818,1380.8426281210916,1920.0,2627.5,4160.0,4715.0,6000.0
336211.0,42.0,5161.761904761905,1952.1962842326827,2000.0,3737.5,5700.0,6210.0,8760.0
336212.0,14.0,2838.3571428571427,904.3200256497745,2000.0,2162.0,2525.0,3650.0,4538.0
336213.0,3.0,2158.3333333333335,194.18633662885074,2000.0,2050.0,2100.0,2237.5,2375.0
336214.0,3.0,3743.3333333333335,1221.733740768967,2730.0,3065.0,3400.0,4250.0,5100.0
336310.0,24.0,6167.875,1493.3581157768292,2600.0,4950.0,6468.0,7200.0,8760.0
336320.0,16.0,6460.6875,1846.5650532362333,2400.0,5975.5,6240.0,8400.0,8765.0
336330.0,23.0,6548.782608695652,1503.3669774126022,3640.0,5820.0,6000.0,7872.0,8760.0
336340.0,17.0,6051.882352941177,1636.884918158304,3600.0,5200.0,5880.0,7488.0,8760.0
336350.0,29.0,6231.827586206897,1614.1705094250535,3120.0,4680.0,6240.0,7200.0,8760.0
336360.0,29.0,5333.0,1832.0123401019202,2000.0,4224.0,5760.0,6240.0,8760.0
336370.0,48.0,5819.625,1692.5256542887414,2080.0,4718.75,6000.0,6750.0,8760.0
336390.0,114.0,5431.728070175439,1944.1632696882978,1500.0,4160.0,5990.0,6600.0,8760.0
336411.0,24.0,4654.541666666667,2309.8200565932793,2016.0,2799.5,3983.5,6201.0,8760.0
336412.0,42.0,6491.4047619047615,1756.4534674711444,2125.0,6006.0,6245.0,8418.0,8760.0
336413.0,77.0,5656.896103896104,2239.371831471916,2080.0,4000.0,5434.0,7344.0,8760.0
336415.0,3.0,6800.0,1691.0351859142377,5460.0,5850.0,6240.0,7470.0,8700.0
336419.0,4.0,5791.0,2771.033260957604,2210.0,4352.0,6277.0,7716.0,8400.0
336510.0,8.0,4526.25,1914.896024778966,2210.0,3615.0,4160.0,5265.0,8400.0
336611.0,18.0,4254.333333333333,1032.2645009879977,2340.0,3542.5,4420.0,4992.0,6240.0
336612.0,25.0,3888.48,1846.8333510814307,2000.0,2338.0,3276.0,4680.0,8736.0
336991.0,8.0,4829.5,1921.362537367688,1960.0,3520.0,5688.0,6215.0,6600.0
336992.0,4.0,4062.5,2237.2322931097997,2125.0,2125.0,4062.5,6000.0,6000.0
336999.0,5.0,4550.4,2783.0901530493043,2142.0,2730.0,3120.0,6000.0,8760.0
337110.0,24.0,4204.666666666667,1776.2903617582804,1992.0,2742.0,4389.5,5411.25,8760.0
337121.0,34.0,3350.529411764706,1793.015020222948,1960.0,2006.25,2437.5,4315.0,8400.0
337122.0,15.0,3443.733333333333,1908.2466696894699,2000.0,2121.0,2613.0,4000.0,8760.0
337124.0,11.0,3131.181818181818,884.9663064978031,2125.0,2295.0,3000.0,4000.0,4160.0
337125.0,2.0,3671.5,690.8433252192569,3183.0,3427.25,3671.5,3915.75,4160.0
337127.0,20.0,3446.6,1216.3456226271423,2000.0,2392.5,3312.5,4356.25,6120.0
337211.0,15.0,3601.266666666667,1466.26583375529,2080.0,2412.5,3700.0,4357.0,6600.0
337212.0,4.0,2538.0,621.677301070794,2040.0,2167.5,2340.0,2710.5,3432.0
337214.0,10.0,4372.1,1982.6804779837264,2000.0,2901.5,4377.5,4900.0,8500.0
337215.0,32.0,4212.5625,2319.834462079485,1938.0,2437.5,3031.0,5654.0,8760.0
337910.0,12.0,4294.083333333333,2131.8805381136813,2080.0,2349.75,4290.0,5625.0,8760.0
337920.0,4.0,5559.5,2235.3883331537722,3438.0,3979.5,5200.0,6780.0,8400.0
339112.0,60.0,5384.033333333334,2022.7076915980028,2080.0,4060.0,5586.0,6666.0,8760.0
339113.0,31.0,5712.387096774193,2082.26366690067,2080.0,4048.0,6000.0,7416.0,8760.0
339114.0,7.0,5128.0,2150.651374196509,2080.0,3940.0,5200.0,6000.0,8736.0
339115.0,4.0,5767.5,2618.261191452577,2210.0,5127.5,6170.0,6810.0,8520.0
339910.0,6.0,3618.3333333333335,1520.1812611220632,2184.0,2652.0,3120.0,4192.5,6240.0
339920.0,15.0,3179.9333333333334,1591.7745922023482,2040.0,2145.0,2600.0,3587.0,7488.0
339930.0,7.0,3838.4285714285716,1845.9561079237371,2080.0,2149.5,3850.0,5200.0,6240.0
339940.0,7.0,6346.0,2076.426738413855,3366.0,5096.0,6240.0,7944.0,8736.0
339950.0,14.0,3531.5714285714284,1617.0753140866914,2000.0,2295.75,2910.0,4432.5,7488.0
339991.0,35.0,6027.4,1853.2888445076424,2116.0,5383.0,6240.0,7347.0,8760.0
339992.0,3.0,4674.666666666667,2672.003992012986,2000.0,3340.0,4680.0,6012.0,7344.0
339993.0,4.0,6644.0,1815.1539879580464,4400.0,5780.0,6720.0,7584.0,8736.0
339994.0,4.0,3676.25,1048.5495934861642,2125.0,3531.25,4080.0,4225.0,4420.0
339995.0,6.0,3578.0,1213.269961715034,2080.0,2536.0,3860.0,4395.0,5000.0
339999.0,27.0,4827.074074074074,2114.0123885439693,2000.0,2483.0,5760.0,6486.0,7904.0
