naics,enduse_cat,enduse_total,end_use,total,net_electricity,fuel_oil,diesel,natural_gas,NGL_HGL,coal,other
3122.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,0.01,0,0,0.01,0,0,0.0
3122.0,Direct Uses-Total Process,False,  Process Heating,0.0,0.01,0.01,0.01,0.01,0.01,0,0.0
3122.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,2,0.01,0.01,0.04,0.02,0,0
3122.0,End Use Not Reported,True,End Use Not Reported,*,0,0,0,0,0.0,0.0,0.01
3122.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0,0.01,2,0.01,1,0.0
3122.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0.01,0.01,1,0.01,1,0.0
3122.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0.01,0.02,3,0.02,2,0
3122.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,9,3,0.03,0.07,4,0.07,2,0.01
3212.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0,0,0,0.0
3212.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,1,0,0.01,1,0.01,0.01,0.0
3212.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,1,0,0,0,0,0,0.0
3212.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,1,0.01,0.01,0,0.0
3212.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0.01,0.01,0.01,0,0.0
3212.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0,0.01,0.01,0.01,0,0.0
3212.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,3,0,1,1,1,0.01,0
3212.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0.01,0,0,0,0,0,0.0
3212.0,Direct Uses-Total Process,False,  Machine Drive,0.0,16,0,0.01,1,0.01,0,0.0
3212.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0.01,0,0.01,0.01,0,0,0.0
3212.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,0.01,0,0,0.01,0,0,0.0
3212.0,Direct Uses-Total Process,False,  Process Heating,0.0,1,0.01,0.01,13,0.01,0.01,0.0
3212.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,18,0.01,0.03,14,0.02,0.01,0
3212.0,End Use Not Reported,True,End Use Not Reported,139,1,0,0.01,0.01,0.01,0.0,138
3212.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0,0.95,3,0.01,0.01,0.0
3212.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0.01,0.01,1,0.01,0.01,0.0
3212.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0.01,0.96,4,0.02,1,0
3212.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,183,22,0.02,2,19,1,1,138
3219.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0,0.01,0,0.0
3219.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,1,0.01,0.01,2,0.01,0,0.0
3219.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,2,0,0,0,0,0,0.0
3219.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,3,0,1,0,0.0
3219.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0.01,0.01,0.01,0,0.0
3219.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0,0.01,0.01,0.01,0,0.0
3219.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,3,0.01,4,2,1,0,0
3219.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0.01,0,0,0,0,0,0.0
3219.0,Direct Uses-Total Process,False,  Machine Drive,0.0,9,0,1,0.01,0.01,0,0.0
3219.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0.01,0,0.01,0.01,0,0,0.0
3219.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,0.01,0,0,0,0,0,0.0
3219.0,Direct Uses-Total Process,False,  Process Heating,0.0,1,0,0.01,3,0.01,0.01,0.0
3219.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,10,0,1,3,0.02,0.01,0
3219.0,End Use Not Reported,True,End Use Not Reported,20,0.01,0.01,0.01,0.01,0.01,0.0,20
3219.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0,0.01,1,0.01,0,0.0
3219.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0,0.01,1,0.01,0,0.0
3219.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.02,2,0.02,0,0
3219.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,48,14,0.02,5,7,2,0.01,20
3254.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0.01,0.01,0,0.0
3254.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,10,0,0.01,5,0.01,1,0.0
3254.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,3,0,0,0,0,0,0.0
3254.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,0.01,0,0.01,0,0.0
3254.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,2,0,0.01,1,0.01,0,0.0
3254.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0.01,0.01,0.01,0.01,0,0.0
3254.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,15,0.01,0.05,6,0.05,1,0
3254.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0.01,0,0,0,0,0,0.0
3254.0,Direct Uses-Total Process,False,  Machine Drive,0.0,8,0,0.01,0.01,0.01,0,0.0
3254.0,Direct Uses-Total Process,False,  Other Process Use,0.0,1,0,0.01,1,0.01,0,0.0
3254.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,5,0,0.01,0.01,0,0,0.0
3254.0,Direct Uses-Total Process,False,  Process Heating,0.0,2,0.01,0,4,0.01,0,0.0
3254.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,16,0.01,0.03,5,0.03,0,0
3254.0,End Use Not Reported,True,End Use Not Reported,7,0.01,0,0.01,0.01,0.01,0.0,7
3254.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0.01,0.01,21,0.01,0,0.0
3254.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0.01,0.01,17,0.01,3,0.0
3254.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0.02,0.02,38,0.02,3,0
3254.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,91,31,0.04,1,49,0.11,4,7
3312.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0.01,0,0,0.0
3312.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,1,0,0.01,3,0.01,0,0.0
3312.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,1,0,0,0,0,0,0.0
3312.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,0.01,0.01,0.01,0,0.0
3312.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0,0.01,0.01,0,0.0
3312.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0,0.01,0.01,0.01,0,0.0
3312.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,3,0,0.04,4,0.04,0,0
3312.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,1,0,0,0,0,0,0.0
3312.0,Direct Uses-Total Process,False,  Machine Drive,0.0,9,0.01,0.01,0.01,0.01,0,0.0
3312.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0.01,0,0,0.01,0.01,0,0.0
3312.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,0.01,0,0,0,0,0,0.0
3312.0,Direct Uses-Total Process,False,  Process Heating,0.0,4,0,0.01,12,0.01,0,0.0
3312.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,15,0.01,0.02,13,0.03,0,0
3312.0,End Use Not Reported,True,End Use Not Reported,8,0.01,0,0,0.01,0.01,0.0,7
3312.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0,0.01,1,0,0,0.0
3312.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0,0,1,0.01,0,0.0
3312.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.01,2,0.01,0,0
3312.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,44,18,0.01,0.06999999999999999,18,0.09,0,7
3313.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0.01,0,0,0.0
3313.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,2,0,0.01,4,0.01,0,0.0
3313.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,2,0,0,0,0,0,0.0
3313.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,1,0.01,0.01,0,0.0
3313.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,1,0,0,1,0.01,0,0.0
3313.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0,0.01,0.01,0.01,0,0.0
3313.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,4,0,1,5,0.04,0,0
3313.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,90,0,0,0,0,0,0.0
3313.0,Direct Uses-Total Process,False,  Machine Drive,0.0,17,0,0.01,5,0.01,0,0.0
3313.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0.01,0,0.01,0.01,0.01,0,0.0
3313.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,1,0,0.01,0.01,0,0,0.0
3313.0,Direct Uses-Total Process,False,  Process Heating,0.0,4,0.01,0.01,73,0.01,0,0.0
3313.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,112,0.01,1,78,0.03,0,0
3313.0,End Use Not Reported,True,End Use Not Reported,5,0.01,0,0.01,0.01,0.01,0.0,5
3313.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0,0,W,0,0,0.0
3313.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0.01,0.01,W,0.01,0,0.0
3313.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0.01,0.01,13,0.01,0,0
3313.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,219,116,0.02,2,96,1,0,5
3314.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0.01,0,0,0.0
3314.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,2,0.01,0.01,4,0.01,0,0.0
3314.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,1,0,0,0,0,0,0.0
3314.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,0.01,0.01,0.01,0,0.0
3314.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0,0.01,0.01,0,0.0
3314.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0,0.01,0,0.01,0,0.0
3314.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,4,0.01,0.04,4,0.04,0,0
3314.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,6,0,0,0,0,0,0.0
3314.0,Direct Uses-Total Process,False,  Machine Drive,0.0,11,0,0.01,0.01,0.01,0,0.0
3314.0,Direct Uses-Total Process,False,  Other Process Use,0.0,6,0,0.01,3,0.01,0,0.0
3314.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,1,0,0.01,0.01,0.01,0,0.0
3314.0,Direct Uses-Total Process,False,  Process Heating,0.0,17,0,0.01,33,1,0,0.0
3314.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,41,0,0.04,37,1,0,0
3314.0,End Use Not Reported,True,End Use Not Reported,26,0.01,0,0,1,0.01,0.0,25
3314.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0,0.01,5,0.01,0,0.0
3314.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0,0.01,4,0.01,0,0.0
3314.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.02,9,0.02,0,0
3314.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,123,45,0.01,0.1,51,1,0,25
3315.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0.01,0.01,0,0.0
3315.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,4,0,0.01,9,0.01,0,0.0
3315.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,2,0,0,0,0,0,0.0
3315.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,1,0.01,0.01,0,0.0
3315.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,1,0,0.01,1,0.01,0,0.0
3315.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0,0.01,0.01,0.01,0,0.0
3315.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,7,0,1,10,0.05,0,0
3315.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0.01,0,0,0,0,0,0.0
3315.0,Direct Uses-Total Process,False,  Machine Drive,0.0,11,0,0.01,0.01,0.01,0,0.0
3315.0,Direct Uses-Total Process,False,  Other Process Use,0.0,2,0,0.01,1,0.01,0,0.0
3315.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,1,0,0.01,0.01,0,0,0.0
3315.0,Direct Uses-Total Process,False,  Process Heating,0.0,17,0,0.01,32,0.01,0,0.0
3315.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,31,0,0.04,34,0.03,0,0
3315.0,End Use Not Reported,True,End Use Not Reported,12,0.01,0,0,0.01,0.01,0.0,11
3315.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0,0.01,1,0.01,0,0.0
3315.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0,0.01,1,0.01,0,0.0
3315.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.02,1,0.02,0,0
3315.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,97,38,0,1,46,1,0,11
3364.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,-0.019999999999999574,0,0,0.0
3364.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,9,0.01,0.01,9,0.01,0,0.0
3364.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,6,0,0,0,0,0,0.0
3364.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,0.01,0.01,0.01,0,0.0
3364.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,2,0.01,0.01,1,0.01,0,0.0
3364.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0,0.01,0.01,0.01,0,0.0
3364.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,17,0.02,0.05,10,0.04,0,0
3364.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,1,0,0,0,0,0,0.0
3364.0,Direct Uses-Total Process,False,  Machine Drive,0.0,7,0,0.01,0.01,0.01,0,0.0
3364.0,Direct Uses-Total Process,False,  Other Process Use,0.0,1,0,0.01,0.01,0.01,0,0.0
3364.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,2,0.01,0.01,0.01,0,0,0.0
3364.0,Direct Uses-Total Process,False,  Process Heating,0.0,4,0.01,0.01,5,0.01,0,0.0
3364.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,15,0.02,0.04,5,0.03,0,0
3364.0,End Use Not Reported,True,End Use Not Reported,4,1,1,0,0.01,0.01,0.0,2
3364.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0,0.01,7,0.01,0,0.0
3364.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0.01,0.01,7,0.01,0.01,0.0
3364.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0.01,0.02,14,0.02,0.01,0
3364.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,67,32,1,1,30,0.1,0.01,2
31131.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0,0,0,0,0.0
31131.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,0.01,0,0,0.01,0.01,0.01,0.0
31131.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,0.01,0,0,0,0,0,0.0
31131.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,0.01,0,0.01,0,0.0
31131.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0.01,0.01,0.01,0.01,0.01,0.0
31131.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0,0.01,0,0.01,0,0.0
31131.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,1,0.01,1,0.02,0.04,0.02,0
31131.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0.01,0,0,0,0,0,0.0
31131.0,Direct Uses-Total Process,False,  Machine Drive,0.0,3,0,0.01,0.01,0.01,0,0.0
31131.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0.01,0,0.01,0,0,0,0.0
31131.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,0.01,0,0,0,0,0,0.0
31131.0,Direct Uses-Total Process,False,  Process Heating,0.0,0.01,0,0,3,0,8,0.0
31131.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,3,0,0.02,3,0.01,8,0
31131.0,End Use Not Reported,True,End Use Not Reported,37,0,0,0.01,0,0.01,0.0,37
31131.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,1,0.01,9,0.01,37,0.0
31131.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0.01,0,3,0.01,3,0.0
31131.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,1,0.01,12,0.02,40,0
31131.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,107,4,1,1,15,0.08,49,37
311221.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0.01,0,0,0.0
311221.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,1,0.01,0.01,0.01,0.01,0,0.0
311221.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,1,0,0,0,0,0,0.0
311221.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,0.01,0,0.01,0,0.0
311221.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0.01,0.01,0.01,0,0.0
311221.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0,0,0.01,0,0,0,0.0
311221.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,2,0.01,0.05,1,0.03,0,0
311221.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0,0,0,0,0,0,0.0
311221.0,Direct Uses-Total Process,False,  Machine Drive,0.0,18,0.01,0.01,0.01,0.01,0,0.0
311221.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0.01,0,0.01,0,0,0,0.0
311221.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,4,0,0,0,0,0,0.0
311221.0,Direct Uses-Total Process,False,  Process Heating,0.0,0.01,0.01,0,29,0.01,8,0.0
311221.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,22,0.02,0.02,29,0.02,8,0
311221.0,End Use Not Reported,True,End Use Not Reported,25,0,0,0,0,0.01,0.0,25
311221.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0,0.01,8,0,90,0.0
311221.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,1,0,0,15,0,13,0.0
311221.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,1,0,0.01,23,0,102,0
311221.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,214,25,0.03,0.08,53,0.060000000000000005,110,25
321113.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0,0,0,0.0
321113.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,1,0.01,0.01,0.01,0.01,0,0.0
321113.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,1,0,0,0,0,0,0.0
321113.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,2,0,0.01,0,0.0
321113.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0,0.01,0.01,0,0.0
321113.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0,0.01,0,0.01,0,0.0
321113.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,2,0.01,2,0.02,0.04,0,0
321113.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0.01,0,0,0,0,0,0.0
321113.0,Direct Uses-Total Process,False,  Machine Drive,0.0,12,0,Q,0.01,0.01,0,0.0
321113.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0.01,0.01,Q,0.01,0.01,0,0.0
321113.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,0.01,0,0,0.01,0.01,0,0.0
321113.0,Direct Uses-Total Process,False,  Process Heating,0.0,1,0.01,0.01,4,0.01,0,0.0
321113.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,13,0.02,Q,4,0.04,0,0
321113.0,End Use Not Reported,True,End Use Not Reported,196,0.01,0.01,Q,0.01,0.01,0.0,195
321113.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0.01,0.01,1,0.01,0,0.0
321113.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0,0.01,0.01,0.01,0,0.0
321113.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0.01,0.02,1,0.02,0,0
321113.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,232,15,0.05,Q,5,0.11,0,195
321219.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0,0,0,0.0
321219.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,1,0,0.01,1,0.01,0,0.0
321219.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,1,0,0,0,0,0,0.0
321219.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0.01,0,0.01,0.01,0.01,0,0.0
321219.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0,0.01,0.01,0,0.0
321219.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0.01,0,0.01,0,0.01,0,0.0
321219.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,2,0,0.04,1,0.04,0,0
321219.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0.01,0,0,0,0,0,0.0
321219.0,Direct Uses-Total Process,False,  Machine Drive,0.0,10,0,0.01,0.01,0.01,0,0.0
321219.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0.01,0,0.01,0.01,0,0,0.0
321219.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,0.01,0,0,0.01,0,0,0.0
321219.0,Direct Uses-Total Process,False,  Process Heating,0.0,1,0.01,0.01,11,0.01,0.01,0.0
321219.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,11,0.01,0.03,11,0.02,0.01,0
321219.0,End Use Not Reported,True,End Use Not Reported,52,0.01,0,0,0.01,0.01,0.0,52
321219.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,0,Q,2,0,0.01,0.0
321219.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0.01,0.01,1,0.01,0.01,0.0
321219.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0.01,Q,3,0.01,1,0
321219.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,82,14,0.02,Q,14,0.07999999999999999,1,52
322110.0,Direct Uses-Total Nonprocess,False,  Conventional Electricity Generation,0.0,0,0,0.01,0.01,0,0,0.0
322110.0,Direct Uses-Total Nonprocess,False,  Facility HVAC (g),0.0,0.01,0,0,0.01,0.01,0,0.0
322110.0,Direct Uses-Total Nonprocess,False,  Facility Lighting,0.0,0.01,0,0,0,0,0,0.0
322110.0,Direct Uses-Total Nonprocess,False,  Onsite Transportation,0.0,0,0,0.01,0,0.01,0,0.0
322110.0,Direct Uses-Total Nonprocess,False,  Other Facility Support,0.0,0.01,0,0.01,0.01,0.01,0,0.0
322110.0,Direct Uses-Total Nonprocess,False,  Other Nonprocess Use,0.0,0,0,0.01,0,0.01,0,0.0
322110.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,0.03,0,0.04,0.03,0.04,0,0
322110.0,Direct Uses-Total Process,False,  Electro-Chemical Processes,0.0,0.01,0,0,0,0,0,0.0
322110.0,Direct Uses-Total Process,False,  Machine Drive,0.0,5,0,0.01,0.01,0,0,0.0
322110.0,Direct Uses-Total Process,False,  Other Process Use,0.0,0,0,0,0.01,0,0,0.0
322110.0,Direct Uses-Total Process,False,  Process Cooling and Refrigeration,0.0,0.01,0,0,0,0,0,0.0
322110.0,Direct Uses-Total Process,False,  Process Heating,0.0,1,2,0.01,8,0.01,0,0.0
322110.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,6,2,0.02,9,0.01,0,0
322110.0,End Use Not Reported,True,End Use Not Reported,214,0,0,0,0,0.01,0.0,214
322110.0,Indirect Uses-Boiler Fuel,False,  CHP and/or Cogeneration Process,0.0,0,6,1,9,0.01,0.01,0.0
322110.0,Indirect Uses-Boiler Fuel,False,  Conventional Boiler Use,0.0,0.01,0,0,1,0,0,0.0
322110.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,6,1,11,0.01,0.01,0
322110.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,249,7,8,1,19,0.07,0.01,214
