naics,enduse_cat,enduse_total,end_use,total,net_electricity,fuel_oil,diesel,natural_gas,NGL_HGL,coal,other
3122.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
3122.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,2,0,0.05,1,0.03,0.01,0
3122.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
3122.0,Direct Uses-Total Process,False,Machine Drive,0.0,1,0.0,0.01,0.01,0.01,0,0.0
3122.0,Direct Uses-Total Process,False,Other Process Use,0.0,0.01,0.0,0,0.01,0.01,0,0.0
3122.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,0.01,0.0,0,0.01,0,0,0.0
3122.0,Direct Uses-Total Process,False,Process Heating,0.0,0.01,0.0,0.01,1,0.01,0.01,0.0
3122.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,2,0,0.02,1,0.03,0.01,0
3122.0,End Use Not Reported,True,End Use Not Reported,*,0,0.0,0,0,0.0,0.0,0.01
3122.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,1,0.01,0.01,0.0
3122.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.01,0.01,3,0.01,0.01,0.0
3122.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0.01,0.02,4,0.02,0.02,0
3122.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,9,3,0.01,0.09000000000000001,5,0.08,1,0.01
3212.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0,0,0,0.0
3212.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,1,0.0,0.01,1,0.01,0,0.0
3212.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,1,0.0,0,0,0,0,0.0
3212.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,1,0,1,0,0.0
3212.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
3212.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
3212.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,3,0,1,2,1,0,0
3212.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
3212.0,Direct Uses-Total Process,False,Machine Drive,0.0,19,0.0,0.01,1,0.01,0,0.0
3212.0,Direct Uses-Total Process,False,Other Process Use,0.0,0.01,0.0,0.01,2,0.01,0,0.0
3212.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,0.01,0.0,0,0,0,0,0.0
3212.0,Direct Uses-Total Process,False,Process Heating,0.0,2,0.0,0.01,19,0.01,0,0.0
3212.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,21,0,0.03,22,0.03,0,0
3212.0,End Use Not Reported,True,End Use Not Reported,104,0.01,0.0,0.01,0.01,0.01,0.0,104
3212.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,3,0.01,0.01,0.0
3212.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,1,0.0,0.01,2,0.01,0.01,0.0
3212.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,1,0,0.02,4,0.02,1,0
3212.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,161,25,0,2,28,1,1,104
3219.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0.01,0.01,0,0.0
3219.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,4,0.0,0.01,4,0.01,0,0.0
3219.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,2,0.0,0,0,0,0,0.0
3219.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,2,0.01,1,0,0.0
3219.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0,0.01,0.01,0,0.0
3219.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0,0.01,0,0.0
3219.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,6,0,2,4,1,0,0
3219.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
3219.0,Direct Uses-Total Process,False,Machine Drive,0.0,21,0.01,0.01,0.9800000000000004,0.01,0,0.0
3219.0,Direct Uses-Total Process,False,Other Process Use,0.0,1,0.0,0.9400000000000006,0.01,0.01,0,0.0
3219.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,0.01,0.0,0.01,0.01,0,0,0.0
3219.0,Direct Uses-Total Process,False,Process Heating,0.0,1,0.0,0.01,4,0.01,0,0.0
3219.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,23,0.01,0.9700000000000006,5,0.03,0,0
3219.0,End Use Not Reported,True,End Use Not Reported,94,0.01,0.0,0.01,0.01,0.01,0.0,Q
3219.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,3,0.01,0,0.0
3219.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.0,0.01,1,0.01,0,0.0
3219.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.02,4,0.02,0,0
3219.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,94,29,0.01,3,13,2,0,Q
3254.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0.01,0.01,0,0.0
3254.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,12,0.0,0.01,7,0.01,1,0.0
3254.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,5,0.0,0,0,0,0,0.0
3254.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
3254.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,1,0.0,0.01,1,0.01,0,0.0
3254.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
3254.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,18,0,0.05,8,0.05,1,0
3254.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
3254.0,Direct Uses-Total Process,False,Machine Drive,0.0,10,0.0,0.01,0.01,0.01,0,0.0
3254.0,Direct Uses-Total Process,False,Other Process Use,0.0,1,0.0,0.01,1,0.01,0,0.0
3254.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,6,0.0,0.01,0.01,0,0,0.0
3254.0,Direct Uses-Total Process,False,Process Heating,0.0,1,0.0,0.01,4,0.01,0,0.0
3254.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,18,0,0.04,5,0.03,0,0
3254.0,End Use Not Reported,True,End Use Not Reported,4,0.01,0.0,0.01,0.01,0.0,0.0,4
3254.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,19,0.01,2,0.0
3254.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,1,0.0,0.01,17,0.01,0.01,0.0
3254.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,1,0,0.02,36,0.02,2,0
3254.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,94,36,0,1,50,0.1,3,4
3312.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0.01,0.01,0,0.0
3312.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,1,0.0,0.01,3,0.01,0,0.0
3312.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,1,0.0,0,0,0,0,0.0
3312.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,1,0.01,0.01,0,0.0
3312.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0,0.01,0.01,0,0.0
3312.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0,0.01,0.01,0,0.0
3312.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,3,0,1,4,0.05,0,0
3312.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
3312.0,Direct Uses-Total Process,False,Machine Drive,0.0,13,0.0,0.01,1.9800000000000004,0.01,0,0.0
3312.0,Direct Uses-Total Process,False,Other Process Use,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
3312.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,1,0.0,0.01,0.01,0,0,0.0
3312.0,Direct Uses-Total Process,False,Process Heating,0.0,6,0.0,0.01,17,0.01,0,0.0
3312.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,19,0,0.04,19,0.03,0,0
3312.0,End Use Not Reported,True,End Use Not Reported,7,0.01,0.0,0.01,0.01,0.01,0.0,7
3312.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,1,0.01,0,0.0
3312.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.0,0,2,0,0,0.0
3312.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.01,3,0.01,0,0
3312.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,57,22,0,1,27,0.09999999999999999,0,7
3313.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0.01,0,0,0.0
3313.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,2,0.01,0.01,7,0.01,0,0.0
3313.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,2,0.0,0,0,0,0,0.0
3313.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,1,1,0.01,0,0.0
3313.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,1,0.0,0,2,0.01,0,0.0
3313.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0,0.01,0,0.0
3313.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,6,0.01,1,9,0.04,0,0
3313.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,88,0.0,0,0,0,0,0.0
3313.0,Direct Uses-Total Process,False,Machine Drive,0.0,17,0.0,0.01,5,0.01,0,0.0
3313.0,Direct Uses-Total Process,False,Other Process Use,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
3313.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,1,0.0,0.01,0.01,0,0,0.0
3313.0,Direct Uses-Total Process,False,Process Heating,0.0,5,0.01,0.01,74,0.01,0,0.0
3313.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,111,0.01,0.04,80,0.03,0,0
3313.0,End Use Not Reported,True,End Use Not Reported,8,0.01,0.0,0.01,2,0.01,0.0,6
3313.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0,24,0.01,0,0.0
3313.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.01,0,3,0.01,0,0.0
3313.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0.01,0,27,0.02,0,0
3313.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,243,117,0.03,1,117,1,0,6
3314.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0.01,0,0,0.0
3314.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,2,0.0,0.01,4,0.01,0,0.0
3314.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,1,0.0,0,0,0,0,0.0
3314.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
3314.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
3314.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
3314.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,4,0,0.05,4,0.04,0,0
3314.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,6,0.0,0,0,0,0,0.0
3314.0,Direct Uses-Total Process,False,Machine Drive,0.0,10,0.0,0.01,0.01,0.01,0,0.0
3314.0,Direct Uses-Total Process,False,Other Process Use,0.0,3,0.0,0.01,0.01,0.01,1,0.0
3314.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,1,0.0,0,0,0,0,0.0
3314.0,Direct Uses-Total Process,False,Process Heating,0.0,19,0.0,0.01,29,1,0,0.0
3314.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,40,0,0.03,30,1,1,0
3314.0,End Use Not Reported,True,End Use Not Reported,7,0.01,0.0,0,0,0.01,0.0,7
3314.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,5,0.01,0,0.0
3314.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.0,0.01,4,0.01,0,0.0
3314.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.02,8,0.02,0,0
3314.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,96,44,0,0.1,42,1,1,7
3315.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0.01,0.01,0,0.0
3315.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,5,0.01,0.01,11,0.01,0,0.0
3315.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,3,0.0,0,0,0,0,0.0
3315.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,1,0.01,0.01,0,0.0
3315.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,1,0.0,0.01,1,0.01,0,0.0
3315.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
3315.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,8,0.01,1,12,0.05,0,0
3315.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
3315.0,Direct Uses-Total Process,False,Machine Drive,0.0,13,0.01,0.01,1,0.01,0,0.0
3315.0,Direct Uses-Total Process,False,Other Process Use,0.0,1,0.0,0.01,1,0.01,0,0.0
3315.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,1,0.0,0,0.01,0.01,0,0.0
3315.0,Direct Uses-Total Process,False,Process Heating,0.0,21,0.0,0.01,40,0.01,0.01,0.0
3315.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,36,0.01,0.03,42,0.04,0.01,0
3315.0,End Use Not Reported,True,End Use Not Reported,16,0.01,0.0,0.01,0.01,0.01,0.0,15
3315.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,1,0.01,0,0.0
3315.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.0,0.01,1,0.01,0,0.0
3315.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.02,1,0.02,0,0
3315.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,118,45,0.02,1,55,1,0.01,15
3364.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0.9800000000000004,0.01,0,0.0
3364.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,8,0.0,0.01,10,0.01,0,0.0
3364.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,6,0.0,0,0,0,0,0.0
3364.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,Q,0.01,0.01,0,0.0
3364.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,2,0.0,0.01,1,0.01,0,0.0
3364.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
3364.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,16,0,Q,12,0.05,0,0
3364.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
3364.0,Direct Uses-Total Process,False,Machine Drive,0.0,7,0.0,Q,0.01,0.01,0,0.0
3364.0,Direct Uses-Total Process,False,Other Process Use,0.0,1,0.0,0.01,1,0.01,0,0.0
3364.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,2,0.0,0,0.01,0.01,0,0.0
3364.0,Direct Uses-Total Process,False,Process Heating,0.0,4,0.0,0.01,4,0.01,0,0.0
3364.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,15,0,Q,5,0.04,0,0
3364.0,End Use Not Reported,True,End Use Not Reported,6,1,0.0,0.01,0.01,0.01,0.0,5
3364.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,4,0,0,0.0
3364.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.01,0.01,8,0.01,0,0.0
3364.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0.01,0.02,11,0.01,0,0
3364.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,68,32,0.01,Q,29,0.10999999999999999,0,5
31131.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0,0,0,0,0.0
31131.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,0.01,0.0,0,0.01,0.01,0,0.0
31131.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,0.01,0.0,0,0,0,0,0.0
31131.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,1,0,0.01,0,0.0
31131.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0,0.01,0,0,0.0
31131.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0,0.01,0,0.0
31131.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,1,0,1,0.02,0.03,0,0
31131.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
31131.0,Direct Uses-Total Process,False,Machine Drive,0.0,3,0.01,0.01,0,0,0,0.0
31131.0,Direct Uses-Total Process,False,Other Process Use,0.0,0,0.0,0,0.01,0,0,0.0
31131.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,0.01,0.0,0,0,0,0,0.0
31131.0,Direct Uses-Total Process,False,Process Heating,0.0,0.01,0.0,0,5,0,13,0.0
31131.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,3,0.01,0.01,5,0,13,0
31131.0,End Use Not Reported,True,End Use Not Reported,108,0,0.0,0,0,0.01,0.0,108
31131.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.01,1,8,0,32,0.0
31131.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.01,0,3,0,0,0.0
31131.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0.02,1,10,0,32,0
31131.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,174,4,0.03,2,16,0.04,45,108
311221.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0,0.01,0,0.0
311221.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,1,0.0,0.01,1,0.01,0,0.0
311221.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,1,0.0,0,0,0,0,0.0
311221.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
311221.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0,0.01,0.01,0,0.0
311221.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0,0.0,0.01,0,0,0,0.0
311221.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,2,0,0.04,1,0.04,0,0
311221.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0,0.0,0,0,0,0,0.0
311221.0,Direct Uses-Total Process,False,Machine Drive,0.0,16,0.0,0.01,0.01,0,0,0.0
311221.0,Direct Uses-Total Process,False,Other Process Use,0.0,0.01,0.0,0,0.01,0,0,0.0
311221.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,3,0.0,0,0.01,0,0,0.0
311221.0,Direct Uses-Total Process,False,Process Heating,0.0,0.01,0.0,0.01,15,0.01,1,0.0
311221.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,20,0,0.02,15,0.01,1,0
311221.0,End Use Not Reported,True,End Use Not Reported,35,0,0.0,0,0,0.01,22.0,13
311221.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0,14,0,23,0.0
311221.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,1,0.0,0.01,18,0,9,0.0
311221.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,1,0,0.01,32,0,33,0
311221.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,138,22,0,0.06999999999999999,48,0.060000000000000005,55,13
321113.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0.01,0.01,0,0.0
321113.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,1,0.0,0.01,0.01,0.01,0,0.0
321113.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,1,0.0,0,0,0,0,0.0
321113.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,4,0.01,0.01,0,0.0
321113.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
321113.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
321113.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,2,0,4,0.05,0.05,0,0
321113.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
321113.0,Direct Uses-Total Process,False,Machine Drive,0.0,13,0.01,0.01,0.01,0.01,0,0.0
321113.0,Direct Uses-Total Process,False,Other Process Use,0.0,0.01,0.0,0.01,0,0.01,0,0.0
321113.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,0.01,0.0,0,0,0,0,0.0
321113.0,Direct Uses-Total Process,False,Process Heating,0.0,1,0.01,0.01,4,0.01,0.01,0.0
321113.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,15,0.02,1,4,0.03,0.01,0
321113.0,End Use Not Reported,True,End Use Not Reported,96,0.01,0.0,0,0,0.01,0.0,95
321113.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,1,0.01,0,0.0
321113.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.0,0.01,1,0,0,0.0
321113.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.02,2,0.01,0,0
321113.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,123,17,0.02,5,6,0.09999999999999999,0.01,95
321219.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0.01,0,0,0,0.0
321219.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,1,0.0,0.01,0.01,0.01,0,0.0
321219.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,1,0.0,0,0,0,0,0.0
321219.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,0.01,0,0.01,0,0.0
321219.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
321219.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0.01,0.0,0.01,0.01,0.01,0,0.0
321219.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,2,0,0.05,0.03,0.04,0,0
321219.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0.01,0.0,0,0,0,0,0.0
321219.0,Direct Uses-Total Process,False,Machine Drive,0.0,13,0.0,0.01,1,0.01,0,0.0
321219.0,Direct Uses-Total Process,False,Other Process Use,0.0,0.01,0.0,0,2,0.01,0,0.0
321219.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,0.01,0.0,0,0,0,0,0.0
321219.0,Direct Uses-Total Process,False,Process Heating,0.0,1,0.0,0.01,14,0.01,0,0.0
321219.0,Direct Uses-Total Process,True,Direct Uses-Total Process,0,15,0,0.02,17,0.03,0,0
321219.0,End Use Not Reported,True,End Use Not Reported,58,0.01,0.0,0,0,0.0,0.0,58
321219.0,Indirect Uses-Boiler Fuel,False,CHP and/or Cogeneration Process,0.0,0,0.0,0.01,2,0.01,0.01,0.0
321219.0,Indirect Uses-Boiler Fuel,False,Conventional Boiler Use,0.0,0.01,0.0,0,1,0.01,0.01,0.0
321219.0,Indirect Uses-Boiler Fuel,True,Indirect Uses-Boiler Fuel,0,0.01,0,0.01,3,0.02,1,0
321219.0,TOTAL FUEL CONSUMPTION,True,TOTAL FUEL CONSUMPTION,96,17,0,0.08,20,0.09000000000000001,1,58
322110.0,Direct Uses-Total Nonprocess,False,Conventional Electricity Generation,0.0,0,0.0,0,0,0,0,0.0
322110.0,Direct Uses-Total Nonprocess,False,Facility HVAC (g),0.0,0.01,0.0,0,0.01,0.01,0,0.0
322110.0,Direct Uses-Total Nonprocess,False,Facility Lighting,0.0,0.01,0.0,0,0,0,0,0.0
322110.0,Direct Uses-Total Nonprocess,False,Onsite Transportation,0.0,0.01,0.0,0.01,0,0.01,0,0.0
322110.0,Direct Uses-Total Nonprocess,False,Other Facility Support,0.0,0.01,0.0,0,0.01,0.01,0,0.0
322110.0,Direct Uses-Total Nonprocess,False,Other Nonprocess Use,0.0,0,0.0,0,0,0,0,0.0
322110.0,Direct Uses-Total Nonprocess,True,Direct Uses-Total Nonprocess,0,0.04,0,0.01,0.02,0.03,0,0
322110.0,Direct Uses-Total Process,False,Electro-Chemical Processes,0.0,0,0.0,0,0,0,0,0.0
322110.0,Direct Uses-Total Process,False,Machine Drive,0.0,4,0.0,0.01,0,0,0,0.0
322110.0,Direct Uses-Total Process,False,Other Process Use,0.0,0,0.0,0,0,0,0,0.0
322110.0,Direct Uses-Total Process,False,Process Cooling and Refrigeration,0.0,0.01,0.0,0,0,0,0,0.0
322110.0,Direct Uses-Total Process,False,Process Heating,0.0,0.01,0.01,0.01,14,0.01,0,0.0
