C_T3EQC3C8MONTHLYINPUTS.FACILITY_ID,C_T3EQC3C8MONTHLYINPUTS.REPORTING_YEAR,C_T3EQC3C8MONTHLYINPUTS.FACILITY_NAME,C_T3EQC3C8MONTHLYINPUTS.UNIT_NAME,C_T3EQC3C8MONTHLYINPUTS.FUEL_TYPE,C_T3EQC3C8MONTHLYINPUTS.CARBON_CONTENT,C_T3EQC3C8MONTHLYINPUTS.CARBON_CONTENT_UOM,C_T3EQC3C8MONTHLYINPUTS.FUEL_COMBUSTED,C_T3EQC3C8MONTHLYINPUTS.FUEL_COMBUSTED_UOM,C_T3EQC3C8MONTHLYINPUTS.HIGH_HEAT_VALUE,C_T3EQC3C8MONTHLYINPUTS.HIGH_HEAT_VALUE_UOM,C_T3EQC3C8MONTHLYINPUTS.MONTH
1005848,2016,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,January
1005848,2016,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.875,percent by weight  expressed as a decimal fraction,880.5,short tons/month,,,August
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0084,percent by weight  expressed as a decimal fraction,520380.4,short tons/month,,,March
1002877,2016,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0086,percent by weight  expressed as a decimal fraction,494686,short tons/month,,,July
1006852,2016,Lake Road,EU-0050,Subbituminous,0.5221,percent by weight  expressed as a decimal fraction,9848,short tons/month,,,March
1006852,2016,Lake Road,EU-0050,Subbituminous,0.5191,percent by weight  expressed as a decimal fraction,4589,short tons/month,,,May
1006852,2016,Lake Road,EU-0050,Subbituminous,0.5271,percent by weight  expressed as a decimal fraction,8036,short tons/month,,,August
1001906,2016,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.5220,percent by weight  expressed as a decimal fraction,15198,short tons/month,,,June
1001906,2016,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.5158,percent by weight  expressed as a decimal fraction,14760,short tons/month,,,August
1001906,2016,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Wood and Wood Residuals (dry basis),0.5132,percent by weight  expressed as a decimal fraction,8611,short tons/month,,,September
1005707,2017,AMALGAMATED SUGAR CO LLC,S-B3,Bituminous,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,April
1005707,2017,AMALGAMATED SUGAR CO LLC,S-B3,Bituminous,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,July
1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9178,percent by weight  expressed as a decimal fraction,691.9,short tons/month,,,March
1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9177,percent by weight  expressed as a decimal fraction,479.4,short tons/month,,,April
1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9158,percent by weight  expressed as a decimal fraction,472.2,short tons/month,,,September
1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9192,percent by weight  expressed as a decimal fraction,493.96,short tons/month,,,November
1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4027,percent by weight  expressed as a decimal fraction,1842,short tons/month,,,February
1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4332,percent by weight  expressed as a decimal fraction,1954,short tons/month,,,April
1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4265,percent by weight  expressed as a decimal fraction,514,short tons/month,,,August
1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4355,percent by weight  expressed as a decimal fraction,14173,short tons/month,,,March
1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4383,percent by weight  expressed as a decimal fraction,12981,short tons/month,,,November
1005040,2017,Tata Chemicals (Soda Ash) Partners,C Boiler (GR-2-L),Bituminous,0.5681,percent by weight  expressed as a decimal fraction,17893.83,short tons/month,,,December
1005040,2017,Tata Chemicals (Soda Ash) Partners,D Boiler (GR-3-W),Bituminous,0.5621,percent by weight  expressed as a decimal fraction,24631.653,short tons/month,,,January
1005040,2017,Tata Chemicals (Soda Ash) Partners,D Boiler (GR-3-W),Bituminous,0.5624,percent by weight  expressed as a decimal fraction,26083.286,short tons/month,,,July
1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,October
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.536450,percent by weight  expressed as a decimal fraction,347.00,short tons/month,,,March
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.537280,percent by weight  expressed as a decimal fraction,377.30,short tons/month,,,May
1012516,2016,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.100300,percent by weight  expressed as a decimal fraction,76.71,short tons/month,,,March
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8146,percent by weight  expressed as a decimal fraction,118,short tons/month,,,December
1006412,2014,AMALGAMATED SUGAR CO LLC,SB-1,Bituminous,0.6556,percent by weight  expressed as a decimal fraction,0,short tons/month,,,May
1006412,2014,AMALGAMATED SUGAR CO LLC,SB-1,Subbituminous,0.5537,percent by weight  expressed as a decimal fraction,4999,short tons/month,,,April
1006412,2014,AMALGAMATED SUGAR CO LLC,SB-1,Subbituminous,0.5537,percent by weight  expressed as a decimal fraction,0,short tons/month,,,August
1006412,2014,AMALGAMATED SUGAR CO LLC,GP-01,Subbituminous,0.5520,percent by weight  expressed as a decimal fraction,3428,short tons/month,,,February
1006412,2014,AMALGAMATED SUGAR CO LLC,GP-01,Subbituminous,0.5537,percent by weight  expressed as a decimal fraction,93,short tons/month,,,April
1006412,2014,AMALGAMATED SUGAR CO LLC,GP-01,Subbituminous,0.5537,percent by weight  expressed as a decimal fraction,5464,short tons/month,,,October
1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.721,percent by weight  expressed as a decimal fraction,1032.87,short tons/month,,,February
1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.654,percent by weight  expressed as a decimal fraction,1230.14,short tons/month,,,April
1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.698,percent by weight  expressed as a decimal fraction,1290.79,short tons/month,,,June
1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.718,percent by weight  expressed as a decimal fraction,876.81,short tons/month,,,October
1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.694,percent by weight  expressed as a decimal fraction,1697.14,short tons/month,,,December
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.6289,percent by weight  expressed as a decimal fraction,4073,short tons/month,,,March
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.6320,percent by weight  expressed as a decimal fraction,0,short tons/month,,,September
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.6378,percent by weight  expressed as a decimal fraction,0,short tons/month,,,October
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.6296,percent by weight  expressed as a decimal fraction,1613,short tons/month,,,December
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),Bituminous,0.6325,percent by weight  expressed as a decimal fraction,46,short tons/month,,,August
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),Bituminous,0.6320,percent by weight  expressed as a decimal fraction,2126,short tons/month,,,September
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler BFB-1 (EP19),Wood and Wood Residuals (dry basis),0.3308,percent by weight  expressed as a decimal fraction,3556,short tons/month,,,March
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler BFB-1 (EP19),Wood and Wood Residuals (dry basis),0.3156,percent by weight  expressed as a decimal fraction,0,short tons/month,,,September
1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler BFB-1 (EP19),Wood and Wood Residuals (dry basis),0.3242,percent by weight  expressed as a decimal fraction,12338,short tons/month,,,December
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,Subbituminous,0.6919,percent by weight  expressed as a decimal fraction,108.45,short tons/month,,,May
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,Subbituminous,0.6714,percent by weight  expressed as a decimal fraction,336.50,short tons/month,,,July
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,Subbituminous,0.6833,percent by weight  expressed as a decimal fraction,156.85,short tons/month,,,August
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0087,percent by weight  expressed as a decimal fraction,505545.8,short tons/month,,,August
1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,Subbituminous,0.6919,percent by weight  expressed as a decimal fraction,108.45,short tons/month,,,May
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.527767,percent by weight  expressed as a decimal fraction,428.0,short tons/month,,,February
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.531325,percent by weight  expressed as a decimal fraction,391.0,short tons/month,,,May
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.091275,percent by weight  expressed as a decimal fraction,7252.3,short tons/month,,,March
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.095625,percent by weight  expressed as a decimal fraction,6952.0,short tons/month,,,July
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.104600,percent by weight  expressed as a decimal fraction,74.2,short tons/month,,,March
1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.103200,percent by weight  expressed as a decimal fraction,90.2,short tons/month,,,October
1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.903,percent by weight  expressed as a decimal fraction,4206,short tons/month,,,May
1005939,2015,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,April
1002172,2015,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.898,percent by weight  expressed as a decimal fraction,864,short tons/month,,,September
1005645,2015,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.898,percent by weight  expressed as a decimal fraction,226.70,short tons/month,,,July
1005645,2015,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.872,percent by weight  expressed as a decimal fraction,83.77,short tons/month,,,October
1001644,2015,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7723,percent by weight  expressed as a decimal fraction,1522,short tons/month,,,April
1001644,2015,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7794,percent by weight  expressed as a decimal fraction,1596,short tons/month,,,October
1001644,2015,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7958,percent by weight  expressed as a decimal fraction,1180,short tons/month,,,December
1005132,2015,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.893,percent by weight  expressed as a decimal fraction,90.63,short tons/month,,,April
1005132,2015,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.898,percent by weight  expressed as a decimal fraction,130.30,short tons/month,,,June
1005132,2015,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.873,percent by weight  expressed as a decimal fraction,190.21,short tons/month,,,November
1006024,2015,Duluth Steam One,GP-1,Subbituminous,0.3535,percent by weight  expressed as a decimal fraction,3564.5,short tons/month,,,June
1006024,2015,Duluth Steam One,GP-1,Subbituminous,0.3535,percent by weight  expressed as a decimal fraction,3564.5,short tons/month,,,October
1006024,2015,Duluth Steam One,GP-1,Subbituminous,0.3535,percent by weight  expressed as a decimal fraction,3564.5,short tons/month,,,December
1002172,2017,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.885,percent by weight  expressed as a decimal fraction,788.9,short tons/month,,,March
1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.889,percent by weight  expressed as a decimal fraction,5702.2,short tons/month,,,March
1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.894,percent by weight  expressed as a decimal fraction,6541.5,short tons/month,,,April
1005645,2016,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,July
1005645,2016,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.892,percent by weight  expressed as a decimal fraction,3389.5,short tons/month,,,December
1005716,2016,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.902,percent by weight  expressed as a decimal fraction,39.2,short tons/month,,,March
1001644,2016,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7845,percent by weight  expressed as a decimal fraction,1519,short tons/month,,,August
1001644,2016,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7921,percent by weight  expressed as a decimal fraction,1444,short tons/month,,,October
1001921,2014,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.7451,percent by weight  expressed as a decimal fraction,5508.988,short tons/month,,,February
1005716,2015,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.91,percent by weight  expressed as a decimal fraction,44.73,short tons/month,,,February
1005716,2015,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.917,percent by weight  expressed as a decimal fraction,46.91,short tons/month,,,July
1005716,2015,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.898,percent by weight  expressed as a decimal fraction,47.99,short tons/month,,,December
1001921,2016,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.7155,percent by weight  expressed as a decimal fraction,6014.171,short tons/month,,,January
1001921,2016,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.7319,percent by weight  expressed as a decimal fraction,3954.505,short tons/month,,,November
1001921,2015,MEDICAL CENTER COMPANY,GP-Coal_Boilers,Bituminous,0.73,percent by weight  expressed as a decimal fraction,3715.737,short tons/month,,,May
1006015,2017,United States Pipe and Foundry Company  LLC,Cupola,Coal Coke,0.916,percent by weight  expressed as a decimal fraction,2667.333,short tons/month,,,January
1006015,2017,United States Pipe and Foundry Company  LLC,Cupola,Coal Coke,0.917,percent by weight  expressed as a decimal fraction,2667.333,short tons/month,,,February
1006015,2017,United States Pipe and Foundry Company  LLC,Cupola,Coal Coke,0.919,percent by weight  expressed as a decimal fraction,2667.333,short tons/month,,,December
1005716,2017,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.884,percent by weight  expressed as a decimal fraction,0,short tons/month,,,February
1005716,2017,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.884,percent by weight  expressed as a decimal fraction,0,short tons/month,,,March
1005716,2017,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.890,percent by weight  expressed as a decimal fraction,0,short tons/month,,,April
1005716,2017,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.885,percent by weight  expressed as a decimal fraction,819.1,short tons/month,,,November
1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7955,percent by weight  expressed as a decimal fraction,1452,short tons/month,,,March
1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7955,percent by weight  expressed as a decimal fraction,1706,short tons/month,,,May
1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7910,percent by weight  expressed as a decimal fraction,1354,short tons/month,,,November
1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.876,percent by weight  expressed as a decimal fraction,52.0,short tons/month,,,May
1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.872,percent by weight  expressed as a decimal fraction,425.9,short tons/month,,,July
1004512,2015,OAK GROVE MINE,Unit 1 Thermal Dryer,Bituminous,0.781,percent by weight  expressed as a decimal fraction,1326.25,short tons/month,,,February
1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,August
1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,December
1003048,2016,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.755,percent by weight  expressed as a decimal fraction,680.73,short tons/month,,,May
1003048,2016,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.765,percent by weight  expressed as a decimal fraction,0,short tons/month,,,August
1003048,2016,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.79,percent by weight  expressed as a decimal fraction,0,short tons/month,,,September
1003048,2016,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.726,percent by weight  expressed as a decimal fraction,1088.73,short tons/month,,,November
1006878,2016,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.60,percent by weight  expressed as a decimal fraction,10663,short tons/month,,,January
1006738,2016,ILLINOIS CEMENT CO,423,Bituminous,0.4138,percent by weight  expressed as a decimal fraction,2722,short tons/month,,,May
1006738,2016,ILLINOIS CEMENT CO,423,Bituminous,0.4096,percent by weight  expressed as a decimal fraction,2876,short tons/month,,,September
1006738,2016,ILLINOIS CEMENT CO,423,Bituminous,0.4209,percent by weight  expressed as a decimal fraction,2412,short tons/month,,,December
1006738,2016,ILLINOIS CEMENT CO,423,Coal Coke,0.8466,percent by weight  expressed as a decimal fraction,6609,short tons/month,,,June
1006738,2016,ILLINOIS CEMENT CO,423,Coal Coke,0.8286,percent by weight  expressed as a decimal fraction,6411,short tons/month,,,September
1007985,2016,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.540,percent by weight  expressed as a decimal fraction,5049,short tons/month,,,April
1007985,2016,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.548,percent by weight  expressed as a decimal fraction,4193,short tons/month,,,August
1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.890,percent by weight  expressed as a decimal fraction,3275.9,short tons/month,,,September
1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.889,percent by weight  expressed as a decimal fraction,48.6,short tons/month,,,March
1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.891,percent by weight  expressed as a decimal fraction,72.2,short tons/month,,,June
1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.886,percent by weight  expressed as a decimal fraction,449.3,short tons/month,,,August
1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.889,percent by weight  expressed as a decimal fraction,342.8,short tons/month,,,December
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.7946,percent by weight  expressed as a decimal fraction,7,short tons/month,,,January
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8285,percent by weight  expressed as a decimal fraction,54,short tons/month,,,April
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8321,percent by weight  expressed as a decimal fraction,206,short tons/month,,,June
1006852,2017,Lake Road,EU-0050,Subbituminous,0.4930,percent by weight  expressed as a decimal fraction,8702,short tons/month,,,February
1006852,2017,Lake Road,EU-0050,Subbituminous,0.5178,percent by weight  expressed as a decimal fraction,9540,short tons/month,,,July
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8463,percent by weight  expressed as a decimal fraction,222.96,short tons/month,,,July
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8267,percent by weight  expressed as a decimal fraction,359.44,short tons/month,,,May
1006852,2015,Lake Road,EU-0050,Subbituminous,0.5052,percent by weight  expressed as a decimal fraction,4439,short tons/month,,,May
1006852,2015,Lake Road,EU-0050,Subbituminous,0.5244,percent by weight  expressed as a decimal fraction,9906,short tons/month,,,October
1006852,2015,Lake Road,EU-0050,Subbituminous,0.5257,percent by weight  expressed as a decimal fraction,9904,short tons/month,,,November
1007985,2015,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5290,percent by weight  expressed as a decimal fraction,5244,short tons/month,,,July
1007985,2015,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5282,percent by weight  expressed as a decimal fraction,4195,short tons/month,,,December
1005991,2017,Expera Specialty Solutions  LLC,B26,,0.741,percent by weight  expressed as a decimal fraction,1419,short tons/month,,,June
1005991,2017,Expera Specialty Solutions  LLC,B26,,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,August
1005991,2017,Expera Specialty Solutions  LLC,B26,,0.759,percent by weight  expressed as a decimal fraction,6477,short tons/month,,,October
1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.887,percent by weight  expressed as a decimal fraction,3650.9,short tons/month,,,November
1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.912,percent by weight  expressed as a decimal fraction,2878.7,short tons/month,,,March
1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.898,percent by weight  expressed as a decimal fraction,0,short tons/month,,,December
1005939,2016,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,March
1005939,2016,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.902,percent by weight  expressed as a decimal fraction,857.2,short tons/month,,,May
1005939,2016,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,January
1005939,2016,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.901,percent by weight  expressed as a decimal fraction,3863.7,short tons/month,,,August
1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.8996,percent by weight  expressed as a decimal fraction,711,short tons/month,,,February
1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.884,percent by weight  expressed as a decimal fraction,386.9,short tons/month,,,March
1005848,2015,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.8785,percent by weight  expressed as a decimal fraction,324.2,short tons/month,,,August
1005848,2016,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.883,percent by weight  expressed as a decimal fraction,389.0,short tons/month,,,February
1005848,2016,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.893,percent by weight  expressed as a decimal fraction,35.2,short tons/month,,,June
1005848,2016,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.894,percent by weight  expressed as a decimal fraction,179.0,short tons/month,,,October
1005848,2016,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.882,percent by weight  expressed as a decimal fraction,2389.3,short tons/month,,,December
1005848,2016,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.91,percent by weight  expressed as a decimal fraction,10.7,short tons/month,,,June
1005848,2016,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.896,percent by weight  expressed as a decimal fraction,212.0,short tons/month,,,September
1005991,2015,Expera Specialty Solutions  LLC,B26,,0.651,percent by weight  expressed as a decimal fraction,6489,short tons/month,,,February
1005991,2015,Expera Specialty Solutions  LLC,B26,,0.657,percent by weight  expressed as a decimal fraction,7718,short tons/month,,,March
1005991,2015,Expera Specialty Solutions  LLC,B26,,0.645,percent by weight  expressed as a decimal fraction,7685,short tons/month,,,October
1005707,2017,AMALGAMATED SUGAR CO LLC,S-B3,Bituminous,0,percent by weight  expressed as a decimal fraction,0,short tons/month,,,June
1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9165,percent by weight  expressed as a decimal fraction,707.9,short tons/month,,,January
1004719,2017,CHENA POWER PLANT,Chena 1,Subbituminous,0.4383,percent by weight  expressed as a decimal fraction,2051,short tons/month,,,November
1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.443,percent by weight  expressed as a decimal fraction,1825,short tons/month,,,October
1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4027,percent by weight  expressed as a decimal fraction,11017,short tons/month,,,February
1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4265,percent by weight  expressed as a decimal fraction,14215,short tons/month,,,August
1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4335,percent by weight  expressed as a decimal fraction,13285,short tons/month,,,September
1005040,2017,Tata Chemicals (Soda Ash) Partners,C Boiler (GR-2-L),Bituminous,0.543,percent by weight  expressed as a decimal fraction,15074.63,short tons/month,,,May
1005040,2017,Tata Chemicals (Soda Ash) Partners,C Boiler (GR-2-L),Bituminous,0.5512,percent by weight  expressed as a decimal fraction,14274.516,short tons/month,,,June
1005040,2017,Tata Chemicals (Soda Ash) Partners,C Boiler (GR-2-L),Bituminous,0.5624,percent by weight  expressed as a decimal fraction,16466.714,short tons/month,,,July
1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5459,percent by weight  expressed as a decimal fraction,3041,short tons/month,,,January
