,FACILITY_ID,REPORTING_YEAR,N2O_EMISSIONS_CO2E,TOTAL_ANNUAL_HEAT_INPUT,FACILITY_NAME,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,CH4_EMISSIONS_CO2E,OTHER_OR_BLEND_FUEL_TYPE
1116,1000739,2017,30.694,1032509.5,Brownsville CT,AA-002,Electricity Generator,Natural Gas (Weighted U.S. Average),,,25.825,
1117,1000741,2017,1.2,39744,Gilbert Generating Station,04,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1,
1118,1000741,2017,0,0,Gilbert Generating Station,04,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1119,1000741,2017,1.6,54927,Gilbert Generating Station,06,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.4,
1120,1000741,2017,0,0,Gilbert Generating Station,06,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1121,1000741,2017,0,0,Gilbert Generating Station,05,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1122,1000741,2017,0,0,Gilbert Generating Station,07,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1123,1000741,2017,.3,9035,Gilbert Generating Station,9,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.2,
1124,1000741,2017,2.6,14759,Gilbert Generating Station,9,Electricity Generator,Distillate Fuel Oil No. 2,,,1.1,
1125,1000741,2017,1.2,41238,Gilbert Generating Station,05,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1,
1126,1000741,2017,1.4,48355,Gilbert Generating Station,07,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.2,
1127,1000742,2017,74.4,2495955.133,Bergen,1101,Electricity Generator,Natural Gas (Weighted U.S. Average),,,62.4,
1128,1000742,2017,7.2,40211.085,Bergen,1101,Electricity Generator,Kerosene,,,3,
1129,1000742,2017,67.4,2261048.522,Bergen,1201,Electricity Generator,Natural Gas (Weighted U.S. Average),,,56.5,
1130,1000742,2017,6.5,36494.84,Bergen,1201,Electricity Generator,Kerosene,,,2.7,
1131,1000742,2017,39.9,1338473.481,Bergen,1401,Electricity Generator,Natural Gas (Weighted U.S. Average),,,33.5,
1132,1000742,2017,.3,1948.038,Bergen,1301,Electricity Generator,Kerosene,,,.1,
1133,1000742,2017,234.7,7876831.878,Bergen,2101,Electricity Generator,Natural Gas (Weighted U.S. Average),,,196.9,
1134,1000742,2017,0,0,Bergen,2101,Electricity Generator,Kerosene,,,0,
1135,1000742,2017,290.8,9757550.173,Bergen,2201,Electricity Generator,Natural Gas (Weighted U.S. Average),,,243.9,
1136,1000742,2017,0,0,Bergen,2201,Electricity Generator,Kerosene,,,0,
1137,1000742,2017,73.7,2471959.398,Bergen,1301,Electricity Generator,Natural Gas (Weighted U.S. Average),,,61.8,
1138,1000742,2017,10.3,57604.671,Bergen,1401,Electricity Generator,Kerosene,,,4.3,
1139,1000743,2017,1.1,37829.727,Burlington Generating Station,121,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.9,
1140,1000743,2017,.8,4391.4,Burlington Generating Station,121,Electricity Generator,Kerosene,,,.3,
1141,1000743,2017,1.2,39300.852,Burlington Generating Station,122,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1,
1142,1000743,2017,.7,3839.76,Burlington Generating Station,124,Electricity Generator,Kerosene,,,.3,
1143,1000743,2017,1.1,37731.449,Burlington Generating Station,123,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.9,
1144,1000743,2017,.4,2490.52,Burlington Generating Station,123,Electricity Generator,Kerosene,,,.2,
1145,1000743,2017,1,34653.005,Burlington Generating Station,124,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.9,
1146,1000743,2017,.5,3069.797,Burlington Generating Station,122,Electricity Generator,Kerosene,,,.2,
1147,1000745,2017,.4,2270.394,Essex,35001,Electricity Generator,Kerosene,,,.2,
1148,1000745,2017,1.9,62238.743,Essex,35001,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.6,
1149,1000746,2017,0,0,Hudson Generating Station,2,Electricity Generator,Bituminous,,,0,
1150,1000746,2017,7.3,246043.008,Hudson Generating Station,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.2,
1151,1000747,2017,14.2,475927.874,Kearny Generating Station,142,Electricity Generator,Natural Gas (Weighted U.S. Average),,,11.9,
1152,1000747,2017,14.2,476715.078,Kearny Generating Station,141,Electricity Generator,Natural Gas (Weighted U.S. Average),,,11.9,
1153,1000747,2017,6.4,214178.677,Kearny Generating Station,132,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.4,
1154,1000747,2017,6.3,210904.295,Kearny Generating Station,134,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.3,
1155,1000747,2017,6.3,212348.642,Kearny Generating Station,133,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.3,
1156,1000747,2017,7.1,238855.042,Kearny Generating Station,131,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6,
1157,1000747,2017,.9,4906.22,Kearny Generating Station,122,Electricity Generator,Kerosene,,,.4,
1158,1000747,2017,.5,3013.34,Kearny Generating Station,121,Electricity Generator,Kerosene,,,.2,
1159,1000747,2017,4.9,164626.242,Kearny Generating Station,123,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.1,
1160,1000747,2017,1.5,8412.282,Kearny Generating Station,123,Electricity Generator,Kerosene,,,.6,
1161,1000747,2017,5.3,176903.466,Kearny Generating Station,124,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.4,
1162,1000747,2017,.8,4660.162,Kearny Generating Station,124,Electricity Generator,Kerosene,,,.3,
1163,1000747,2017,5.2,174063.282,Kearny Generating Station,122,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.4,
1164,1000747,2017,5.4,182394.517,Kearny Generating Station,121,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.6,
1165,1000748,2017,0,0,Mercer Generating Station,2,Electricity Generator,Bituminous,,,0,
1166,1000748,2017,0,0,Mercer Generating Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
1167,1000748,2017,0,0,Mercer Generating Station,1,Electricity Generator,Bituminous,,,0,
1168,1000748,2017,0,0,Mercer Generating Station,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
1169,1000751,2017,32.5,1089978,Howard M Down,U11,Electricity Generator,Natural Gas (Weighted U.S. Average),,,27.2,
1170,1000752,2017,25.4,851979,Rio Grande,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,21.3,
1171,1000752,2017,178.3,5984325,Rio Grande,8,Electricity Generator,Natural Gas (Weighted U.S. Average),,,149.6,
1172,1000752,2017,40.9,1371880,Rio Grande,9,Electricity Generator,Natural Gas (Weighted U.S. Average),,,34.3,
1173,1000752,2017,43.8,1471050,Rio Grande,7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,36.8,
1174,1000753,2017,121.3,4069682.5,Maddox,051B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,101.7,
1175,1000754,2017,7.1,238289,Reeves Generating Station,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6,
1176,1000754,2017,15.7,528074,Reeves Generating Station,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,13.2,
1177,1000754,2017,11.4,381277,Reeves Generating Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,9.5,
1178,1000755,2017,167,5605533.5,Cunningham,122B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,140.1,
1179,1000755,2017,50,1676396.5,Cunningham,124T,Electricity Generator,Natural Gas (Weighted U.S. Average),,,41.9,
1180,1000755,2017,29.6,993446.3,Cunningham,123T,Electricity Generator,Natural Gas (Weighted U.S. Average),,,24.8,
1181,1000755,2017,50.3,1688259.6,Cunningham,121B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,42.2,
1182,1000758,2017,.4,13691,Danskammer Generating Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
1183,1000758,2017,1.5,49229,Danskammer Generating Station,4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.2,
1184,1000758,2017,.7,22295,Danskammer Generating Station,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.6,
1185,1000758,2017,.5,15222,Danskammer Generating Station,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
1186,1000759,2017,88.804,2984874.6,Arthur Kill,30,Electricity Generator,Natural Gas (Weighted U.S. Average),,,74.625,
1187,1000759,2017,191.018,6409792.2,Arthur Kill,20,Electricity Generator,Natural Gas (Weighted U.S. Average),,,160.25,
1188,1000761,2017,404.6,13578340,East River,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,339.5,
1189,1000761,2017,.9,4835,East River,2,Electricity Generator,Kerosene,,,.4,
1190,1000761,2017,204.9,6876326,East River,60,Electricity Generator,Natural Gas (Weighted U.S. Average),,,171.9,
1191,1000761,2017,394.5,13239883,East River,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,331,
1192,1000761,2017,89.7,3009130,East River,70,Electricity Generator,Natural Gas (Weighted U.S. Average),,,75.2,
1193,1000761,2017,23.4,130924,East River,70,Electricity Generator,Residual Fuel Oil No. 6,,,9.8,
1194,1000761,2017,36.7,205040,East River,60,Electricity Generator,Residual Fuel Oil No. 6,,,15.4,
1195,1000764,2017,307.2,10307923.4,Ravenswood Generating Station,UCC001,Electricity Generator,Natural Gas (Weighted U.S. Average),,,257.7,
1196,1000764,2017,5,27848.6,Ravenswood Generating Station,UCC001,Electricity Generator,Kerosene-Type Jet Fuel,,,2.1,
1197,1000764,2017,1.3,44123.80,Ravenswood Generating Station,CT03-4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.1,
1198,1000764,2017,177,5940216.7,Ravenswood Generating Station,10,Electricity Generator,Natural Gas (Weighted U.S. Average),,,148.5,
1199,1000764,2017,30.8,172537.8,Ravenswood Generating Station,10,Electricity Generator,Residual Fuel Oil No. 6,,,12.9,
1200,1000764,2017,156.2,5241258.7,Ravenswood Generating Station,30,Electricity Generator,Natural Gas (Weighted U.S. Average),,,131,
1201,1000764,2017,42.2,235860.1,Ravenswood Generating Station,30,Electricity Generator,Residual Fuel Oil No. 6,,,17.7,
1202,1000764,2017,1.2,39169.10,Ravenswood Generating Station,CT02-1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1,
1203,1000764,2017,1.3,43020.30,Ravenswood Generating Station,CT02-3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.1,
1204,1000764,2017,.8,28436,Ravenswood Generating Station,CT03-1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.7,
1205,1000764,2017,1.2,39252.70,Ravenswood Generating Station,CT03-2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1,
1206,1000764,2017,1.4,45448,Ravenswood Generating Station,CT02-4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.1,
1207,1000764,2017,1.2,40651.10,Ravenswood Generating Station,CT02-2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1,
1208,1000764,2017,195.9,6573880.5,Ravenswood Generating Station,20,Electricity Generator,Natural Gas (Weighted U.S. Average),,,164.3,
1209,1000764,2017,23.4,130881.5,Ravenswood Generating Station,20,Electricity Generator,Residual Fuel Oil No. 6,,,9.8,
1210,1000768,2017,1.8,59242,E F Barrett,U00006,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.5,
1211,1000768,2017,.5,2976,E F Barrett,U00019,Electricity Generator,Distillate Fuel Oil No. 2,,,.2,
1212,1000768,2017,1.1,37666,E F Barrett,U00009,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.9,
1213,1000768,2017,.2,1300,E F Barrett,U00009,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
1214,1000768,2017,1.4,47770,E F Barrett,U00011,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.2,
1215,1000768,2017,.3,1572,E F Barrett,U00011,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
1216,1000768,2017,2.1,69993,E F Barrett,U00015,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.8,
1217,1000768,2017,.6,3312,E F Barrett,U00015,Electricity Generator,Distillate Fuel Oil No. 2,,,.2,
1218,1000768,2017,3.5,116598,E F Barrett,U00018,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.9,
1219,1000768,2017,.5,2976,E F Barrett,U00018,Electricity Generator,Distillate Fuel Oil No. 2,,,.2,
1220,1000768,2017,274.7,9219469,E F Barrett,10,Electricity Generator,Natural Gas (Weighted U.S. Average),,,230.5,
1221,1000768,2017,34.4,192198,E F Barrett,10,Electricity Generator,Residual Fuel Oil No. 6,,,14.4,
1222,1000768,2017,143.3,4809001,E F Barrett,20,Electricity Generator,Natural Gas (Weighted U.S. Average),,,120.2,
1223,1000768,2017,0,0,E F Barrett,20,Electricity Generator,Residual Fuel Oil No. 6,,,0,
1224,1000768,2017,2.7,90671,E F Barrett,U00004,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.3,
1225,1000768,2017,.3,1436,E F Barrett,U00004,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
1226,1000768,2017,1.2,40367,E F Barrett,U00005,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1,
1227,1000768,2017,.1,701,E F Barrett,U00005,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
1228,1000768,2017,2.2,75335,E F Barrett,U00007,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.9,
1229,1000768,2017,0,0,E F Barrett,U00007,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1230,1000768,2017,1.6,53982,E F Barrett,U00008,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.4,
1231,1000768,2017,.4,2411,E F Barrett,U00008,Electricity Generator,Distillate Fuel Oil No. 2,,,.2,
1232,1000768,2017,0,0,E F Barrett,U00010,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
1233,1000768,2017,0,0,E F Barrett,U00010,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1234,1000768,2017,2.2,74093,E F Barrett,U00012,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.9,
1235,1000768,2017,1,5528,E F Barrett,U00012,Electricity Generator,Distillate Fuel Oil No. 2,,,.4,
1236,1000768,2017,2.2,74093,E F Barrett,U00013,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.9,
1237,1000768,2017,1,5528,E F Barrett,U00013,Electricity Generator,Distillate Fuel Oil No. 2,,,.4,
1238,1000768,2017,2.1,69993,E F Barrett,U00014,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.8,
1239,1000768,2017,.6,3312,E F Barrett,U00014,Electricity Generator,Distillate Fuel Oil No. 2,,,.2,
1240,1000768,2017,4.6,153634,E F Barrett,U00016,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.8,
1241,1000768,2017,.6,3269,E F Barrett,U00016,Electricity Generator,Distillate Fuel Oil No. 2,,,.2,
1242,1000768,2017,4.6,153634,E F Barrett,U00017,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.8,
1243,1000768,2017,.6,3269,E F Barrett,U00017,Electricity Generator,Distillate Fuel Oil No. 2,,,.2,
1244,1000768,2017,3.5,116598,E F Barrett,U00019,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.9,
1245,1000768,2017,.5,2758,E F Barrett,U00006,Electricity Generator,Distillate Fuel Oil No. 2,,,.2,
1246,1000771,2017,84.9,2847816,Northport,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,71.2,
1247,1000771,2017,73.5,411204,Northport,3,Electricity Generator,Residual Fuel Oil No. 6,,,30.8,
1248,1000771,2017,45,1510259,Northport,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,37.8,
1249,1000771,2017,2.8,15503,Northport,2,Electricity Generator,Residual Fuel Oil No. 6,,,1.2,
1250,1000771,2017,.7,3724,Northport,UGT001,Electricity Generator,Distillate Fuel Oil No. 2,,,.3,
1251,1000771,2017,91.1,509627,Northport,4,Electricity Generator,Residual Fuel Oil No. 6,,,38.2,
1252,1000771,2017,108.1,3625671,Northport,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,90.6,
1253,1000771,2017,29.4,164428,Northport,1,Electricity Generator,Residual Fuel Oil No. 6,,,12.3,
1254,1000771,2017,263.8,8853616,Northport,4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,221.3,
1255,1000774,2017,18.3,615738,Greenidge Generation LLC,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,15.4,
1256,1000774,2017,0,0,Greenidge Generation LLC,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,30.9,
1257,1000777,2017,353.3,11856615.13,Bethlehem Energy Center (Albany),10001,Electricity Generator,Natural Gas (Weighted U.S. Average),,,296.4,
1258,1000777,2017,373.4,12531125.65,Bethlehem Energy Center (Albany),10003,Electricity Generator,Natural Gas (Weighted U.S. Average),,,313.3,
1259,1000777,2017,366.2,12290222.44,Bethlehem Energy Center (Albany),10002,Electricity Generator,Natural Gas (Weighted U.S. Average),,,307.3,
1260,1000778,2017,0,0.0,Huntley Power,68,Electricity Generator,Bituminous,,,0,
1261,1000778,2017,0,0.0,Huntley Power,67,Electricity Generator,Bituminous,,,0,
1262,1000779,2017,0,0.0,NRG Dunkirk Power,1,Electricity Generator,Bituminous,,,0,
1263,1000779,2017,0,0.0,NRG Dunkirk Power,4,Electricity Generator,Bituminous,,,0,
1264,1000779,2017,0,0.0,NRG Dunkirk Power,3,Electricity Generator,Bituminous,,,0,
1265,1000779,2017,0,0.0,NRG Dunkirk Power,2,Electricity Generator,Bituminous,,,0,
1266,1000780,2017,302.768,10164252.4,Bowline Generating Station,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,254.1,
1267,1000780,2017,29.502,165630.0,Bowline Generating Station,2,Electricity Generator,Residual Fuel Oil No. 6,,,12.425,
1268,1000780,2017,75.394,2532766.6,Bowline Generating Station,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,63.325,
1269,1000780,2017,27.416,153882.4,Bowline Generating Station,1,Electricity Generator,Residual Fuel Oil No. 6,,,11.55,
1270,1000782,2017,20.9,702868,Longview Power,001,Electricity Generator,Natural Gas (Weighted U.S. Average),,,17.6,
1271,1000782,2017,19416.6,40722759,Longview Power,001,Electricity Generator,Bituminous,,,11198.8,
1272,1000784,2017,39.8,1335290,S A Carlson,20,Electricity Generator,Natural Gas (Weighted U.S. Average),,,33.4,
1273,1000784,2017,.8,27113,S A Carlson,10,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.7,
1274,1000784,2017,1.3,43122,S A Carlson,9,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.1,
1275,1000786,2017,2.4,79064.9,H F Lee Steam Electric Plant,10,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2,
1276,1000786,2017,8.7,48420.1,H F Lee Steam Electric Plant,10,Electricity Generator,Distillate Fuel Oil No. 2,,,3.6,
1277,1000786,2017,1.2,39133.6,H F Lee Steam Electric Plant,11,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1,
1278,1000786,2017,2.2,12291.4,H F Lee Steam Electric Plant,11,Electricity Generator,Distillate Fuel Oil No. 2,,,.9,
1279,1000786,2017,9,302578.1,H F Lee Steam Electric Plant,12,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.6,
1280,1000786,2017,4.1,22656.9,H F Lee Steam Electric Plant,12,Electricity Generator,Distillate Fuel Oil No. 2,,,1.7,
1281,1000786,2017,513.3,17223588,H F Lee Steam Electric Plant,01A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,430.6,
1282,1000786,2017,7.4,41657.1,H F Lee Steam Electric Plant,13,Electricity Generator,Distillate Fuel Oil No. 2,,,3.1,
1283,1000786,2017,17.1,574913.8,H F Lee Steam Electric Plant,14,Electricity Generator,Natural Gas (Weighted U.S. Average),,,14.4,
1284,1000786,2017,5.5,30499.2,H F Lee Steam Electric Plant,14,Electricity Generator,Distillate Fuel Oil No. 2,,,2.3,
1285,1000786,2017,507.4,17025177,H F Lee Steam Electric Plant,01B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,425.6,
1286,1000786,2017,508.2,17055159,H F Lee Steam Electric Plant,01C,Electricity Generator,Natural Gas (Weighted U.S. Average),,,426.4,
1287,1000786,2017,10.6,355647.1,H F Lee Steam Electric Plant,13,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.9,
1288,1000787,2017,10806.1,22663893,Roxboro Steam Electric Plant,CS003A,Electricity Generator,Bituminous,,,6232.6,
1289,1000787,2017,7908.7,16587051,Roxboro Steam Electric Plant,2,Electricity Generator,Bituminous,,,4561.4,
1290,1000787,2017,4284.9,8986773,Roxboro Steam Electric Plant,1,Electricity Generator,Bituminous,,,2471.4,
1291,1000787,2017,6789.3,14239255,Roxboro Steam Electric Plant,CS004A,Electricity Generator,Bituminous,,,3915.8,
1292,1000788,2017,359.4,12059128,"Hermiston Power, LLC",CTG-2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,301.5,
1293,1000788,2017,266,8925000,"Hermiston Power, LLC",CTG-1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,223.1,
1294,1000790,2017,691.1,1449382.684,Pulliam,7,Electricity Generator,Subbituminous,,,36.2,
1295,1000790,2017,2.9,97013.316,Pulliam,7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2.4,
1296,1000790,2017,3.9,130172.913,Pulliam,8,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.3,
1297,1000790,2017,0,209,Pulliam,32,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1298,1000790,2017,1887.1,3957747.087,Pulliam,8,Electricity Generator,Subbituminous,,,98.9,
1299,1000790,2017,43.3,1452903,Pulliam,32,Electricity Generator,Natural Gas (Weighted U.S. Average),,,36.3,
1300,1000791,2017,2.3,78343,"Washington County Power, LLC",T1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2,
1301,1000791,2017,2.4,79051,"Washington County Power, LLC",T4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,2,
1302,1000791,2017,14.8,497032,"Washington County Power, LLC",T3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,12.4,
1303,1000791,2017,18.1,607290,"Washington County Power, LLC",T2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,15.2,
1304,1000792,2017,80.5,2700462,Holland Energy Facility,CTG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,67.5,
1305,1000792,2017,82.9,2782882,Holland Energy Facility,CTG1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,69.6,
1306,1000794,2017,51.4,1724836,Dell Power Plant,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,43.1,
1307,1000794,2017,.9,5061,Dell Power Plant,2,Electricity Generator,Distillate Fuel Oil No. 2,,,.4,
1308,1000794,2017,33.4,1121292,Dell Power Plant,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,28,
1309,1000794,2017,.8,4542,Dell Power Plant,1,Electricity Generator,Distillate Fuel Oil No. 2,,,.3,
1310,1000795,2017,283.3,9505302,Luna Energy Facility,CTG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,237.6,
1311,1000795,2017,294.2,9872022,Luna Energy Facility,CTG1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,246.8,
1312,1000796,2017,243,8153772,"Otay Mesa Energy Center, LLC",CTG-2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,203.8,
1313,1000796,2017,222.1,7453935,"Otay Mesa Energy Center, LLC",CTG-1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,186.3,
1314,1000798,2017,240.2,8058796.048,"Brazos Valley Energy, LP",CTG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,201.5,
1315,1000798,2017,263.6,8845771.509,"Brazos Valley Energy, LP",CTG1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,221.1,
1316,1000799,2017,376.3,12628108.3366594,Sugar Creek Generating Station,CT12,Electricity Generator,Natural Gas (Weighted U.S. Average),,,315.7,
1317,1000799,2017,385.7,12942115.2990546,Sugar Creek Generating Station,CT11,Electricity Generator,Natural Gas (Weighted U.S. Average),,,323.6,
1318,1000800,2017,156.3,5246536,Union Power Station,CTG-4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,131.2,
1319,1000800,2017,271.7,9115921,Union Power Station,CTG-8,Electricity Generator,Natural Gas (Weighted U.S. Average),,,227.9,
1320,1000800,2017,258.3,8668052,Union Power Station,CTG-1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,216.7,
1321,1000800,2017,153.6,5155064,Union Power Station,CTG-3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,128.9,
1322,1000800,2017,257.7,8646139,Union Power Station,CTG-5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,216.2,
1323,1000800,2017,268.4,9006427,Union Power Station,CTG-6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,225.2,
1324,1000800,2017,269.8,9052589,Union Power Station,CTG-7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,226.3,
1325,1000800,2017,253.9,8518708,Union Power Station,CTG-2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,213,
1326,1000801,2017,336.6,11296077,Thomas A. Smith Energy Facility,CCCT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,282.4,
1327,1000801,2017,354,11877522,Thomas A. Smith Energy Facility,CCCT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,296.9,
1328,1000801,2017,357.4,11991704,Thomas A. Smith Energy Facility,CCCT4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,299.8,
1329,1000801,2017,361.1,12119055,Thomas A. Smith Energy Facility,CCCT3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,303,
1330,1000805,2017,.1,742.5,Zion Energy Center,CT-1,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
1331,1000805,2017,59.9,2010984.5,Zion Energy Center,CT-3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,50.3,
1332,1000805,2017,38.5,1292506.6,Zion Energy Center,CT-1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,32.3,
1333,1000805,2017,38.5,1292506.6,Zion Energy Center,CT-2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,32.3,
1334,1000805,2017,.1,742.5,Zion Energy Center,CT-2,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
1335,1000805,2017,.1,705.6,Zion Energy Center,CT-3,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
1336,1000806,2017,228,7652133,Metcalf Energy Center,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,191.3,
1337,1000806,2017,229.6,7704018,Metcalf Energy Center,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,192.6,
1338,1000808,2017,41,1374421,Rolling Hills Generating LLC,CT-5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,34.4,
1339,1000808,2017,24.9,836943,Rolling Hills Generating LLC,CT-1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,20.9,
1340,1000808,2017,20.5,687028,Rolling Hills Generating LLC,CT-4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,17.2,
1341,1000808,2017,25,839990,Rolling Hills Generating LLC,CT-3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,21,
1342,1000808,2017,15.6,524146,Rolling Hills Generating LLC,CT-2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,13.1,
1343,1000809,2017,26.2,879484.2,Renaissance Power,CT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,22,
