,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,FUEL_TYPE,MONTH,MASS_OF_STEAM,MASS_OF_STEAM_UOM,BOILER_RATIO_B,BOILER_HEAT_UOM
53,1005172,2014,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,April,103739500.0,pounds steam,0.0016649999999999998,mmBtu/pounds steam
54,1005172,2014,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,May,103739500.0,pounds steam,0.0016649999999999998,mmBtu/pounds steam
55,1005172,2014,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,June,103739500.0,pounds steam,0.0016649999999999998,mmBtu/pounds steam
56,1005172,2014,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,September,103739500.0,pounds steam,0.0016649999999999998,mmBtu/pounds steam
57,1000362,2014,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,June,196130400.0,pounds steam,0.00146,mmBtu/pounds steam
58,1000362,2014,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,October,167997900.0,pounds steam,0.00146,mmBtu/pounds steam
59,1000362,2014,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,November,201211300.0,pounds steam,0.00146,mmBtu/pounds steam
60,1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,January,50999000.0,pounds steam,0.0013,mmBtu/pounds steam
61,1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,November,48979500.0,pounds steam,0.0013,mmBtu/pounds steam
62,1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,October,52475600.0,pounds steam,0.0013,mmBtu/pounds steam
63,1000219,2014,French Island,1,Wood and Wood Residuals (dry basis),February,16105168.0,pounds steam,0.00164,mmBtu/pounds steam
64,1000219,2014,French Island,1,Wood and Wood Residuals (dry basis),December,21105885.0,pounds steam,0.00164,mmBtu/pounds steam
65,1000219,2014,French Island,2,Wood and Wood Residuals (dry basis),July,20074984.0,pounds steam,0.00166333,mmBtu/pounds steam
66,1000219,2014,French Island,2,Wood and Wood Residuals (dry basis),August,14876999.0,pounds steam,0.00166333,mmBtu/pounds steam
67,1000219,2014,French Island,2,Wood and Wood Residuals (dry basis),December,23053764.0,pounds steam,0.00166333,mmBtu/pounds steam
68,1000219,2014,French Island,2,Municipal Solid Waste,May,14333956.0,pounds steam,0.00166333,mmBtu/pounds steam
69,1003200,2014,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,June,133488900.0,pounds steam,0.00172,mmBtu/pounds steam
70,1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Wood and Wood Residuals (dry basis),November,0.0,pounds steam,0.0017120000000000002,mmBtu/pounds steam
71,1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Agricultural Byproducts,September,0.0,pounds steam,0.0017120000000000002,mmBtu/pounds steam
72,1005528,2014,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,August,57910916.0,pounds steam,0.0015584479999999998,mmBtu/pounds steam
73,1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,May,31212000.3,pounds steam,0.00141,mmBtu/pounds steam
74,1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,June,25230000.1,pounds steam,0.00141,mmBtu/pounds steam
75,1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,August,24433000.4,pounds steam,0.00141,mmBtu/pounds steam
76,1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,November,1406000.0,pounds steam,0.00141,mmBtu/pounds steam
77,1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,December,0.0,pounds steam,0.00141,mmBtu/pounds steam
78,1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,March,30276000.8,pounds steam,0.00141,mmBtu/pounds steam
79,1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,November,2953000.8,pounds steam,0.00141,mmBtu/pounds steam
80,1003410,2014,Key City/Wilmarth Plant,2,Municipal Solid Waste,October,63482037.0,pounds steam,0.00159027,mmBtu/pounds steam
81,1003410,2014,Key City/Wilmarth Plant,2,Municipal Solid Waste,December,54691284.0,pounds steam,0.00159027,mmBtu/pounds steam
82,1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,May,37221430.0,pounds steam,0.00122,mmBtu/pounds steam
83,1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,June,32193010.0,pounds steam,0.00122,mmBtu/pounds steam
84,1006774,2014,Red Wing Plant,EU 002,Municipal Solid Waste,February,42604178.0,pounds steam,0.00160681,mmBtu/pounds steam
85,1006774,2014,Red Wing Plant,EU 002,Municipal Solid Waste,October,50651628.0,pounds steam,0.00160681,mmBtu/pounds steam
86,1003410,2014,Key City/Wilmarth Plant,1,Municipal Solid Waste,November,46139676.0,pounds steam,0.00159027,mmBtu/pounds steam
87,1003410,2014,Key City/Wilmarth Plant,2,Municipal Solid Waste,April,62477813.0,pounds steam,0.00159027,mmBtu/pounds steam
88,1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,August,20763608.6,pounds steam,0.0012029999999999999,mmBtu/pounds steam
89,1005172,2014,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,July,103739500.0,pounds steam,0.0016649999999999998,mmBtu/pounds steam
90,1005172,2014,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,December,103739500.0,pounds steam,0.0016649999999999998,mmBtu/pounds steam
91,1000362,2014,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,December,212128000.0,pounds steam,0.00146,mmBtu/pounds steam
92,1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,June,47504900.0,pounds steam,0.0013,mmBtu/pounds steam
93,1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,June,50044200.0,pounds steam,0.0013,mmBtu/pounds steam
94,1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,July,48216200.0,pounds steam,0.0013,mmBtu/pounds steam
95,1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,August,48636880.0,pounds steam,0.0013,mmBtu/pounds steam
96,1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,November,49765000.0,pounds steam,0.0013,mmBtu/pounds steam
97,1000219,2014,French Island,1,Wood and Wood Residuals (dry basis),May,20037763.0,pounds steam,0.00164,mmBtu/pounds steam
98,1000219,2014,French Island,1,Municipal Solid Waste,March,15197932.0,pounds steam,0.00164,mmBtu/pounds steam
99,1000219,2014,French Island,1,Municipal Solid Waste,June,15653154.0,pounds steam,0.00164,mmBtu/pounds steam
100,1000219,2014,French Island,1,Municipal Solid Waste,September,6600760.0,pounds steam,0.00164,mmBtu/pounds steam
101,1000219,2014,French Island,1,Municipal Solid Waste,October,7381504.0,pounds steam,0.00164,mmBtu/pounds steam
102,1000219,2014,French Island,2,Wood and Wood Residuals (dry basis),February,18931664.0,pounds steam,0.00166333,mmBtu/pounds steam
103,1000219,2014,French Island,2,Wood and Wood Residuals (dry basis),October,12060746.0,pounds steam,0.00166333,mmBtu/pounds steam
104,1000219,2014,French Island,2,Municipal Solid Waste,August,11634180.0,pounds steam,0.00166333,mmBtu/pounds steam
105,1000362,2014,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,March,197300950.0,pounds steam,0.00146,mmBtu/pounds steam
106,1003200,2014,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,May,153538400.0,pounds steam,0.00172,mmBtu/pounds steam
107,1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Wood and Wood Residuals (dry basis),October,0.0,pounds steam,0.0017120000000000002,mmBtu/pounds steam
108,1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Agricultural Byproducts,March,0.0,pounds steam,0.0017120000000000002,mmBtu/pounds steam
109,1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Agricultural Byproducts,July,0.0,pounds steam,0.0017120000000000002,mmBtu/pounds steam
110,1005528,2014,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,June,57910916.0,pounds steam,0.0015584479999999998,mmBtu/pounds steam
111,1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,September,29350000.3,pounds steam,0.00141,mmBtu/pounds steam
112,1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,April,27800000.3,pounds steam,0.00141,mmBtu/pounds steam
113,1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,September,26769000.0,pounds steam,0.00141,mmBtu/pounds steam
114,1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,October,42311000.4,pounds steam,0.00141,mmBtu/pounds steam
115,1003410,2014,Key City/Wilmarth Plant,2,Municipal Solid Waste,May,67496713.0,pounds steam,0.00159027,mmBtu/pounds steam
116,1003410,2014,Key City/Wilmarth Plant,2,Municipal Solid Waste,November,58187759.0,pounds steam,0.00159027,mmBtu/pounds steam
117,1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,September,27289840.0,pounds steam,0.00122,mmBtu/pounds steam
118,1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,December,29425840.0,pounds steam,0.00122,mmBtu/pounds steam
119,1006774,2014,Red Wing Plant,EU 001,Municipal Solid Waste,June,63069488.0,pounds steam,0.00160681,mmBtu/pounds steam
120,1006774,2014,Red Wing Plant,EU 002,Municipal Solid Waste,June,50931897.0,pounds steam,0.00160681,mmBtu/pounds steam
121,1006774,2014,Red Wing Plant,EU 002,Municipal Solid Waste,September,53556137.0,pounds steam,0.00160681,mmBtu/pounds steam
122,1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,May,20763608.6,pounds steam,0.0012029999999999999,mmBtu/pounds steam
123,1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,November,9636685.5,pounds steam,0.001389,mmBtu/pounds steam
124,1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,March,47317000.0,pounds steam,0.0013,mmBtu/pounds steam
125,1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,August,51176000.0,pounds steam,0.0013,mmBtu/pounds steam
126,1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,December,40903900.0,pounds steam,0.0013,mmBtu/pounds steam
127,1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,March,28561200.0,pounds steam,0.0013,mmBtu/pounds steam
128,1000219,2014,French Island,1,Wood and Wood Residuals (dry basis),March,18773457.0,pounds steam,0.00164,mmBtu/pounds steam
129,1000219,2014,French Island,1,Wood and Wood Residuals (dry basis),October,14248479.0,pounds steam,0.00164,mmBtu/pounds steam
130,1000219,2014,French Island,1,Municipal Solid Waste,November,11574519.0,pounds steam,0.00164,mmBtu/pounds steam
131,1000219,2014,French Island,2,Wood and Wood Residuals (dry basis),September,12055044.0,pounds steam,0.00166333,mmBtu/pounds steam
132,1000219,2014,French Island,2,Municipal Solid Waste,March,12788511.0,pounds steam,0.00166333,mmBtu/pounds steam
133,1003200,2014,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,February,136622100.0,pounds steam,0.00172,mmBtu/pounds steam
134,1003200,2014,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,August,153091400.0,pounds steam,0.00172,mmBtu/pounds steam
135,1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Wood and Wood Residuals (dry basis),January,16111353.15,pounds steam,0.0017120000000000002,mmBtu/pounds steam
136,1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Wood and Wood Residuals (dry basis),August,0.0,pounds steam,0.0017120000000000002,mmBtu/pounds steam
137,1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Agricultural Byproducts,February,0.0,pounds steam,0.0017120000000000002,mmBtu/pounds steam
138,1005528,2014,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,May,57910916.0,pounds steam,0.0015584479999999998,mmBtu/pounds steam
139,1005528,2014,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,November,57910916.0,pounds steam,0.0015584479999999998,mmBtu/pounds steam
140,1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,January,15878000.7,pounds steam,0.00141,mmBtu/pounds steam
141,1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,March,44214000.2,pounds steam,0.00141,mmBtu/pounds steam
142,1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,December,2659000.0,pounds steam,0.00141,mmBtu/pounds steam
143,1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,April,32903920.0,pounds steam,0.00122,mmBtu/pounds steam
144,1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,July,33118070.0,pounds steam,0.00122,mmBtu/pounds steam
145,1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,September,32358270.0,pounds steam,0.00122,mmBtu/pounds steam
146,1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,February,31383180.0,pounds steam,0.00122,mmBtu/pounds steam
147,1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,June,25373180.0,pounds steam,0.00122,mmBtu/pounds steam
148,1006774,2014,Red Wing Plant,EU 001,Municipal Solid Waste,May,49689396.0,pounds steam,0.00160681,mmBtu/pounds steam
149,1006774,2014,Red Wing Plant,EU 001,Municipal Solid Waste,September,63210103.0,pounds steam,0.00160681,mmBtu/pounds steam
150,1006774,2014,Red Wing Plant,EU 002,Municipal Solid Waste,April,72491828.0,pounds steam,0.00160681,mmBtu/pounds steam
151,1003410,2014,Key City/Wilmarth Plant,1,Municipal Solid Waste,August,57087102.0,pounds steam,0.00159027,mmBtu/pounds steam
152,1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,December,20763608.6,pounds steam,0.0012029999999999999,mmBtu/pounds steam
153,1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,August,9636685.5,pounds steam,0.001389,mmBtu/pounds steam
154,1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,May,10163782.0,pounds steam,0.001389,mmBtu/pounds steam
155,1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,August,10163782.0,pounds steam,0.001389,mmBtu/pounds steam
156,1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,January,20763608.6,pounds steam,0.0012029999999999999,mmBtu/pounds steam
157,1000362,2014,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,August,203691600.0,pounds steam,0.00146,mmBtu/pounds steam
158,1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,July,43584700.0,pounds steam,0.0013,mmBtu/pounds steam
159,1000219,2014,French Island,1,Wood and Wood Residuals (dry basis),January,20767878.0,pounds steam,0.00164,mmBtu/pounds steam
160,1000219,2014,French Island,1,Wood and Wood Residuals (dry basis),September,8834697.0,pounds steam,0.00164,mmBtu/pounds steam
161,1000219,2014,French Island,1,Municipal Solid Waste,January,9628718.0,pounds steam,0.00164,mmBtu/pounds steam
162,1000219,2014,French Island,1,Municipal Solid Waste,August,16515408.0,pounds steam,0.00164,mmBtu/pounds steam
163,1000219,2014,French Island,2,Municipal Solid Waste,October,6248137.0,pounds steam,0.00166333,mmBtu/pounds steam
164,1003200,2014,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,September,132066700.0,pounds steam,0.00172,mmBtu/pounds steam
165,1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Wood and Wood Residuals (dry basis),March,0.0,pounds steam,0.0017120000000000002,mmBtu/pounds steam
166,1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Wood and Wood Residuals (dry basis),June,0.0,pounds steam,0.0017120000000000002,mmBtu/pounds steam
167,1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Agricultural Byproducts,May,0.0,pounds steam,0.0017120000000000002,mmBtu/pounds steam
168,1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Agricultural Byproducts,June,0.0,pounds steam,0.0017120000000000002,mmBtu/pounds steam
169,1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,August,27942000.1,pounds steam,0.00141,mmBtu/pounds steam
170,1003410,2014,Key City/Wilmarth Plant,2,Municipal Solid Waste,August,63746690.0,pounds steam,0.00159027,mmBtu/pounds steam
171,1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,October,26353150.0,pounds steam,0.00122,mmBtu/pounds steam
172,1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,November,31826360.0,pounds steam,0.00122,mmBtu/pounds steam
173,1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,July,25701010.0,pounds steam,0.00122,mmBtu/pounds steam
174,1006774,2014,Red Wing Plant,EU 001,Municipal Solid Waste,January,65039099.0,pounds steam,0.00160681,mmBtu/pounds steam
175,1006774,2014,Red Wing Plant,EU 001,Municipal Solid Waste,April,46904193.0,pounds steam,0.00160681,mmBtu/pounds steam
