C_T3EQC5C8MONTHLYINPUTS.FACILITY_ID,C_T3EQC5C8MONTHLYINPUTS.REPORTING_YEAR,C_T3EQC5C8MONTHLYINPUTS.FACILITY_NAME,C_T3EQC5C8MONTHLYINPUTS.UNIT_NAME,C_T3EQC5C8MONTHLYINPUTS.FUEL_TYPE,C_T3EQC5C8MONTHLYINPUTS.MONTH,C_T3EQC5C8MONTHLYINPUTS.CARBON_CONTENT,C_T3EQC5C8MONTHLYINPUTS.CARBON_CONTENT_UOM,C_T3EQC5C8MONTHLYINPUTS.FUEL_COMBUSTED,C_T3EQC5C8MONTHLYINPUTS.FUEL_COMBUSTED_UOM,C_T3EQC5C8MONTHLYINPUTS.HIGH_HEAT_VALUE,C_T3EQC5C8MONTHLYINPUTS.HIGH_HEAT_VALUE_UOM,C_T3EQC5C8MONTHLYINPUTS.MOLECULAR_WEIGHT,C_T3EQC5C8MONTHLYINPUTS.MOLECULAR_WEIGHT_UOM
1002758,2015,EQUISTAR CHEMICALS LAPORTE COMPLEX,Furnace 4,Fuel Gas,August,0.637365637,kg C per kg,255372915.94,scf/month,,,7.456167114,kg/kg-mole
1002758,2015,EQUISTAR CHEMICALS LAPORTE COMPLEX,Furnace 4,Fuel Gas,November,0.639492359,kg C per kg,258511942.14,scf/month,,,8.013717038,kg/kg-mole
1005911,2015,Norco Manufacturing Complex,CP-FGBD,Fuel Gas,May,0.68698,kg C per kg,1777694254,scf/month,,,15.90796,kg/kg-mole
1005911,2015,Norco Manufacturing Complex,CP-FGBD,Fuel Gas,June,0.68698,kg C per kg,1777694254,scf/month,,,15.90796,kg/kg-mole
1006307,2015,CALCASIEU REFINING COMPANY,H-701 VG,Fuel Gas,March,0.82,kg C per kg,1635456.25,scf/month,,,44.55,kg/kg-mole
1006307,2015,CALCASIEU REFINING COMPANY,H-701 VG,Fuel Gas,December,0.81,kg C per kg,1368583.24,scf/month,,,41.05,kg/kg-mole
1006307,2015,CALCASIEU REFINING COMPANY,H-701,Fuel Gas,January,0.73,kg C per kg,53041330.48,scf/month,,,22.37,kg/kg-mole
1006307,2015,CALCASIEU REFINING COMPANY,H-701,Fuel Gas,December,0.77,kg C per kg,65983835.00,scf/month,,,23.15,kg/kg-mole
1006307,2015,CALCASIEU REFINING COMPANY,H-204,Fuel Gas,February,0.74,kg C per kg,48978338.76,scf/month,,,22.77,kg/kg-mole
1006307,2015,CALCASIEU REFINING COMPANY,H-204,Fuel Gas,May,0.78,kg C per kg,51645550.12,scf/month,,,22.74,kg/kg-mole
1006307,2015,CALCASIEU REFINING COMPANY,H-204,Fuel Gas,July,0.78,kg C per kg,46678578.69,scf/month,,,23.93,kg/kg-mole
1009505,2017,Flint Hills Resources Joliet  LLC,CP-02,Other Biomass Gases,April,0.463,kg C per kg,5595150.135,scf/month,,,24.578,kg/kg-mole
1009505,2017,Flint Hills Resources Joliet  LLC,CP-02,Other Biomass Gases,July,0.439,kg C per kg,7192961.546,scf/month,,,25.992,kg/kg-mole
1009505,2017,Flint Hills Resources Joliet  LLC,CP-02,Other Biomass Gases,November,0.436,kg C per kg,4983538.391,scf/month,,,25.127,kg/kg-mole
1007923,2016,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,GP-3,Fuel Gas,January,0.603,kg C per kg,332657286,scf/month,,,14.11,kg/kg-mole
1007923,2016,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,GP-3,Fuel Gas,May,0.639,kg C per kg,381297877,scf/month,,,11.45,kg/kg-mole
1007923,2016,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,GP-3,Fuel Gas,September,0.615,kg C per kg,322260968,scf/month,,,10.91,kg/kg-mole
1007923,2016,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,GP-3,Fuel Gas,October,0.637,kg C per kg,296321107,scf/month,,,12.91,kg/kg-mole
1007923,2016,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,GP-2,Fuel Gas,August,0.719,kg C per kg,518636367,scf/month,,,15.78,kg/kg-mole
1007923,2016,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,GP-2,Fuel Gas,December,0.691,kg C per kg,525266570,scf/month,,,15.42,kg/kg-mole
1006695,2016,Dearborn Industrial Generation,BL1100,Blast Furnace Gas,February,0.195699,kg C per kg,1941209000,scf/month,,,29.940345,kg/kg-mole
1006695,2016,Dearborn Industrial Generation,BL1100,Blast Furnace Gas,October,0.196872,kg C per kg,154881900,scf/month,,,28.903103,kg/kg-mole
1006695,2016,Dearborn Industrial Generation,BL2100,Blast Furnace Gas,January,0.195814,kg C per kg,651787700,scf/month,,,29.704516,kg/kg-mole
1004001,2016,Kern River Cogeneration Facility,Unit D,Natural Gas (Weighted U.S. Average),April,0.7389,kg C per kg,633911645,scf/month,,,17.07,kg/kg-mole
1004001,2016,Kern River Cogeneration Facility,Unit D,Natural Gas (Weighted U.S. Average),October,0.7389,kg C per kg,619553380,scf/month,,,16.979,kg/kg-mole
1004001,2016,Kern River Cogeneration Facility,Unit A,Natural Gas (Weighted U.S. Average),March,0.7381,kg C per kg,3199561,scf/month,,,16.965,kg/kg-mole
1004001,2016,Kern River Cogeneration Facility,Unit A,Natural Gas (Weighted U.S. Average),April,0.7389,kg C per kg,1604999,scf/month,,,17.07,kg/kg-mole
1004001,2016,Kern River Cogeneration Facility,Unit C,Natural Gas (Weighted U.S. Average),February,0.74,kg C per kg,1418045,scf/month,,,17.073,kg/kg-mole
1004218,2016,Lycoming County Resource Management Services,GP-002,Landfill Gas,December,,,1937032,scf/month,,,28.4,kg/kg-mole
1000588,2016,ArcelorMittal Indiana Harbor LLC,SRC_IH3_BFG Stoves_S1A,Blast Furnace Gas,May,0,kg C per kg,0,scf/month,,,0,kg/kg-mole
1000588,2016,ArcelorMittal Indiana Harbor LLC,SRC_IH3_BFG Stoves_S1A,Blast Furnace Gas,September,0,kg C per kg,0,scf/month,,,0,kg/kg-mole
1000588,2016,ArcelorMittal Indiana Harbor LLC,SRC_UTL_Boiler 6_S8E,Blast Furnace Gas,January,0,kg C per kg,0,scf/month,,,0,kg/kg-mole
1000588,2016,ArcelorMittal Indiana Harbor LLC,SRC_UTL_Boiler 6_S8E,Blast Furnace Gas,July,0,kg C per kg,0,scf/month,,,0,kg/kg-mole
1000588,2016,ArcelorMittal Indiana Harbor LLC,SRC_UTL_Boiler 6_S8E,Blast Furnace Gas,October,0.1728,kg C per kg,865133333.330,scf/month,,,32.83,kg/kg-mole
1000588,2016,ArcelorMittal Indiana Harbor LLC,SRC_UTL_Boiler 8_S8G,Blast Furnace Gas,April,0.1855,kg C per kg,5997453333.33,scf/month,,,32.98,kg/kg-mole
1000588,2016,ArcelorMittal Indiana Harbor LLC,SRC_UTL_Boiler 8_S8G,Blast Furnace Gas,July,0.1748,kg C per kg,6120506666.67,scf/month,,,32.91,kg/kg-mole
1000588,2016,ArcelorMittal Indiana Harbor LLC,SRC_UTL_Boiler 8_S8G,Blast Furnace Gas,October,0.1728,kg C per kg,1138013333.33,scf/month,,,32.83,kg/kg-mole
1000588,2016,ArcelorMittal Indiana Harbor LLC,SRC_UTL_Boiler 7_S8F,Blast Furnace Gas,February,0.1748,kg C per kg,2311322366.31,scf/month,,,32.65,kg/kg-mole
1000099,2016,Robinson Refinery,GP-1,Fuel Gas,February,0.457,kg C per kg,4995105.178,scf/month,,,4.522,kg/kg-mole
1000099,2016,Robinson Refinery,GP-1,Fuel Gas,August,0.479,kg C per kg,5136933.921,scf/month,,,4.84,kg/kg-mole
1000099,2016,Robinson Refinery,GP-1,Fuel Gas,October,0.681,kg C per kg,81370404.884,scf/month,,,17.076,kg/kg-mole
1000099,2016,Robinson Refinery,GP-1,Fuel Gas,July,0.701,kg C per kg,110091569.626,scf/month,,,14.586,kg/kg-mole
1000099,2016,Robinson Refinery,GP-1,Fuel Gas,November,0.701,kg C per kg,54263756.017,scf/month,,,14.550,kg/kg-mole
1000099,2016,Robinson Refinery,GP-1,Fuel Gas,January,0.712,kg C per kg,574191462.102,scf/month,,,21.223,kg/kg-mole
1000099,2016,Robinson Refinery,GP-1,Fuel Gas,April,0.664,kg C per kg,288939871.415,scf/month,,,13.685,kg/kg-mole
1000099,2016,Robinson Refinery,GP-1,Fuel Gas,September,0.673,kg C per kg,612962209.242,scf/month,,,15.423,kg/kg-mole
1000099,2016,Robinson Refinery,GP-1,Fuel Gas,January,0.463,kg C per kg,79006425.993,scf/month,,,10.212,kg/kg-mole
1000099,2016,Robinson Refinery,59F-3,Fuel Gas,May,0.648,kg C per kg,21237323.942,scf/month,,,16.085,kg/kg-mole
1000099,2016,Robinson Refinery,59F-3,Fuel Gas,June,0.681,kg C per kg,88191.125,scf/month,,,15.321,kg/kg-mole
1000099,2016,Robinson Refinery,16F-3,Fuel Gas,July,0.682,kg C per kg,416354342,scf/month,,,12.327,kg/kg-mole
1000099,2016,Robinson Refinery,59F-4,Fuel Gas,March,0.584,kg C per kg,122422331.322,scf/month,,,16.380,kg/kg-mole
1004368,2017,INEOS CHOCOLATE BAYOU PLANT,DB-105,Fuel Gas,March,0.7223,kg C per kg,305283531,scf/month,,,13.8937,kg/kg-mole
1004368,2017,INEOS CHOCOLATE BAYOU PLANT,DB-105,Fuel Gas,April,0.7223,kg C per kg,305283531,scf/month,,,13.8937,kg/kg-mole
1004368,2017,INEOS CHOCOLATE BAYOU PLANT,DB-108,Fuel Gas,September,0.7223,kg C per kg,323331934,scf/month,,,13.8937,kg/kg-mole
1004368,2017,INEOS CHOCOLATE BAYOU PLANT,DDB-105,Fuel Gas,April,0.6865,kg C per kg,372379302,scf/month,,,10.4802,kg/kg-mole
1004368,2017,INEOS CHOCOLATE BAYOU PLANT,DDB-105,Fuel Gas,July,0.6865,kg C per kg,372379302,scf/month,,,10.4802,kg/kg-mole
1004208,2017,BASF CORP - GEISMAR SITE,EQT0311,Fuel Gas,February,0.41564948,,6367000,,,,13.408270592,
1004208,2017,BASF CORP - GEISMAR SITE,EQT0311,Fuel Gas,March,0.41446911,,23245000,,,,12.464271858,
1004208,2017,BASF CORP - GEISMAR SITE,EQT0311,Fuel Gas,April,0.42091419,,5612000,,,,11.336298087,
1004208,2017,BASF CORP - GEISMAR SITE,EQT0311,Fuel Gas,September,0.42146785,,11438000,,,,13.275977459,
1004208,2017,BASF CORP - GEISMAR SITE,EQT0311,Fuel Gas,December,0.41729727,,1211500,,,,13.097762275,
1004208,2017,BASF CORP - GEISMAR SITE,EQT161,Fuel Gas,April,0.42091419,,18106500,,,,11.336298087,
1004208,2017,BASF CORP - GEISMAR SITE,EQT161,Fuel Gas,December,0.41729727,,5119875,,,,13.097762275,
1004208,2017,BASF CORP - GEISMAR SITE,EQT0318,Fuel Gas,April,0.42091419,,503180000,,,,11.336298087,
1006307,2017,CALCASIEU REFINING COMPANY,H-701 VG,Fuel Gas,January,0.82,kg C per kg,1621159.96,scf/month,,,44.92,kg/kg-mole
1006307,2017,CALCASIEU REFINING COMPANY,H-701 VG,Fuel Gas,May,0.81,kg C per kg,1658178.22,scf/month,,,42.54,kg/kg-mole
1006307,2017,CALCASIEU REFINING COMPANY,H-701,Fuel Gas,January,0.74,kg C per kg,42164582.57,scf/month,,,23.05,kg/kg-mole
1006307,2017,CALCASIEU REFINING COMPANY,H-701,Fuel Gas,November,0.77,kg C per kg,40858935.24,scf/month,,,21.75,kg/kg-mole
1006307,2017,CALCASIEU REFINING COMPANY,H-501,Fuel Gas,August,0.78,kg C per kg,93794385.40,scf/month,,,23.16,kg/kg-mole
1006307,2017,CALCASIEU REFINING COMPANY,H-901,Fuel Gas,September,0.78,kg C per kg,26172293.20,scf/month,,,22.59,kg/kg-mole
1005823,2017,Sasol Chemicals (USA) LLC - LAKE CHARLES CHEMICAL COMPLEX,CP-Phillips 66 Refinery Fuel Gas,Fuel Gas,August,0.7152,kg C per kg,148044000,scf/month,,,17.91,kg/kg-mole
1003998,2017,SYCAMORE COGENERATION Facility,Unit A,Natural Gas (Weighted U.S. Average),April,0.7370,kg C per kg,665754768.8985,scf/month,,,17.0500,kg/kg-mole
1003998,2017,SYCAMORE COGENERATION Facility,Unit A,Natural Gas (Weighted U.S. Average),November,0.7370,kg C per kg,259936485.3334,scf/month,,,16.8100,kg/kg-mole
