C_T3EQC4C8MONTHLYINPUTS.FACILITY_ID,C_T3EQC4C8MONTHLYINPUTS.REPORTING_YEAR,C_T3EQC4C8MONTHLYINPUTS.FACILITY_NAME,C_T3EQC4C8MONTHLYINPUTS.UNIT_NAME,C_T3EQC4C8MONTHLYINPUTS.FUEL_TYPE,C_T3EQC4C8MONTHLYINPUTS.CARBON_CONTENT,C_T3EQC4C8MONTHLYINPUTS.CARBON_CONTENT_UOM,C_T3EQC4C8MONTHLYINPUTS.FUEL_COMBUSTED,C_T3EQC4C8MONTHLYINPUTS.FUEL_COMBUSTED_UOM,C_T3EQC4C8MONTHLYINPUTS.HIGH_HEAT_VALUE,C_T3EQC4C8MONTHLYINPUTS.HIGH_HEAT_VALUE_UOM,C_T3EQC4C8MONTHLYINPUTS.MONTH
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.13,kg C per gallon,2219382.9,gallons/month,,,February
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.1,kg C per gallon,2616853.5,gallons/month,,,March
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.13,kg C per gallon,2525037,gallons/month,,,April
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.13,kg C per gallon,817248.3,gallons/month,,,June
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.15,kg C per gallon,2054852.7,gallons/month,,,December
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K5,Residual Fuel Oil No. 6,3.13,kg C per gallon,314174.2,gallons/month,,,June
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K5,Residual Fuel Oil No. 6,3.14,kg C per gallon,4114097.1,gallons/month,,,October
1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Residual Fuel Oil No. 6,0,kg C per gallon,0,gallons/month,,,March
1003649,2016,PREPA San Juan Steam Power Plant,SJ8,Residual Fuel Oil No. 6,3.23,kg C per gallon,3845785.02,gallons/month,,,March
1003649,2016,PREPA San Juan Steam Power Plant,SJ10,Residual Fuel Oil No. 6,0,kg C per gallon,0,gallons/month,,,February
1003649,2016,PREPA San Juan Steam Power Plant,SJ10,Residual Fuel Oil No. 6,0,kg C per gallon,0,gallons/month,,,April
1003649,2016,PREPA San Juan Steam Power Plant,SJ10,Residual Fuel Oil No. 6,0,kg C per gallon,0,gallons/month,,,July
1003649,2016,PREPA San Juan Steam Power Plant,SJ10,Residual Fuel Oil No. 6,0,kg C per gallon,0,gallons/month,,,December
1003649,2016,PREPA San Juan Steam Power Plant,SJ9,Residual Fuel Oil No. 6,3.24,kg C per gallon,0,gallons/month,,,February
1003649,2016,PREPA San Juan Steam Power Plant,SJ9,Residual Fuel Oil No. 6,3.23,kg C per gallon,331299.78,gallons/month,,,March
1003649,2016,PREPA San Juan Steam Power Plant,SJ9,Residual Fuel Oil No. 6,3.17,kg C per gallon,3582106.08,gallons/month,,,November
1003649,2016,PREPA San Juan Steam Power Plant,SJ7,Residual Fuel Oil No. 6,3.23,kg C per gallon,3069939.6,gallons/month,,,January
1003649,2016,PREPA San Juan Steam Power Plant,SJ7,Residual Fuel Oil No. 6,3.17,kg C per gallon,3578793.96,gallons/month,,,November
1004611,2014,Tanguisson Power Plant,1,Residual Fuel Oil No. 6,3.268,kg C per gallon,517876,gallons/month,,,August
1004611,2014,Tanguisson Power Plant,1,Residual Fuel Oil No. 6,3.268,kg C per gallon,570596,gallons/month,,,September
1004611,2014,Tanguisson Power Plant,2,Residual Fuel Oil No. 6,3.249,kg C per gallon,0,gallons/month,,,October
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-2605,Residual Fuel Oil No. 6,3.38,kg C per gallon,23651,gallons/month,,,February
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-2605,Residual Fuel Oil No. 6,3.39,kg C per gallon,16774,gallons/month,,,March
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-2605,Residual Fuel Oil No. 6,3.38,kg C per gallon,0,gallons/month,,,May
1003650,2016,PREPA Palo Seco Steam Power Plant,PS3,Residual Fuel Oil No. 6,3.16,kg C per gallon,7723908.78,gallons/month,,,June
1003650,2016,PREPA Palo Seco Steam Power Plant,PS1,Residual Fuel Oil No. 6,3.23,kg C per gallon,3281075.7,gallons/month,,,May
1003650,2016,PREPA Palo Seco Steam Power Plant,PS1,Residual Fuel Oil No. 6,3.25,kg C per gallon,2666342.7,gallons/month,,,September
1003650,2016,PREPA Palo Seco Steam Power Plant,PS1,Residual Fuel Oil No. 6,3.10,kg C per gallon,3013658.75,gallons/month,,,December
1003650,2016,PREPA Palo Seco Steam Power Plant,PS2,Residual Fuel Oil No. 6,3.19,kg C per gallon,3662180.34,gallons/month,,,May
1005504,2016,PREPA AGUIRRE POWER GENERATION COMPLEX,AG1,Residual Fuel Oil No. 6,3.11,kg C per gallon,7294505.82,gallons/month,,,August
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2550,Residual Fuel Oil No. 6,3.28,kg C per gallon,32947,gallons/month,,,April
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2550,Residual Fuel Oil No. 6,3.21,kg C per gallon,85563,gallons/month,,,May
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2550,Residual Fuel Oil No. 6,,,,,,,July
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2550,Residual Fuel Oil No. 6,,,,,,,August
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC4,Residual Fuel Oil No. 6,3.22,kg C per gallon,0,gallons/month,,,March
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC4,Residual Fuel Oil No. 6,3.27,kg C per gallon,133560,gallons/month,,,July
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC5,Residual Fuel Oil No. 6,3.21,kg C per gallon,5060944.56,gallons/month,,,February
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC5,Residual Fuel Oil No. 6,3.21,kg C per gallon,3828570.9,gallons/month,,,September
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC6,Residual Fuel Oil No. 6,3.20,kg C per gallon,1650649.98,gallons/month,,,January
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W3,Residual Fuel Oil No. 6,3.18,kg C per gallon,8599.00,gallons/month,,,December
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W4,Residual Fuel Oil No. 6,3.18,kg C per gallon,465678.80,gallons/month,,,February
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W5,Residual Fuel Oil No. 6,3.190,kg C per gallon,267232.20,gallons/month,,,January
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W5,Residual Fuel Oil No. 6,3.160,kg C per gallon,995960.30,gallons/month,,,April
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W5,Residual Fuel Oil No. 6,3.110,kg C per gallon,1208716.40,gallons/month,,,June
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W5,Residual Fuel Oil No. 6,3.180,kg C per gallon,375011.00,gallons/month,,,December
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W6,Residual Fuel Oil No. 6,3.19,kg C per gallon,1378036.5,gallons/month,,,January
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W6,Residual Fuel Oil No. 6,3.11,kg C per gallon,775155.7,gallons/month,,,June
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W7,Residual Fuel Oil No. 6,3.19,kg C per gallon,2357385.30,gallons/month,,,January
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W7,Residual Fuel Oil No. 6,3.18,kg C per gallon,2039867.70,gallons/month,,,February
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W7,Residual Fuel Oil No. 6,3.16,kg C per gallon,2073336.90,gallons/month,,,March
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W7,Residual Fuel Oil No. 6,3.16,kg C per gallon,1614707.60,gallons/month,,,November
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W8,Residual Fuel Oil No. 6,3.17,kg C per gallon,1740175.80,gallons/month,,,October
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W3,Residual Fuel Oil No. 6,3.17,kg C per gallon,1577517.50,gallons/month,,,January
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W3,Residual Fuel Oil No. 6,3.13,kg C per gallon,395564.00,gallons/month,,,November
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W4,Residual Fuel Oil No. 6,3.14,kg C per gallon,566654.00,gallons/month,,,September
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W7,Residual Fuel Oil No. 6,3.11,kg C per gallon,2753472.00,gallons/month,,,October
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W7,Residual Fuel Oil No. 6,3.15,kg C per gallon,2498859.00,gallons/month,,,December
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W8,Residual Fuel Oil No. 6,3.16,kg C per gallon,2580391.20,gallons/month,,,April
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W8,Residual Fuel Oil No. 6,3.16,kg C per gallon,985294.60,gallons/month,,,May
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W8,Residual Fuel Oil No. 6,3.13,kg C per gallon,2932782.00,gallons/month,,,July
1007845,2015,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W8,Residual Fuel Oil No. 6,3.13,kg C per gallon,2734487.00,gallons/month,,,November
1005504,2015,PREPA AGUIRRE POWER GENERATION COMPLEX,AG2,Residual Fuel Oil No. 6,3.18,kg C per gallon,13785830.52,gallons/month,,,April
1005504,2015,PREPA AGUIRRE POWER GENERATION COMPLEX,AG1,Residual Fuel Oil No. 6,3.16,kg C per gallon,11715982.74,gallons/month,,,August
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC3,Residual Fuel Oil No. 6,3.16,kg C per gallon,1123500,gallons/month,,,October
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC4,Residual Fuel Oil No. 6,3.13,kg C per gallon,0,gallons/month,,,March
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC5,Residual Fuel Oil No. 6,3.22,kg C per gallon,0,gallons/month,,,January
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC5,Residual Fuel Oil No. 6,3.25,kg C per gallon,6247668,gallons/month,,,February
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC5,Residual Fuel Oil No. 6,3.23,kg C per gallon,6657630,gallons/month,,,June
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC5,Residual Fuel Oil No. 6,3.10,kg C per gallon,5864790.54,gallons/month,,,September
1007452,2015,PR ELEC POWER AUTH SOUTH COAST STATION,SC6,Residual Fuel Oil No. 6,3.22,kg C per gallon,0,gallons/month,,,December
1003650,2015,PREPA Palo Seco Steam Power Plant,PS3,Residual Fuel Oil No. 6,3.21,kg C per gallon,5292727.44,gallons/month,,,November
1003650,2015,PREPA Palo Seco Steam Power Plant,PS1,Residual Fuel Oil No. 6,3.11,kg C per gallon,2949188.76,gallons/month,,,June
1003650,2015,PREPA Palo Seco Steam Power Plant,PS1,Residual Fuel Oil No. 6,3.21,kg C per gallon,1625795.64,gallons/month,,,December
1003649,2015,PREPA San Juan Steam Power Plant,SJ8,Residual Fuel Oil No. 6,3.14,kg C per gallon,2607644.34,gallons/month,,,April
1003649,2015,PREPA San Juan Steam Power Plant,SJ8,Residual Fuel Oil No. 6,3.16,kg C per gallon,0,gallons/month,,,July
1003649,2015,PREPA San Juan Steam Power Plant,SJ10,Residual Fuel Oil No. 6,3.23,kg C per gallon,0,gallons/month,,,January
1003649,2015,PREPA San Juan Steam Power Plant,SJ10,Residual Fuel Oil No. 6,3.15,kg C per gallon,0,gallons/month,,,May
1003649,2015,PREPA San Juan Steam Power Plant,SJ9,Residual Fuel Oil No. 6,3.21,kg C per gallon,2555879.76,gallons/month,,,March
1003649,2015,PREPA San Juan Steam Power Plant,SJ9,Residual Fuel Oil No. 6,3.15,kg C per gallon,3186538.62,gallons/month,,,May
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K2,Residual Fuel Oil No. 6,3.19,kg C per gallon,2230940.80,gallons/month,,,April
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K2,Residual Fuel Oil No. 6,3.11,kg C per gallon,2342876.00,gallons/month,,,December
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K3,Residual Fuel Oil No. 6,3.15,kg C per gallon,2194511.10,gallons/month,,,May
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.11,kg C per gallon,2604338.00,gallons/month,,,December
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K5,Residual Fuel Oil No. 6,3.11,kg C per gallon,4567463.00,gallons/month,,,October
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K6,Residual Fuel Oil No. 6,3.2,kg C per gallon,0,gallons/month,,,January
1007740,2015,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K6,Residual Fuel Oil No. 6,3.2,kg C per gallon,3274443.00,gallons/month,,,September
1006366,2016,Catalyst Paper Operations Inc. Rumford Division,Power Boiler No. 3,Residual Fuel Oil No. 6,3.08,kg C per gallon,32336,gallons/month,,,May
1006366,2016,Catalyst Paper Operations Inc. Rumford Division,Power Boiler No. 3,Residual Fuel Oil No. 6,3,kg C per gallon,0,gallons/month,,,October
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K3,Residual Fuel Oil No. 6,3.10,kg C per gallon,2239771.2,gallons/month,,,May
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K3,Residual Fuel Oil No. 6,3.17,kg C per gallon,1958683.4,gallons/month,,,July
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.17,kg C per gallon,625032.30,gallons/month,,,March
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.10,kg C per gallon,2636948.30,gallons/month,,,October
1007740,2016,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K6,Residual Fuel Oil No. 6,3.16,kg C per gallon,4743460.3,gallons/month,,,June
1001906,2016,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Residual Fuel Oil No. 6,3.263,kg C per gallon,13860,gallons/month,,,July
1001906,2016,RAYONIER PERFORMANCE FIBERS LLC Fernandina Mill,No 6 Power Boiler,Residual Fuel Oil No. 6,3.357,kg C per gallon,16464,gallons/month,,,September
1006366,2017,Catalyst Paper Operations Inc. Rumford Division,Power Boiler No. 3,Residual Fuel Oil No. 6,2.66,kg C per gallon,0,gallons/month,,,July
1006366,2017,Catalyst Paper Operations Inc. Rumford Division,Power Boiler No. 3,Residual Fuel Oil No. 6,2.74,kg C per gallon,0,gallons/month,,,August
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W3,Residual Fuel Oil No. 6,3.15,kg C per gallon,176926.5,gallons/month,,,May
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W3,Residual Fuel Oil No. 6,3.17,kg C per gallon,260626.2,gallons/month,,,August
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W3,Residual Fuel Oil No. 6,3.17,kg C per gallon,271408.4,gallons/month,,,September
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W3,Residual Fuel Oil No. 6,3.13,kg C per gallon,65615.9,gallons/month,,,October
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W4,Residual Fuel Oil No. 6,3.12,kg C per gallon,317281.3,gallons/month,,,July
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W5,Residual Fuel Oil No. 6,3.13,kg C per gallon,937441.3,gallons/month,,,April
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W5,Residual Fuel Oil No. 6,3.16,kg C per gallon,1022933.3,gallons/month,,,June
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W5,Residual Fuel Oil No. 6,3.13,kg C per gallon,672622,gallons/month,,,November
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W7,Residual Fuel Oil No. 6,3.13,kg C per gallon,2334441.9,gallons/month,,,April
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W7,Residual Fuel Oil No. 6,3.15,kg C per gallon,2206264.3,gallons/month,,,May
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W8,Residual Fuel Oil No. 6,3.16,kg C per gallon,2417492.8,gallons/month,,,January
1007845,2017,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W8,Residual Fuel Oil No. 6,3.13,kg C per gallon,2495627.7,gallons/month,,,November
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K1,Residual Fuel Oil No. 6,3.13,kg C per gallon,2435233.9,gallons/month,,,April
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K1,Residual Fuel Oil No. 6,3.21,kg C per gallon,2148389.2,gallons/month,,,May
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K1,Residual Fuel Oil No. 6,3.13,kg C per gallon,2671261.7,gallons/month,,,June
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K1,Residual Fuel Oil No. 6,3.16,kg C per gallon,2613325.5,gallons/month,,,September
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K2,Residual Fuel Oil No. 6,3.13,kg C per gallon,2504838.2,gallons/month,,,June
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K2,Residual Fuel Oil No. 6,3.15,kg C per gallon,875510,gallons/month,,,December
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K3,Residual Fuel Oil No. 6,3.16,kg C per gallon,2498024,gallons/month,,,September
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.13,kg C per gallon,2533460.4,gallons/month,,,August
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K4,Residual Fuel Oil No. 6,3.16,kg C per gallon,2563172.7,gallons/month,,,September
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K5,Residual Fuel Oil No. 6,3.15,kg C per gallon,3108947.3,gallons/month,,,November
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K6,Residual Fuel Oil No. 6,3.13,kg C per gallon,4377697.3,gallons/month,,,February
1007740,2017,HAWAIIAN ELECTRIC COMPANY (HECO) KAHE GENERATING STATION,K6,Residual Fuel Oil No. 6,3.13,kg C per gallon,5022286.8,gallons/month,,,August
1003649,2016,PREPA San Juan Steam Power Plant,SJ8,Residual Fuel Oil No. 6,3.23,kg C per gallon,3536186.22,gallons/month,,,January
1003649,2016,PREPA San Juan Steam Power Plant,SJ8,Residual Fuel Oil No. 6,3.27,kg C per gallon,0,gallons/month,,,April
1003649,2016,PREPA San Juan Steam Power Plant,SJ8,Residual Fuel Oil No. 6,3.17,kg C per gallon,1351596.12,gallons/month,,,November
1003649,2016,PREPA San Juan Steam Power Plant,SJ10,Residual Fuel Oil No. 6,0,kg C per gallon,0,gallons/month,,,May
1003649,2016,PREPA San Juan Steam Power Plant,SJ10,Residual Fuel Oil No. 6,0,kg C per gallon,0,gallons/month,,,September
1003649,2016,PREPA San Juan Steam Power Plant,SJ7,Residual Fuel Oil No. 6,3.27,kg C per gallon,2294962.32,gallons/month,,,April
1003649,2016,PREPA San Juan Steam Power Plant,SJ7,Residual Fuel Oil No. 6,3.26,kg C per gallon,1041380.34,gallons/month,,,May
1003649,2016,PREPA San Juan Steam Power Plant,SJ7,Residual Fuel Oil No. 6,3.14,kg C per gallon,4061440.74,gallons/month,,,December
1004611,2014,Tanguisson Power Plant,1,Residual Fuel Oil No. 6,3.269,kg C per gallon,0,gallons/month,,,February
1004611,2014,Tanguisson Power Plant,1,Residual Fuel Oil No. 6,3.240,kg C per gallon,32124,gallons/month,,,November
1004611,2014,Tanguisson Power Plant,1,Residual Fuel Oil No. 6,3.240,kg C per gallon,595725,gallons/month,,,December
1004611,2014,Tanguisson Power Plant,2,Residual Fuel Oil No. 6,3.268,kg C per gallon,0,gallons/month,,,August
1000348,2015,Resolute FP US Inc. - Catawba Operations,08-2605,Residual Fuel Oil No. 6,3.32,kg C per gallon,2899,gallons/month,,,December
1003650,2016,PREPA Palo Seco Steam Power Plant,PS3,Residual Fuel Oil No. 6,3.20,kg C per gallon,6331197.18,gallons/month,,,July
1003650,2016,PREPA Palo Seco Steam Power Plant,PS3,Residual Fuel Oil No. 6,3.16,kg C per gallon,4333346.64,gallons/month,,,October
1003650,2016,PREPA Palo Seco Steam Power Plant,PS1,Residual Fuel Oil No. 6,3.21,kg C per gallon,0,gallons/month,,,February
1003650,2016,PREPA Palo Seco Steam Power Plant,PS1,Residual Fuel Oil No. 6,3.20,kg C per gallon,3155055.12,gallons/month,,,July
1003650,2016,PREPA Palo Seco Steam Power Plant,PS1,Residual Fuel Oil No. 6,3.27,kg C per gallon,2834698.02,gallons/month,,,August
1003650,2016,PREPA Palo Seco Steam Power Plant,PS2,Residual Fuel Oil No. 6,3.21,kg C per gallon,0,gallons/month,,,February
1003650,2016,PREPA Palo Seco Steam Power Plant,PS2,Residual Fuel Oil No. 6,3.21,kg C per gallon,2371587.96,gallons/month,,,November
1003650,2016,PREPA Palo Seco Steam Power Plant,PS2,Residual Fuel Oil No. 6,3.10,kg C per gallon,1070737.08,gallons/month,,,December
1005504,2016,PREPA AGUIRRE POWER GENERATION COMPLEX,AG2,Residual Fuel Oil No. 6,3.20,kg C per gallon,0.0,gallons/month,,,March
1005504,2016,PREPA AGUIRRE POWER GENERATION COMPLEX,AG1,Residual Fuel Oil No. 6,3.24,kg C per gallon,13409481.54,gallons/month,,,September
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2605,Residual Fuel Oil No. 6,3.20,kg C per gallon,3017,gallons/month,,,September
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2605,Residual Fuel Oil No. 6,,,,,,,November
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Residual Fuel Oil No. 6,,,,,,,May
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Residual Fuel Oil No. 6,,,,,,,August
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Residual Fuel Oil No. 6,,,,,,,October
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2550,Residual Fuel Oil No. 6,3.28,kg C per gallon,18207,gallons/month,,,March
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2550,Residual Fuel Oil No. 6,,,,,,,October
1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2550,Residual Fuel Oil No. 6,3.20,kg C per gallon,1460,gallons/month,,,December
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC4,Residual Fuel Oil No. 6,3.22,kg C per gallon,0,gallons/month,,,April
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC4,Residual Fuel Oil No. 6,3.21,kg C per gallon,0,gallons/month,,,September
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC4,Residual Fuel Oil No. 6,3.17,kg C per gallon,0,gallons/month,,,December
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC5,Residual Fuel Oil No. 6,3.20,kg C per gallon,2963120.16,gallons/month,,,January
1007452,2016,PR ELEC POWER AUTH SOUTH COAST STATION,SC6,Residual Fuel Oil No. 6,3.21,kg C per gallon,2329314.96,gallons/month,,,September
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W3,Residual Fuel Oil No. 6,3.11,kg C per gallon,127466.00,gallons/month,,,June
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W3,Residual Fuel Oil No. 6,3.19,kg C per gallon,243278.50,gallons/month,,,August
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W3,Residual Fuel Oil No. 6,3.20,kg C per gallon,237152.80,gallons/month,,,September
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W4,Residual Fuel Oil No. 6,3.19,kg C per gallon,394785.70,gallons/month,,,January
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W4,Residual Fuel Oil No. 6,3.16,kg C per gallon,233299.40,gallons/month,,,March
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W4,Residual Fuel Oil No. 6,3.16,kg C per gallon,157424.50,gallons/month,,,April
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W4,Residual Fuel Oil No. 6,3.18,kg C per gallon,103876.00,gallons/month,,,December
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W6,Residual Fuel Oil No. 6,3.18,kg C per gallon,631453.0,gallons/month,,,February
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W6,Residual Fuel Oil No. 6,3.14,kg C per gallon,1073201.0,gallons/month,,,July
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W7,Residual Fuel Oil No. 6,3.20,kg C per gallon,2672972.30,gallons/month,,,September
1007845,2016,HAWAIIAN ELECTRIC COMPANY (HECO) - WAIAU GENERATING STATION,W8,Residual Fuel Oil No. 6,3.16,kg C per gallon,2498037.40,gallons/month,,,April
