,FACILITY_ID,REPORTING_YEAR,FACILITY_NAME,UNIT_NAME,FUEL_TYPE,CARBON_CONTENT,CARBON_CONTENT_UOM,FUEL_COMBUSTED,FUEL_COMBUSTED_UOM,HIGH_HEAT_VALUE,HIGH_HEAT_VALUE_UOM,MONTH
162,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0087,percent by weight  expressed as a decimal fraction,505545.8,short tons/month,,,August
163,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,Subbituminous,0.6919,percent by weight  expressed as a decimal fraction,108.45,short tons/month,,,May
164,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.527767,percent by weight  expressed as a decimal fraction,428.0,short tons/month,,,February
165,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.531325,percent by weight  expressed as a decimal fraction,391.0,short tons/month,,,May
166,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.091275,percent by weight  expressed as a decimal fraction,7252.3,short tons/month,,,March
167,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.095625,percent by weight  expressed as a decimal fraction,6952.0,short tons/month,,,July
168,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.1046,percent by weight  expressed as a decimal fraction,74.2,short tons/month,,,March
169,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.1032,percent by weight  expressed as a decimal fraction,90.2,short tons/month,,,October
170,1002172,2017,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.885,percent by weight  expressed as a decimal fraction,788.9,short tons/month,,,March
171,1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.889,percent by weight  expressed as a decimal fraction,5702.2,short tons/month,,,March
172,1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.894,percent by weight  expressed as a decimal fraction,6541.5,short tons/month,,,April
173,1006015,2017,United States Pipe and Foundry Company  LLC,Cupola,Coal Coke,0.9159999999999999,percent by weight  expressed as a decimal fraction,2667.333,short tons/month,,,January
174,1006015,2017,United States Pipe and Foundry Company  LLC,Cupola,Coal Coke,0.917,percent by weight  expressed as a decimal fraction,2667.333,short tons/month,,,February
175,1006015,2017,United States Pipe and Foundry Company  LLC,Cupola,Coal Coke,0.919,percent by weight  expressed as a decimal fraction,2667.333,short tons/month,,,December
176,1005716,2017,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.884,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,February
177,1005716,2017,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.884,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,March
178,1005716,2017,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.89,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,April
179,1005716,2017,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.885,percent by weight  expressed as a decimal fraction,819.1,short tons/month,,,November
180,1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7955,percent by weight  expressed as a decimal fraction,1452.0,short tons/month,,,March
181,1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7955,percent by weight  expressed as a decimal fraction,1706.0,short tons/month,,,May
182,1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.791,percent by weight  expressed as a decimal fraction,1354.0,short tons/month,,,November
183,1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.8759999999999999,percent by weight  expressed as a decimal fraction,52.0,short tons/month,,,May
184,1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.872,percent by weight  expressed as a decimal fraction,425.9,short tons/month,,,July
185,1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,August
186,1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,December
187,1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.89,percent by weight  expressed as a decimal fraction,3275.9,short tons/month,,,September
188,1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.889,percent by weight  expressed as a decimal fraction,48.6,short tons/month,,,March
189,1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.8909999999999999,percent by weight  expressed as a decimal fraction,72.2,short tons/month,,,June
190,1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.8859999999999999,percent by weight  expressed as a decimal fraction,449.3,short tons/month,,,August
191,1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.889,percent by weight  expressed as a decimal fraction,342.8,short tons/month,,,December
192,1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.7946,percent by weight  expressed as a decimal fraction,7.0,short tons/month,,,January
193,1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8285,percent by weight  expressed as a decimal fraction,54.0,short tons/month,,,April
194,1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8321,percent by weight  expressed as a decimal fraction,206.0,short tons/month,,,June
195,1006852,2017,Lake Road,EU-0050,Subbituminous,0.493,percent by weight  expressed as a decimal fraction,8702.0,short tons/month,,,February
196,1006852,2017,Lake Road,EU-0050,Subbituminous,0.5178,percent by weight  expressed as a decimal fraction,9540.0,short tons/month,,,July
197,1005991,2017,Expera Specialty Solutions  LLC,B26,,0.741,percent by weight  expressed as a decimal fraction,1419.0,short tons/month,,,June
198,1005991,2017,Expera Specialty Solutions  LLC,B26,,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,August
199,1005991,2017,Expera Specialty Solutions  LLC,B26,,0.759,percent by weight  expressed as a decimal fraction,6477.0,short tons/month,,,October
200,1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.887,percent by weight  expressed as a decimal fraction,3650.9,short tons/month,,,November
201,1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.912,percent by weight  expressed as a decimal fraction,2878.7,short tons/month,,,March
202,1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.898,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,December
203,1005707,2017,AMALGAMATED SUGAR CO LLC,S-B3,Bituminous,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,June
204,1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9165,percent by weight  expressed as a decimal fraction,707.9,short tons/month,,,January
205,1004719,2017,CHENA POWER PLANT,Chena 1,Subbituminous,0.4383,percent by weight  expressed as a decimal fraction,2051.0,short tons/month,,,November
206,1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.44299999999999995,percent by weight  expressed as a decimal fraction,1825.0,short tons/month,,,October
207,1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4027,percent by weight  expressed as a decimal fraction,11017.0,short tons/month,,,February
208,1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4265,percent by weight  expressed as a decimal fraction,14215.0,short tons/month,,,August
209,1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4335,percent by weight  expressed as a decimal fraction,13285.0,short tons/month,,,September
210,1005040,2017,Tata Chemicals (Soda Ash) Partners,C Boiler (GR-2-L),Bituminous,0.5429999999999999,percent by weight  expressed as a decimal fraction,15074.63,short tons/month,,,May
211,1005040,2017,Tata Chemicals (Soda Ash) Partners,C Boiler (GR-2-L),Bituminous,0.5512,percent by weight  expressed as a decimal fraction,14274.516000000001,short tons/month,,,June
212,1005040,2017,Tata Chemicals (Soda Ash) Partners,C Boiler (GR-2-L),Bituminous,0.5624,percent by weight  expressed as a decimal fraction,16466.714,short tons/month,,,July
213,1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5459,percent by weight  expressed as a decimal fraction,3041.0,short tons/month,,,January
214,1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5341,percent by weight  expressed as a decimal fraction,3309.0,short tons/month,,,September
215,1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.564,percent by weight  expressed as a decimal fraction,3587.0,short tons/month,,,December
216,1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,February
217,1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8656,percent by weight  expressed as a decimal fraction,137.0,short tons/month,,,November
218,1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.7709999999999999,percent by weight  expressed as a decimal fraction,1806.49,short tons/month,,,August
219,1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.7090000000000001,percent by weight  expressed as a decimal fraction,1409.87,short tons/month,,,September
220,1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.6940000000000001,percent by weight  expressed as a decimal fraction,1349.89,short tons/month,,,December
221,1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.7,percent by weight  expressed as a decimal fraction,1766.19,short tons/month,,,March
222,1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.7290000000000001,percent by weight  expressed as a decimal fraction,1008.81,short tons/month,,,July
223,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.6345,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,July
224,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),Bituminous,0.6341,percent by weight  expressed as a decimal fraction,1684.0,short tons/month,,,November
225,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0081,percent by weight  expressed as a decimal fraction,465776.3,short tons/month,,,July
226,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0087,percent by weight  expressed as a decimal fraction,469384.8,short tons/month,,,November
227,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.5424,percent by weight  expressed as a decimal fraction,632.0,short tons/month,,,January
228,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.531625,percent by weight  expressed as a decimal fraction,257.0,short tons/month,,,March
229,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.09427999999999999,percent by weight  expressed as a decimal fraction,11049.0,short tons/month,,,January
230,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.08315,percent by weight  expressed as a decimal fraction,8285.0,short tons/month,,,May
231,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.0987,percent by weight  expressed as a decimal fraction,55.7,short tons/month,,,September
232,1002172,2017,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.873,percent by weight  expressed as a decimal fraction,201.7,short tons/month,,,September
233,1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.871,percent by weight  expressed as a decimal fraction,4412.7,short tons/month,,,February
234,1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.898,percent by weight  expressed as a decimal fraction,6547.1,short tons/month,,,May
235,1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.8959999999999999,percent by weight  expressed as a decimal fraction,7233.7,short tons/month,,,December
236,1006015,2017,United States Pipe and Foundry Company  LLC,Cupola,Coal Coke,0.917,percent by weight  expressed as a decimal fraction,2667.333,short tons/month,,,August
237,1005716,2017,Rain CII CARBON LLC - NORCO COKE PLANT,Kiln 1,Petroleum Coke,0.898,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,December
238,1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.8003,percent by weight  expressed as a decimal fraction,978.0,short tons/month,,,July
239,1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7933,percent by weight  expressed as a decimal fraction,1198.0,short tons/month,,,October
240,1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.805,percent by weight  expressed as a decimal fraction,1132.0,short tons/month,,,December
241,1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.893,percent by weight  expressed as a decimal fraction,378.8,short tons/month,,,February
242,1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.897,percent by weight  expressed as a decimal fraction,376.1,short tons/month,,,March
243,1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0.6559999999999999,percent by weight  expressed as a decimal fraction,794.0,short tons/month,,,June
244,1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,October
245,1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.878,percent by weight  expressed as a decimal fraction,1210.7,short tons/month,,,January
246,1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.889,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,April
247,1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0002 Kiln 1 Kiln Stack,Petroleum Coke,0.887,percent by weight  expressed as a decimal fraction,1633.9,short tons/month,,,May
248,1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8438,percent by weight  expressed as a decimal fraction,133.0,short tons/month,,,March
249,1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8371,percent by weight  expressed as a decimal fraction,93.0,short tons/month,,,July
250,1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,0.8371,percent by weight  expressed as a decimal fraction,193.0,short tons/month,,,September
251,1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.902,percent by weight  expressed as a decimal fraction,4191.5,short tons/month,,,July
252,1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.898,percent by weight  expressed as a decimal fraction,3080.6,short tons/month,,,June
253,1000183,2017,P H Glatfelter Company - Chillicothe Fac,B013,Tires,0.54,percent by weight  expressed as a decimal fraction,1251.0,short tons/month,,,March
254,1000183,2017,P H Glatfelter Company - Chillicothe Fac,B013,Tires,0.72,percent by weight  expressed as a decimal fraction,767.0,short tons/month,,,July
255,1005707,2017,AMALGAMATED SUGAR CO LLC,S-B3,Bituminous,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,January
256,1006878,2017,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.59,percent by weight  expressed as a decimal fraction,6872.0,short tons/month,,,May
257,1006878,2017,American Crystal Sugar Company - Drayton,BL1,Subbituminous,0.59,percent by weight  expressed as a decimal fraction,10330.0,short tons/month,,,October
258,1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.916,percent by weight  expressed as a decimal fraction,600.5,short tons/month,,,February
259,1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9181,percent by weight  expressed as a decimal fraction,527.88,short tons/month,,,October
260,1004719,2017,CHENA POWER PLANT,Chena 1,Subbituminous,0.4355,percent by weight  expressed as a decimal fraction,2309.0,short tons/month,,,March
261,1004719,2017,CHENA POWER PLANT,Chena 1,Subbituminous,0.4335,percent by weight  expressed as a decimal fraction,2320.0,short tons/month,,,September
262,1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.4362,percent by weight  expressed as a decimal fraction,2398.0,short tons/month,,,January
263,1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.4265,percent by weight  expressed as a decimal fraction,2511.0,short tons/month,,,August
264,1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.4326,percent by weight  expressed as a decimal fraction,2540.0,short tons/month,,,December
265,1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4355,percent by weight  expressed as a decimal fraction,1646.0,short tons/month,,,June
266,1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4335,percent by weight  expressed as a decimal fraction,1223.0,short tons/month,,,September
267,1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4355,percent by weight  expressed as a decimal fraction,12699.0,short tons/month,,,June
268,1005040,2017,Tata Chemicals (Soda Ash) Partners,D Boiler (GR-3-W),Bituminous,0.5429999999999999,percent by weight  expressed as a decimal fraction,18894.37,short tons/month,,,May
269,1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.7290000000000001,percent by weight  expressed as a decimal fraction,1517.29,short tons/month,,,July
270,1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.1,Tires,0.718,percent by weight  expressed as a decimal fraction,314.19,short tons/month,,,October
271,1003048,2017,SAPPI FINE PAPER (S.D. WARREN ) MILL,Hogged Fuel Boiler No.2,Tires,0.7709999999999999,percent by weight  expressed as a decimal fraction,1110.11,short tons/month,,,August
272,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.6325,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,August
273,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler 10 (EP10),Bituminous,0.6351,percent by weight  expressed as a decimal fraction,177.0,short tons/month,,,May
274,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,Boiler BFB-1 (EP19),Wood and Wood Residuals (dry basis),0.3095,percent by weight  expressed as a decimal fraction,12300.0,short tons/month,,,August
275,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,Subbituminous,,,,,,,January
276,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,Subbituminous,0.6787,percent by weight  expressed as a decimal fraction,134.26,short tons/month,,,September
277,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0082,percent by weight  expressed as a decimal fraction,530913.8,short tons/month,,,January
278,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.008,percent by weight  expressed as a decimal fraction,454968.1,short tons/month,,,June
279,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 2,,0.0087,percent by weight  expressed as a decimal fraction,469384.8,short tons/month,,,November
280,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,Subbituminous,,,,,,,March
281,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,Subbituminous,0.6714,percent by weight  expressed as a decimal fraction,336.5,short tons/month,,,July
282,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0081,percent by weight  expressed as a decimal fraction,465776.3,short tons/month,,,July
283,1002877,2017,Barrick Goldstrike Mines  Inc.,Roaster 1,,0.0087,percent by weight  expressed as a decimal fraction,505545.8,short tons/month,,,August
284,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.534925,percent by weight  expressed as a decimal fraction,288.0,short tons/month,,,April
285,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Bituminous,0.537525,percent by weight  expressed as a decimal fraction,227.0,short tons/month,,,September
286,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Wood and Wood Residuals (dry basis),0.089,percent by weight  expressed as a decimal fraction,9575.0,short tons/month,,,October
287,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.109,percent by weight  expressed as a decimal fraction,36.0,short tons/month,,,February
288,1012516,2017,Ingredion Incorporated,Keeler Boiler/ES-62C,Agricultural Byproducts,0.0943,percent by weight  expressed as a decimal fraction,30.3,short tons/month,,,July
289,1002172,2017,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.893,percent by weight  expressed as a decimal fraction,712.0,short tons/month,,,February
290,1002172,2017,RAIN CII CARBON LLC,AA-001,Petroleum Coke,0.8959999999999999,percent by weight  expressed as a decimal fraction,788.0,short tons/month,,,July
291,1005645,2017,Rain CII CARBON LLC - GRAMERCY COKE PLANT,GRP 001  Kiln,Petroleum Coke,0.875,percent by weight  expressed as a decimal fraction,6034.2,short tons/month,,,September
292,1006015,2017,United States Pipe and Foundry Company  LLC,Cupola,Coal Coke,0.9179999999999999,percent by weight  expressed as a decimal fraction,2667.333,short tons/month,,,May
293,1001644,2017,METTIKI COAL  LLC,Thermal Dryer,Bituminous,0.7955,percent by weight  expressed as a decimal fraction,1220.0,short tons/month,,,April
294,1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.898,percent by weight  expressed as a decimal fraction,203.7,short tons/month,,,August
295,1005132,2017,RAIN CII CARBON LLC/CHALMETTE COKE PLANT,UNF0001/Kiln 1,Petroleum Coke,0.8909999999999999,percent by weight  expressed as a decimal fraction,1414.2,short tons/month,,,December
296,1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,November
297,1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.877,percent by weight  expressed as a decimal fraction,126.8,short tons/month,,,February
298,1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.884,percent by weight  expressed as a decimal fraction,120.8,short tons/month,,,July
299,1005848,2017,Rain CII CARBON LLC - LAKE CHARLES CALCINING PLANT,EQT 0003 Kiln 2 Kiln Stack,Petroleum Coke,0.871,percent by weight  expressed as a decimal fraction,421.5,short tons/month,,,August
300,1000348,2017,Resolute FP US Inc. - Catawba Operations,08-2605,Tires,0.8146,percent by weight  expressed as a decimal fraction,73.0,short tons/month,,,December
301,1000348,2017,Resolute FP US Inc. - Catawba Operations,08-3705,Tires,,,,,,,February
302,1006852,2017,Lake Road,EU-0050,Subbituminous,0.4885,percent by weight  expressed as a decimal fraction,10762.0,short tons/month,,,January
303,1005991,2017,Expera Specialty Solutions  LLC,B26,,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,September
304,1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.897,percent by weight  expressed as a decimal fraction,3616.3,short tons/month,,,June
305,1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 02 Kiln 1,Petroleum Coke,0.924,percent by weight  expressed as a decimal fraction,3852.5,short tons/month,,,September
306,1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.888,percent by weight  expressed as a decimal fraction,4009.7,short tons/month,,,September
307,1005939,2017,RAIN CII CARBON LLC - ROBINSON CALCINING PLANT,Unit 2 Kiln 2,Petroleum Coke,0.904,percent by weight  expressed as a decimal fraction,2959.7,short tons/month,,,October
308,1000183,2017,P H Glatfelter Company - Chillicothe Fac,B013,Tires,0.716,percent by weight  expressed as a decimal fraction,922.0,short tons/month,,,August
309,1000183,2017,P H Glatfelter Company - Chillicothe Fac,B013,Tires,0.7070000000000001,percent by weight  expressed as a decimal fraction,620.0,short tons/month,,,September
310,1005707,2017,AMALGAMATED SUGAR CO LLC,S-B3,Bituminous,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,March
311,1005707,2017,AMALGAMATED SUGAR CO LLC,S-B3,Bituminous,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,May
312,1005707,2017,AMALGAMATED SUGAR CO LLC,S-B3,Bituminous,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,October
313,1004965,2017,UNITED STATES PIPE & FOUNDRY CO LLC,GP-Combustion and Annealing,Coal Coke,0.9173,percent by weight  expressed as a decimal fraction,609.65,short tons/month,,,May
314,1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.4355,percent by weight  expressed as a decimal fraction,1766.0,short tons/month,,,March
315,1004719,2017,CHENA POWER PLANT,Chena 2,Subbituminous,0.4295,percent by weight  expressed as a decimal fraction,1480.0,short tons/month,,,July
316,1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4355,percent by weight  expressed as a decimal fraction,2117.0,short tons/month,,,March
317,1004719,2017,CHENA POWER PLANT,Chena 3,Subbituminous,0.4326,percent by weight  expressed as a decimal fraction,1647.0,short tons/month,,,December
318,1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4332,percent by weight  expressed as a decimal fraction,12131.0,short tons/month,,,April
319,1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4412,percent by weight  expressed as a decimal fraction,5752.0,short tons/month,,,May
320,1004719,2017,CHENA POWER PLANT,Chena 5,Subbituminous,0.4326,percent by weight  expressed as a decimal fraction,13365.0,short tons/month,,,December
321,1005040,2017,Tata Chemicals (Soda Ash) Partners,C Boiler (GR-2-L),Bituminous,0.5648,percent by weight  expressed as a decimal fraction,12162.075,short tons/month,,,November
322,1005040,2017,Tata Chemicals (Soda Ash) Partners,D Boiler (GR-3-W),Bituminous,0.5663,percent by weight  expressed as a decimal fraction,26536.02,short tons/month,,,August
323,1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5263,percent by weight  expressed as a decimal fraction,3355.0,short tons/month,,,March
324,1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5343,percent by weight  expressed as a decimal fraction,3798.0,short tons/month,,,May
325,1007985,2017,NATIONAL CEMENT COMPANY INC.,Kiln #1,Bituminous,0.5584,percent by weight  expressed as a decimal fraction,2456.0,short tons/month,,,June
326,1007033,2017,CEMEX de Puerto Rico  Inc.,Kiln 1 (Lime Plant),Bituminous,0.0,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,January
327,1003703,2017,UNIVERSITY OF MISSOURI MU POWER PLANT,GP-Boilers 789 (EP07  EP08  EP09),Bituminous,0.6319,percent by weight  expressed as a decimal fraction,0.0,short tons/month,,,January
