,FACILITY_ID,REPORTING_YEAR,N2O_EMISSIONS_CO2E,TOTAL_ANNUAL_HEAT_INPUT,FACILITY_NAME,UNIT_NAME,UNIT_TYPE,FUEL_TYPE,FUEL_TYPE_OTHER,FUEL_TYPE_BLEND,CH4_EMISSIONS_CO2E,OTHER_OR_BLEND_FUEL_TYPE
1591,1000798,2012,380.4,12270915.8,"Brazos Valley Energy, LP",CTG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,257.7,
1592,1000798,2012,381.1,12294672.0,"Brazos Valley Energy, LP",CTG1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,258.2,
1593,1000799,2012,344.4,11111244.42,Sugar Creek Generating Station,CT12,Electricity Generator,Natural Gas (Weighted U.S. Average),,,233.3,
1594,1000799,2012,343.1,11066969.23,Sugar Creek Generating Station,CT11,Electricity Generator,Natural Gas (Weighted U.S. Average),,,232.4,
1595,1000800,2012,260.1,8387059,Union Power Station,CTG-1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,176.2,
1596,1000800,2012,262,8451331,Union Power Station,CTG-2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,177.4,
1597,1000800,2012,234,7549984,Union Power Station,CTG-3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,158.6,
1598,1000800,2012,234.7,7567866,Union Power Station,CTG-4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,159,
1599,1000800,2012,314.6,10151661,Union Power Station,CTG-5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,213.2,
1600,1000800,2012,277.8,8958732,Union Power Station,CTG-6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,188.2,
1601,1000800,2012,333.9,10773267,Union Power Station,CTG-7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,226.2,
1602,1000800,2012,327,10550550,Union Power Station,CTG-8,Electricity Generator,Natural Gas (Weighted U.S. Average),,,221.6,
1603,1000801,2012,259.5,8370438,Thomas A. Smith Energy Facility,CCCT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,175.8,
1604,1000801,2012,265.4,8560227,Thomas A. Smith Energy Facility,CCCT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,179.8,
1605,1000801,2012,179.3,5783051,Thomas A. Smith Energy Facility,CCCT4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,121.4,
1606,1000801,2012,210.5,6791929,Thomas A. Smith Energy Facility,CCCT3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,142.6,
1607,1000805,2012,6.6,213478,Zion Energy Center,CT-2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.5,
1608,1000805,2012,17.1,552451,Zion Energy Center,CT-3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,11.6,
1609,1000805,2012,21.1,679923,Zion Energy Center,CT-1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,14.3,
1610,1000806,2012,303.9,9803669,Metcalf Energy Center,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,205.9,
1611,1000806,2012,314.1,10132882,Metcalf Energy Center,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,212.8,
1612,1000808,2012,10.5,337701,Rolling Hills Generating LLC,CT-5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.1,
1613,1000808,2012,7,226085,Rolling Hills Generating LLC,CT-1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.7,
1614,1000808,2012,10.5,338697,Rolling Hills Generating LLC,CT-4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,7.1,
1615,1000808,2012,12.6,405716,Rolling Hills Generating LLC,CT-3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.5,
1616,1000808,2012,7.5,242927,Rolling Hills Generating LLC,CT-2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.1,
1617,1000809,2012,35.8,1154398,Renaissance Power,CT4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,24.2,
1618,1000809,2012,54.6,1760416,Renaissance Power,CT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,37,
1619,1000809,2012,43.7,1408173,Renaissance Power,CT3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,29.6,
1620,1000809,2012,41.6,1340575,Renaissance Power,CT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,28.2,
1621,1000811,2012,281.6,9082654,"Effingham County Power, LLC",2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,190.7,
1622,1000811,2012,256.8,8283935,"Effingham County Power, LLC",1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,174,
1623,1000812,2012,15.8,509194.8,"Calhoun Power Company, LLC",CT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,10.7,
1624,1000812,2012,.2,1042.2,"Calhoun Power Company, LLC",CT1,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
1625,1000812,2012,13.3,430419.4,"Calhoun Power Company, LLC",CT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,9,
1626,1000812,2012,.4,2347.5,"Calhoun Power Company, LLC",CT4,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
1627,1000812,2012,14.5,469066.96,"Calhoun Power Company, LLC",CT3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,9.9,
1628,1000812,2012,.9,4980.04,"Calhoun Power Company, LLC",CT3,Electricity Generator,Distillate Fuel Oil No. 2,,,.3,
1629,1000812,2012,18.8,607267.5,"Calhoun Power Company, LLC",CT4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,12.8,
1630,1000812,2012,.2,896.6,"Calhoun Power Company, LLC",CT2,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
1631,1000813,2012,554.9,17899616,Hillabee Energy Center,CT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,375.9,
1632,1000813,2012,552.7,17829369,Hillabee Energy Center,CT1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,374.4,
1633,1000814,2012,50.4,1625397,Vandolah Power Project,GT101,Electricity Generator,Natural Gas (Weighted U.S. Average),,,34.1,
1634,1000814,2012,1.2,6457,Vandolah Power Project,GT101,Electricity Generator,Distillate Fuel Oil No. 2,,,.4,
1635,1000814,2012,35.3,1137152,Vandolah Power Project,GT301,Electricity Generator,Natural Gas (Weighted U.S. Average),,,23.9,
1636,1000814,2012,0,110,Vandolah Power Project,GT201,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1637,1000814,2012,39.5,1274860,Vandolah Power Project,GT401,Electricity Generator,Natural Gas (Weighted U.S. Average),,,26.8,
1638,1000814,2012,0,114,Vandolah Power Project,GT401,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1639,1000814,2012,45.4,1463727,Vandolah Power Project,GT201,Electricity Generator,Natural Gas (Weighted U.S. Average),,,30.7,
1640,1000814,2012,0,89,Vandolah Power Project,GT301,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1641,1000815,2012,60.2,1941788,Hot Spring Energy Facility,CT-1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,40.8,
1642,1000815,2012,57.8,1863707,Hot Spring Energy Facility,CT-2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,39.1,
1643,1000816,2012,380.3,12267395,Plaquemine Cogen Facility,600,Electricity Generator,Natural Gas (Weighted U.S. Average),,,257.6,
1644,1000816,2012,368.6,1982292,Plaquemine Cogen Facility,600,Electricity Generator,,,,124.9,
1645,1000816,2012,402.8,12992199,Plaquemine Cogen Facility,500,Electricity Generator,Natural Gas (Weighted U.S. Average),,,272.8,
1646,1000816,2012,391.8,2106364,Plaquemine Cogen Facility,800,Electricity Generator,,,,132.7,
1647,1000816,2012,411.9,13287505,Plaquemine Cogen Facility,700,Electricity Generator,Natural Gas (Weighted U.S. Average),,,279,
1648,1000816,2012,310.3,1668106,Plaquemine Cogen Facility,700,Electricity Generator,,,,105.1,
1649,1000816,2012,440.7,14217394,Plaquemine Cogen Facility,800,Electricity Generator,Natural Gas (Weighted U.S. Average),,,298.6,
1650,1000816,2012,413.9,2225450,Plaquemine Cogen Facility,500,Electricity Generator,,,,140.2,
1651,1000817,2012,6.6,211367,"Elgin Energy Center, LLC",CT02,Electricity Generator,Natural Gas (Weighted U.S. Average),,,4.4,
1652,1000817,2012,8.3,268523,"Elgin Energy Center, LLC",CT01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,5.6,
1653,1000817,2012,12.8,414324,"Elgin Energy Center, LLC",CT04,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.7,
1654,1000817,2012,13.6,437372,"Elgin Energy Center, LLC",CT03,Electricity Generator,Natural Gas (Weighted U.S. Average),,,9.2,
1655,1000818,2012,404.4,13045334,Tenaska Virginia Generating Station,CTGDB1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,274,
1656,1000818,2012,0,0,Tenaska Virginia Generating Station,CTGDB1,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1657,1000818,2012,0,0,Tenaska Virginia Generating Station,CTGDB3,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1658,1000818,2012,0,0,Tenaska Virginia Generating Station,CTGDB2,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1659,1000818,2012,390.3,12590880,Tenaska Virginia Generating Station,CTGDB3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,264.4,
1660,1000818,2012,390.8,12607826,Tenaska Virginia Generating Station,CTGDB2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,264.8,
1661,1000819,2012,494.1,15937677,Tenaska Central Alabama Gen Station,CTGDB1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,334.7,
1662,1000819,2012,0,0,Tenaska Central Alabama Gen Station,CTGDB1,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1663,1000819,2012,0,0,Tenaska Central Alabama Gen Station,CTGDB3,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1664,1000819,2012,0,0,Tenaska Central Alabama Gen Station,CTGDB2,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1665,1000819,2012,473.8,15283443,Tenaska Central Alabama Gen Station,CTGDB3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,321,
1666,1000819,2012,474.3,15301253,Tenaska Central Alabama Gen Station,CTGDB2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,321.3,
1667,1000820,2012,1.3,41803,Columbia Energy Center (MO),CT01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.9,
1668,1000820,2012,1.5,47382,Columbia Energy Center (MO),CT04,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1,
1669,1000820,2012,1.4,45652,Columbia Energy Center (MO),CT03,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1,
1670,1000820,2012,.1,4487,Columbia Energy Center (MO),CT02,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.1,
1671,1000821,2012,371.4,11982813,Magnolia Facility,CTG-3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,251.6,
1672,1000821,2012,389.4,12564476,Magnolia Facility,CTG-2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,263.8,
1673,1000821,2012,314,10125112,Magnolia Facility,CTG-1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,212.7,
1674,1000822,2012,272.9,8803601,Redhawk Generating Facility,CC2B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,184.9,
1675,1000822,2012,285.7,9215270,Redhawk Generating Facility,CC2A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,193.5,
1676,1000822,2012,245.2,7910294,Redhawk Generating Facility,CC1B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,166.1,
1677,1000822,2012,263.7,8507941.0,Redhawk Generating Facility,CC1A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,178.7,
1678,1000823,2012,12.09,391070.8,NRG Rockford II Energy Center,U1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.211,
1679,1000824,2012,394.5,12726102,Redbud Power Plant,CT-01,Electricity Generator,Natural Gas (Weighted U.S. Average),,,267.2,
1680,1000824,2012,294.9,9511627,Redbud Power Plant,CT-04,Electricity Generator,Natural Gas (Weighted U.S. Average),,,199.7,
1681,1000824,2012,410.6,13244295,Redbud Power Plant,CT-02,Electricity Generator,Natural Gas (Weighted U.S. Average),,,278.1,
1682,1000824,2012,442.9,14285610,Redbud Power Plant,CT-03,Electricity Generator,Natural Gas (Weighted U.S. Average),,,300,
1683,1000825,2012,444.4,14334264.3,Deer Park Energy Center,CTG1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,301,
1684,1000825,2012,474.5,15304932.8,Deer Park Energy Center,CTG4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,321.4,
1685,1000825,2012,493.5,15917787.2,Deer Park Energy Center,CTG3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,334.3,
1686,1000825,2012,525.7,16957440.8,Deer Park Energy Center,CTG2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,356.1,
1687,1000826,2012,109.9,3544675,Ouachita Plant,CTGEN2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,74.4,
1688,1000826,2012,137.6,4439292,Ouachita Plant,CTGEN1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,93.2,
1689,1000826,2012,103.8,3346827,Ouachita Plant,CTGEN3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,70.3,
1690,1000827,2012,4.4,141617,Neil Simpson II (CT2),CT2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3,
1691,1000828,2012,5496.9,11082428,L V Sutton Steam Electric Plant,3,Electricity Generator,Bituminous,,,2560,
1692,1000828,2012,1859.5,3748985,L V Sutton Steam Electric Plant,CS0002,Electricity Generator,Bituminous,,,866,
1693,1000829,2012,0,0,W H Weatherspoon Steam Electric Plant,3,Electricity Generator,Bituminous,,,0,
1694,1000829,2012,0,0,W H Weatherspoon Steam Electric Plant,CS0001,Electricity Generator,Bituminous,,,0,
1695,1000830,2012,6788.1,13685766,G G Allen,CS34,Electricity Generator,Bituminous,,,3161.4,
1696,1000830,2012,3230.8,6513779,G G Allen,CS125,Electricity Generator,Bituminous,,,1504.7,
1697,1000831,2012,448.3,14462043,Buck,11C,Electricity Generator,Natural Gas (Weighted U.S. Average),,,303.7,
1698,1000831,2012,460.6,14856651,Buck,12C,Electricity Generator,Natural Gas (Weighted U.S. Average),,,312,
1699,1000831,2012,384.3,774899,Buck,MS8B,Electricity Generator,Bituminous,,,179,
1700,1000831,2012,5.2,4021,Buck,MS8B,Electricity Generator,Wood and Wood Residuals,,,2.7,
1701,1000831,2012,2.1,1623,Buck,MS9B,Electricity Generator,Wood and Wood Residuals,,,1.1,
1702,1000831,2012,5.2,3961,Buck,MS8A,Electricity Generator,Wood and Wood Residuals,,,2.7,
1703,1000831,2012,229.6,462950,Buck,MS9A,Electricity Generator,Bituminous,,,106.9,
1704,1000831,2012,2.7,2069,Buck,MS9A,Electricity Generator,Wood and Wood Residuals,,,1.4,
1705,1000831,2012,180.1,363161,Buck,MS9B,Electricity Generator,Bituminous,,,83.9,
1706,1000831,2012,378.5,763190,Buck,MS8A,Electricity Generator,Bituminous,,,176.3,
1707,1000832,2012,800,1612909,Cliffside,6,Electricity Generator,Bituminous,,,372.6,
1708,1000832,2012,5763.8,11620565,Cliffside,5,Electricity Generator,Bituminous,,,2684.4,
1709,1000833,2012,12.9,415059,Dan River,8C,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.7,
1710,1000833,2012,11.9,382385,Dan River,9C,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8,
1711,1000833,2012,0,0,Dan River,MS3B,Electricity Generator,Bituminous,,,0,
1712,1000833,2012,0,0,Dan River,2,Electricity Generator,Bituminous,,,0,
1713,1000833,2012,0,0,Dan River,MS3A,Electricity Generator,Bituminous,,,0,
1714,1000833,2012,0,0,Dan River,1,Electricity Generator,Bituminous,,,0,
1715,1000834,2012,16325.1,32913538,Marshall,3,Electricity Generator,Bituminous,,,7603,
1716,1000834,2012,18890.1,38084959,Marshall,4,Electricity Generator,Bituminous,,,8797.6,
1717,1000834,2012,12463.7,25128352,Marshall,CS001,Electricity Generator,Bituminous,,,5804.6,
1718,1000835,2012,85.7,172877,Riverbend,MS7A,Electricity Generator,Bituminous,,,39.9,
1719,1000835,2012,81.9,165086,Riverbend,MS8A,Electricity Generator,Bituminous,,,38.1,
1720,1000835,2012,152.2,306946,Riverbend,MS9A,Electricity Generator,Bituminous,,,70.9,
1721,1000835,2012,140.9,284008,Riverbend,MS9B,Electricity Generator,Bituminous,,,65.6,
1722,1000835,2012,168.5,339805,Riverbend,MS10B,Electricity Generator,Bituminous,,,78.5,
1723,1000835,2012,82.1,165512,Riverbend,MS7B,Electricity Generator,Bituminous,,,38.2,
1724,1000835,2012,74.5,150237,Riverbend,MS8B,Electricity Generator,Bituminous,,,34.7,
1725,1000835,2012,192.1,387289,Riverbend,MS10A,Electricity Generator,Bituminous,,,89.5,
1726,1000836,2012,6944.8,14001525.05,Leland Olds,1,Electricity Generator,Mixed (Electric Power sector),,,3234.4,
1727,1000836,2012,5.1,27309.1,Leland Olds,1,Electricity Generator,Distillate Fuel Oil No. 2,,,1.7,
1728,1000836,2012,.3,1710.301,Leland Olds,2,Electricity Generator,Used Oil,,,.1,
1729,1000836,2012,8.2,44006.463,Leland Olds,2,Electricity Generator,Distillate Fuel Oil No. 2,,,2.8,
1730,1000836,2012,12471,25143217.98,Leland Olds,2,Electricity Generator,Mixed (Electric Power sector),,,5808.1,
1731,1000837,2012,10203.3,20571117,Milton R Young,B1,Electricity Generator,Lignite,,,4751.9,
1732,1000837,2012,15.9,85488.8,Milton R Young,B2,Electricity Generator,Distillate Fuel Oil No. 2,,,5.4,
1733,1000837,2012,17296,34871063,Milton R Young,B2,Electricity Generator,Lignite,,,8055.2,
1734,1000837,2012,18.6,99863.15,Milton R Young,B1,Electricity Generator,Distillate Fuel Oil No. 2,,,6.3,
1735,1000838,2012,2284.9,4606631,Stanton,MS1E,Electricity Generator,Subbituminous,,,1064.1,
1736,1000838,2012,2044,4120967,Stanton,MS1W,Electricity Generator,Subbituminous,,,951.9,
1737,1000838,2012,2259.3,4555031,Stanton,10,Electricity Generator,Subbituminous,,,1052.2,
1738,1000839,2012,18682.3,37665986.051,Cardinal,2,Electricity Generator,Bituminous,,,8700.8,
1739,1000839,2012,3566.7,7190943.885,Cardinal,3,Electricity Generator,Mixed (Electric Power sector),,,1661.1,
1740,1000839,2012,13194.1,26601037.079,Cardinal,1,Electricity Generator,Bituminous,,,6144.8,
1741,1000840,2012,1813.1,3655536,Walter C Beckjord Generating Station,4,Electricity Generator,Bituminous,,,844.4,
1742,1000840,2012,2221.6,4479130,Walter C Beckjord Generating Station,MS51,Electricity Generator,Bituminous,,,1034.7,
1743,1000840,2012,2084.6,4202772,Walter C Beckjord Generating Station,MS52,Electricity Generator,Bituminous,,,970.8,
1744,1000840,2012,9671.7,19499477,Walter C Beckjord Generating Station,6,Electricity Generator,Bituminous,,,4504.4,
1745,1000840,2012,0,0,Walter C Beckjord Generating Station,1,Electricity Generator,Bituminous,,,0,
1746,1000840,2012,0,0,Walter C Beckjord Generating Station,2,Electricity Generator,Bituminous,,,0,
1747,1000840,2012,1102.3,2222404,Walter C Beckjord Generating Station,3,Electricity Generator,Bituminous,,,513.4,
1748,1000841,2012,4352.2,8774620,Miami Fort Generating Station,6,Electricity Generator,Bituminous,,,2026.9,
1749,1000841,2012,15596,31443554,Miami Fort Generating Station,8,Electricity Generator,Bituminous,,,7263.5,
1750,1000841,2012,20183.1,40691725,Miami Fort Generating Station,7,Electricity Generator,Bituminous,,,9399.8,
1751,1000843,2012,305.4,615730,Avon Lake Power Plant,10,Electricity Generator,Bituminous,,,142.2,
1752,1000843,2012,14.5,77880,Avon Lake Power Plant,12,Electricity Generator,Distillate Fuel Oil No. 2,,,4.9,
1753,1000843,2012,12350.8,24900750,Avon Lake Power Plant,12,Electricity Generator,Bituminous,,,5752.1,
1754,1000843,2012,3.9,20770,Avon Lake Power Plant,10,Electricity Generator,Distillate Fuel Oil No. 2,,,1.3,
1755,1000844,2012,1130.3,2278738,Lake Shore,18,Electricity Generator,Mixed (Electric Power sector),,,47.9,
1756,1000845,2012,12793.4,25793221.37,Conesville,4,Electricity Generator,Bituminous,,,5958.2,
1757,1000845,2012,.5,15014.29,Conesville,4,Electricity Generator,Biodiesel,,,.3,
1758,1000845,2012,1.1,32277.57,Conesville,CS056,Electricity Generator,Biodiesel,,,.7,
1759,1000845,2012,16948.9,34171107.43,Conesville,CS056,Electricity Generator,Bituminous,,,7893.5,
1760,1000845,2012,2209.7,4454978.058,Conesville,3,Electricity Generator,Bituminous,,,1029.1,
1761,1000846,2012,0,943.08,Picway,9,Electricity Generator,Biodiesel,,,0,
1762,1000846,2012,25.6,51645.808,Picway,9,Electricity Generator,Bituminous,,,11.9,
1763,1000848,2012,110.4,222623,O H Hutchings,CS0002,Electricity Generator,Bituminous,,,4.6,
1764,1000848,2012,.3,9276,O H Hutchings,CS0002,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.2,
1765,1000848,2012,0,2604,O H Hutchings,CS0001,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
1766,1000848,2012,191.6,386395,O H Hutchings,CS0003,Electricity Generator,Bituminous,,,8.2,
1767,1000848,2012,34.7,69731,O H Hutchings,CS0001,Electricity Generator,Bituminous,,,1.5,
1768,1000848,2012,.6,16519,O H Hutchings,CS0003,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.4,
1769,1000849,2012,95.2,192075,J M Stuart,MS4B,Electricity Generator,Bituminous,,,4,
1770,1000849,2012,16947.7,34169054,J M Stuart,MS2W,Electricity Generator,Bituminous,,,717.6,
1771,1000849,2012,53.6,108329,J M Stuart,MS2B,Electricity Generator,Bituminous,,,2.3,
1772,1000849,2012,15899.3,32054920,J M Stuart,MS1W,Electricity Generator,Bituminous,,,673.1,
1773,1000849,2012,16606.7,33481107,J M Stuart,MS4W,Electricity Generator,Bituminous,,,703.1,
1774,1000849,2012,87.1,175573,J M Stuart,MS3B,Electricity Generator,Bituminous,,,3.8,
1775,1000849,2012,144.8,291927,J M Stuart,MS1B,Electricity Generator,Bituminous,,,6.1,
1776,1000849,2012,10047.1,20256060,J M Stuart,MS3W,Electricity Generator,Bituminous,,,425.5,
1777,1000850,2012,309.6,624130,Niles,CS0001,Electricity Generator,Bituminous,,,144.2,
1778,1000850,2012,0,0,Niles,MS0002,Electricity Generator,Distillate Fuel Oil No. 2,,,0,
1779,1000850,2012,0,0,Niles,MS0002,Electricity Generator,Bituminous,,,0,
1780,1000850,2012,.4,1950,Niles,CS0001,Electricity Generator,Distillate Fuel Oil No. 2,,,.1,
1781,1000852,2012,3940.8,7945210.727,Muskingum River,5,Electricity Generator,Bituminous,,,1835.3,
1782,1000852,2012,1.3,37437.54,Muskingum River,CS014,Electricity Generator,Biodiesel,,,.9,
1783,1000852,2012,4919.9,9919244.46,Muskingum River,CS014,Electricity Generator,Bituminous,,,2291.3,
1784,1000853,2012,16349.6,32962956,Kyger Creek,CS35,Electricity Generator,Subbituminous,,,7614.4,
1785,1000853,2012,10409,20985961,Kyger Creek,CS12,Electricity Generator,Subbituminous,,,4847.8,
1786,1000856,2012,1.1,36610.0,Hamilton Municipal Power Plant,9,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.8,
1787,1000856,2012,470.3,948174.1,Hamilton Municipal Power Plant,9,Electricity Generator,Bituminous,,,20,
1788,1000859,2012,4.9,159334,Horseshoe Lake,9,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.3,
1789,1000859,2012,4.6,149702,Horseshoe Lake,10,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.1,
1790,1000859,2012,119.3,3847431,Horseshoe Lake,7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,80.8,
1791,1000859,2012,109.1,3518791,Horseshoe Lake,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,73.9,
1792,1000859,2012,199.5,6436030,Horseshoe Lake,8,Electricity Generator,Natural Gas (Weighted U.S. Average),,,135.2,
1793,1000860,2012,14158.5,28545406,Muskogee,6,Electricity Generator,Subbituminous,,,5994.5,
1794,1000860,2012,9.4,303654,Muskogee,6,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.4,
1795,1000860,2012,0,0,Muskogee,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,0,
1796,1000860,2012,15,484533,Muskogee,5,Electricity Generator,Natural Gas (Weighted U.S. Average),,,10.2,
1797,1000860,2012,12.5,401707,Muskogee,4,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.4,
1798,1000860,2012,15346.3,30940138,Muskogee,5,Electricity Generator,Subbituminous,,,6497.4,
1799,1000860,2012,15296.7,30840208,Muskogee,4,Electricity Generator,Subbituminous,,,6476.4,
1800,1000861,2012,411.3,13267832,Seminole (2956),1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,278.6,
1801,1000861,2012,292,9420401,Seminole (2956),2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,197.8,
1802,1000861,2012,409.4,13205424,Seminole (2956),3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,277.3,
1803,1000862,2012,234.1,7550543.382,Northeastern,3301A,Electricity Generator,Natural Gas (Weighted U.S. Average),,,158.6,
1804,1000862,2012,29939.2,60361377.7,Northeastern,CS100,Electricity Generator,Subbituminous,,,13943.5,
1805,1000862,2012,318.6,10276382.458,Northeastern,3302,Electricity Generator,Natural Gas (Weighted U.S. Average),,,215.8,
1806,1000862,2012,249.7,8056400.157,Northeastern,3301B,Electricity Generator,Natural Gas (Weighted U.S. Average),,,169.2,
1807,1000863,2012,13.3,430454.8,Southwestern,8004,Electricity Generator,Natural Gas (Weighted U.S. Average),,,9,
1808,1000863,2012,309.3,9976358.7,Southwestern,CP001,Electricity Generator,Natural Gas (Weighted U.S. Average),,,209.5,
1809,1000863,2012,12.3,396027.9,Southwestern,8005,Electricity Generator,Natural Gas (Weighted U.S. Average),,,8.3,
1810,1000864,2012,112.5,3628420.5,Tulsa,CP001,Electricity Generator,Natural Gas (Weighted U.S. Average),,,76.2,
1811,1000865,2012,.4,12413,Anadarko,7,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
1812,1000865,2012,.4,11949,Anadarko,8,Electricity Generator,Natural Gas (Weighted U.S. Average),,,.3,
1813,1000865,2012,4.7,150086,Anadarko,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,3.2,
1814,1000865,2012,2.4,77857,Anadarko,10,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.6,
1815,1000865,2012,2.4,76118,Anadarko,11,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.6,
1816,1000865,2012,2.3,72963,Anadarko,9,Electricity Generator,Natural Gas (Weighted U.S. Average),,,1.5,
1817,1000866,2012,9.8,317541,Mooreland,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,6.7,
1818,1000866,2012,47.6,1536932,Mooreland,2,Electricity Generator,Natural Gas (Weighted U.S. Average),,,32.3,
1819,1000866,2012,56.8,1831565,Mooreland,3,Electricity Generator,Natural Gas (Weighted U.S. Average),,,38.5,
1820,1000867,2012,7.8,41870,Elrama,CS001,Electricity Generator,Distillate Fuel Oil No. 2,,,2.6,
1821,1000867,2012,553.1,1115210,Elrama,CS001,Electricity Generator,Bituminous,,,257.6,
1822,1000870,2012,244,7872053.4,Brooklyn Navy Yard Cogeneration Project,1,Electricity Generator,Natural Gas (Weighted U.S. Average),,,165.3,
1823,1000870,2012,1.6,8804.9,Brooklyn Navy Yard Cogeneration Project,2,Electricity Generator,Distillate Fuel Oil No. 2,,,.6,
