C_T2EQC2CMONTHLYINPUTS.FACILITY_ID,C_T2EQC2CMONTHLYINPUTS.REPORTING_YEAR,C_T2EQC2CMONTHLYINPUTS.FACILITY_NAME,C_T2EQC2CMONTHLYINPUTS.UNIT_NAME,C_T2EQC2CMONTHLYINPUTS.FUEL_TYPE,C_T2EQC2CMONTHLYINPUTS.MONTH,C_T2EQC2CMONTHLYINPUTS.MASS_OF_STEAM,C_T2EQC2CMONTHLYINPUTS.MASS_OF_STEAM_UOM,C_T2EQC2CMONTHLYINPUTS.BOILER_RATIO_B,C_T2EQC2CMONTHLYINPUTS.BOILER_HEAT_UOM
1001869,2016,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,January,82806250,pounds steam,0.00176,mmBtu/pounds steam
1001869,2016,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,May,82806250,pounds steam,0.00176,mmBtu/pounds steam
1001869,2016,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,August,82806250,pounds steam,0.00176,mmBtu/pounds steam
1001869,2016,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,September,82806250,pounds steam,0.00176,mmBtu/pounds steam
1004968,2015,WHEELABRATOR HUDSON FALLS LLC,Unit 2,Municipal Solid Waste,April,40265417,pounds steam,0.00148,mmBtu/pounds steam
1002744,2017,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,August,127967416.67,pounds steam,0.001729,mmBtu/pounds steam
1003200,2014,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,February,136622100,pounds steam,0.00172,mmBtu/pounds steam
1003200,2014,Covanta Stanislaus Inc.,GP-1,Municipal Solid Waste,August,153091400,pounds steam,0.00172,mmBtu/pounds steam
1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Wood and Wood Residuals (dry basis),January,16111353.15,pounds steam,0.001712,mmBtu/pounds steam
1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Wood and Wood Residuals (dry basis),August,0,pounds steam,0.001712,mmBtu/pounds steam
1006792,2014,SIERRA POWER CORPORATION,Biomass Cogeneration,Agricultural Byproducts,February,0,pounds steam,0.001712,mmBtu/pounds steam
1005528,2014,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,May,57910916,pounds steam,0.001558448,mmBtu/pounds steam
1005528,2014,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,November,57910916,pounds steam,0.001558448,mmBtu/pounds steam
1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,January,15878000.7,pounds steam,0.00141,mmBtu/pounds steam
1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,March,44214000.2,pounds steam,0.00141,mmBtu/pounds steam
1004618,2014,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,December,2659000,pounds steam,0.00141,mmBtu/pounds steam
1004797,2015,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,April,36705220,pounds steam,0.001470773,mmBtu/pounds steam
1004797,2015,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,July,39225095,pounds steam,0.001470773,mmBtu/pounds steam
1004797,2015,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,September,35740812,pounds steam,0.001470773,mmBtu/pounds steam
1004053,2015,City of Spokane Waste-to-Energy,Unit 2,Municipal Solid Waste,July,70777400,pounds steam,0.0016,mmBtu/pounds steam
1004053,2015,City of Spokane Waste-to-Energy,Unit 1,Municipal Solid Waste,April,66418900,pounds steam,0.0016,mmBtu/pounds steam
1004053,2015,City of Spokane Waste-to-Energy,Unit 1,Municipal Solid Waste,May,58681390,pounds steam,0.0016,mmBtu/pounds steam
1004572,2015,MCKAY BAY FACILITY,GP-MWC,Municipal Solid Waste,April,156096000,pounds steam,0.00167,mmBtu/pounds steam
1000362,2017,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,September,188718629,pounds steam,0.00147,mmBtu/pounds steam
1000362,2017,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,November,185350185,pounds steam,0.00147,mmBtu/pounds steam
1004865,2017,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,February,52103760,pounds steam,0.001607717,mmBtu/pounds steam
1004865,2017,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,March,51688920,pounds steam,0.001607717,mmBtu/pounds steam
1004797,2017,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,June,46320626,pounds steam,0.001470773,mmBtu/pounds steam
1004797,2017,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,July,44078643,pounds steam,0.001470773,mmBtu/pounds steam
1004797,2017,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,December,43962350,pounds steam,0.001470773,mmBtu/pounds steam
1002744,2016,SOUTHEASTERN CT RESOURCE RECOVERY FACILITY,GP-Boilers 1 and 2,Municipal Solid Waste,August,129999166,pounds steam,0.001729,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,February,12283350.7,pounds steam,0.001309,mmBtu/pounds steam
1006340,2016,PERHAM RESOURCE RECOVERY FACILITY,South Unit,Municipal Solid Waste,October,12283350.7,pounds steam,0.001309,mmBtu/pounds steam
1010898,2017,Sierra Pacific Industries - Burlington,McBurney Boiler,Wood and Wood Residuals (dry basis),April,165259000,pounds steam,0.00172,mmBtu/pounds steam
1010898,2017,Sierra Pacific Industries - Burlington,McBurney Boiler,Wood and Wood Residuals (dry basis),September,127085000,pounds steam,0.00172,mmBtu/pounds steam
1010898,2017,Sierra Pacific Industries - Burlington,McBurney Boiler,Wood and Wood Residuals (dry basis),October,15795000,pounds steam,0.00172,mmBtu/pounds steam
1010898,2017,Sierra Pacific Industries - Burlington,McBurney Boiler,Wood and Wood Residuals (dry basis),December,160688000,pounds steam,0.00172,mmBtu/pounds steam
1005172,2016,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,February,104675083.3,pounds steam,0.001665,mmBtu/pounds steam
1005172,2016,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,March,104675083.3,pounds steam,0.001665,mmBtu/pounds steam
1005172,2016,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,August,104675083.3,pounds steam,0.001665,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,March,43903300,pounds steam,0.00130456,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,November,51087500,pounds steam,0.00130456,mmBtu/pounds steam
1005673,2016,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,September,50485300,pounds steam,0.00130456,mmBtu/pounds steam
1010895,2017,Sierra Pacific Industries - Aberdeen,McBurney Boiler,Wood and Wood Residuals (dry basis),September,109521928,pounds steam,0.001938,mmBtu/pounds steam
1010895,2017,Sierra Pacific Industries - Aberdeen,McBurney Boiler,Wood and Wood Residuals (dry basis),December,117657306,pounds steam,0.001938,mmBtu/pounds steam
1004865,2016,COVANTA SPRINGFIELD LLC,GP-Facility Stack,Municipal Solid Waste,November,47209680,pounds steam,0.001607717,mmBtu/pounds steam
1004797,2016,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,October,32093235,pounds steam,0.001470773,mmBtu/pounds steam
1004797,2016,COVANTA PITTSFIELD LLC,GP-Facility Stack,Municipal Solid Waste,November,37826926,pounds steam,0.001470773,mmBtu/pounds steam
1005528,2016,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,February,65402917,pounds steam,0.001558448,mmBtu/pounds steam
1005528,2016,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,June,65402917,pounds steam,0.001558448,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 001,Municipal Solid Waste,August,70302638,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),June,0,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2015,Red Wing Plant,EU 002,Municipal Solid Waste,March,8908,pounds steam,0.00160681,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 001 - Boiler No. 1,Agricultural Byproducts,October,90228000,pounds steam,0.00215,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,June,78000,pounds steam,0.00211,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,February,144867000,pounds steam,0.00221,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,March,156556000,pounds steam,0.00221,mmBtu/pounds steam
1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,April,32903920,pounds steam,0.00122,mmBtu/pounds steam
1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,July,33118070,pounds steam,0.00122,mmBtu/pounds steam
1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,September,32358270,pounds steam,0.00122,mmBtu/pounds steam
1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,February,31383180,pounds steam,0.00122,mmBtu/pounds steam
1007282,2014,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,June,25373180,pounds steam,0.00122,mmBtu/pounds steam
1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),January,14266981,pounds steam,0.00164,mmBtu/pounds steam
1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),March,25935536,pounds steam,0.00164,mmBtu/pounds steam
1000219,2016,French Island,1,Wood and Wood Residuals (dry basis),September,25693679,pounds steam,0.00164,mmBtu/pounds steam
1000219,2016,French Island,1,Municipal Solid Waste,May,18364742,pounds steam,0.00164,mmBtu/pounds steam
1000219,2016,French Island,2,Wood and Wood Residuals (dry basis),April,23635284,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2016,French Island,2,Wood and Wood Residuals (dry basis),August,21843685,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2016,French Island,2,Municipal Solid Waste,April,15546761.56,pounds steam,0.00166333,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,August,21376374.0,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,February,10003521.2,pounds steam,0.001389,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,April,10003521.2,pounds steam,0.001389,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,September,10003521.2,pounds steam,0.001389,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,December,10003521.2,pounds steam,0.001389,mmBtu/pounds steam
1004475,2017,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,December,10368175.7,pounds steam,0.001389,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,Agricultural Byproducts,March,362473000,pounds steam,0.00187,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,Agricultural Byproducts,July,220148000,pounds steam,0.00187,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 028 - Boiler No. 8,Agricultural Byproducts,September,208600000,pounds steam,0.00187,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,March,107569000,pounds steam,0.00215,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,April,88638000,pounds steam,0.00215,mmBtu/pounds steam
1006008,2015,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,May,0,pounds steam,0.00215,mmBtu/pounds steam
1000219,2017,French Island,1,Wood and Wood Residuals (dry basis),May,20821058,pounds steam,0.00164,mmBtu/pounds steam
1000219,2017,French Island,1,Wood and Wood Residuals (dry basis),November,9384324,pounds steam,0.00164,mmBtu/pounds steam
1000219,2017,French Island,1,Municipal Solid Waste,November,5489300,pounds steam,0.00164,mmBtu/pounds steam
1000219,2017,French Island,2,Wood and Wood Residuals (dry basis),July,16699861,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2017,French Island,2,Municipal Solid Waste,January,13658584,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2017,French Island,2,Municipal Solid Waste,June,18399122,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2017,French Island,2,Municipal Solid Waste,August,11023178,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2017,French Island,2,Municipal Solid Waste,December,10731814,pounds steam,0.00166333,mmBtu/pounds steam
1004475,2015,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,March,10275513.4,pounds steam,0.001389,mmBtu/pounds steam
1000219,2015,French Island,1,Wood and Wood Residuals (dry basis),January,21613138,pounds steam,0.00164000,mmBtu/pounds steam
1000219,2015,French Island,1,Wood and Wood Residuals (dry basis),May,19426141,pounds steam,0.00164000,mmBtu/pounds steam
1000219,2015,French Island,1,Wood and Wood Residuals (dry basis),December,22355527,pounds steam,0.00164000,mmBtu/pounds steam
1000219,2015,French Island,2,Wood and Wood Residuals (dry basis),January,22066807,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2015,French Island,2,Wood and Wood Residuals (dry basis),April,17273395,pounds steam,0.00166333,mmBtu/pounds steam
1000219,2015,French Island,2,Municipal Solid Waste,February,11757041,pounds steam,0.00166333,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),July,17399,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),December,62540,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),January,21096,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),May,,,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Municipal Solid Waste,February,12690213,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2017,Red Wing Plant,EU 002,Municipal Solid Waste,November,,,0.00160681,mmBtu/pounds steam
1003410,2017,Key City/Wilmarth Plant,2,Municipal Solid Waste,September,56747613,pounds steam,0.00159027,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,May,26299000,pounds steam,0.00122,mmBtu/pounds steam
1007282,2017,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,August,,,0.00122,mmBtu/pounds steam
1006774,2014,Red Wing Plant,EU 001,Municipal Solid Waste,May,49689396,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2014,Red Wing Plant,EU 001,Municipal Solid Waste,September,63210103,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2014,Red Wing Plant,EU 002,Municipal Solid Waste,April,72491828,pounds steam,0.00160681,mmBtu/pounds steam
1003410,2014,Key City/Wilmarth Plant,1,Municipal Solid Waste,August,57087102,pounds steam,0.00159027,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,December,20763608.6,pounds steam,0.001203,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,August,9636685.5,pounds steam,0.001389,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,May,10163782,pounds steam,0.001389,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,August,10163782,pounds steam,0.001389,mmBtu/pounds steam
1004475,2014,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,January,20763608.6,pounds steam,0.001203,mmBtu/pounds steam
1000362,2014,CAMDEN CNTY RESOURCE RECOVERY ASSOC,GP-Facility Emissions,Municipal Solid Waste,August,203691600,pounds steam,0.00146,mmBtu/pounds steam
1005673,2014,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,July,43584700,pounds steam,0.0013,mmBtu/pounds steam
1001646,2015,COVANTA MARION  INC,MWC-1,Municipal Solid Waste,March,47394083,pounds steam,0.001608,mmBtu/pounds steam
1001646,2015,COVANTA MARION  INC,MWC-2,Municipal Solid Waste,March,46398167,pounds steam,0.001608,mmBtu/pounds steam
1001646,2015,COVANTA MARION  INC,MWC-2,Municipal Solid Waste,December,46398167,pounds steam,0.001608,mmBtu/pounds steam
1004540,2015,Wheelabrator Lisbon Inc.,Unit 2,Municipal Solid Waste,October,47769417,pounds steam,0.00163,mmBtu/pounds steam
1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,January,46667200,pounds steam,0.0013,mmBtu/pounds steam
1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,May,40822900,pounds steam,0.0013,mmBtu/pounds steam
1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,A Boiler,Municipal Solid Waste,December,50542000,pounds steam,0.0013,mmBtu/pounds steam
1005673,2015,REGIONAL WASTE SYSTEMS INCORPORATED,B Boiler,Municipal Solid Waste,December,52759300,pounds steam,0.0013,mmBtu/pounds steam
1005171,2015,COVANTA RESOURCE RECOVERY FACILITY,GP-Combustors,Municipal Solid Waste,April,782000,pounds steam,0.001631,mmBtu/pounds steam
1005171,2015,COVANTA RESOURCE RECOVERY FACILITY,GP-Combustors,Municipal Solid Waste,September,0,pounds steam,0.001631,mmBtu/pounds steam
1005171,2015,COVANTA RESOURCE RECOVERY FACILITY,GP-Combustors,Municipal Solid Waste,November,0,pounds steam,0.001631,mmBtu/pounds steam
1005172,2015,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,February,125729581.8,pounds steam,0.001665,mmBtu/pounds steam
1005172,2015,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,June,125729581.8,pounds steam,0.001665,mmBtu/pounds steam
1005172,2015,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,October,125729581.8,pounds steam,0.001665,mmBtu/pounds steam
1000047,2015,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,April,156334167,pounds steam,0.00136,mmBtu/pounds steam
1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,October,34165400,pounds steam,0.00141,mmBtu/pounds steam
1004618,2017,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,March,40231000,pounds steam,0.00141,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 014 - Boiler No. 7,Agricultural Byproducts,September,152510,pounds steam,0.00211,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 009 - Boiler No. 4,Agricultural Byproducts,September,16880,pounds steam,0.00221,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,June,9531600,pounds steam,0.00215,mmBtu/pounds steam
1006008,2017,CLEWISTON SUGAR HOUSE,EU 002 - Boiler No. 2,Agricultural Byproducts,December,103807000,pounds steam,0.00215,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),January,66160,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),February,175155,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 001,Wood and Wood Residuals (dry basis),July,91084,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 001,Municipal Solid Waste,February,23856118,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 002,Wood and Wood Residuals (dry basis),July,73482,pounds steam,0.00160681,mmBtu/pounds steam
1006774,2016,Red Wing Plant,EU 002,Municipal Solid Waste,November,68959808,pounds steam,0.00160681,mmBtu/pounds steam
1003410,2016,Key City/Wilmarth Plant,2,Municipal Solid Waste,June,52554136,pounds steam,0.00159027,mmBtu/pounds steam
1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 3,Municipal Solid Waste,November,21468473.7,pounds steam,0.0012026,mmBtu/pounds steam
1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,August,9802784.6,pounds steam,0.001389,mmBtu/pounds steam
1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 1,Municipal Solid Waste,October,9802784.6,pounds steam,0.001389,mmBtu/pounds steam
1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,June,10356301.4,pounds steam,0.001389,mmBtu/pounds steam
1004475,2016,POPE/DOUGLAS SOLID WASTE MANAGEMENT,Unit 2,Municipal Solid Waste,November,10356301.4,pounds steam,0.001389,mmBtu/pounds steam
1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 1,Municipal Solid Waste,January,48941083,pounds steam,0.001685,mmBtu/pounds steam
1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 1,Municipal Solid Waste,March,48941083,pounds steam,0.001685,mmBtu/pounds steam
1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 1,Municipal Solid Waste,September,48941083,pounds steam,0.001685,mmBtu/pounds steam
1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 2,Municipal Solid Waste,June,45667666,pounds steam,0.001685,mmBtu/pounds steam
1002561,2017,SUSQUEHANNA RESOURCE MGMT COMPLEX,MWC Unit 3,Municipal Solid Waste,November,44954166,pounds steam,0.001685,mmBtu/pounds steam
1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler A,Municipal Solid Waste,August,6000,pounds steam,0.00122,mmBtu/pounds steam
1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,June,27778000,pounds steam,0.00122,mmBtu/pounds steam
1007282,2016,WASATCH INTEGRATED WASTE MANAGEMENT DISTRICT,Boiler B,Municipal Solid Waste,October,25303000,pounds steam,0.00122,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 2,Municipal Solid Waste,May,60597500,pounds steam,0.001589,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 2,Municipal Solid Waste,September,60597500,pounds steam,0.001589,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 2,Municipal Solid Waste,October,60597500,pounds steam,0.001589,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 1,Municipal Solid Waste,February,63001916,pounds steam,0.001589,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 1,Municipal Solid Waste,November,63001916,pounds steam,0.001589,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 3,Municipal Solid Waste,March,64434333,pounds steam,0.001589,mmBtu/pounds steam
1004963,2015,Covanta WBH,Unit 3,Municipal Solid Waste,April,64434333,pounds steam,0.001589,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 2,Municipal Solid Waste,January,93833083.33,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 2,Municipal Solid Waste,May,93833083.33,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 2,Municipal Solid Waste,November,93833083.33,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 3,Municipal Solid Waste,November,91093500,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 4,Municipal Solid Waste,March,89678333.33,pounds steam,0.00132,mmBtu/pounds steam
1004969,2015,Wheelabrator Portsmouth Inc.,Unit 4,Municipal Solid Waste,April,89678333.33,pounds steam,0.00132,mmBtu/pounds steam
1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,January,0,pounds steam,0.00141,mmBtu/pounds steam
1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 1,Municipal Solid Waste,July,28534100,pounds steam,0.00141,mmBtu/pounds steam
1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,May,28294000,pounds steam,0.00141,mmBtu/pounds steam
1004618,2015,BAY COUNTY WASTE - TO - ENERGY FACILITY,MWC Unit No. 2,Municipal Solid Waste,July,34328200,pounds steam,0.00141,mmBtu/pounds steam
1000219,2014,French Island,1,Wood and Wood Residuals (dry basis),January,20767878,pounds steam,0.00164,mmBtu/pounds steam
1000219,2014,French Island,1,Wood and Wood Residuals (dry basis),September,8834697,pounds steam,0.00164,mmBtu/pounds steam
1000219,2014,French Island,1,Municipal Solid Waste,January,9628718,pounds steam,0.00164,mmBtu/pounds steam
1000219,2014,French Island,1,Municipal Solid Waste,August,16515408,pounds steam,0.00164,mmBtu/pounds steam
1000219,2014,French Island,2,Municipal Solid Waste,October,6248137,pounds steam,0.00166333,mmBtu/pounds steam
1005528,2016,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,October,65402917,pounds steam,0.001558448,mmBtu/pounds steam
1005528,2016,OLMSTED WASTE-TO-ENERGY FACILITY,GP-01,Municipal Solid Waste,December,65402917,pounds steam,0.001558448,mmBtu/pounds steam
1000047,2016,PENOBSCOT ENERGY RECOVERY CO.,GP-MWC,Municipal Solid Waste,December,152849889,pounds steam,0.00136,mmBtu/pounds steam
1003244,2017,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,GP-MWC 1 & 2  PB 1  2  3  & 4,Municipal Solid Waste,April,118958250,pounds steam,0.001449,mmBtu/pounds steam
1003244,2017,HUNTSVILLE SOLID WASTE DISPOSAL AUTHORIT,GP-MWC 1 & 2  PB 1  2  3  & 4,Municipal Solid Waste,September,118958250,pounds steam,0.001449,mmBtu/pounds steam
1001869,2017,COVANTA WARREN ENERGY RESOURCE CO,GP-Stack,Municipal Solid Waste,May,81907000,pounds steam,0.00176,mmBtu/pounds steam
1005172,2017,COVANTA BRISTOL  INC,GP-Combustors,Municipal Solid Waste,June,103424000,pounds steam,0.001665,mmBtu/pounds steam
